Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1742¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":334,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Program
2219¿VariableDeclarator¿¿3086¿v218¿¿¿{"start":{"line":149,"column":25},"end":{"line":149,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2220¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":149,"column":25},"end":{"line":149,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2221¿Identifier¿¿3086¿options¿¿¿{"start":{"line":149,"column":25},"end":{"line":149,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2222¿Identifier¿¿3086¿binary¿¿¿{"start":{"line":149,"column":33},"end":{"line":149,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2223¿VariableDeclarator¿¿3086¿v219¿¿¿{"start":{"line":149,"column":2},"end":{"line":149,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2224¿CallExpression¿¿3086¿¿¿¿{"start":{"line":149,"column":19},"end":{"line":149,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2225¿Identifier¿¿3086¿spawn¿¿¿{"start":{"line":149,"column":19},"end":{"line":149,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2226¿Identifier¿¿3086¿v218¿¿¿¿¿Identifier
2227¿Identifier¿¿3086¿defaultArgs¿¿¿{"start":{"line":149,"column":41},"end":{"line":149,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2228¿ExpressionStatement¿¿3086¿¿¿¿{"start":{"line":149,"column":2},"end":{"line":149,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2229¿AssignmentExpression¿=¿3086¿¿¿¿{"start":{"line":149,"column":2},"end":{"line":149,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿AssignmentExpression
2230¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":149,"column":2},"end":{"line":149,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2231¿ThisExpression¿¿3086¿¿¿¿{"start":{"line":149,"column":2},"end":{"line":149,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2232¿Identifier¿¿3086¿mpvPlayer¿¿¿{"start":{"line":149,"column":7},"end":{"line":149,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2233¿Identifier¿¿3086¿v219¿¿¿¿¿Identifier
2234¿BlockStatement¿¿3086¿¿¿¿{"start":{"line":148,"column":19},"end":{"line":150,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2235¿VariableDeclarator¿¿3086¿v220¿¿¿{"start":{"line":153,"column":2},"end":{"line":153,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2236¿CallExpression¿¿3086¿¿¿¿{"start":{"line":153,"column":19},"end":{"line":153,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2237¿Identifier¿¿3086¿spawn¿¿¿{"start":{"line":153,"column":19},"end":{"line":153,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2238¿Literal¿string¿3086¿¿'mpv'¿¿{"start":{"line":153,"column":25},"end":{"line":153,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2239¿Identifier¿¿3086¿defaultArgs¿¿¿{"start":{"line":153,"column":32},"end":{"line":153,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2240¿ExpressionStatement¿¿3086¿¿¿¿{"start":{"line":153,"column":2},"end":{"line":153,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2241¿AssignmentExpression¿=¿3086¿¿¿¿{"start":{"line":153,"column":2},"end":{"line":153,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿AssignmentExpression
2242¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":153,"column":2},"end":{"line":153,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2243¿ThisExpression¿¿3086¿¿¿¿{"start":{"line":153,"column":2},"end":{"line":153,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2244¿Identifier¿¿3086¿mpvPlayer¿¿¿{"start":{"line":153,"column":7},"end":{"line":153,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2245¿Identifier¿¿3086¿v220¿¿¿¿¿Identifier
2246¿BlockStatement¿¿3086¿¿¿¿{"start":{"line":152,"column":5},"end":{"line":154,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2247¿VariableDeclarator¿¿3086¿v221¿¿¿{"start":{"line":157,"column":32},"end":{"line":157,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2248¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":157,"column":32},"end":{"line":157,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2249¿ThisExpression¿¿3086¿¿¿¿{"start":{"line":157,"column":32},"end":{"line":157,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2250¿Identifier¿¿3086¿options¿¿¿{"start":{"line":157,"column":37},"end":{"line":157,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2251¿ExpressionStatement¿¿3086¿¿¿¿{"start":{"line":157,"column":1},"end":{"line":157,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2252¿AssignmentExpression¿=¿3086¿¿¿¿{"start":{"line":157,"column":1},"end":{"line":157,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿AssignmentExpression
2253¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":157,"column":1},"end":{"line":157,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2254¿ThisExpression¿¿3086¿¿¿¿{"start":{"line":157,"column":1},"end":{"line":157,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2255¿Identifier¿¿3086¿socket¿¿¿{"start":{"line":157,"column":6},"end":{"line":157,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2256¿NewExpression¿¿3086¿¿¿¿{"start":{"line":157,"column":15},"end":{"line":157,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿NewExpression
2257¿Identifier¿¿3086¿ipcInterface¿¿¿{"start":{"line":157,"column":19},"end":{"line":157,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2258¿Identifier¿¿3086¿v221¿¿¿¿¿Identifier
2259¿VariableDeclarator¿¿3086¿v222¿¿¿{"start":{"line":161,"column":1},"end":{"line":161,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2260¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":161,"column":1},"end":{"line":161,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2261¿ThisExpression¿¿3086¿¿¿¿{"start":{"line":161,"column":1},"end":{"line":161,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2262¿Identifier¿¿3086¿socket¿¿¿{"start":{"line":161,"column":6},"end":{"line":161,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2263¿VariableDeclarator¿¿3086¿v223¿¿¿{"start":{"line":161,"column":41},"end":{"line":161,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2264¿ArrayExpression¿¿3086¿¿¿¿{"start":{"line":161,"column":41},"end":{"line":161,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ArrayExpression
2265¿Literal¿number¿3086¿¿0¿¿{"start":{"line":161,"column":42},"end":{"line":161,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2266¿Literal¿string¿3086¿¿'time-pos'¿¿{"start":{"line":161,"column":45},"end":{"line":161,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2267¿VariableDeclarator¿¿3086¿v224¿¿¿{"start":{"line":161,"column":1},"end":{"line":161,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2268¿CallExpression¿¿3086¿¿¿¿{"start":{"line":161,"column":1},"end":{"line":161,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2269¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":161,"column":1},"end":{"line":161,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2270¿Identifier¿¿3086¿v222¿¿¿¿¿Identifier
2271¿Identifier¿¿3086¿command¿¿¿{"start":{"line":161,"column":13},"end":{"line":161,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2272¿Literal¿string¿3086¿¿'observe_property'¿¿{"start":{"line":161,"column":21},"end":{"line":161,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2273¿Identifier¿¿3086¿v223¿¿¿¿¿Identifier
2274¿ExpressionStatement¿¿3086¿¿¿¿{"start":{"line":161,"column":1},"end":{"line":161,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2275¿Identifier¿¿3086¿v224¿¿¿¿¿Identifier
2276¿VariableDeclarator¿¿3086¿v234¿¿¿{"start":{"line":162,"column":13},"end":{"line":167,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2277¿FunctionExpression¿¿3086¿anon¿¿¿{"start":{"line":162,"column":13},"end":{"line":167,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿FunctionExpression
2278¿VariableDeclarator¿¿3097¿v225¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2279¿MemberExpression¿¿3097¿¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2280¿ThisExpression¿¿3097¿¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2281¿Identifier¿¿3097¿observed¿¿¿{"start":{"line":164,"column":10},"end":{"line":164,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2282¿VariableDeclarator¿¿3097¿v226¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2283¿MemberExpression¿¿3097¿¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2284¿Identifier¿¿3097¿v225¿¿¿¿¿Identifier
2285¿Identifier¿¿3097¿filename¿¿¿{"start":{"line":164,"column":19},"end":{"line":164,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2286¿VariableDeclarator¿¿3097¿v227¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2287¿MemberExpression¿¿3097¿¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2288¿ThisExpression¿¿3097¿¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2289¿Identifier¿¿3097¿observed¿¿¿{"start":{"line":164,"column":37},"end":{"line":164,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2290¿VariableDeclarator¿¿3097¿v228¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2291¿MemberExpression¿¿3097¿¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2292¿Identifier¿¿3097¿v227¿¿¿¿¿Identifier
2293¿Identifier¿¿3097¿pause¿¿¿{"start":{"line":164,"column":46},"end":{"line":164,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2294¿VariableDeclarator¿¿3097¿v229¿¿¿{"start":{"line":164,"column":31},"end":{"line":164,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2295¿UnaryExpression¿!¿3097¿¿¿¿{"start":{"line":164,"column":31},"end":{"line":164,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿UnaryExpression
2296¿Identifier¿¿3097¿v228¿¿¿¿¿Identifier
2297¿VariableDeclarator¿¿3097¿v230¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2298¿LogicalExpression¿&&¿3097¿¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿LogicalExpression
2299¿Identifier¿¿3097¿v226¿¿¿¿¿Identifier
2300¿Identifier¿¿3097¿v229¿¿¿¿¿Identifier
2301¿VariableDeclarator¿¿3097¿v231¿¿¿{"start":{"line":164,"column":55},"end":{"line":164,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2302¿BinaryExpression¿!=¿3097¿¿¿¿{"start":{"line":164,"column":55},"end":{"line":164,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BinaryExpression
2303¿Identifier¿¿3097¿currentTimePos¿¿¿{"start":{"line":164,"column":55},"end":{"line":164,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2304¿Literal¿object¿3097¿¿null¿¿{"start":{"line":164,"column":73},"end":{"line":164,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2305¿VariableDeclarator¿¿3097¿v232¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2306¿LogicalExpression¿&&¿3097¿¿¿¿{"start":{"line":164,"column":5},"end":{"line":164,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿LogicalExpression
2307¿Identifier¿¿3097¿v230¿¿¿¿¿Identifier
2308¿Identifier¿¿3097¿v231¿¿¿¿¿Identifier
2309¿IfStatement¿¿3097¿¿¿¿{"start":{"line":164,"column":2},"end":{"line":166,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿IfStatement
2310¿Identifier¿¿3097¿v232¿¿¿¿¿Identifier
2311¿VariableDeclarator¿¿3097¿v233¿¿¿{"start":{"line":165,"column":3},"end":{"line":165,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2312¿CallExpression¿¿3097¿¿¿¿{"start":{"line":165,"column":3},"end":{"line":165,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2313¿MemberExpression¿¿3097¿¿¿¿{"start":{"line":165,"column":3},"end":{"line":165,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2314¿ThisExpression¿¿3097¿¿¿¿{"start":{"line":165,"column":3},"end":{"line":165,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2315¿Identifier¿¿3097¿emit¿¿¿{"start":{"line":165,"column":8},"end":{"line":165,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2316¿Literal¿string¿3097¿¿'timeposition'¿¿{"start":{"line":165,"column":13},"end":{"line":165,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2317¿Identifier¿¿3097¿currentTimePos¿¿¿{"start":{"line":165,"column":29},"end":{"line":165,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2318¿ExpressionStatement¿¿3097¿¿¿¿{"start":{"line":165,"column":3},"end":{"line":165,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2319¿Identifier¿¿3097¿v233¿¿¿¿¿Identifier
2320¿BlockStatement¿¿3097¿¿¿¿{"start":{"line":164,"column":78},"end":{"line":166,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2321¿BlockStatement¿¿3097¿¿¿¿{"start":{"line":162,"column":24},"end":{"line":167,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2322¿VariableDeclarator¿¿3086¿v235¿¿¿{"start":{"line":162,"column":13},"end":{"line":167,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2323¿CallExpression¿¿3086¿¿¿¿{"start":{"line":162,"column":13},"end":{"line":167,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2324¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":162,"column":13},"end":{"line":167,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2325¿Identifier¿¿3086¿v234¿¿¿¿¿Identifier
2326¿Identifier¿¿3086¿bind¿¿¿{"start":{"line":167,"column":3},"end":{"line":167,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2327¿ThisExpression¿¿3086¿¿¿¿{"start":{"line":167,"column":8},"end":{"line":167,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2328¿VariableDeclarator¿¿3086¿v236¿¿¿{"start":{"line":167,"column":15},"end":{"line":167,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2329¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":167,"column":15},"end":{"line":167,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2330¿ThisExpression¿¿3086¿¿¿¿{"start":{"line":167,"column":15},"end":{"line":167,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2331¿Identifier¿¿3086¿options¿¿¿{"start":{"line":167,"column":20},"end":{"line":167,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2332¿VariableDeclarator¿¿3086¿v237¿¿¿{"start":{"line":167,"column":15},"end":{"line":167,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2333¿MemberExpression¿¿3086¿¿¿¿{"start":{"line":167,"column":15},"end":{"line":167,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2334¿Identifier¿¿3086¿v236¿¿¿¿¿Identifier
2335¿Identifier¿¿3086¿time_update¿¿¿{"start":{"line":167,"column":28},"end":{"line":167,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2336¿VariableDeclarator¿¿3086¿v238¿¿¿{"start":{"line":167,"column":15},"end":{"line":167,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2337¿BinaryExpression¿*¿3086¿¿¿¿{"start":{"line":167,"column":15},"end":{"line":167,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BinaryExpression
2338¿Identifier¿¿3086¿v237¿¿¿¿¿Identifier
2339¿Literal¿number¿3086¿¿1000¿¿{"start":{"line":167,"column":42},"end":{"line":167,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
