Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3088¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":166,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Program
3896¿LogicalExpression¿&&¿4474¿¿¿¿{"start":{"line":134,"column":8},"end":{"line":134,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿LogicalExpression
3897¿Identifier¿¿4474¿v459¿¿¿¿¿Identifier
3898¿Identifier¿¿4474¿v462¿¿¿¿¿Identifier
3899¿IfStatement¿¿4474¿¿¿¿{"start":{"line":134,"column":4},"end":{"line":136,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿IfStatement
3900¿Identifier¿¿4474¿v463¿¿¿¿¿Identifier
3901¿VariableDeclarator¿¿4474¿v464¿¿¿{"start":{"line":135,"column":14},"end":{"line":135,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3902¿NewExpression¿¿4474¿¿¿¿{"start":{"line":135,"column":14},"end":{"line":135,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿NewExpression
3903¿Identifier¿¿4474¿TypeError¿¿¿{"start":{"line":135,"column":18},"end":{"line":135,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3904¿Literal¿string¿4474¿¿'Decoder has to be a function.'¿¿{"start":{"line":135,"column":28},"end":{"line":135,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Literal
3905¿ThrowStatement¿¿4474¿¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ThrowStatement
3906¿Identifier¿¿4474¿v464¿¿¿¿¿Identifier
3907¿BlockStatement¿¿4474¿¿¿¿{"start":{"line":134,"column":108},"end":{"line":136,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿BlockStatement
3908¿VariableDeclarator¿¿4474¿v465¿¿¿{"start":{"line":138,"column":31},"end":{"line":138,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3909¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":138,"column":31},"end":{"line":138,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3910¿Identifier¿¿4474¿options¿¿¿{"start":{"line":138,"column":31},"end":{"line":138,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3911¿Identifier¿¿4474¿delimiter¿¿¿{"start":{"line":138,"column":39},"end":{"line":138,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3912¿VariableDeclarator¿¿4474¿v466¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3913¿UnaryExpression¿typeof¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿UnaryExpression
3914¿Identifier¿¿4474¿v465¿¿¿¿¿Identifier
3915¿VariableDeclarator¿¿4474¿v467¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3916¿BinaryExpression¿===¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿BinaryExpression
3917¿Identifier¿¿4474¿v466¿¿¿¿¿Identifier
3918¿Literal¿string¿4474¿¿'string'¿¿{"start":{"line":138,"column":53},"end":{"line":138,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Literal
3919¿VariableDeclarator¿¿4474¿v468¿¿¿{"start":{"line":138,"column":80},"end":{"line":138,"column":97},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3920¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":138,"column":80},"end":{"line":138,"column":97},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3921¿Identifier¿¿4474¿options¿¿¿{"start":{"line":138,"column":80},"end":{"line":138,"column":87},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3922¿Identifier¿¿4474¿delimiter¿¿¿{"start":{"line":138,"column":88},"end":{"line":138,"column":97},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3923¿VariableDeclarator¿¿4474¿v469¿¿¿{"start":{"line":138,"column":65},"end":{"line":138,"column":98},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3924¿CallExpression¿¿4474¿¿¿¿{"start":{"line":138,"column":65},"end":{"line":138,"column":98},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿CallExpression
3925¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":138,"column":65},"end":{"line":138,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3926¿Identifier¿¿4474¿Utils¿¿¿{"start":{"line":138,"column":65},"end":{"line":138,"column":70},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3927¿Identifier¿¿4474¿isRegExp¿¿¿{"start":{"line":138,"column":71},"end":{"line":138,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3928¿Identifier¿¿4474¿v468¿¿¿¿¿Identifier
3929¿VariableDeclarator¿¿4474¿v470¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":98},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3930¿LogicalExpression¿||¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":98},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿LogicalExpression
3931¿Identifier¿¿4474¿v467¿¿¿¿¿Identifier
3932¿Identifier¿¿4474¿v469¿¿¿¿¿Identifier
3933¿VariableDeclarator¿¿4474¿v471¿¿¿{"start":{"line":138,"column":101},"end":{"line":138,"column":118},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3934¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":138,"column":101},"end":{"line":138,"column":118},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3935¿Identifier¿¿4474¿options¿¿¿{"start":{"line":138,"column":101},"end":{"line":138,"column":108},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3936¿Identifier¿¿4474¿delimiter¿¿¿{"start":{"line":138,"column":109},"end":{"line":138,"column":118},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3937¿VariableDeclarator¿¿4474¿v472¿¿¿{"start":{"line":138,"column":121},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3938¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":138,"column":121},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3939¿Identifier¿¿4474¿defaults¿¿¿{"start":{"line":138,"column":121},"end":{"line":138,"column":129},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3940¿Identifier¿¿4474¿delimiter¿¿¿{"start":{"line":138,"column":130},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3941¿VariableDeclarator¿¿4474¿v473¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3942¿IfStatement¿¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿IfStatement
3943¿Identifier¿¿4474¿v470¿¿¿¿¿Identifier
3944¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
3945¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
3946¿Identifier¿¿4474¿v473¿¿¿¿¿Identifier
3947¿Identifier¿¿4474¿v471¿¿¿¿¿Identifier
3948¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
3949¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
3950¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":138,"column":24},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
3951¿Identifier¿¿4474¿v473¿¿¿¿¿Identifier
3952¿Identifier¿¿4474¿v472¿¿¿¿¿Identifier
3953¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
3954¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":138,"column":140},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
3955¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":138,"column":139},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
3956¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":138,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3957¿Identifier¿¿4474¿options¿¿¿{"start":{"line":138,"column":4},"end":{"line":138,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3958¿Identifier¿¿4474¿delimiter¿¿¿{"start":{"line":138,"column":12},"end":{"line":138,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3959¿Identifier¿¿4474¿v473¿¿¿¿¿Identifier
3960¿VariableDeclarator¿¿4474¿v474¿¿¿{"start":{"line":139,"column":27},"end":{"line":139,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3961¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":139,"column":27},"end":{"line":139,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3962¿Identifier¿¿4474¿options¿¿¿{"start":{"line":139,"column":27},"end":{"line":139,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3963¿Identifier¿¿4474¿depth¿¿¿{"start":{"line":139,"column":35},"end":{"line":139,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3964¿VariableDeclarator¿¿4474¿v475¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3965¿UnaryExpression¿typeof¿4474¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿UnaryExpression
3966¿Identifier¿¿4474¿v474¿¿¿¿¿Identifier
3967¿VariableDeclarator¿¿4474¿v476¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3968¿BinaryExpression¿===¿4474¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿BinaryExpression
3969¿Identifier¿¿4474¿v475¿¿¿¿¿Identifier
3970¿Literal¿string¿4474¿¿'number'¿¿{"start":{"line":139,"column":45},"end":{"line":139,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Literal
3971¿VariableDeclarator¿¿4474¿v477¿¿¿{"start":{"line":139,"column":56},"end":{"line":139,"column":69},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3972¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":139,"column":56},"end":{"line":139,"column":69},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3973¿Identifier¿¿4474¿options¿¿¿{"start":{"line":139,"column":56},"end":{"line":139,"column":63},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3974¿Identifier¿¿4474¿depth¿¿¿{"start":{"line":139,"column":64},"end":{"line":139,"column":69},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3975¿VariableDeclarator¿¿4474¿v478¿¿¿{"start":{"line":139,"column":72},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3976¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":139,"column":72},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3977¿Identifier¿¿4474¿defaults¿¿¿{"start":{"line":139,"column":72},"end":{"line":139,"column":80},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3978¿Identifier¿¿4474¿depth¿¿¿{"start":{"line":139,"column":81},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3979¿VariableDeclarator¿¿4474¿v479¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3980¿IfStatement¿¿4474¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿IfStatement
3981¿Identifier¿¿4474¿v476¿¿¿¿¿Identifier
3982¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
3983¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
3984¿Identifier¿¿4474¿v479¿¿¿¿¿Identifier
3985¿Identifier¿¿4474¿v477¿¿¿¿¿Identifier
3986¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
3987¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
3988¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
3989¿Identifier¿¿4474¿v479¿¿¿¿¿Identifier
3990¿Identifier¿¿4474¿v478¿¿¿¿¿Identifier
3991¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
3992¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":139,"column":4},"end":{"line":139,"column":87},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
3993¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":139,"column":4},"end":{"line":139,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
3994¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":139,"column":4},"end":{"line":139,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
3995¿Identifier¿¿4474¿options¿¿¿{"start":{"line":139,"column":4},"end":{"line":139,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3996¿Identifier¿¿4474¿depth¿¿¿{"start":{"line":139,"column":12},"end":{"line":139,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
3997¿Identifier¿¿4474¿v479¿¿¿¿¿Identifier
3998¿VariableDeclarator¿¿4474¿v480¿¿¿{"start":{"line":140,"column":32},"end":{"line":140,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
3999¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":140,"column":32},"end":{"line":140,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4000¿Identifier¿¿4474¿options¿¿¿{"start":{"line":140,"column":32},"end":{"line":140,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4001¿Identifier¿¿4474¿arrayLimit¿¿¿{"start":{"line":140,"column":40},"end":{"line":140,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4002¿VariableDeclarator¿¿4474¿v481¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4003¿UnaryExpression¿typeof¿4474¿¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿UnaryExpression
4004¿Identifier¿¿4474¿v480¿¿¿¿¿Identifier
4005¿VariableDeclarator¿¿4474¿v482¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":63},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4006¿BinaryExpression¿===¿4474¿¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":63},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿BinaryExpression
4007¿Identifier¿¿4474¿v481¿¿¿¿¿Identifier
4008¿Literal¿string¿4474¿¿'number'¿¿{"start":{"line":140,"column":55},"end":{"line":140,"column":63},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Literal
4009¿VariableDeclarator¿¿4474¿v483¿¿¿{"start":{"line":140,"column":66},"end":{"line":140,"column":84},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4010¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":140,"column":66},"end":{"line":140,"column":84},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4011¿Identifier¿¿4474¿options¿¿¿{"start":{"line":140,"column":66},"end":{"line":140,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4012¿Identifier¿¿4474¿arrayLimit¿¿¿{"start":{"line":140,"column":74},"end":{"line":140,"column":84},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4013¿VariableDeclarator¿¿4474¿v484¿¿¿{"start":{"line":140,"column":87},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4014¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":140,"column":87},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4015¿Identifier¿¿4474¿defaults¿¿¿{"start":{"line":140,"column":87},"end":{"line":140,"column":95},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4016¿Identifier¿¿4474¿arrayLimit¿¿¿{"start":{"line":140,"column":96},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4017¿VariableDeclarator¿¿4474¿v485¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4018¿IfStatement¿¿4474¿¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿IfStatement
4019¿Identifier¿¿4474¿v482¿¿¿¿¿Identifier
4020¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
4021¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
4022¿Identifier¿¿4474¿v485¿¿¿¿¿Identifier
4023¿Identifier¿¿4474¿v483¿¿¿¿¿Identifier
4024¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
4025¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
4026¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":140,"column":25},"end":{"line":140,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
4027¿Identifier¿¿4474¿v485¿¿¿¿¿Identifier
