Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1147¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":177,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Program
1901¿ExpressionStatement¿¿2022¿¿¿¿{"start":{"line":162,"column":19},"end":{"line":162,"column":98},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ExpressionStatement
1902¿AssignmentExpression¿=¿2022¿¿¿¿{"start":{"line":162,"column":19},"end":{"line":162,"column":98},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿AssignmentExpression
1903¿Identifier¿¿2022¿v201¿¿¿¿¿Identifier
1904¿Identifier¿¿2022¿v200¿¿¿¿¿Identifier
1905¿BlockStatement¿¿2022¿¿¿¿¿¿BlockStatement
1906¿ExpressionStatement¿¿2022¿¿¿¿{"start":{"line":162,"column":2},"end":{"line":162,"column":99},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ExpressionStatement
1907¿AssignmentExpression¿=¿2022¿¿¿¿{"start":{"line":162,"column":2},"end":{"line":162,"column":98},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿AssignmentExpression
1908¿MemberExpression¿¿2022¿¿¿¿{"start":{"line":162,"column":2},"end":{"line":162,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1909¿Identifier¿¿2022¿options¿¿¿{"start":{"line":162,"column":2},"end":{"line":162,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1910¿Identifier¿¿2022¿config¿¿¿{"start":{"line":162,"column":10},"end":{"line":162,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1911¿Identifier¿¿2022¿v201¿¿¿¿¿Identifier
1912¿VariableDeclarator¿¿2022¿v202¿¿¿{"start":{"line":165,"column":4},"end":{"line":165,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1913¿MemberExpression¿¿2022¿¿¿¿{"start":{"line":165,"column":4},"end":{"line":165,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1914¿Identifier¿¿2022¿options¿¿¿{"start":{"line":165,"column":4},"end":{"line":165,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1915¿Identifier¿¿2022¿platformsToBuild¿¿¿{"start":{"line":165,"column":12},"end":{"line":165,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1916¿VariableDeclarator¿¿2022¿v211¿¿¿{"start":{"line":166,"column":4},"end":{"line":171,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1917¿FunctionExpression¿¿2022¿anon¿¿¿{"start":{"line":166,"column":4},"end":{"line":171,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿FunctionExpression
1918¿Identifier¿¿0¿item¿¿¿{"start":{"line":166,"column":14},"end":{"line":166,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1919¿Identifier¿¿0¿done¿¿¿{"start":{"line":166,"column":20},"end":{"line":166,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1920¿VariableDeclarator¿¿2025¿v203¿¿¿{"start":{"line":167,"column":17},"end":{"line":167,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1921¿MemberExpression¿computed¿2025¿¿¿¿{"start":{"line":167,"column":17},"end":{"line":167,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1922¿Identifier¿¿2025¿platformConverters¿¿¿{"start":{"line":167,"column":17},"end":{"line":167,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1923¿Identifier¿¿2025¿item¿¿¿{"start":{"line":167,"column":36},"end":{"line":167,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1924¿VariableDeclarator¿¿2025¿v204¿¿¿{"start":{"line":167,"column":10},"end":{"line":167,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1925¿UnaryExpression¿typeof¿2025¿¿¿¿{"start":{"line":167,"column":10},"end":{"line":167,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿UnaryExpression
1926¿Identifier¿¿2025¿v203¿¿¿¿¿Identifier
1927¿VariableDeclarator¿¿2025¿v205¿¿¿{"start":{"line":167,"column":10},"end":{"line":167,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1928¿BinaryExpression¿!==¿2025¿¿¿¿{"start":{"line":167,"column":10},"end":{"line":167,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿BinaryExpression
1929¿Identifier¿¿2025¿v204¿¿¿¿¿Identifier
1930¿Literal¿string¿2025¿¿'function'¿¿{"start":{"line":167,"column":46},"end":{"line":167,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Literal
1931¿IfStatement¿¿2025¿¿¿¿{"start":{"line":167,"column":6},"end":{"line":169,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿IfStatement
1932¿Identifier¿¿2025¿v205¿¿¿¿¿Identifier
1933¿VariableDeclarator¿¿2025¿v206¿¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1934¿BinaryExpression¿+¿2025¿¿¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿BinaryExpression
1935¿Literal¿string¿2025¿¿'Platform type ''¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Literal
1936¿Identifier¿¿2025¿item¿¿¿{"start":{"line":168,"column":48},"end":{"line":168,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1937¿VariableDeclarator¿¿2025¿v207¿¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1938¿BinaryExpression¿+¿2025¿¿¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿BinaryExpression
1939¿Identifier¿¿2025¿v206¿¿¿¿¿Identifier
1940¿Literal¿string¿2025¿¿'' is not supported.'¿¿{"start":{"line":168,"column":53},"end":{"line":168,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Literal
1941¿VariableDeclarator¿¿2025¿v208¿¿¿{"start":{"line":168,"column":20},"end":{"line":168,"column":75},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1942¿NewExpression¿¿2025¿¿¿¿{"start":{"line":168,"column":20},"end":{"line":168,"column":75},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿NewExpression
1943¿Identifier¿¿2025¿Error¿¿¿{"start":{"line":168,"column":24},"end":{"line":168,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1944¿Identifier¿¿2025¿v207¿¿¿¿¿Identifier
1945¿VariableDeclarator¿¿2025¿v209¿¿¿{"start":{"line":168,"column":15},"end":{"line":168,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1946¿CallExpression¿¿2025¿¿¿¿{"start":{"line":168,"column":15},"end":{"line":168,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿CallExpression
1947¿Identifier¿¿2025¿done¿¿¿{"start":{"line":168,"column":15},"end":{"line":168,"column":19},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1948¿Identifier¿¿2025¿v208¿¿¿¿¿Identifier
1949¿ReturnStatement¿¿2025¿¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":77},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ReturnStatement
1950¿Identifier¿¿2025¿v209¿¿¿¿¿Identifier
1951¿BlockStatement¿¿2025¿¿¿¿{"start":{"line":167,"column":58},"end":{"line":169,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿BlockStatement
1952¿VariableDeclarator¿¿2025¿v210¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1953¿CallExpression¿¿2025¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿CallExpression
1954¿MemberExpression¿computed¿2025¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1955¿Identifier¿¿2025¿platformConverters¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1956¿Identifier¿¿2025¿item¿¿¿{"start":{"line":170,"column":25},"end":{"line":170,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1957¿Identifier¿¿2025¿options¿¿¿{"start":{"line":170,"column":31},"end":{"line":170,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1958¿Identifier¿¿2025¿done¿¿¿{"start":{"line":170,"column":40},"end":{"line":170,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1959¿ExpressionStatement¿¿2025¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ExpressionStatement
1960¿Identifier¿¿2025¿v210¿¿¿¿¿Identifier
1961¿BlockStatement¿¿2025¿¿¿¿{"start":{"line":166,"column":26},"end":{"line":171,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿BlockStatement
1962¿VariableDeclarator¿¿2022¿v212¿¿¿{"start":{"line":164,"column":2},"end":{"line":173,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿VariableDeclarator
1963¿CallExpression¿¿2022¿¿¿¿{"start":{"line":164,"column":2},"end":{"line":173,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿CallExpression
1964¿MemberExpression¿¿2022¿¿¿¿{"start":{"line":164,"column":2},"end":{"line":164,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1965¿Identifier¿¿2022¿async¿¿¿{"start":{"line":164,"column":2},"end":{"line":164,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1966¿Identifier¿¿2022¿each¿¿¿{"start":{"line":164,"column":8},"end":{"line":164,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1967¿Identifier¿¿2022¿v202¿¿¿¿¿Identifier
1968¿Identifier¿¿2022¿v211¿¿¿¿¿Identifier
1969¿Identifier¿¿2022¿callback¿¿¿{"start":{"line":172,"column":4},"end":{"line":172,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1970¿ExpressionStatement¿¿2022¿¿¿¿{"start":{"line":164,"column":2},"end":{"line":173,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ExpressionStatement
1971¿Identifier¿¿2022¿v212¿¿¿¿¿Identifier
1972¿BlockStatement¿¿2022¿¿¿¿{"start":{"line":147,"column":42},"end":{"line":174,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿BlockStatement
1973¿ExpressionStatement¿¿1991¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ExpressionStatement
1974¿AssignmentExpression¿=¿1991¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿AssignmentExpression
1975¿MemberExpression¿¿1991¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1976¿Identifier¿¿1991¿resize¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":6},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1977¿Identifier¿¿1991¿defaults¿¿¿{"start":{"line":176,"column":7},"end":{"line":176,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1978¿Identifier¿¿1991¿defaults¿¿¿{"start":{"line":176,"column":18},"end":{"line":176,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1979¿ExpressionStatement¿¿1991¿¿¿¿{"start":{"line":177,"column":0},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ExpressionStatement
1980¿AssignmentExpression¿=¿1991¿¿¿¿{"start":{"line":177,"column":0},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿AssignmentExpression
1981¿MemberExpression¿¿1991¿¿¿¿{"start":{"line":177,"column":0},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1982¿Identifier¿¿1991¿module¿¿¿{"start":{"line":177,"column":10},"end":{"line":177,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1983¿Identifier¿¿1991¿exports¿¿¿{"start":{"line":177,"column":17},"end":{"line":177,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1984¿Identifier¿¿1991¿resize¿¿¿{"start":{"line":177,"column":27},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1985¿ExpressionStatement¿¿1991¿¿¿¿{"start":{"line":177,"column":0},"end":{"line":177,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿ExpressionStatement
1986¿AssignmentExpression¿=¿1991¿¿¿¿{"start":{"line":177,"column":0},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿AssignmentExpression
1987¿Identifier¿¿1991¿exports¿¿¿{"start":{"line":177,"column":0},"end":{"line":177,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1988¿MemberExpression¿¿1991¿¿¿¿{"start":{"line":177,"column":10},"end":{"line":177,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿MemberExpression
1989¿Identifier¿¿1991¿module¿¿¿{"start":{"line":177,"column":10},"end":{"line":177,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1990¿Identifier¿¿1991¿exports¿¿¿{"start":{"line":177,"column":17},"end":{"line":177,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/317/src/resize.js"}¿¿Identifier
1991¿CFG_F_START¿¿1991¿__main__¿¿¿¿¿CFG_F_START
1992¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1993¿CFG_F_START¿¿1993¿1215_anon¿¿¿¿¿CFG_F_START
1994¿CFG_F_END¿¿0¿1215_anon¿¿¿¿¿CFG_F_END
1995¿CFG_F_START¿¿1995¿1236_anon¿¿¿¿¿CFG_F_START
1996¿CFG_F_END¿¿0¿1236_anon¿¿¿¿¿CFG_F_END
1997¿CFG_F_START¿¿1997¿1264_anon¿¿¿¿¿CFG_F_START
1998¿CFG_F_END¿¿0¿1264_anon¿¿¿¿¿CFG_F_END
1999¿CFG_F_START¿¿1999¿1322_anon¿¿¿¿¿CFG_F_START
2000¿CFG_F_END¿¿0¿1322_anon¿¿¿¿¿CFG_F_END
2001¿CFG_IF_END¿¿0¿1326¿¿¿¿¿CFG_IF_END
2002¿CFG_IF_END¿¿0¿1345¿¿¿¿¿CFG_IF_END
2003¿CFG_F_START¿¿2003¿1376_anon¿¿¿¿¿CFG_F_START
2004¿CFG_F_END¿¿0¿1376_anon¿¿¿¿¿CFG_F_END
2005¿CFG_F_START¿¿2005¿1392_anon¿¿¿¿¿CFG_F_START
2006¿CFG_F_END¿¿0¿1392_anon¿¿¿¿¿CFG_F_END
2007¿CFG_F_START¿¿2007¿1462_anon¿¿¿¿¿CFG_F_START
2008¿CFG_F_END¿¿0¿1462_anon¿¿¿¿¿CFG_F_END
2009¿CFG_F_START¿¿2009¿1480_anon¿¿¿¿¿CFG_F_START
2010¿CFG_F_END¿¿0¿1480_anon¿¿¿¿¿CFG_F_END
2011¿CFG_F_START¿¿2011¿1501_anon¿¿¿¿¿CFG_F_START
2012¿CFG_F_END¿¿0¿1501_anon¿¿¿¿¿CFG_F_END
2013¿CFG_F_START¿¿2013¿1517_anon¿¿¿¿¿CFG_F_START
2014¿CFG_F_END¿¿0¿1517_anon¿¿¿¿¿CFG_F_END
2015¿CFG_IF_END¿¿0¿1584¿¿¿¿¿CFG_IF_END
2016¿CFG_IF_END¿¿0¿1555¿¿¿¿¿CFG_IF_END
2017¿CFG_IF_END¿¿0¿1526¿¿¿¿¿CFG_IF_END
2018¿CFG_F_START¿¿2018¿1660_anon¿¿¿¿¿CFG_F_START
2019¿CFG_F_END¿¿0¿1660_anon¿¿¿¿¿CFG_F_END
2020¿CFG_F_START¿¿2020¿1678_anon¿¿¿¿¿CFG_F_START
2021¿CFG_F_END¿¿0¿1678_anon¿¿¿¿¿CFG_F_END
2022¿CFG_F_START¿¿2022¿1713_anon¿¿¿¿¿CFG_F_START
2023¿CFG_F_END¿¿0¿1713_anon¿¿¿¿¿CFG_F_END
2024¿CFG_IF_END¿¿0¿1894¿¿¿¿¿CFG_IF_END
2025¿CFG_F_START¿¿2025¿1917_anon¿¿¿¿¿CFG_F_START
2026¿CFG_F_END¿¿0¿1917_anon¿¿¿¿¿CFG_F_END
2027¿CFG_IF_END¿¿0¿1931¿¿¿¿¿CFG_IF_END
2028¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2029¿PDG_CALL¿¿1991¿1991.CALL->require-o257¿¿¿¿¿PDG_CALL
2030¿PDG_OBJECT¿¿0¿1991.v107-o258¿¿¿¿¿PDG_OBJECT
2031¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2032¿PDG_OBJECT¿¿0¿1991.v107.exec-o259¿¿¿¿¿PDG_OBJECT
2033¿PDG_CALL¿¿1991¿1991.CALL->require-o260¿¿¿¿¿PDG_CALL
2034¿PDG_OBJECT¿¿0¿1991.path-o261¿¿¿¿¿PDG_OBJECT
2035¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2036¿PDG_CALL¿¿1991¿1991.CALL->require-o262¿¿¿¿¿PDG_CALL
2037¿PDG_OBJECT¿¿0¿1991.async-o263¿¿¿¿¿PDG_OBJECT
2038¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2039¿PDG_CALL¿¿1991¿1991.CALL->require-o264¿¿¿¿¿PDG_CALL
2040¿PDG_OBJECT¿¿0¿1991.mkdirp-o265¿¿¿¿¿PDG_OBJECT
2041¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2042¿PDG_CALL¿¿1991¿1991.CALL->require-o266¿¿¿¿¿PDG_CALL
2043¿PDG_OBJECT¿¿0¿1991.sizeOf-o267¿¿¿¿¿PDG_OBJECT
2044¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2045¿PDG_OBJECT¿¿0¿1991.v108-o268¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿0¿1991.v108.0-o269¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿0¿1991.v108.1-o270¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿0¿1991.defaults-o271¿¿¿¿¿PDG_OBJECT
2049¿PDG_OBJECT¿¿0¿1991.defaults-o272¿¿¿¿¿PDG_OBJECT
2050¿PDG_OBJECT¿¿0¿1991.defaults.PLATFORMS_TO_BUILD-o273¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿0¿1991.defaults-o274¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿0¿1991.defaults.ORIGINAL_ICON_FILE_NAME-o275¿¿¿¿¿PDG_OBJECT
2053¿PDG_OBJECT¿¿0¿1991.defaults-o276¿¿¿¿¿PDG_OBJECT
2054¿PDG_OBJECT¿¿0¿1991.defaults.IOS_FILE_NAME_PREFIX-o277¿¿¿¿¿PDG_OBJECT
2055¿PDG_OBJECT¿¿0¿1991.defaults-o278¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿1991.defaults.IOS_OUTPUT_FOLDER-o279¿¿¿¿¿PDG_OBJECT
2057¿PDG_OBJECT¿¿0¿1991.defaults-o280¿¿¿¿¿PDG_OBJECT
2058¿PDG_OBJECT¿¿0¿1991.defaults.ANDROID_OUTPUT_FOLDER-o281¿¿¿¿¿PDG_OBJECT
2059¿PDG_OBJECT¿¿0¿1991.defaults-o282¿¿¿¿¿PDG_OBJECT
2060¿PDG_OBJECT¿¿0¿1991.defaults.ANDROID_BASE_SIZE-o283¿¿¿¿¿PDG_OBJECT
2061¿PDG_OBJECT¿¿0¿1993.this-o284¿¿¿¿¿PDG_OBJECT
2062¿PDG_OBJECT¿¿0¿1993.str-o285¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿0¿1991.getSize-o286¿¿¿¿¿PDG_OBJECT
2064¿PDG_OBJECT¿¿0¿1995.this-o287¿¿¿¿¿PDG_OBJECT
2065¿PDG_OBJECT¿¿0¿1995.options-o288¿¿¿¿¿PDG_OBJECT
2066¿PDG_OBJECT¿¿0¿1991.getSizeFromRatio-o289¿¿¿¿¿PDG_OBJECT
2067¿PDG_OBJECT¿¿0¿1997.this-o290¿¿¿¿¿PDG_OBJECT
2068¿PDG_OBJECT¿¿0¿1997.options-o291¿¿¿¿¿PDG_OBJECT
2069¿PDG_OBJECT¿¿0¿1997.callback-o292¿¿¿¿¿PDG_OBJECT
2070¿PDG_OBJECT¿¿0¿1991.executeResize-o293¿¿¿¿¿PDG_OBJECT
2071¿PDG_OBJECT¿¿0¿2003.this-o294¿¿¿¿¿PDG_OBJECT
2072¿PDG_OBJECT¿¿0¿2003.options-o295¿¿¿¿¿PDG_OBJECT
2073¿PDG_OBJECT¿¿0¿2003.callback-o296¿¿¿¿¿PDG_OBJECT
2074¿PDG_OBJECT¿¿0¿1991.convertiOS-o297¿¿¿¿¿PDG_OBJECT
2075¿PDG_OBJECT¿¿0¿2011.this-o298¿¿¿¿¿PDG_OBJECT
2076¿PDG_OBJECT¿¿0¿2011.options-o299¿¿¿¿¿PDG_OBJECT
2077¿PDG_OBJECT¿¿0¿2011.callback-o300¿¿¿¿¿PDG_OBJECT
2078¿PDG_OBJECT¿¿0¿1991.convertAndroid-o301¿¿¿¿¿PDG_OBJECT
2079¿PDG_OBJECT¿¿0¿1991.platformConverters-o302¿¿¿¿¿PDG_OBJECT
2080¿PDG_OBJECT¿¿0¿1991.platformConverters-o303¿¿¿¿¿PDG_OBJECT
2081¿PDG_OBJECT¿¿0¿1991.platformConverters.'android'-o304¿¿¿¿¿PDG_OBJECT
2082¿PDG_OBJECT¿¿0¿1991.platformConverters-o305¿¿¿¿¿PDG_OBJECT
2083¿PDG_OBJECT¿¿0¿1991.platformConverters.'ios'-o306¿¿¿¿¿PDG_OBJECT
2084¿PDG_OBJECT¿¿0¿2022.this-o307¿¿¿¿¿PDG_OBJECT
2085¿PDG_OBJECT¿¿0¿2022.options-o308¿¿¿¿¿PDG_OBJECT
2086¿PDG_OBJECT¿¿0¿2022.callback-o309¿¿¿¿¿PDG_OBJECT
2087¿PDG_OBJECT¿¿0¿1991.resize-o310¿¿¿¿¿PDG_OBJECT
2088¿PDG_OBJECT¿¿0¿1991.resize-o311¿¿¿¿¿PDG_OBJECT
2089¿PDG_OBJECT¿¿0¿1991.resize.defaults-o312¿¿¿¿¿PDG_OBJECT
2090¿PDG_OBJECT¿¿0¿1991.module-o313¿¿¿¿¿PDG_OBJECT
2091¿PDG_OBJECT¿¿0¿1991.module.exports-o314¿¿¿¿¿PDG_OBJECT
2092¿PDG_CALL¿¿1993¿1993.CALL->str.split-o315¿¿¿¿¿PDG_CALL
2093¿PDG_OBJECT¿¿0¿1993.v109-o316¿¿¿¿¿PDG_OBJECT
2094¿PDG_OBJECT¿¿0¿1993.v109.0-o317¿¿¿¿¿PDG_OBJECT
2095¿PDG_CALL¿¿1993¿1993.CALL->v110.trim-o318¿¿¿¿¿PDG_CALL
2096¿PDG_OBJECT¿¿0¿1993.v111-o319¿¿¿¿¿PDG_OBJECT
2097¿PDG_RETURN¿¿0¿1993.RET_OBJ-o320¿¿¿¿¿PDG_RETURN
2098¿PDG_OBJECT¿¿0¿1995.options.ratio-o321¿¿¿¿¿PDG_OBJECT
2099¿PDG_CALL¿¿1995¿1995.CALL->eval-o322¿¿¿¿¿PDG_CALL
2100¿PDG_OBJECT¿¿0¿1995.ratio-o323¿¿¿¿¿PDG_OBJECT
2101¿TAINT_SINK¿¿0¿eval¿¿¿¿¿TAINT_SINK
2102¿PDG_OBJECT¿¿0¿1995.options.size-o324¿¿¿¿¿PDG_OBJECT
2103¿PDG_OBJECT¿¿0¿1995.v114-o325¿¿¿¿¿PDG_OBJECT
2104¿PDG_CALL¿¿1995¿1995.CALL->Math.floor-o326¿¿¿¿¿PDG_CALL
2105¿PDG_OBJECT¿¿0¿1995.v115-o327¿¿¿¿¿PDG_OBJECT
2106¿PDG_RETURN¿¿0¿1995.RET_OBJ-o328¿¿¿¿¿PDG_RETURN
2107¿PDG_OBJECT¿¿0¿1997.options.size-o329¿¿¿¿¿PDG_OBJECT
2108¿PDG_OBJECT¿¿0¿1997.v117-o330¿¿¿¿¿PDG_OBJECT
2109¿PDG_OBJECT¿¿0¿1997.dimensions-o331¿¿¿¿¿PDG_OBJECT
2110¿PDG_OBJECT¿¿0¿1997.options.inputFile-o332¿¿¿¿¿PDG_OBJECT
2111¿PDG_OBJECT¿¿0¿1997.v120-o333¿¿¿¿¿PDG_OBJECT
2112¿PDG_OBJECT¿¿0¿1997.v121-o334¿¿¿¿¿PDG_OBJECT
2113¿PDG_OBJECT¿¿0¿1997.v122-o335¿¿¿¿¿PDG_OBJECT
2114¿PDG_OBJECT¿¿0¿1997.v123-o336¿¿¿¿¿PDG_OBJECT
