Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2986¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":780,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Program
3806¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":442,"column":29},"end":{"line":442,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3807¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":442,"column":29},"end":{"line":442,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
3808¿Identifier¿¿5377¿config¿¿¿{"start":{"line":442,"column":34},"end":{"line":442,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3809¿VariableDeclarator¿¿5377¿v457¿¿¿{"start":{"line":442,"column":29},"end":{"line":442,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3810¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":442,"column":29},"end":{"line":442,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3811¿Identifier¿¿5377¿v456¿¿¿¿¿Identifier
3812¿Identifier¿¿5377¿errors¿¿¿{"start":{"line":442,"column":41},"end":{"line":442,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3813¿VariableDeclarator¿¿5377¿v458¿¿¿{"start":{"line":442,"column":29},"end":{"line":442,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3814¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":442,"column":29},"end":{"line":442,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3815¿Identifier¿¿5377¿v457¿¿¿¿¿Identifier
3816¿Identifier¿¿5377¿headers¿¿¿{"start":{"line":442,"column":48},"end":{"line":442,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3817¿VariableDeclarator¿¿5377¿v459¿¿¿{"start":{"line":442,"column":8},"end":{"line":442,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3818¿CallExpression¿¿5377¿¿¿¿{"start":{"line":442,"column":8},"end":{"line":442,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
3819¿Identifier¿¿5377¿setHeaders¿¿¿{"start":{"line":442,"column":8},"end":{"line":442,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3820¿Identifier¿¿5377¿response¿¿¿{"start":{"line":442,"column":19},"end":{"line":442,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3821¿Identifier¿¿5377¿v458¿¿¿¿¿Identifier
3822¿ExpressionStatement¿¿5377¿¿¿¿{"start":{"line":442,"column":8},"end":{"line":442,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
3823¿Identifier¿¿5377¿v459¿¿¿¿¿Identifier
3824¿VariableDeclarator¿¿5377¿v460¿¿¿{"start":{"line":447,"column":12},"end":{"line":447,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3825¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":447,"column":12},"end":{"line":447,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3826¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":447,"column":12},"end":{"line":447,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
3827¿Identifier¿¿5377¿config¿¿¿{"start":{"line":447,"column":17},"end":{"line":447,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3828¿VariableDeclarator¿¿5377¿v461¿¿¿{"start":{"line":447,"column":12},"end":{"line":447,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3829¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":447,"column":12},"end":{"line":447,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3830¿Identifier¿¿5377¿v460¿¿¿¿¿Identifier
3831¿Identifier¿¿5377¿errors¿¿¿{"start":{"line":447,"column":24},"end":{"line":447,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3832¿VariableDeclarator¿¿5377¿v462¿¿¿{"start":{"line":447,"column":12},"end":{"line":447,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3833¿MemberExpression¿computed¿5377¿¿¿¿{"start":{"line":447,"column":12},"end":{"line":447,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3834¿Identifier¿¿5377¿v461¿¿¿¿¿Identifier
3835¿Literal¿string¿5377¿¿'404'¿¿{"start":{"line":447,"column":31},"end":{"line":447,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
3836¿VariableDeclarator¿¿5377¿v463¿¿¿{"start":{"line":444,"column":8},"end":{"line":448,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3837¿CallExpression¿¿5377¿¿¿¿{"start":{"line":444,"column":8},"end":{"line":448,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
3838¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":444,"column":8},"end":{"line":444,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3839¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":444,"column":8},"end":{"line":444,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
3840¿Identifier¿¿5377¿serve¿¿¿{"start":{"line":444,"column":13},"end":{"line":444,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3841¿Identifier¿¿5377¿request¿¿¿{"start":{"line":445,"column":12},"end":{"line":445,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3842¿Identifier¿¿5377¿response¿¿¿{"start":{"line":446,"column":12},"end":{"line":446,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3843¿Identifier¿¿5377¿v462¿¿¿¿¿Identifier
3844¿ExpressionStatement¿¿5377¿¿¿¿{"start":{"line":444,"column":8},"end":{"line":448,"column":10},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
3845¿Identifier¿¿5377¿v463¿¿¿¿¿Identifier
3846¿ReturnStatement¿¿5377¿¿¿¿{"start":{"line":449,"column":8},"end":{"line":449,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ReturnStatement
3847¿BlockStatement¿¿5377¿¿¿¿{"start":{"line":432,"column":16},"end":{"line":450,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
3848¿VariableDeclarator¿¿5377¿v464¿¿¿{"start":{"line":452,"column":24},"end":{"line":452,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3849¿CallExpression¿¿5377¿¿¿¿{"start":{"line":452,"column":24},"end":{"line":452,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
3850¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":452,"column":24},"end":{"line":452,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3851¿Identifier¿¿5377¿path¿¿¿{"start":{"line":452,"column":24},"end":{"line":452,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3852¿Identifier¿¿5377¿extname¿¿¿{"start":{"line":452,"column":29},"end":{"line":452,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3853¿Identifier¿¿5377¿filename¿¿¿{"start":{"line":452,"column":37},"end":{"line":452,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3854¿VariableDeclarator¿¿5377¿contentType¿¿¿{"start":{"line":452,"column":10},"end":{"line":452,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3855¿CallExpression¿¿5377¿¿¿¿{"start":{"line":452,"column":24},"end":{"line":452,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
3856¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":452,"column":24},"end":{"line":452,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3857¿Identifier¿¿5377¿v464¿¿¿¿¿Identifier
3858¿Identifier¿¿5377¿slice¿¿¿{"start":{"line":452,"column":47},"end":{"line":452,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3859¿Literal¿number¿5377¿¿1¿¿{"start":{"line":452,"column":53},"end":{"line":452,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
3860¿VariableDeclarator¿¿5377¿v465¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3861¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3862¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
3863¿Identifier¿¿5377¿config¿¿¿{"start":{"line":454,"column":13},"end":{"line":454,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3864¿VariableDeclarator¿¿5377¿v466¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3865¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3866¿Identifier¿¿5377¿v465¿¿¿¿¿Identifier
3867¿Identifier¿¿5377¿contentType¿¿¿{"start":{"line":454,"column":20},"end":{"line":454,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3868¿VariableDeclarator¿¿5377¿v467¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3869¿MemberExpression¿computed¿5377¿¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3870¿Identifier¿¿5377¿v466¿¿¿¿¿Identifier
3871¿Identifier¿¿5377¿contentType¿¿¿{"start":{"line":454,"column":32},"end":{"line":454,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3872¿VariableDeclarator¿¿5377¿v468¿¿¿{"start":{"line":454,"column":7},"end":{"line":454,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3873¿UnaryExpression¿!¿5377¿¿¿¿{"start":{"line":454,"column":7},"end":{"line":454,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿UnaryExpression
3874¿Identifier¿¿5377¿v467¿¿¿¿¿Identifier
3875¿IfStatement¿¿5377¿¿¿¿{"start":{"line":454,"column":4},"end":{"line":468,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
3876¿Identifier¿¿5377¿v468¿¿¿¿¿Identifier
3877¿VariableDeclarator¿¿5377¿v469¿¿¿{"start":{"line":455,"column":11},"end":{"line":455,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3878¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":455,"column":11},"end":{"line":455,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3879¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":455,"column":11},"end":{"line":455,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
3880¿Identifier¿¿5377¿config¿¿¿{"start":{"line":455,"column":16},"end":{"line":455,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3881¿VariableDeclarator¿¿5377¿v470¿¿¿{"start":{"line":455,"column":11},"end":{"line":455,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3882¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":455,"column":11},"end":{"line":455,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3883¿Identifier¿¿5377¿v469¿¿¿¿¿Identifier
3884¿Identifier¿¿5377¿verbose¿¿¿{"start":{"line":455,"column":23},"end":{"line":455,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3885¿IfStatement¿¿5377¿¿¿¿{"start":{"line":455,"column":8},"end":{"line":457,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
3886¿Identifier¿¿5377¿v470¿¿¿¿¿Identifier
3887¿VariableDeclarator¿¿5377¿v471¿¿¿{"start":{"line":456,"column":27},"end":{"line":456,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3888¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":456,"column":27},"end":{"line":456,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3889¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":456,"column":27},"end":{"line":456,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
3890¿Identifier¿¿5377¿config¿¿¿{"start":{"line":456,"column":32},"end":{"line":456,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3891¿VariableDeclarator¿¿5377¿v472¿¿¿{"start":{"line":456,"column":27},"end":{"line":456,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3892¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":456,"column":27},"end":{"line":456,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3893¿Identifier¿¿5377¿v471¿¿¿¿¿Identifier
3894¿Identifier¿¿5377¿logID¿¿¿{"start":{"line":456,"column":39},"end":{"line":456,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3895¿VariableDeclarator¿¿5377¿v473¿¿¿{"start":{"line":456,"column":24},"end":{"line":456,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3896¿TemplateLiteral¿¿5377¿¿¿¿{"start":{"line":456,"column":24},"end":{"line":456,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿TemplateLiteral
3897¿Identifier¿¿5377¿v472¿¿¿¿¿Identifier
3898¿VariableDeclarator¿¿5377¿v474¿¿¿{"start":{"line":456,"column":12},"end":{"line":456,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3899¿CallExpression¿¿5377¿¿¿¿{"start":{"line":456,"column":12},"end":{"line":456,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
3900¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":456,"column":12},"end":{"line":456,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3901¿Identifier¿¿5377¿console¿¿¿{"start":{"line":456,"column":12},"end":{"line":456,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3902¿Identifier¿¿5377¿log¿¿¿{"start":{"line":456,"column":20},"end":{"line":456,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3903¿Identifier¿¿5377¿v473¿¿¿¿¿Identifier
3904¿ExpressionStatement¿¿5377¿¿¿¿{"start":{"line":456,"column":12},"end":{"line":456,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
3905¿Identifier¿¿5377¿v474¿¿¿¿¿Identifier
3906¿BlockStatement¿¿5377¿¿¿¿{"start":{"line":455,"column":31},"end":{"line":457,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
3907¿ExpressionStatement¿¿5377¿¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
3908¿AssignmentExpression¿=¿5377¿¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿AssignmentExpression
3909¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3910¿Identifier¿¿5377¿response¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3911¿Identifier¿¿5377¿statusCode¿¿¿{"start":{"line":459,"column":17},"end":{"line":459,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
3912¿Literal¿number¿5377¿¿415¿¿{"start":{"line":459,"column":28},"end":{"line":459,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
3913¿VariableDeclarator¿¿5377¿v475¿¿¿{"start":{"line":460,"column":29},"end":{"line":460,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
3914¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":460,"column":29},"end":{"line":460,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
3915¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":460,"column":29},"end":{"line":460,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
