Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1014¿Program¿¿-1¿¿¿¿{"start":{"line":3,"column":0},"end":{"line":166,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Program
1667¿MemberExpression¿¿1769¿¿¿¿{"start":{"line":154,"column":4},"end":{"line":154,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿MemberExpression
1668¿Identifier¿¿1769¿process¿¿¿{"start":{"line":154,"column":4},"end":{"line":154,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1669¿Identifier¿¿1769¿once¿¿¿{"start":{"line":154,"column":12},"end":{"line":154,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1670¿Identifier¿¿1769¿signal¿¿¿{"start":{"line":154,"column":17},"end":{"line":154,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1671¿Identifier¿¿1769¿v163¿¿¿¿¿Identifier
1672¿ExpressionStatement¿¿1769¿¿¿¿{"start":{"line":154,"column":4},"end":{"line":154,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿ExpressionStatement
1673¿Identifier¿¿1769¿v164¿¿¿¿¿Identifier
1674¿BlockStatement¿¿1769¿¿¿¿{"start":{"line":153,"column":25},"end":{"line":155,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿BlockStatement
1675¿VariableDeclarator¿¿1762¿v165¿¿¿{"start":{"line":157,"column":2},"end":{"line":157,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1676¿CallExpression¿¿1762¿¿¿¿{"start":{"line":157,"column":2},"end":{"line":157,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿CallExpression
1677¿Identifier¿¿1762¿dieOn¿¿¿{"start":{"line":157,"column":2},"end":{"line":157,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1678¿Literal¿string¿1762¿¿'SIGINT'¿¿{"start":{"line":157,"column":8},"end":{"line":157,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Literal
1679¿ExpressionStatement¿¿1762¿¿¿¿{"start":{"line":157,"column":2},"end":{"line":157,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿ExpressionStatement
1680¿Identifier¿¿1762¿v165¿¿¿¿¿Identifier
1681¿VariableDeclarator¿¿1762¿v166¿¿¿{"start":{"line":158,"column":2},"end":{"line":158,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1682¿CallExpression¿¿1762¿¿¿¿{"start":{"line":158,"column":2},"end":{"line":158,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿CallExpression
1683¿Identifier¿¿1762¿dieOn¿¿¿{"start":{"line":158,"column":2},"end":{"line":158,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1684¿Literal¿string¿1762¿¿'SIGTERM'¿¿{"start":{"line":158,"column":8},"end":{"line":158,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Literal
1685¿ExpressionStatement¿¿1762¿¿¿¿{"start":{"line":158,"column":2},"end":{"line":158,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿ExpressionStatement
1686¿Identifier¿¿1762¿v166¿¿¿¿¿Identifier
1687¿VariableDeclarator¿¿1762¿v168¿¿¿{"start":{"line":160,"column":21},"end":{"line":162,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1688¿FunctionExpression¿¿1762¿anon¿¿¿{"start":{"line":160,"column":21},"end":{"line":162,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿FunctionExpression
1689¿VariableDeclarator¿¿1771¿v167¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1690¿CallExpression¿¿1771¿¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿CallExpression
1691¿MemberExpression¿¿1771¿¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿MemberExpression
1692¿Identifier¿¿1771¿app¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1693¿Identifier¿¿1771¿stop¿¿¿{"start":{"line":161,"column":8},"end":{"line":161,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1694¿ExpressionStatement¿¿1771¿¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿ExpressionStatement
1695¿Identifier¿¿1771¿v167¿¿¿¿¿Identifier
1696¿BlockStatement¿¿1771¿¿¿¿{"start":{"line":160,"column":32},"end":{"line":162,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿BlockStatement
1697¿VariableDeclarator¿¿1762¿v169¿¿¿{"start":{"line":160,"column":2},"end":{"line":162,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1698¿CallExpression¿¿1762¿¿¿¿{"start":{"line":160,"column":2},"end":{"line":162,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿CallExpression
1699¿MemberExpression¿¿1762¿¿¿¿{"start":{"line":160,"column":2},"end":{"line":160,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿MemberExpression
1700¿Identifier¿¿1762¿process¿¿¿{"start":{"line":160,"column":2},"end":{"line":160,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1701¿Identifier¿¿1762¿on¿¿¿{"start":{"line":160,"column":10},"end":{"line":160,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1702¿Literal¿string¿1762¿¿'exit'¿¿{"start":{"line":160,"column":13},"end":{"line":160,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Literal
1703¿Identifier¿¿1762¿v168¿¿¿¿¿Identifier
1704¿ExpressionStatement¿¿1762¿¿¿¿{"start":{"line":160,"column":2},"end":{"line":162,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿ExpressionStatement
1705¿Identifier¿¿1762¿v169¿¿¿¿¿Identifier
1706¿VariableDeclarator¿¿1762¿v170¿¿¿{"start":{"line":164,"column":25},"end":{"line":164,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1707¿MemberExpression¿¿1762¿¿¿¿{"start":{"line":164,"column":25},"end":{"line":164,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿MemberExpression
1708¿Identifier¿¿1762¿app¿¿¿{"start":{"line":164,"column":25},"end":{"line":164,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1709¿Identifier¿¿1762¿_reloadNginx¿¿¿{"start":{"line":164,"column":29},"end":{"line":164,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1710¿VariableDeclarator¿¿1762¿v171¿¿¿{"start":{"line":164,"column":25},"end":{"line":164,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1711¿CallExpression¿¿1762¿¿¿¿{"start":{"line":164,"column":25},"end":{"line":164,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿CallExpression
1712¿MemberExpression¿¿1762¿¿¿¿{"start":{"line":164,"column":25},"end":{"line":164,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿MemberExpression
1713¿Identifier¿¿1762¿v170¿¿¿¿¿Identifier
1714¿Identifier¿¿1762¿bind¿¿¿{"start":{"line":164,"column":42},"end":{"line":164,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1715¿Identifier¿¿1762¿app¿¿¿{"start":{"line":164,"column":47},"end":{"line":164,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1716¿VariableDeclarator¿¿1762¿v172¿¿¿{"start":{"line":164,"column":2},"end":{"line":164,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿VariableDeclarator
1717¿CallExpression¿¿1762¿¿¿¿{"start":{"line":164,"column":2},"end":{"line":164,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿CallExpression
1718¿MemberExpression¿¿1762¿¿¿¿{"start":{"line":164,"column":2},"end":{"line":164,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿MemberExpression
1719¿Identifier¿¿1762¿process¿¿¿{"start":{"line":164,"column":2},"end":{"line":164,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1720¿Identifier¿¿1762¿once¿¿¿{"start":{"line":164,"column":10},"end":{"line":164,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1721¿Literal¿string¿1762¿¿'SIGHUP'¿¿{"start":{"line":164,"column":15},"end":{"line":164,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Literal
1722¿Identifier¿¿1762¿v171¿¿¿¿¿Identifier
1723¿ExpressionStatement¿¿1762¿¿¿¿{"start":{"line":164,"column":2},"end":{"line":164,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿ExpressionStatement
1724¿Identifier¿¿1762¿v172¿¿¿¿¿Identifier
1725¿BlockStatement¿¿1762¿¿¿¿{"start":{"line":138,"column":27},"end":{"line":165,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿BlockStatement
1726¿ExpressionStatement¿¿1732¿¿¿¿{"start":{"line":166,"column":0},"end":{"line":166,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿ExpressionStatement
1727¿AssignmentExpression¿=¿1732¿¿¿¿{"start":{"line":166,"column":0},"end":{"line":166,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿AssignmentExpression
1728¿MemberExpression¿¿1732¿¿¿¿{"start":{"line":166,"column":0},"end":{"line":166,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿MemberExpression
1729¿Identifier¿¿1732¿module¿¿¿{"start":{"line":166,"column":0},"end":{"line":166,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1730¿Identifier¿¿1732¿exports¿¿¿{"start":{"line":166,"column":7},"end":{"line":166,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1731¿Identifier¿¿1732¿setup¿¿¿{"start":{"line":166,"column":17},"end":{"line":166,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-4v9w-pvwr-38h3/src/server.js"}¿¿Identifier
1732¿CFG_F_START¿¿1732¿__main__¿¿¿¿¿CFG_F_START
1733¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1734¿CFG_F_START¿¿1734¿1048_anon¿¿¿¿¿CFG_F_START
1735¿CFG_F_END¿¿0¿1048_anon¿¿¿¿¿CFG_F_END
1736¿CFG_F_START¿¿1736¿1137_anon¿¿¿¿¿CFG_F_START
1737¿CFG_F_END¿¿0¿1137_anon¿¿¿¿¿CFG_F_END
1738¿CFG_F_START¿¿1738¿1162_anon¿¿¿¿¿CFG_F_START
1739¿CFG_F_END¿¿0¿1162_anon¿¿¿¿¿CFG_F_END
1740¿CFG_IF_END¿¿0¿1164¿¿¿¿¿CFG_IF_END
1741¿CFG_F_START¿¿1741¿1226_anon¿¿¿¿¿CFG_F_START
1742¿CFG_F_END¿¿0¿1226_anon¿¿¿¿¿CFG_F_END
1743¿CFG_F_START¿¿1743¿1243_anon¿¿¿¿¿CFG_F_START
1744¿CFG_F_END¿¿0¿1243_anon¿¿¿¿¿CFG_F_END
1745¿CFG_IF_END¿¿0¿1283¿¿¿¿¿CFG_IF_END
1746¿CFG_F_START¿¿1746¿1315_anon¿¿¿¿¿CFG_F_START
1747¿CFG_F_END¿¿0¿1315_anon¿¿¿¿¿CFG_F_END
1748¿CFG_IF_END¿¿0¿1319¿¿¿¿¿CFG_IF_END
1749¿CFG_F_START¿¿1749¿1367_anon¿¿¿¿¿CFG_F_START
1750¿CFG_F_END¿¿0¿1367_anon¿¿¿¿¿CFG_F_END
1751¿CFG_F_START¿¿1751¿1371_anon¿¿¿¿¿CFG_F_START
1752¿CFG_F_END¿¿0¿1371_anon¿¿¿¿¿CFG_F_END
1753¿CFG_F_START¿¿1753¿1374_anon¿¿¿¿¿CFG_F_START
1754¿CFG_F_END¿¿0¿1374_anon¿¿¿¿¿CFG_F_END
1755¿CFG_F_START¿¿1755¿1436_anon¿¿¿¿¿CFG_F_START
1756¿CFG_F_END¿¿0¿1436_anon¿¿¿¿¿CFG_F_END
1757¿CFG_IF_END¿¿0¿1438¿¿¿¿¿CFG_IF_END
1758¿CFG_IF_END¿¿0¿1460¿¿¿¿¿CFG_IF_END
1759¿CFG_IF_END¿¿0¿1480¿¿¿¿¿CFG_IF_END
1760¿CFG_F_START¿¿1760¿1506_anon¿¿¿¿¿CFG_F_START
1761¿CFG_F_END¿¿0¿1506_anon¿¿¿¿¿CFG_F_END
1762¿CFG_F_START¿¿1762¿1593_anon¿¿¿¿¿CFG_F_START
1763¿CFG_F_END¿¿0¿1593_anon¿¿¿¿¿CFG_F_END
1764¿CFG_F_START¿¿1764¿1596_anon¿¿¿¿¿CFG_F_START
1765¿CFG_F_END¿¿0¿1596_anon¿¿¿¿¿CFG_F_END
1766¿CFG_F_START¿¿1766¿1608_anon¿¿¿¿¿CFG_F_START
1767¿CFG_F_END¿¿0¿1608_anon¿¿¿¿¿CFG_F_END
1768¿CFG_IF_END¿¿0¿1610¿¿¿¿¿CFG_IF_END
1769¿CFG_F_START¿¿1769¿1656_anon¿¿¿¿¿CFG_F_START
1770¿CFG_F_END¿¿0¿1656_anon¿¿¿¿¿CFG_F_END
1771¿CFG_F_START¿¿1771¿1688_anon¿¿¿¿¿CFG_F_START
1772¿CFG_F_END¿¿0¿1688_anon¿¿¿¿¿CFG_F_END
1773¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1774¿PDG_CALL¿¿1732¿1732.CALL->require-o247¿¿¿¿¿PDG_CALL
1775¿PDG_OBJECT¿¿0¿1732.loopback-o248¿¿¿¿¿PDG_OBJECT
1776¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1777¿PDG_CALL¿¿1732¿1732.CALL->require-o249¿¿¿¿¿PDG_CALL
1778¿PDG_OBJECT¿¿0¿1732.boot-o250¿¿¿¿¿PDG_OBJECT
1779¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1780¿PDG_CALL¿¿1732¿1732.CALL->require-o251¿¿¿¿¿PDG_CALL
1781¿PDG_OBJECT¿¿0¿1732.childProcess-o252¿¿¿¿¿PDG_OBJECT
1782¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1783¿PDG_CALL¿¿1732¿1732.CALL->require-o253¿¿¿¿¿PDG_CALL
1784¿PDG_OBJECT¿¿0¿1732.async-o254¿¿¿¿¿PDG_OBJECT
1785¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1786¿PDG_CALL¿¿1732¿1732.CALL->require-o255¿¿¿¿¿PDG_CALL
1787¿PDG_OBJECT¿¿0¿1732.path-o256¿¿¿¿¿PDG_OBJECT
1788¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1789¿PDG_CALL¿¿1732¿1732.CALL->require-o257¿¿¿¿¿PDG_CALL
1790¿PDG_OBJECT¿¿0¿1732.v87-o258¿¿¿¿¿PDG_OBJECT
1791¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1792¿PDG_CALL¿¿1732¿1732.CALL->v87-o259¿¿¿¿¿PDG_CALL
1793¿PDG_OBJECT¿¿0¿1732.debug-o260¿¿¿¿¿PDG_OBJECT
1794¿PDG_CALL¿¿1732¿1732.CALL->require-o261¿¿¿¿¿PDG_CALL
1795¿PDG_OBJECT¿¿0¿1732.nginxConf-o262¿¿¿¿¿PDG_OBJECT
1796¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1797¿PDG_OBJECT¿¿0¿1734.this-o263¿¿¿¿¿PDG_OBJECT
1798¿PDG_OBJECT¿¿0¿1734.baseDir-o264¿¿¿¿¿PDG_OBJECT
1799¿PDG_OBJECT¿¿0¿1734.nginxPath-o265¿¿¿¿¿PDG_OBJECT
1800¿PDG_OBJECT¿¿0¿1734.controlEndpoint-o266¿¿¿¿¿PDG_OBJECT
1801¿PDG_OBJECT¿¿0¿1734.listenEndpoint-o267¿¿¿¿¿PDG_OBJECT
1802¿PDG_OBJECT¿¿0¿1734.nginxRoot-o268¿¿¿¿¿PDG_OBJECT
1803¿PDG_OBJECT¿¿0¿1732.setup-o269¿¿¿¿¿PDG_OBJECT
1804¿PDG_OBJECT¿¿0¿1762.this-o270¿¿¿¿¿PDG_OBJECT
1805¿PDG_OBJECT¿¿0¿1762.app-o271¿¿¿¿¿PDG_OBJECT
1806¿PDG_OBJECT¿¿0¿1732.stopWhenDone-o272¿¿¿¿¿PDG_OBJECT
1807¿PDG_OBJECT¿¿0¿1732.module-o273¿¿¿¿¿PDG_OBJECT
1808¿PDG_OBJECT¿¿0¿1732.module.exports-o274¿¿¿¿¿PDG_OBJECT
1809¿PDG_CALL¿¿1734¿1734.CALL->loopback-o275¿¿¿¿¿PDG_CALL
1810¿PDG_OBJECT¿¿0¿1734.app-o276¿¿¿¿¿PDG_OBJECT
1811¿PDG_CALL¿¿1734¿1734.CALL->app.set-o277¿¿¿¿¿PDG_CALL
1812¿PDG_OBJECT¿¿0¿1734.v88-o278¿¿¿¿¿PDG_OBJECT
1813¿PDG_OBJECT¿¿0¿1734.controlEndpoint.hostname-o279¿¿¿¿¿PDG_OBJECT
1814¿PDG_CALL¿¿1734¿1734.CALL->app.set-o280¿¿¿¿¿PDG_CALL
1815¿PDG_OBJECT¿¿0¿1734.v90-o281¿¿¿¿¿PDG_OBJECT
1816¿PDG_OBJECT¿¿0¿1734.controlEndpoint.port-o282¿¿¿¿¿PDG_OBJECT
1817¿PDG_CALL¿¿1734¿1734.CALL->app.set-o283¿¿¿¿¿PDG_CALL
1818¿PDG_OBJECT¿¿0¿1734.v92-o284¿¿¿¿¿PDG_OBJECT
1819¿PDG_OBJECT¿¿0¿1734.listenEndpoint.hostname-o285¿¿¿¿¿PDG_OBJECT
1820¿PDG_CALL¿¿1734¿1734.CALL->app.set-o286¿¿¿¿¿PDG_CALL
1821¿PDG_OBJECT¿¿0¿1734.v94-o287¿¿¿¿¿PDG_OBJECT
1822¿PDG_OBJECT¿¿0¿1734.listenEndpoint.port-o288¿¿¿¿¿PDG_OBJECT
1823¿PDG_CALL¿¿1734¿1734.CALL->app.set-o289¿¿¿¿¿PDG_CALL
1824¿PDG_OBJECT¿¿0¿1734.v96-o290¿¿¿¿¿PDG_OBJECT
1825¿PDG_CALL¿¿1734¿1734.CALL->app.set-o291¿¿¿¿¿PDG_CALL
1826¿PDG_OBJECT¿¿0¿1734.v97-o292¿¿¿¿¿PDG_OBJECT
1827¿PDG_CALL¿¿1734¿1734.CALL->app.set-o293¿¿¿¿¿PDG_CALL
1828¿PDG_OBJECT¿¿0¿1734.v98-o294¿¿¿¿¿PDG_OBJECT
1829¿PDG_OBJECT¿¿0¿1736.this-o295¿¿¿¿¿PDG_OBJECT
1830¿PDG_OBJECT¿¿0¿1736.next-o296¿¿¿¿¿PDG_OBJECT
1831¿PDG_OBJECT¿¿0¿1734._reloadNginx-o297¿¿¿¿¿PDG_OBJECT
1832¿PDG_OBJECT¿¿0¿1734.app-o298¿¿¿¿¿PDG_OBJECT
1833¿PDG_OBJECT¿¿0¿1734.app._reloadNginx-o299¿¿¿¿¿PDG_OBJECT
1834¿PDG_OBJECT¿¿0¿1741.this-o300¿¿¿¿¿PDG_OBJECT
1835¿PDG_OBJECT¿¿0¿1741.next-o301¿¿¿¿¿PDG_OBJECT
1836¿PDG_OBJECT¿¿0¿1734._configureNginx-o302¿¿¿¿¿PDG_OBJECT
1837¿PDG_OBJECT¿¿0¿1734.app-o303¿¿¿¿¿PDG_OBJECT
1838¿PDG_OBJECT¿¿0¿1734.app._configureNginx-o304¿¿¿¿¿PDG_OBJECT
1839¿PDG_OBJECT¿¿0¿1743.this-o305¿¿¿¿¿PDG_OBJECT
1840¿PDG_OBJECT¿¿0¿1743.action-o306¿¿¿¿¿PDG_OBJECT
1841¿PDG_OBJECT¿¿0¿1743.cb-o307¿¿¿¿¿PDG_OBJECT
1842¿PDG_OBJECT¿¿0¿1734._nginxCmd-o308¿¿¿¿¿PDG_OBJECT
1843¿PDG_OBJECT¿¿0¿1734.app-o309¿¿¿¿¿PDG_OBJECT
1844¿PDG_OBJECT¿¿0¿1734.app._nginxCmd-o310¿¿¿¿¿PDG_OBJECT
1845¿PDG_OBJECT¿¿0¿1749.this-o311¿¿¿¿¿PDG_OBJECT
1846¿PDG_OBJECT¿¿0¿1749.cb-o312¿¿¿¿¿PDG_OBJECT
1847¿PDG_OBJECT¿¿0¿1734.start-o313¿¿¿¿¿PDG_OBJECT
1848¿PDG_OBJECT¿¿0¿1734.app-o314¿¿¿¿¿PDG_OBJECT
1849¿PDG_OBJECT¿¿0¿1734.app.start-o315¿¿¿¿¿PDG_OBJECT
1850¿PDG_OBJECT¿¿0¿1760.this-o316¿¿¿¿¿PDG_OBJECT
1851¿PDG_OBJECT¿¿0¿1760.cb-o317¿¿¿¿¿PDG_OBJECT
1852¿PDG_OBJECT¿¿0¿1734.stop-o318¿¿¿¿¿PDG_OBJECT
1853¿PDG_OBJECT¿¿0¿1734.app-o319¿¿¿¿¿PDG_OBJECT
1854¿PDG_OBJECT¿¿0¿1734.app.stop-o320¿¿¿¿¿PDG_OBJECT
1855¿PDG_CALL¿¿1734¿1734.CALL->stopWhenDone-o321¿¿¿¿¿PDG_CALL
1856¿PDG_OBJECT¿¿0¿1734.v145-o322¿¿¿¿¿PDG_OBJECT
1857¿PDG_CALL¿¿1734¿1734.CALL->loopback.favicon-o323¿¿¿¿¿PDG_CALL
1858¿PDG_OBJECT¿¿0¿1734.v146-o324¿¿¿¿¿PDG_OBJECT
1859¿PDG_CALL¿¿1734¿1734.CALL->app.use-o325¿¿¿¿¿PDG_CALL
1860¿PDG_OBJECT¿¿0¿1734.v147-o326¿¿¿¿¿PDG_OBJECT
1861¿PDG_CALL¿¿1734¿1734.CALL->loopback.compress-o327¿¿¿¿¿PDG_CALL
1862¿PDG_OBJECT¿¿0¿1734.v148-o328¿¿¿¿¿PDG_OBJECT
1863¿PDG_CALL¿¿1734¿1734.CALL->app.use-o329¿¿¿¿¿PDG_CALL
1864¿PDG_OBJECT¿¿0¿1734.v149-o330¿¿¿¿¿PDG_OBJECT
1865¿PDG_CALL¿¿1734¿1734.CALL->boot-o331¿¿¿¿¿PDG_CALL
1866¿PDG_OBJECT¿¿0¿1734.v150-o332¿¿¿¿¿PDG_OBJECT
1867¿PDG_CALL¿¿1734¿1734.CALL->loopback.urlNotFound-o333¿¿¿¿¿PDG_CALL
1868¿PDG_OBJECT¿¿0¿1734.v151-o334¿¿¿¿¿PDG_OBJECT
1869¿PDG_CALL¿¿1734¿1734.CALL->app.use-o335¿¿¿¿¿PDG_CALL
1870¿PDG_OBJECT¿¿0¿1734.v152-o336¿¿¿¿¿PDG_OBJECT
1871¿PDG_CALL¿¿1734¿1734.CALL->loopback.errorHandler-o337¿¿¿¿¿PDG_CALL
1872¿PDG_OBJECT¿¿0¿1734.v153-o338¿¿¿¿¿PDG_OBJECT
1873¿PDG_CALL¿¿1734¿1734.CALL->app.use-o339¿¿¿¿¿PDG_CALL
1874¿PDG_OBJECT¿¿0¿1734.v154-o340¿¿¿¿¿PDG_OBJECT
1875¿PDG_RETURN¿¿0¿1734.RET_OBJ-o341¿¿¿¿¿PDG_RETURN
1876¿PDG_CALL¿¿1736¿1736.CALL->nginxConf.bind-o342¿¿¿¿¿PDG_CALL
1877¿PDG_OBJECT¿¿0¿1736.v99-o343¿¿¿¿¿PDG_OBJECT
1878¿PDG_OBJECT¿¿0¿1736.app._nginxCmd-o344¿¿¿¿¿PDG_OBJECT
1879¿PDG_CALL¿¿1736¿1736.CALL->v100.bind-o345¿¿¿¿¿PDG_CALL
1880¿PDG_OBJECT¿¿0¿1736.v101-o346¿¿¿¿¿PDG_OBJECT
1881¿PDG_OBJECT¿¿0¿1736.v102-o347¿¿¿¿¿PDG_OBJECT
1882¿PDG_OBJECT¿¿0¿1736.v102.0-o348¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿0¿1736.v102.1-o349¿¿¿¿¿PDG_OBJECT
