Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1085¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":170,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Program
1763¿Identifier¿¿1898¿imagePath¿¿¿{"start":{"line":151,"column":29},"end":{"line":151,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1764¿ReturnStatement¿¿1898¿¿¿¿¿¿ReturnStatement
1765¿Identifier¿¿1898¿v208¿¿¿¿¿Identifier
1766¿BlockStatement¿¿1898¿¿¿¿¿¿BlockStatement
1767¿VariableDeclarator¿¿1894¿v210¿¿¿{"start":{"line":149,"column":10},"end":{"line":151,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1768¿CallExpression¿¿1894¿¿¿¿{"start":{"line":149,"column":10},"end":{"line":151,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1769¿MemberExpression¿¿1894¿¿¿¿{"start":{"line":149,"column":10},"end":{"line":151,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1770¿Identifier¿¿1894¿v207¿¿¿¿¿Identifier
1771¿Identifier¿¿1894¿then¿¿¿{"start":{"line":151,"column":5},"end":{"line":151,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1772¿Identifier¿¿1894¿v209¿¿¿¿¿Identifier
1773¿ReturnStatement¿¿1894¿¿¿¿{"start":{"line":149,"column":3},"end":{"line":151,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ReturnStatement
1774¿Identifier¿¿1894¿v210¿¿¿¿¿Identifier
1775¿BlockStatement¿¿1894¿¿¿¿{"start":{"line":148,"column":14},"end":{"line":152,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿BlockStatement
1776¿VariableDeclarator¿¿1892¿v212¿¿¿{"start":{"line":147,"column":8},"end":{"line":152,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1777¿CallExpression¿¿1892¿¿¿¿{"start":{"line":147,"column":8},"end":{"line":152,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1778¿MemberExpression¿¿1892¿¿¿¿{"start":{"line":147,"column":8},"end":{"line":148,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1779¿Identifier¿¿1892¿v203¿¿¿¿¿Identifier
1780¿Identifier¿¿1892¿then¿¿¿{"start":{"line":148,"column":3},"end":{"line":148,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1781¿Identifier¿¿1892¿v211¿¿¿¿¿Identifier
1782¿ReturnStatement¿¿1892¿¿¿¿{"start":{"line":147,"column":1},"end":{"line":152,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ReturnStatement
1783¿Identifier¿¿1892¿v212¿¿¿¿¿Identifier
1784¿BlockStatement¿¿1892¿¿¿¿{"start":{"line":142,"column":71},"end":{"line":153,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿BlockStatement
1785¿ExpressionStatement¿¿1859¿¿¿¿{"start":{"line":142,"column":0},"end":{"line":153,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ExpressionStatement
1786¿AssignmentExpression¿=¿1859¿¿¿¿{"start":{"line":142,"column":0},"end":{"line":153,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿AssignmentExpression
1787¿MemberExpression¿¿1859¿¿¿¿{"start":{"line":142,"column":0},"end":{"line":142,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1788¿Identifier¿¿1859¿v200¿¿¿¿¿Identifier
1789¿Identifier¿¿1859¿image¿¿¿{"start":{"line":142,"column":15},"end":{"line":142,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1790¿Identifier¿¿1859¿v213¿¿¿¿¿Identifier
1791¿VariableDeclarator¿¿1859¿v214¿¿¿{"start":{"line":162,"column":0},"end":{"line":162,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1792¿MemberExpression¿¿1859¿¿¿¿{"start":{"line":162,"column":0},"end":{"line":162,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1793¿Identifier¿¿1859¿module¿¿¿{"start":{"line":162,"column":0},"end":{"line":162,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1794¿Identifier¿¿1859¿exports¿¿¿{"start":{"line":162,"column":7},"end":{"line":162,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1795¿VariableDeclarator¿exported¿1859¿v222¿¿¿{"start":{"line":162,"column":0},"end":{"line":170,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1796¿FunctionExpression¿¿1859¿anon¿¿¿{"start":{"line":162,"column":21},"end":{"line":170,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿FunctionExpression
1797¿Identifier¿¿0¿modules¿¿¿{"start":{"line":162,"column":31},"end":{"line":162,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1798¿Identifier¿¿0¿circular¿¿¿{"start":{"line":162,"column":40},"end":{"line":162,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1799¿Identifier¿¿0¿config¿¿¿{"start":{"line":162,"column":50},"end":{"line":162,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1800¿VariableDeclarator¿¿1900¿options¿¿¿{"start":{"line":163,"column":7},"end":{"line":163,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1801¿CallExpression¿¿1900¿¿¿¿{"start":{"line":163,"column":17},"end":{"line":163,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1802¿Identifier¿¿1900¿createGraphvizOptions¿¿¿{"start":{"line":163,"column":17},"end":{"line":163,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1803¿Identifier¿¿1900¿config¿¿¿{"start":{"line":163,"column":39},"end":{"line":163,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1804¿ExpressionStatement¿¿1900¿¿¿¿{"start":{"line":165,"column":1},"end":{"line":165,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ExpressionStatement
1805¿AssignmentExpression¿=¿1900¿¿¿¿{"start":{"line":165,"column":1},"end":{"line":165,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿AssignmentExpression
1806¿MemberExpression¿¿1900¿¿¿¿{"start":{"line":165,"column":1},"end":{"line":165,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1807¿Identifier¿¿1900¿options¿¿¿{"start":{"line":165,"column":1},"end":{"line":165,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1808¿Identifier¿¿1900¿type¿¿¿{"start":{"line":165,"column":9},"end":{"line":165,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1809¿Literal¿string¿1900¿¿'dot'¿¿{"start":{"line":165,"column":16},"end":{"line":165,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Literal
1810¿VariableDeclarator¿¿1900¿v215¿¿¿{"start":{"line":167,"column":8},"end":{"line":167,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1811¿CallExpression¿¿1900¿¿¿¿{"start":{"line":167,"column":8},"end":{"line":167,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1812¿Identifier¿¿1900¿checkGraphvizInstalled¿¿¿{"start":{"line":167,"column":8},"end":{"line":167,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1813¿Identifier¿¿1900¿config¿¿¿{"start":{"line":167,"column":31},"end":{"line":167,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1814¿VariableDeclarator¿¿1900¿v217¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1815¿ArrowFunctionExpression¿¿1900¿¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ArrowFunctionExpression
1816¿VariableDeclarator¿¿1902¿v216¿¿¿{"start":{"line":168,"column":14},"end":{"line":168,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1817¿CallExpression¿¿1902¿¿¿¿{"start":{"line":168,"column":14},"end":{"line":168,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1818¿Identifier¿¿1902¿createGraph¿¿¿{"start":{"line":168,"column":14},"end":{"line":168,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1819¿Identifier¿¿1902¿modules¿¿¿{"start":{"line":168,"column":26},"end":{"line":168,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1820¿Identifier¿¿1902¿circular¿¿¿{"start":{"line":168,"column":35},"end":{"line":168,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1821¿Identifier¿¿1902¿config¿¿¿{"start":{"line":168,"column":45},"end":{"line":168,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1822¿Identifier¿¿1902¿options¿¿¿{"start":{"line":168,"column":53},"end":{"line":168,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1823¿ReturnStatement¿¿1902¿¿¿¿¿¿ReturnStatement
1824¿Identifier¿¿1902¿v216¿¿¿¿¿Identifier
1825¿BlockStatement¿¿1902¿¿¿¿¿¿BlockStatement
1826¿VariableDeclarator¿¿1900¿v218¿¿¿{"start":{"line":167,"column":8},"end":{"line":168,"column":62},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1827¿CallExpression¿¿1900¿¿¿¿{"start":{"line":167,"column":8},"end":{"line":168,"column":62},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1828¿MemberExpression¿¿1900¿¿¿¿{"start":{"line":167,"column":8},"end":{"line":168,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1829¿Identifier¿¿1900¿v215¿¿¿¿¿Identifier
1830¿Identifier¿¿1900¿then¿¿¿{"start":{"line":168,"column":3},"end":{"line":168,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1831¿Identifier¿¿1900¿v217¿¿¿¿¿Identifier
1832¿VariableDeclarator¿¿1900¿v220¿¿¿{"start":{"line":169,"column":8},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1833¿ArrowFunctionExpression¿¿1900¿¿¿¿{"start":{"line":169,"column":8},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ArrowFunctionExpression
1834¿Identifier¿¿0¿output¿¿¿{"start":{"line":169,"column":9},"end":{"line":169,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1835¿VariableDeclarator¿¿1904¿v219¿¿¿{"start":{"line":169,"column":20},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1836¿CallExpression¿¿1904¿¿¿¿{"start":{"line":169,"column":20},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1837¿MemberExpression¿¿1904¿¿¿¿{"start":{"line":169,"column":20},"end":{"line":169,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1838¿Identifier¿¿1904¿output¿¿¿{"start":{"line":169,"column":20},"end":{"line":169,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1839¿Identifier¿¿1904¿toString¿¿¿{"start":{"line":169,"column":27},"end":{"line":169,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1840¿Literal¿string¿1904¿¿'utf8'¿¿{"start":{"line":169,"column":36},"end":{"line":169,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Literal
1841¿ReturnStatement¿¿1904¿¿¿¿¿¿ReturnStatement
1842¿Identifier¿¿1904¿v219¿¿¿¿¿Identifier
1843¿BlockStatement¿¿1904¿¿¿¿¿¿BlockStatement
1844¿VariableDeclarator¿¿1900¿v221¿¿¿{"start":{"line":167,"column":8},"end":{"line":169,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿VariableDeclarator
1845¿CallExpression¿¿1900¿¿¿¿{"start":{"line":167,"column":8},"end":{"line":169,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿CallExpression
1846¿MemberExpression¿¿1900¿¿¿¿{"start":{"line":167,"column":8},"end":{"line":169,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1847¿Identifier¿¿1900¿v218¿¿¿¿¿Identifier
1848¿Identifier¿¿1900¿then¿¿¿{"start":{"line":169,"column":3},"end":{"line":169,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1849¿Identifier¿¿1900¿v220¿¿¿¿¿Identifier
1850¿ReturnStatement¿¿1900¿¿¿¿{"start":{"line":167,"column":1},"end":{"line":169,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ReturnStatement
1851¿Identifier¿¿1900¿v221¿¿¿¿¿Identifier
1852¿BlockStatement¿¿1900¿¿¿¿{"start":{"line":162,"column":58},"end":{"line":170,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿BlockStatement
1853¿ExpressionStatement¿¿1859¿¿¿¿{"start":{"line":162,"column":0},"end":{"line":170,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿ExpressionStatement
1854¿AssignmentExpression¿=¿1859¿¿¿¿{"start":{"line":162,"column":0},"end":{"line":170,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿AssignmentExpression
1855¿MemberExpression¿¿1859¿¿¿¿{"start":{"line":162,"column":0},"end":{"line":162,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿MemberExpression
1856¿Identifier¿¿1859¿v214¿¿¿¿¿Identifier
1857¿Identifier¿¿1859¿dot¿¿¿{"start":{"line":162,"column":15},"end":{"line":162,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Identifier
1858¿Identifier¿¿1859¿v222¿¿¿¿¿Identifier
1859¿CFG_F_START¿¿1859¿__main__¿¿¿¿¿CFG_F_START
1860¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1861¿CFG_F_START¿¿1861¿1129_anon¿¿¿¿¿CFG_F_START
1862¿CFG_F_END¿¿0¿1129_anon¿¿¿¿¿CFG_F_END
1863¿CFG_F_START¿¿1863¿1152_anon¿¿¿¿¿CFG_F_START
1864¿CFG_F_END¿¿0¿1152_anon¿¿¿¿¿CFG_F_END
1865¿CFG_F_START¿¿1865¿1176_anon¿¿¿¿¿CFG_F_START
1866¿CFG_F_END¿¿0¿1176_anon¿¿¿¿¿CFG_F_END
1867¿CFG_IF_END¿¿0¿1158¿¿¿¿¿CFG_IF_END
1868¿CFG_F_START¿¿1868¿1202_anon¿¿¿¿¿CFG_F_START
1869¿CFG_F_END¿¿0¿1202_anon¿¿¿¿¿CFG_F_END
1870¿CFG_F_START¿¿1870¿1225_anon¿¿¿¿¿CFG_F_START
1871¿CFG_F_END¿¿0¿1225_anon¿¿¿¿¿CFG_F_END
1872¿CFG_F_START¿¿1872¿1379_anon¿¿¿¿¿CFG_F_START
1873¿CFG_F_END¿¿0¿1379_anon¿¿¿¿¿CFG_F_END
1874¿CFG_F_START¿¿1874¿1393_anon¿¿¿¿¿CFG_F_START
1875¿CFG_F_END¿¿0¿1393_anon¿¿¿¿¿CFG_F_END
1876¿CFG_IF_END¿¿0¿1418¿¿¿¿¿CFG_IF_END
1877¿CFG_F_START¿¿1877¿1440_anon¿¿¿¿¿CFG_F_START
1878¿CFG_F_END¿¿0¿1440_anon¿¿¿¿¿CFG_F_END
1879¿CFG_IF_END¿¿0¿1499¿¿¿¿¿CFG_IF_END
1880¿CFG_IF_END¿¿0¿1471¿¿¿¿¿CFG_IF_END
1881¿CFG_F_START¿¿1881¿1523_anon¿¿¿¿¿CFG_F_START
1882¿CFG_F_END¿¿0¿1523_anon¿¿¿¿¿CFG_F_END
1883¿CFG_IF_END¿¿0¿1550¿¿¿¿¿CFG_IF_END
1884¿CFG_F_START¿¿1884¿1604_anon¿¿¿¿¿CFG_F_START
1885¿CFG_F_END¿¿0¿1604_anon¿¿¿¿¿CFG_F_END
1886¿CFG_F_START¿¿1886¿1608_anon¿¿¿¿¿CFG_F_START
1887¿CFG_F_END¿¿0¿1608_anon¿¿¿¿¿CFG_F_END
1888¿CFG_F_START¿¿1888¿1646_anon¿¿¿¿¿CFG_F_START
1889¿CFG_F_END¿¿0¿1646_anon¿¿¿¿¿CFG_F_END
1890¿CFG_F_START¿¿1890¿1665_anon¿¿¿¿¿CFG_F_START
1891¿CFG_F_END¿¿0¿1665_anon¿¿¿¿¿CFG_F_END
1892¿CFG_F_START¿¿1892¿1696_anon¿¿¿¿¿CFG_F_START
1893¿CFG_F_END¿¿0¿1696_anon¿¿¿¿¿CFG_F_END
1894¿CFG_F_START¿¿1894¿1731_anon¿¿¿¿¿CFG_F_START
1895¿CFG_F_END¿¿0¿1731_anon¿¿¿¿¿CFG_F_END
1896¿CFG_F_START¿¿1896¿1740_anon¿¿¿¿¿CFG_F_START
1897¿CFG_F_END¿¿0¿1740_anon¿¿¿¿¿CFG_F_END
1898¿CFG_F_START¿¿1898¿1757_anon¿¿¿¿¿CFG_F_START
1899¿CFG_F_END¿¿0¿1757_anon¿¿¿¿¿CFG_F_END
1900¿CFG_F_START¿¿1900¿1796_anon¿¿¿¿¿CFG_F_START
1901¿CFG_F_END¿¿0¿1796_anon¿¿¿¿¿CFG_F_END
1902¿CFG_F_START¿¿1902¿1815_anon¿¿¿¿¿CFG_F_START
1903¿CFG_F_END¿¿0¿1815_anon¿¿¿¿¿CFG_F_END
1904¿CFG_F_START¿¿1904¿1833_anon¿¿¿¿¿CFG_F_START
1905¿CFG_F_END¿¿0¿1833_anon¿¿¿¿¿CFG_F_END
1906¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1907¿PDG_CALL¿¿1859¿1859.CALL->require-o256¿¿¿¿¿PDG_CALL
1908¿PDG_OBJECT¿¿0¿1859.path-o257¿¿¿¿¿PDG_OBJECT
1909¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1910¿PDG_CALL¿¿1859¿1859.CALL->require-o258¿¿¿¿¿PDG_CALL
1911¿PDG_OBJECT¿¿0¿1859.v112-o259¿¿¿¿¿PDG_OBJECT
1912¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1913¿PDG_OBJECT¿¿0¿1859.v112.promisify-o260¿¿¿¿¿PDG_OBJECT
1914¿PDG_CALL¿¿1859¿1859.CALL->require-o261¿¿¿¿¿PDG_CALL
1915¿PDG_OBJECT¿¿0¿1859.graphviz-o262¿¿¿¿¿PDG_OBJECT
1916¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1917¿PDG_CALL¿¿1859¿1859.CALL->require-o263¿¿¿¿¿PDG_CALL
1918¿PDG_OBJECT¿¿0¿1859.v113-o264¿¿¿¿¿PDG_OBJECT
1919¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1920¿PDG_OBJECT¿¿0¿1859.v113.exec-o265¿¿¿¿¿PDG_OBJECT
1921¿PDG_CALL¿¿1859¿1859.CALL->promisify-o266¿¿¿¿¿PDG_CALL
1922¿PDG_OBJECT¿¿0¿1859.exec-o267¿¿¿¿¿PDG_OBJECT
1923¿PDG_CALL¿¿1859¿1859.CALL->require-o268¿¿¿¿¿PDG_CALL
1924¿PDG_OBJECT¿¿0¿1859.v115-o269¿¿¿¿¿PDG_OBJECT
1925¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1926¿PDG_OBJECT¿¿0¿1859.v115.writeFile-o270¿¿¿¿¿PDG_OBJECT
1927¿PDG_CALL¿¿1859¿1859.CALL->promisify-o271¿¿¿¿¿PDG_CALL
1928¿PDG_OBJECT¿¿0¿1859.writeFile-o272¿¿¿¿¿PDG_OBJECT
1929¿PDG_OBJECT¿¿0¿1861.this-o273¿¿¿¿¿PDG_OBJECT
1930¿PDG_OBJECT¿¿0¿1861.node-o274¿¿¿¿¿PDG_OBJECT
1931¿PDG_OBJECT¿¿0¿1861.color-o275¿¿¿¿¿PDG_OBJECT
1932¿PDG_OBJECT¿¿0¿1859.setNodeColor-o276¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1863.this-o277¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1863.config-o278¿¿¿¿¿PDG_OBJECT
1935¿PDG_OBJECT¿¿0¿1859.checkGraphvizInstalled-o279¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿0¿1870.this-o280¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1870.config-o281¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1859.createGraphvizOptions-o282¿¿¿¿¿PDG_OBJECT
1939¿PDG_OBJECT¿¿0¿1872.this-o283¿¿¿¿¿PDG_OBJECT
1940¿PDG_OBJECT¿¿0¿1872.modules-o284¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1872.circular-o285¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1872.config-o286¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1872.options-o287¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1859.createGraph-o288¿¿¿¿¿PDG_OBJECT
1945¿PDG_OBJECT¿¿0¿1859.module-o289¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿0¿1859.module.exports-o290¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿0¿1888.this-o291¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿0¿1888.modules-o292¿¿¿¿¿PDG_OBJECT
1949¿PDG_OBJECT¿¿0¿1888.circular-o293¿¿¿¿¿PDG_OBJECT
1950¿PDG_OBJECT¿¿0¿1888.config-o294¿¿¿¿¿PDG_OBJECT
1951¿PDG_OBJECT¿¿0¿1859.v199-o295¿¿¿¿¿PDG_OBJECT
1952¿PDG_OBJECT¿¿0¿1859.v194-o296¿¿¿¿¿PDG_OBJECT
1953¿PDG_OBJECT¿¿0¿1859.v194.svg-o297¿¿¿¿¿PDG_OBJECT
1954¿PDG_OBJECT¿¿0¿1892.this-o298¿¿¿¿¿PDG_OBJECT
1955¿PDG_OBJECT¿¿0¿1892.modules-o299¿¿¿¿¿PDG_OBJECT
1956¿PDG_OBJECT¿¿0¿1892.circular-o300¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1892.imagePath-o301¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1892.config-o302¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1859.v213-o303¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1859.v200-o304¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1859.v200.image-o305¿¿¿¿¿PDG_OBJECT
1962¿PDG_OBJECT¿¿0¿1900.this-o306¿¿¿¿¿PDG_OBJECT
1963¿PDG_OBJECT¿¿0¿1900.modules-o307¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿0¿1900.circular-o308¿¿¿¿¿PDG_OBJECT
1965¿PDG_OBJECT¿¿0¿1900.config-o309¿¿¿¿¿PDG_OBJECT
