Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4210¿Program¿¿-1¿¿¿¿{"start":{"line":17,"column":0},"end":{"line":489,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Program
5105¿VariableDeclarator¿¿7376¿parsed¿¿¿{"start":{"line":164,"column":28},"end":{"line":164,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5106¿CallExpression¿¿7376¿¿¿¿{"start":{"line":164,"column":37},"end":{"line":164,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5107¿Identifier¿¿7376¿parseJournaldToJSON¿¿¿{"start":{"line":164,"column":37},"end":{"line":164,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5108¿Identifier¿¿7376¿v603¿¿¿¿¿Identifier
5109¿Identifier¿¿7376¿stdout¿¿¿{"start":{"line":164,"column":76},"end":{"line":164,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5110¿VariableDeclarator¿¿7376¿v604¿¿¿{"start":{"line":165,"column":24},"end":{"line":165,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5111¿CallExpression¿¿7376¿¿¿¿{"start":{"line":165,"column":24},"end":{"line":165,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5112¿MemberExpression¿¿7376¿¿¿¿{"start":{"line":165,"column":24},"end":{"line":165,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5113¿Identifier¿¿7376¿res¿¿¿{"start":{"line":165,"column":24},"end":{"line":165,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5114¿Identifier¿¿7376¿send¿¿¿{"start":{"line":165,"column":28},"end":{"line":165,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5115¿Identifier¿¿7376¿parsed¿¿¿{"start":{"line":165,"column":33},"end":{"line":165,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5116¿ExpressionStatement¿¿7376¿¿¿¿{"start":{"line":165,"column":24},"end":{"line":165,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5117¿Identifier¿¿7376¿v604¿¿¿¿¿Identifier
5118¿BlockStatement¿¿7376¿¿¿¿{"start":{"line":163,"column":32},"end":{"line":166,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5119¿VariableDeclarator¿¿7376¿v605¿¿¿{"start":{"line":167,"column":24},"end":{"line":167,"column":76},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5120¿CallExpression¿¿7376¿¿¿¿{"start":{"line":167,"column":24},"end":{"line":167,"column":76},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5121¿MemberExpression¿¿7376¿¿¿¿{"start":{"line":167,"column":24},"end":{"line":167,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5122¿Identifier¿¿7376¿res¿¿¿{"start":{"line":167,"column":24},"end":{"line":167,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5123¿Identifier¿¿7376¿send¿¿¿{"start":{"line":167,"column":28},"end":{"line":167,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5124¿Literal¿string¿7376¿¿'Unable to get journald, it may be empty.'¿¿{"start":{"line":167,"column":33},"end":{"line":167,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5125¿ExpressionStatement¿¿7376¿¿¿¿{"start":{"line":167,"column":24},"end":{"line":167,"column":77},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5126¿Identifier¿¿7376¿v605¿¿¿¿¿Identifier
5127¿BlockStatement¿¿7376¿¿¿¿{"start":{"line":166,"column":27},"end":{"line":168,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5128¿BlockStatement¿¿7376¿¿¿¿{"start":{"line":162,"column":49},"end":{"line":169,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5129¿VariableDeclarator¿¿7359¿v607¿¿¿{"start":{"line":162,"column":16},"end":{"line":169,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5130¿CallExpression¿¿7359¿¿¿¿{"start":{"line":162,"column":16},"end":{"line":169,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5131¿MemberExpression¿¿7359¿¿¿¿{"start":{"line":162,"column":16},"end":{"line":162,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5132¿Identifier¿¿7359¿child¿¿¿{"start":{"line":162,"column":16},"end":{"line":162,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5133¿Identifier¿¿7359¿on¿¿¿{"start":{"line":162,"column":22},"end":{"line":162,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5134¿Literal¿string¿7359¿¿'close'¿¿{"start":{"line":162,"column":25},"end":{"line":162,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5135¿Identifier¿¿7359¿v606¿¿¿¿¿Identifier
5136¿ExpressionStatement¿¿7359¿¿¿¿{"start":{"line":162,"column":16},"end":{"line":169,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5137¿Identifier¿¿7359¿v607¿¿¿¿¿Identifier
5138¿BlockStatement¿¿7359¿¿¿¿{"start":{"line":149,"column":19},"end":{"line":170,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5139¿BlockStatement¿¿7359¿¿¿¿{"start":{"line":122,"column":43},"end":{"line":171,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5140¿VariableDeclarator¿¿7359¿v608¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5141¿CallExpression¿¿7359¿¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5142¿MemberExpression¿¿7359¿¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5143¿Identifier¿¿7359¿res¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5144¿Identifier¿¿7359¿status¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5145¿Literal¿number¿7359¿¿404¿¿{"start":{"line":172,"column":23},"end":{"line":172,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5146¿VariableDeclarator¿¿7359¿v609¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5147¿CallExpression¿¿7359¿¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5148¿MemberExpression¿¿7359¿¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5149¿Identifier¿¿7359¿v608¿¿¿¿¿Identifier
5150¿Identifier¿¿7359¿send¿¿¿{"start":{"line":172,"column":28},"end":{"line":172,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5151¿Literal¿string¿7359¿¿'Unsupported api'¿¿{"start":{"line":172,"column":33},"end":{"line":172,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5152¿ExpressionStatement¿¿7359¿¿¿¿{"start":{"line":172,"column":12},"end":{"line":172,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5153¿Identifier¿¿7359¿v609¿¿¿¿¿Identifier
5154¿BlockStatement¿¿7359¿¿¿¿{"start":{"line":171,"column":15},"end":{"line":173,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5155¿BlockStatement¿¿7359¿¿¿¿{"start":{"line":121,"column":51},"end":{"line":174,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5156¿VariableDeclarator¿¿7324¿v611¿¿¿{"start":{"line":121,"column":4},"end":{"line":174,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5157¿CallExpression¿¿7324¿¿¿¿{"start":{"line":121,"column":4},"end":{"line":174,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5158¿MemberExpression¿¿7324¿¿¿¿{"start":{"line":121,"column":4},"end":{"line":121,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5159¿Identifier¿¿7324¿router¿¿¿{"start":{"line":121,"column":4},"end":{"line":121,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5160¿Identifier¿¿7324¿get¿¿¿{"start":{"line":121,"column":11},"end":{"line":121,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5161¿Literal¿string¿7324¿¿'/api/journald'¿¿{"start":{"line":121,"column":15},"end":{"line":121,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5162¿Identifier¿¿7324¿v610¿¿¿¿¿Identifier
5163¿ExpressionStatement¿¿7324¿¿¿¿{"start":{"line":121,"column":4},"end":{"line":174,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5164¿Identifier¿¿7324¿v611¿¿¿¿¿Identifier
5165¿VariableDeclarator¿¿7324¿v636¿¿¿{"start":{"line":176,"column":34},"end":{"line":195,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5166¿FunctionExpression¿¿7324¿anon¿¿¿{"start":{"line":176,"column":34},"end":{"line":195,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿FunctionExpression
5167¿Identifier¿¿0¿req¿¿¿{"start":{"line":176,"column":43},"end":{"line":176,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5168¿Identifier¿¿0¿res¿¿¿{"start":{"line":176,"column":48},"end":{"line":176,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5169¿VariableDeclarator¿¿7381¿v612¿¿¿{"start":{"line":177,"column":24},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5170¿MemberExpression¿¿7381¿¿¿¿{"start":{"line":177,"column":24},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5171¿Identifier¿¿7381¿req¿¿¿{"start":{"line":177,"column":24},"end":{"line":177,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5172¿Identifier¿¿7381¿query¿¿¿{"start":{"line":177,"column":28},"end":{"line":177,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5173¿VariableDeclarator¿¿7381¿file_path¿¿¿{"start":{"line":177,"column":12},"end":{"line":177,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5174¿MemberExpression¿¿7381¿¿¿¿{"start":{"line":177,"column":24},"end":{"line":177,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5175¿Identifier¿¿7381¿v612¿¿¿¿¿Identifier
5176¿Identifier¿¿7381¿file_path¿¿¿{"start":{"line":177,"column":34},"end":{"line":177,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5177¿VariableDeclarator¿¿7381¿v613¿¿¿{"start":{"line":178,"column":24},"end":{"line":178,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5178¿MemberExpression¿¿7381¿¿¿¿{"start":{"line":178,"column":24},"end":{"line":178,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5179¿Identifier¿¿7381¿req¿¿¿{"start":{"line":178,"column":24},"end":{"line":178,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5180¿Identifier¿¿7381¿query¿¿¿{"start":{"line":178,"column":28},"end":{"line":178,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5181¿VariableDeclarator¿¿7381¿file_body¿¿¿{"start":{"line":178,"column":12},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5182¿MemberExpression¿¿7381¿¿¿¿{"start":{"line":178,"column":24},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5183¿Identifier¿¿7381¿v613¿¿¿¿¿Identifier
5184¿Identifier¿¿7381¿file_body¿¿¿{"start":{"line":178,"column":34},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5185¿VariableDeclarator¿¿7381¿v614¿¿¿{"start":{"line":179,"column":13},"end":{"line":179,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5186¿CallExpression¿¿7381¿¿¿¿{"start":{"line":179,"column":13},"end":{"line":179,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5187¿Identifier¿¿7381¿isInsideRepo¿¿¿{"start":{"line":179,"column":13},"end":{"line":179,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5188¿Identifier¿¿7381¿file_path¿¿¿{"start":{"line":179,"column":26},"end":{"line":179,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5189¿VariableDeclarator¿¿7381¿v615¿¿¿{"start":{"line":179,"column":12},"end":{"line":179,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5190¿UnaryExpression¿!¿7381¿¿¿¿{"start":{"line":179,"column":12},"end":{"line":179,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿UnaryExpression
5191¿Identifier¿¿7381¿v614¿¿¿¿¿Identifier
5192¿VariableDeclarator¿¿7381¿v616¿¿¿{"start":{"line":179,"column":40},"end":{"line":179,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5193¿UnaryExpression¿!¿7381¿¿¿¿{"start":{"line":179,"column":40},"end":{"line":179,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿UnaryExpression
5194¿Identifier¿¿7381¿file_body¿¿¿{"start":{"line":179,"column":41},"end":{"line":179,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5195¿VariableDeclarator¿¿7381¿v617¿¿¿{"start":{"line":179,"column":12},"end":{"line":179,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5196¿LogicalExpression¿||¿7381¿¿¿¿{"start":{"line":179,"column":12},"end":{"line":179,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿LogicalExpression
5197¿Identifier¿¿7381¿v615¿¿¿¿¿Identifier
5198¿Identifier¿¿7381¿v616¿¿¿¿¿Identifier
5199¿IfStatement¿¿7381¿¿¿¿{"start":{"line":179,"column":8},"end":{"line":194,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
5200¿Identifier¿¿7381¿v617¿¿¿¿¿Identifier
5201¿VariableDeclarator¿¿7381¿v618¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5202¿CallExpression¿¿7381¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5203¿MemberExpression¿¿7381¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5204¿Identifier¿¿7381¿res¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5205¿Identifier¿¿7381¿status¿¿¿{"start":{"line":180,"column":16},"end":{"line":180,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5206¿Literal¿number¿7381¿¿400¿¿{"start":{"line":180,"column":23},"end":{"line":180,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5207¿VariableDeclarator¿¿7381¿v619¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5208¿CallExpression¿¿7381¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5209¿MemberExpression¿¿7381¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5210¿Identifier¿¿7381¿v618¿¿¿¿¿Identifier
5211¿Identifier¿¿7381¿send¿¿¿{"start":{"line":180,"column":28},"end":{"line":180,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5212¿Literal¿string¿7381¿¿'Failed to get file path or its body'¿¿{"start":{"line":180,"column":33},"end":{"line":180,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5213¿ExpressionStatement¿¿7381¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5214¿Identifier¿¿7381¿v619¿¿¿¿¿Identifier
5215¿BlockStatement¿¿7381¿¿¿¿{"start":{"line":179,"column":52},"end":{"line":181,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5216¿VariableDeclarator¿¿7381¿hidden_fbp¿¿¿{"start":{"line":182,"column":16},"end":{"line":182,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5217¿CallExpression¿¿7381¿¿¿¿{"start":{"line":182,"column":29},"end":{"line":182,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5218¿Identifier¿¿7381¿generateHiddenPath¿¿¿{"start":{"line":182,"column":29},"end":{"line":182,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5219¿Identifier¿¿7381¿file_path¿¿¿{"start":{"line":182,"column":48},"end":{"line":182,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5220¿IfStatement¿¿7381¿¿¿¿{"start":{"line":183,"column":12},"end":{"line":193,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
5221¿Identifier¿¿7381¿hidden_fbp¿¿¿{"start":{"line":183,"column":16},"end":{"line":183,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5222¿VariableDeclarator¿¿7381¿v620¿¿¿{"start":{"line":184,"column":20},"end":{"line":184,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5223¿CallExpression¿¿7381¿¿¿¿{"start":{"line":184,"column":20},"end":{"line":184,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5224¿Identifier¿¿7381¿writeFile¿¿¿{"start":{"line":184,"column":20},"end":{"line":184,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5225¿Identifier¿¿7381¿file_path¿¿¿{"start":{"line":184,"column":30},"end":{"line":184,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
