Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
15966¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":3000,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Program
18344¿MemberExpression¿¿28400¿¿¿¿{"start":{"line":528,"column":2},"end":{"line":528,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18345¿ThisExpression¿¿28400¿¿¿¿{"start":{"line":528,"column":2},"end":{"line":528,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
18346¿Identifier¿¿28400¿read¿¿¿{"start":{"line":528,"column":7},"end":{"line":528,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18347¿Literal¿number¿28400¿¿4¿¿{"start":{"line":528,"column":15},"end":{"line":528,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
18348¿ReturnStatement¿¿28400¿¿¿¿{"start":{"line":529,"column":2},"end":{"line":529,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ReturnStatement
18349¿Identifier¿¿28400¿rval¿¿¿{"start":{"line":529,"column":9},"end":{"line":529,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18350¿BlockStatement¿¿28400¿¿¿¿{"start":{"line":522,"column":56},"end":{"line":530,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
18351¿ExpressionStatement¿¿28298¿¿¿¿{"start":{"line":522,"column":0},"end":{"line":530,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
18352¿AssignmentExpression¿=¿28298¿¿¿¿{"start":{"line":522,"column":0},"end":{"line":530,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
18353¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":522,"column":0},"end":{"line":522,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18354¿Identifier¿¿28298¿v2084¿¿¿¿¿Identifier
18355¿Identifier¿¿28298¿getInt32Le¿¿¿{"start":{"line":522,"column":32},"end":{"line":522,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18356¿Identifier¿¿28298¿v2105¿¿¿¿¿Identifier
18357¿VariableDeclarator¿¿28298¿v2106¿¿¿{"start":{"line":540,"column":0},"end":{"line":540,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18358¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":540,"column":0},"end":{"line":540,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18359¿Identifier¿¿28298¿util¿¿¿{"start":{"line":540,"column":0},"end":{"line":540,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18360¿Identifier¿¿28298¿ByteStringBuffer¿¿¿{"start":{"line":540,"column":5},"end":{"line":540,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18361¿VariableDeclarator¿¿28298¿v2107¿¿¿{"start":{"line":540,"column":0},"end":{"line":540,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18362¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":540,"column":0},"end":{"line":540,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18363¿Identifier¿¿28298¿v2106¿¿¿¿¿Identifier
18364¿Identifier¿¿28298¿prototype¿¿¿{"start":{"line":540,"column":22},"end":{"line":540,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18365¿VariableDeclarator¿¿28298¿v2115¿¿¿{"start":{"line":540,"column":0},"end":{"line":549,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18366¿FunctionExpression¿¿28298¿anon¿¿¿{"start":{"line":540,"column":41},"end":{"line":549,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
18367¿Identifier¿¿0¿n¿¿¿{"start":{"line":540,"column":50},"end":{"line":540,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18368¿VariableDeclarator¿¿28402¿v2108¿¿¿{"start":{"line":541,"column":2},"end":{"line":541,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18369¿CallExpression¿¿28402¿¿¿¿{"start":{"line":541,"column":2},"end":{"line":541,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
18370¿Identifier¿¿28402¿_checkBitsParam¿¿¿{"start":{"line":541,"column":2},"end":{"line":541,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18371¿Identifier¿¿28402¿n¿¿¿{"start":{"line":541,"column":18},"end":{"line":541,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18372¿ExpressionStatement¿¿28402¿¿¿¿{"start":{"line":541,"column":2},"end":{"line":541,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
18373¿Identifier¿¿28402¿v2108¿¿¿¿¿Identifier
18374¿VariableDeclarator¿¿28402¿rval¿¿¿{"start":{"line":542,"column":6},"end":{"line":542,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18375¿Literal¿number¿28402¿¿0¿¿{"start":{"line":542,"column":13},"end":{"line":542,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
18376¿VariableDeclarator¿¿28402¿v2109¿¿¿{"start":{"line":543,"column":2},"end":{"line":547,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18377¿Literal¿boolean¿28402¿¿true¿¿¿¿Literal
18378¿WhileStatement¿¿28402¿¿¿¿{"start":{"line":543,"column":2},"end":{"line":547,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿WhileStatement
18379¿Identifier¿¿28402¿v2109¿¿¿¿¿Identifier
18380¿VariableDeclarator¿¿28402¿v2110¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18381¿BinaryExpression¿<<¿28402¿¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
18382¿Identifier¿¿28402¿rval¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18383¿Literal¿number¿28402¿¿8¿¿{"start":{"line":545,"column":20},"end":{"line":545,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
18384¿VariableDeclarator¿¿28402¿v2111¿¿¿{"start":{"line":545,"column":25},"end":{"line":545,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18385¿MemberExpression¿¿28402¿¿¿¿{"start":{"line":545,"column":25},"end":{"line":545,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18386¿ThisExpression¿¿28402¿¿¿¿{"start":{"line":545,"column":25},"end":{"line":545,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
18387¿Identifier¿¿28402¿data¿¿¿{"start":{"line":545,"column":30},"end":{"line":545,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18388¿VariableDeclarator¿¿28402¿v2112¿¿¿{"start":{"line":545,"column":46},"end":{"line":545,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18389¿MemberExpression¿¿28402¿¿¿¿{"start":{"line":545,"column":46},"end":{"line":545,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18390¿ThisExpression¿¿28402¿¿¿¿{"start":{"line":545,"column":46},"end":{"line":545,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
18391¿Identifier¿¿28402¿read¿¿¿{"start":{"line":545,"column":51},"end":{"line":545,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18392¿VariableDeclarator¿¿28402¿v2113¿¿¿{"start":{"line":545,"column":46},"end":{"line":545,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18393¿UpdateExpression¿¿28402¿¿¿¿{"start":{"line":545,"column":46},"end":{"line":545,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿UpdateExpression
18394¿Identifier¿¿28402¿v2112¿¿¿¿¿Identifier
18395¿VariableDeclarator¿¿28402¿v2114¿¿¿{"start":{"line":545,"column":25},"end":{"line":545,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18396¿CallExpression¿¿28402¿¿¿¿{"start":{"line":545,"column":25},"end":{"line":545,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
18397¿MemberExpression¿¿28402¿¿¿¿{"start":{"line":545,"column":25},"end":{"line":545,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18398¿Identifier¿¿28402¿v2111¿¿¿¿¿Identifier
18399¿Identifier¿¿28402¿charCodeAt¿¿¿{"start":{"line":545,"column":35},"end":{"line":545,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18400¿Identifier¿¿28402¿v2113¿¿¿¿¿Identifier
18401¿ExpressionStatement¿¿28402¿¿¿¿{"start":{"line":545,"column":4},"end":{"line":545,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
18402¿AssignmentExpression¿=¿28402¿¿¿¿{"start":{"line":545,"column":4},"end":{"line":545,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
18403¿Identifier¿¿28402¿rval¿¿¿{"start":{"line":545,"column":4},"end":{"line":545,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18404¿BinaryExpression¿+¿28402¿¿¿¿{"start":{"line":545,"column":11},"end":{"line":545,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
18405¿Identifier¿¿28402¿v2110¿¿¿¿¿Identifier
18406¿Identifier¿¿28402¿v2114¿¿¿¿¿Identifier
18407¿ExpressionStatement¿¿28402¿¿¿¿{"start":{"line":546,"column":4},"end":{"line":546,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
18408¿AssignmentExpression¿-=¿28402¿¿¿¿{"start":{"line":546,"column":4},"end":{"line":546,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
18409¿Identifier¿¿28402¿n¿¿¿{"start":{"line":546,"column":4},"end":{"line":546,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18410¿Literal¿number¿28402¿¿8¿¿{"start":{"line":546,"column":9},"end":{"line":546,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
18411¿ExpressionStatement¿¿28402¿¿¿¿{"start":{"line":543,"column":2},"end":{"line":547,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
18412¿AssignmentExpression¿=¿28402¿¿¿¿{"start":{"line":543,"column":2},"end":{"line":547,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
18413¿Identifier¿¿28402¿v2109¿¿¿{"start":{"line":543,"column":2},"end":{"line":547,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18414¿BinaryExpression¿>¿28402¿¿¿¿{"start":{"line":547,"column":10},"end":{"line":547,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
18415¿Identifier¿¿28402¿n¿¿¿{"start":{"line":547,"column":10},"end":{"line":547,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18416¿Literal¿number¿28402¿¿0¿¿{"start":{"line":547,"column":14},"end":{"line":547,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
18417¿BlockStatement¿¿28402¿¿¿¿{"start":{"line":543,"column":5},"end":{"line":547,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
18418¿ReturnStatement¿¿28402¿¿¿¿{"start":{"line":548,"column":2},"end":{"line":548,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ReturnStatement
18419¿Identifier¿¿28402¿rval¿¿¿{"start":{"line":548,"column":9},"end":{"line":548,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18420¿BlockStatement¿¿28402¿¿¿¿{"start":{"line":540,"column":53},"end":{"line":549,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
18421¿ExpressionStatement¿¿28298¿¿¿¿{"start":{"line":540,"column":0},"end":{"line":549,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
18422¿AssignmentExpression¿=¿28298¿¿¿¿{"start":{"line":540,"column":0},"end":{"line":549,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
18423¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":540,"column":0},"end":{"line":540,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18424¿Identifier¿¿28298¿v2107¿¿¿¿¿Identifier
18425¿Identifier¿¿28298¿getInt¿¿¿{"start":{"line":540,"column":32},"end":{"line":540,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18426¿Identifier¿¿28298¿v2115¿¿¿¿¿Identifier
18427¿VariableDeclarator¿¿28298¿v2116¿¿¿{"start":{"line":559,"column":0},"end":{"line":559,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18428¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":559,"column":0},"end":{"line":559,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18429¿Identifier¿¿28298¿util¿¿¿{"start":{"line":559,"column":0},"end":{"line":559,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18430¿Identifier¿¿28298¿ByteStringBuffer¿¿¿{"start":{"line":559,"column":5},"end":{"line":559,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18431¿VariableDeclarator¿¿28298¿v2117¿¿¿{"start":{"line":559,"column":0},"end":{"line":559,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18432¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":559,"column":0},"end":{"line":559,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18433¿Identifier¿¿28298¿v2116¿¿¿¿¿Identifier
18434¿Identifier¿¿28298¿prototype¿¿¿{"start":{"line":559,"column":22},"end":{"line":559,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18435¿VariableDeclarator¿¿28298¿v2120¿¿¿{"start":{"line":559,"column":0},"end":{"line":567,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18436¿FunctionExpression¿¿28298¿anon¿¿¿{"start":{"line":559,"column":47},"end":{"line":567,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
18437¿Identifier¿¿0¿n¿¿¿{"start":{"line":559,"column":56},"end":{"line":559,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18438¿VariableDeclarator¿¿28405¿x¿¿¿{"start":{"line":561,"column":6},"end":{"line":561,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18439¿CallExpression¿¿28405¿¿¿¿{"start":{"line":561,"column":10},"end":{"line":561,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
18440¿MemberExpression¿¿28405¿¿¿¿{"start":{"line":561,"column":10},"end":{"line":561,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
18441¿ThisExpression¿¿28405¿¿¿¿{"start":{"line":561,"column":10},"end":{"line":561,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
18442¿Identifier¿¿28405¿getInt¿¿¿{"start":{"line":561,"column":15},"end":{"line":561,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18443¿Identifier¿¿28405¿n¿¿¿{"start":{"line":561,"column":22},"end":{"line":561,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18444¿VariableDeclarator¿¿28405¿v2118¿¿¿{"start":{"line":562,"column":18},"end":{"line":562,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18445¿BinaryExpression¿-¿28405¿¿¿¿{"start":{"line":562,"column":18},"end":{"line":562,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
18446¿Identifier¿¿28405¿n¿¿¿{"start":{"line":562,"column":18},"end":{"line":562,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
18447¿Literal¿number¿28405¿¿2¿¿{"start":{"line":562,"column":22},"end":{"line":562,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
18448¿VariableDeclarator¿¿28405¿max¿¿¿{"start":{"line":562,"column":6},"end":{"line":562,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18449¿BinaryExpression¿<<¿28405¿¿¿¿{"start":{"line":562,"column":12},"end":{"line":562,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
18450¿Literal¿number¿28405¿¿2¿¿{"start":{"line":562,"column":12},"end":{"line":562,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
18451¿Identifier¿¿28405¿v2118¿¿¿¿¿Identifier
18452¿VariableDeclarator¿¿28405¿v2119¿¿¿{"start":{"line":563,"column":5},"end":{"line":563,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
18453¿BinaryExpression¿>=¿28405¿¿¿¿{"start":{"line":563,"column":5},"end":{"line":563,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
18454¿Identifier¿¿28405¿x¿¿¿{"start":{"line":563,"column":5},"end":{"line":563,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
