Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4025¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":550,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Program
4957¿UnaryExpression¿-¿7096¿¿¿¿{"start":{"line":144,"column":15},"end":{"line":144,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿UnaryExpression
4958¿Literal¿number¿7096¿¿1¿¿{"start":{"line":144,"column":16},"end":{"line":144,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Literal
4959¿ReturnStatement¿¿7096¿¿¿¿{"start":{"line":144,"column":8},"end":{"line":144,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ReturnStatement
4960¿Identifier¿¿7096¿v518¿¿¿¿¿Identifier
4961¿BlockStatement¿¿7096¿¿¿¿{"start":{"line":143,"column":50},"end":{"line":145,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
4962¿ExpressionStatement¿¿7096¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":146,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
4963¿AssignmentExpression¿=¿7096¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":146,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
4964¿Identifier¿¿7096¿v512¿¿¿{"start":{"line":142,"column":4},"end":{"line":146,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4965¿BinaryExpression¿<¿7096¿¿¿¿{"start":{"line":142,"column":11},"end":{"line":142,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
4966¿Identifier¿¿7096¿v511¿¿¿¿¿Identifier
4967¿Identifier¿¿7096¿len¿¿¿{"start":{"line":142,"column":22},"end":{"line":142,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4968¿BlockStatement¿¿7096¿¿¿¿{"start":{"line":142,"column":27},"end":{"line":146,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
4969¿VariableDeclarator¿¿7096¿v519¿¿¿{"start":{"line":147,"column":11},"end":{"line":147,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4970¿CallExpression¿¿7096¿¿¿¿{"start":{"line":147,"column":11},"end":{"line":147,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
4971¿Identifier¿¿7096¿parseInt¿¿¿{"start":{"line":147,"column":11},"end":{"line":147,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4972¿Identifier¿¿7096¿idx¿¿¿{"start":{"line":147,"column":20},"end":{"line":147,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4973¿Literal¿number¿7096¿¿10¿¿{"start":{"line":147,"column":25},"end":{"line":147,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Literal
4974¿ReturnStatement¿¿7096¿¿¿¿{"start":{"line":147,"column":4},"end":{"line":147,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ReturnStatement
4975¿Identifier¿¿7096¿v519¿¿¿¿¿Identifier
4976¿BlockStatement¿¿7096¿¿¿¿{"start":{"line":129,"column":43},"end":{"line":148,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
4977¿VariableDeclarator¿¿7057¿hasValueAtPath¿¿¿{"start":{"line":150,"column":2},"end":{"line":181,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4978¿FunctionExpression¿¿7057¿anon¿¿¿{"start":{"line":150,"column":2},"end":{"line":181,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿FunctionExpression
4979¿Identifier¿¿0¿target¿¿¿{"start":{"line":150,"column":26},"end":{"line":150,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4980¿Identifier¿¿0¿path¿¿¿{"start":{"line":150,"column":34},"end":{"line":150,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4981¿VariableDeclarator¿¿7103¿it¿¿¿{"start":{"line":151,"column":8},"end":{"line":151,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4982¿VariableDeclarator¿¿7103¿len¿¿¿{"start":{"line":152,"column":8},"end":{"line":152,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4983¿VariableDeclarator¿¿7103¿cursor¿¿¿{"start":{"line":153,"column":8},"end":{"line":153,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4984¿VariableDeclarator¿¿7103¿step¿¿¿{"start":{"line":154,"column":8},"end":{"line":154,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4985¿VariableDeclarator¿¿7103¿p¿¿¿{"start":{"line":155,"column":8},"end":{"line":155,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4986¿VariableDeclarator¿¿7103¿v520¿¿¿{"start":{"line":156,"column":8},"end":{"line":156,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4987¿UnaryExpression¿typeof¿7103¿¿¿¿{"start":{"line":156,"column":8},"end":{"line":156,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿UnaryExpression
4988¿Identifier¿¿7103¿target¿¿¿{"start":{"line":156,"column":15},"end":{"line":156,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4989¿VariableDeclarator¿¿7103¿v521¿¿¿{"start":{"line":156,"column":8},"end":{"line":156,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
4990¿BinaryExpression¿!==¿7103¿¿¿¿{"start":{"line":156,"column":8},"end":{"line":156,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
4991¿Identifier¿¿7103¿v520¿¿¿¿¿Identifier
4992¿Literal¿string¿7103¿¿'undefined'¿¿{"start":{"line":156,"column":26},"end":{"line":156,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Literal
4993¿IfStatement¿¿7103¿¿¿¿{"start":{"line":156,"column":4},"end":{"line":179,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
4994¿Identifier¿¿7103¿v521¿¿¿¿¿Identifier
4995¿ExpressionStatement¿¿7103¿¿¿¿{"start":{"line":157,"column":6},"end":{"line":157,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
4996¿AssignmentExpression¿=¿7103¿¿¿¿{"start":{"line":157,"column":6},"end":{"line":157,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
4997¿Identifier¿¿7103¿it¿¿¿{"start":{"line":157,"column":6},"end":{"line":157,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4998¿Identifier¿¿7103¿target¿¿¿{"start":{"line":157,"column":11},"end":{"line":157,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
4999¿ExpressionStatement¿¿7103¿¿¿¿{"start":{"line":158,"column":6},"end":{"line":158,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5000¿AssignmentExpression¿=¿7103¿¿¿¿{"start":{"line":158,"column":6},"end":{"line":158,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5001¿Identifier¿¿7103¿len¿¿¿{"start":{"line":158,"column":6},"end":{"line":158,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5002¿MemberExpression¿¿7103¿¿¿¿{"start":{"line":158,"column":12},"end":{"line":158,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5003¿Identifier¿¿7103¿path¿¿¿{"start":{"line":158,"column":12},"end":{"line":158,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5004¿Identifier¿¿7103¿length¿¿¿{"start":{"line":158,"column":17},"end":{"line":158,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5005¿VariableDeclarator¿¿7103¿v522¿¿¿{"start":{"line":159,"column":15},"end":{"line":159,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5006¿UnaryExpression¿-¿7103¿¿¿¿{"start":{"line":159,"column":15},"end":{"line":159,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿UnaryExpression
5007¿Literal¿number¿7103¿¿1¿¿{"start":{"line":159,"column":16},"end":{"line":159,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Literal
5008¿ExpressionStatement¿¿7103¿¿¿¿{"start":{"line":159,"column":6},"end":{"line":159,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5009¿AssignmentExpression¿=¿7103¿¿¿¿{"start":{"line":159,"column":6},"end":{"line":159,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5010¿Identifier¿¿7103¿cursor¿¿¿{"start":{"line":159,"column":6},"end":{"line":159,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5011¿Identifier¿¿7103¿v522¿¿¿¿¿Identifier
5012¿IfStatement¿¿7103¿¿¿¿{"start":{"line":160,"column":6},"end":{"line":177,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5013¿Identifier¿¿7103¿len¿¿¿{"start":{"line":160,"column":10},"end":{"line":160,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5014¿VariableDeclarator¿¿7103¿v523¿¿¿{"start":{"line":161,"column":15},"end":{"line":161,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5015¿UpdateExpression¿¿7103¿¿¿¿{"start":{"line":161,"column":15},"end":{"line":161,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿UpdateExpression
5016¿Identifier¿¿7103¿cursor¿¿¿{"start":{"line":161,"column":17},"end":{"line":161,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5017¿VariableDeclarator¿¿7103¿v524¿¿¿{"start":{"line":161,"column":15},"end":{"line":161,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5018¿BinaryExpression¿<¿7103¿¿¿¿{"start":{"line":161,"column":15},"end":{"line":161,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
5019¿Identifier¿¿7103¿v523¿¿¿¿¿Identifier
5020¿Identifier¿¿7103¿len¿¿¿{"start":{"line":161,"column":26},"end":{"line":161,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5021¿VariableDeclarator¿¿7103¿v525¿¿¿{"start":{"line":161,"column":15},"end":{"line":161,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5022¿LogicalExpression¿&&¿7103¿¿¿¿{"start":{"line":161,"column":15},"end":{"line":161,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿LogicalExpression
5023¿Identifier¿¿7103¿v524¿¿¿¿¿Identifier
5024¿Identifier¿¿7103¿it¿¿¿{"start":{"line":161,"column":33},"end":{"line":161,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5025¿WhileStatement¿¿7103¿¿¿¿{"start":{"line":161,"column":8},"end":{"line":176,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿WhileStatement
5026¿Identifier¿¿7103¿v525¿¿¿¿¿Identifier
5027¿ExpressionStatement¿¿7103¿¿¿¿{"start":{"line":162,"column":10},"end":{"line":162,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5028¿AssignmentExpression¿=¿7103¿¿¿¿{"start":{"line":162,"column":10},"end":{"line":162,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5029¿Identifier¿¿7103¿step¿¿¿{"start":{"line":162,"column":10},"end":{"line":162,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5030¿MemberExpression¿computed¿7103¿¿¿¿{"start":{"line":162,"column":17},"end":{"line":162,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5031¿Identifier¿¿7103¿path¿¿¿{"start":{"line":162,"column":17},"end":{"line":162,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5032¿Identifier¿¿7103¿cursor¿¿¿{"start":{"line":162,"column":22},"end":{"line":162,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5033¿VariableDeclarator¿¿7103¿v526¿¿¿{"start":{"line":163,"column":14},"end":{"line":163,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5034¿CallExpression¿¿7103¿¿¿¿{"start":{"line":163,"column":14},"end":{"line":163,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
5035¿MemberExpression¿¿7103¿¿¿¿{"start":{"line":163,"column":14},"end":{"line":163,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5036¿Identifier¿¿7103¿Array¿¿¿{"start":{"line":163,"column":14},"end":{"line":163,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5037¿Identifier¿¿7103¿isArray¿¿¿{"start":{"line":163,"column":20},"end":{"line":163,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5038¿Identifier¿¿7103¿it¿¿¿{"start":{"line":163,"column":28},"end":{"line":163,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5039¿IfStatement¿¿7103¿¿¿¿{"start":{"line":163,"column":10},"end":{"line":175,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5040¿Identifier¿¿7103¿v526¿¿¿¿¿Identifier
5041¿VariableDeclarator¿¿7103¿v527¿¿¿{"start":{"line":164,"column":16},"end":{"line":164,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5042¿CallExpression¿¿7103¿¿¿¿{"start":{"line":164,"column":16},"end":{"line":164,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
5043¿Identifier¿¿7103¿isNaN¿¿¿{"start":{"line":164,"column":16},"end":{"line":164,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5044¿Identifier¿¿7103¿step¿¿¿{"start":{"line":164,"column":22},"end":{"line":164,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5045¿VariableDeclarator¿¿7103¿v528¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5046¿CallExpression¿¿7103¿¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
5047¿Identifier¿¿7103¿isFinite¿¿¿{"start":{"line":164,"column":32},"end":{"line":164,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5048¿Identifier¿¿7103¿step¿¿¿{"start":{"line":164,"column":41},"end":{"line":164,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5049¿VariableDeclarator¿¿7103¿v529¿¿¿{"start":{"line":164,"column":31},"end":{"line":164,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5050¿UnaryExpression¿!¿7103¿¿¿¿{"start":{"line":164,"column":31},"end":{"line":164,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿UnaryExpression
5051¿Identifier¿¿7103¿v528¿¿¿¿¿Identifier
5052¿VariableDeclarator¿¿7103¿v530¿¿¿{"start":{"line":164,"column":16},"end":{"line":164,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5053¿LogicalExpression¿||¿7103¿¿¿¿{"start":{"line":164,"column":16},"end":{"line":164,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿LogicalExpression
5054¿Identifier¿¿7103¿v527¿¿¿¿¿Identifier
5055¿Identifier¿¿7103¿v529¿¿¿¿¿Identifier
5056¿IfStatement¿¿7103¿¿¿¿{"start":{"line":164,"column":12},"end":{"line":166,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5057¿Identifier¿¿7103¿v530¿¿¿¿¿Identifier
5058¿BreakStatement¿¿7103¿¿¿¿{"start":{"line":165,"column":14},"end":{"line":165,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BreakStatement
5059¿BlockStatement¿¿7103¿¿¿¿{"start":{"line":164,"column":48},"end":{"line":166,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
5060¿ExpressionStatement¿¿7103¿¿¿¿{"start":{"line":167,"column":12},"end":{"line":167,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5061¿AssignmentExpression¿=¿7103¿¿¿¿{"start":{"line":167,"column":12},"end":{"line":167,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5062¿Identifier¿¿7103¿p¿¿¿{"start":{"line":167,"column":12},"end":{"line":167,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5063¿CallExpression¿¿7103¿¿¿¿{"start":{"line":167,"column":16},"end":{"line":167,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
5064¿Identifier¿¿7103¿toArrayIndexReference¿¿¿{"start":{"line":167,"column":16},"end":{"line":167,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5065¿Identifier¿¿7103¿it¿¿¿{"start":{"line":167,"column":38},"end":{"line":167,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5066¿Identifier¿¿7103¿step¿¿¿{"start":{"line":167,"column":42},"end":{"line":167,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5067¿VariableDeclarator¿¿7103¿v531¿¿¿{"start":{"line":168,"column":16},"end":{"line":168,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5068¿MemberExpression¿¿7103¿¿¿¿{"start":{"line":168,"column":16},"end":{"line":168,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5069¿Identifier¿¿7103¿it¿¿¿{"start":{"line":168,"column":16},"end":{"line":168,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5070¿Identifier¿¿7103¿length¿¿¿{"start":{"line":168,"column":19},"end":{"line":168,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
