Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5187¿Program¿¿-1¿¿¿¿{"start":{"line":6,"column":0},"end":{"line":785,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Program
6367¿VariableDeclarator¿¿9126¿v707¿¿¿{"start":{"line":244,"column":8},"end":{"line":244,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6368¿MemberExpression¿computed¿9126¿¿¿¿{"start":{"line":244,"column":8},"end":{"line":244,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6369¿Identifier¿¿9126¿argv¿¿¿{"start":{"line":244,"column":8},"end":{"line":244,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6370¿Identifier¿¿9126¿v706¿¿¿¿¿Identifier
6371¿IfStatement¿¿9126¿¿¿¿{"start":{"line":244,"column":4},"end":{"line":247,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿IfStatement
6372¿Identifier¿¿9126¿v707¿¿¿¿¿Identifier
6373¿VariableDeclarator¿¿9126¿v708¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6374¿BinaryExpression¿+¿9126¿¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
6375¿Literal¿string¿9126¿¿'''¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
6376¿Identifier¿¿9126¿fullName¿¿¿{"start":{"line":245,"column":28},"end":{"line":245,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6377¿VariableDeclarator¿¿9126¿v709¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6378¿BinaryExpression¿+¿9126¿¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
6379¿Identifier¿¿9126¿v708¿¿¿¿¿Identifier
6380¿Literal¿string¿9126¿¿'' reuses a command-line argument: '¿¿{"start":{"line":245,"column":39},"end":{"line":245,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
6381¿VariableDeclarator¿¿9126¿v710¿¿¿{"start":{"line":246,"column":8},"end":{"line":246,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6382¿MemberExpression¿¿9126¿¿¿¿{"start":{"line":246,"column":8},"end":{"line":246,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6383¿Identifier¿¿9126¿o¿¿¿{"start":{"line":246,"column":8},"end":{"line":246,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6384¿Identifier¿¿9126¿arg¿¿¿{"start":{"line":246,"column":10},"end":{"line":246,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6385¿VariableDeclarator¿¿9126¿v711¿¿¿{"start":{"line":245,"column":22},"end":{"line":246,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6386¿BinaryExpression¿+¿9126¿¿¿¿{"start":{"line":245,"column":22},"end":{"line":246,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
6387¿Identifier¿¿9126¿v709¿¿¿¿¿Identifier
6388¿Identifier¿¿9126¿v710¿¿¿¿¿Identifier
6389¿VariableDeclarator¿¿9126¿v712¿¿¿{"start":{"line":245,"column":12},"end":{"line":246,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6390¿NewExpression¿¿9126¿¿¿¿{"start":{"line":245,"column":12},"end":{"line":246,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿NewExpression
6391¿Identifier¿¿9126¿Error¿¿¿{"start":{"line":245,"column":16},"end":{"line":245,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6392¿Identifier¿¿9126¿v711¿¿¿¿¿Identifier
6393¿ThrowStatement¿¿9126¿¿¿¿{"start":{"line":245,"column":6},"end":{"line":246,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ThrowStatement
6394¿Identifier¿¿9126¿v712¿¿¿¿¿Identifier
6395¿BlockStatement¿¿9126¿¿¿¿{"start":{"line":244,"column":21},"end":{"line":247,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BlockStatement
6396¿VariableDeclarator¿¿9126¿v713¿¿¿{"start":{"line":248,"column":9},"end":{"line":248,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6397¿MemberExpression¿¿9126¿¿¿¿{"start":{"line":248,"column":9},"end":{"line":248,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6398¿Identifier¿¿9126¿o¿¿¿{"start":{"line":248,"column":9},"end":{"line":248,"column":10},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6399¿Identifier¿¿9126¿arg¿¿¿{"start":{"line":248,"column":11},"end":{"line":248,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6400¿ExpressionStatement¿¿9126¿¿¿¿{"start":{"line":248,"column":4},"end":{"line":248,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ExpressionStatement
6401¿AssignmentExpression¿=¿9126¿¿¿¿{"start":{"line":248,"column":4},"end":{"line":248,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿AssignmentExpression
6402¿MemberExpression¿computed¿9126¿¿¿¿{"start":{"line":248,"column":4},"end":{"line":248,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6403¿Identifier¿¿9126¿argv¿¿¿{"start":{"line":248,"column":4},"end":{"line":248,"column":8},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6404¿Identifier¿¿9126¿v713¿¿¿¿¿Identifier
6405¿Identifier¿¿9126¿fullName¿¿¿{"start":{"line":248,"column":18},"end":{"line":248,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6406¿BlockStatement¿¿9126¿¿¿¿{"start":{"line":243,"column":13},"end":{"line":249,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BlockStatement
6407¿VariableDeclarator¿¿9126¿v714¿¿¿{"start":{"line":252,"column":6},"end":{"line":252,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6408¿MemberExpression¿¿9126¿¿¿¿{"start":{"line":252,"column":6},"end":{"line":252,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6409¿Identifier¿¿9126¿o¿¿¿{"start":{"line":252,"column":6},"end":{"line":252,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6410¿Identifier¿¿9126¿sensitive¿¿¿{"start":{"line":252,"column":8},"end":{"line":252,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6411¿VariableDeclarator¿¿9126¿v715¿¿¿{"start":{"line":252,"column":6},"end":{"line":252,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6412¿BinaryExpression¿===¿9126¿¿¿¿{"start":{"line":252,"column":6},"end":{"line":252,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
6413¿Identifier¿¿9126¿v714¿¿¿¿¿Identifier
6414¿Literal¿boolean¿9126¿¿true¿¿{"start":{"line":252,"column":22},"end":{"line":252,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
6415¿IfStatement¿¿9126¿¿¿¿{"start":{"line":252,"column":2},"end":{"line":254,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿IfStatement
6416¿Identifier¿¿9126¿v715¿¿¿¿¿Identifier
6417¿VariableDeclarator¿¿9126¿v716¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6418¿CallExpression¿¿9126¿¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
6419¿MemberExpression¿¿9126¿¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6420¿Identifier¿¿9126¿sensitive¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6421¿Identifier¿¿9126¿add¿¿¿{"start":{"line":253,"column":14},"end":{"line":253,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6422¿Identifier¿¿9126¿fullName¿¿¿{"start":{"line":253,"column":18},"end":{"line":253,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6423¿ExpressionStatement¿¿9126¿¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ExpressionStatement
6424¿Identifier¿¿9126¿v716¿¿¿¿¿Identifier
6425¿BlockStatement¿¿9126¿¿¿¿{"start":{"line":252,"column":28},"end":{"line":254,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BlockStatement
6426¿VariableDeclarator¿¿9126¿format¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6427¿MemberExpression¿¿9126¿¿¿¿{"start":{"line":257,"column":17},"end":{"line":257,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6428¿Identifier¿¿9126¿o¿¿¿{"start":{"line":257,"column":17},"end":{"line":257,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6429¿Identifier¿¿9126¿format¿¿¿{"start":{"line":257,"column":19},"end":{"line":257,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6430¿VariableDeclarator¿¿9126¿newFormat¿¿¿{"start":{"line":258,"column":6},"end":{"line":258,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6431¿VariableDeclarator¿¿9126¿v717¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6432¿CallExpression¿¿9126¿¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
6433¿MemberExpression¿¿9126¿¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6434¿Identifier¿¿9126¿BUILT_INS¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6435¿Identifier¿¿9126¿indexOf¿¿¿{"start":{"line":260,"column":16},"end":{"line":260,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6436¿Identifier¿¿9126¿format¿¿¿{"start":{"line":260,"column":24},"end":{"line":260,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6437¿VariableDeclarator¿¿9126¿v718¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6438¿BinaryExpression¿>=¿9126¿¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
6439¿Identifier¿¿9126¿v717¿¿¿¿¿Identifier
6440¿Literal¿number¿9126¿¿0¿¿{"start":{"line":260,"column":35},"end":{"line":260,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
6441¿VariableDeclarator¿¿9126¿v719¿¿¿{"start":{"line":260,"column":40},"end":{"line":260,"column":70},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6442¿CallExpression¿¿9126¿¿¿¿{"start":{"line":260,"column":40},"end":{"line":260,"column":70},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
6443¿MemberExpression¿¿9126¿¿¿¿{"start":{"line":260,"column":40},"end":{"line":260,"column":62},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6444¿Identifier¿¿9126¿BUILT_IN_NAMES¿¿¿{"start":{"line":260,"column":40},"end":{"line":260,"column":54},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6445¿Identifier¿¿9126¿indexOf¿¿¿{"start":{"line":260,"column":55},"end":{"line":260,"column":62},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6446¿Identifier¿¿9126¿format¿¿¿{"start":{"line":260,"column":63},"end":{"line":260,"column":69},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6447¿VariableDeclarator¿¿9126¿v720¿¿¿{"start":{"line":260,"column":40},"end":{"line":260,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6448¿BinaryExpression¿>=¿9126¿¿¿¿{"start":{"line":260,"column":40},"end":{"line":260,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
6449¿Identifier¿¿9126¿v719¿¿¿¿¿Identifier
6450¿Literal¿number¿9126¿¿0¿¿{"start":{"line":260,"column":74},"end":{"line":260,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
6451¿VariableDeclarator¿¿9126¿v721¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6452¿LogicalExpression¿||¿9126¿¿¿¿{"start":{"line":260,"column":6},"end":{"line":260,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿LogicalExpression
6453¿Identifier¿¿9126¿v718¿¿¿¿¿Identifier
6454¿Identifier¿¿9126¿v720¿¿¿¿¿Identifier
6455¿IfStatement¿¿9126¿¿¿¿{"start":{"line":260,"column":2},"end":{"line":291,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿IfStatement
6456¿Identifier¿¿9126¿v721¿¿¿¿¿Identifier
6457¿VariableDeclarator¿¿9126¿Format¿¿¿{"start":{"line":263,"column":10},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6458¿VariableDeclarator¿¿9126¿v722¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6459¿UnaryExpression¿typeof¿9126¿¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿UnaryExpression
6460¿Identifier¿¿9126¿format¿¿¿{"start":{"line":263,"column":26},"end":{"line":263,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6461¿VariableDeclarator¿¿9126¿v723¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6462¿BinaryExpression¿===¿9126¿¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
6463¿Identifier¿¿9126¿v722¿¿¿¿¿Identifier
6464¿Literal¿string¿9126¿¿'string'¿¿{"start":{"line":263,"column":37},"end":{"line":263,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
6465¿VariableDeclarator¿¿9126¿v724¿¿¿{"start":{"line":263,"column":48},"end":{"line":263,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6466¿MemberExpression¿computed¿9126¿¿¿¿{"start":{"line":263,"column":48},"end":{"line":263,"column":73},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6467¿Identifier¿¿9126¿BUILT_INS_BY_NAME¿¿¿{"start":{"line":263,"column":48},"end":{"line":263,"column":65},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6468¿Identifier¿¿9126¿format¿¿¿{"start":{"line":263,"column":66},"end":{"line":263,"column":72},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6469¿IfStatement¿¿9126¿¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿IfStatement
6470¿Identifier¿¿9126¿v723¿¿¿¿¿Identifier
6471¿ExpressionStatement¿¿9126¿¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ExpressionStatement
6472¿AssignmentExpression¿=¿9126¿¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿AssignmentExpression
6473¿Identifier¿¿9126¿Format¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6474¿Identifier¿¿9126¿v724¿¿¿¿¿Identifier
6475¿BlockStatement¿¿9126¿¿¿¿¿¿BlockStatement
6476¿ExpressionStatement¿¿9126¿¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ExpressionStatement
6477¿AssignmentExpression¿=¿9126¿¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿AssignmentExpression
6478¿Identifier¿¿9126¿Format¿¿¿{"start":{"line":263,"column":19},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6479¿Identifier¿¿9126¿format¿¿¿{"start":{"line":263,"column":76},"end":{"line":263,"column":82},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6480¿BlockStatement¿¿9126¿¿¿¿¿¿BlockStatement
6481¿VariableDeclarator¿¿9126¿v736¿¿¿{"start":{"line":264,"column":4},"end":{"line":268,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6482¿FunctionExpression¿¿9126¿anon¿¿¿{"start":{"line":264,"column":16},"end":{"line":268,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿FunctionExpression
6483¿Identifier¿¿0¿x¿¿¿{"start":{"line":264,"column":25},"end":{"line":264,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6484¿VariableDeclarator¿¿9139¿v725¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6485¿MemberExpression¿¿9139¿¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6486¿Identifier¿¿9139¿Object¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6487¿Identifier¿¿9139¿prototype¿¿¿{"start":{"line":265,"column":20},"end":{"line":265,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6488¿VariableDeclarator¿¿9139¿v726¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
6489¿MemberExpression¿¿9139¿¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
6490¿Identifier¿¿9139¿v725¿¿¿¿¿Identifier
6491¿Identifier¿¿9139¿toString¿¿¿{"start":{"line":265,"column":30},"end":{"line":265,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
6492¿VariableDeclarator¿¿9139¿v727¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
