Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6192¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":949,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Program
6899¿MemberExpression¿¿11024¿¿¿¿{"start":{"line":166,"column":11},"end":{"line":166,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6900¿Identifier¿¿11024¿exports¿¿¿{"start":{"line":166,"column":11},"end":{"line":166,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6901¿Identifier¿¿11024¿merge¿¿¿{"start":{"line":166,"column":19},"end":{"line":166,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6902¿Identifier¿¿11024¿copy¿¿¿{"start":{"line":166,"column":25},"end":{"line":166,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6903¿Identifier¿¿11024¿options¿¿¿{"start":{"line":166,"column":31},"end":{"line":166,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6904¿Identifier¿¿11024¿v744¿¿¿¿¿Identifier
6905¿Literal¿boolean¿11024¿¿false¿¿{"start":{"line":166,"column":65},"end":{"line":166,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
6906¿ReturnStatement¿¿11024¿¿¿¿{"start":{"line":166,"column":4},"end":{"line":166,"column":72},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ReturnStatement
6907¿Identifier¿¿11024¿v745¿¿¿¿¿Identifier
6908¿BlockStatement¿¿11024¿¿¿¿{"start":{"line":151,"column":71},"end":{"line":167,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
6909¿ExpressionStatement¿¿10999¿¿¿¿{"start":{"line":151,"column":0},"end":{"line":167,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
6910¿AssignmentExpression¿=¿10999¿¿¿¿{"start":{"line":151,"column":0},"end":{"line":167,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
6911¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":151,"column":0},"end":{"line":151,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6912¿Identifier¿¿10999¿exports¿¿¿{"start":{"line":151,"column":0},"end":{"line":151,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6913¿Identifier¿¿10999¿applyToDefaults¿¿¿{"start":{"line":151,"column":8},"end":{"line":151,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6914¿Identifier¿¿10999¿v746¿¿¿¿¿Identifier
6915¿VariableDeclarator¿exported¿10999¿v752¿¿¿{"start":{"line":172,"column":0},"end":{"line":184,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6916¿FunctionExpression¿¿10999¿anon¿¿¿{"start":{"line":172,"column":27},"end":{"line":184,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿FunctionExpression
6917¿Identifier¿¿0¿source¿¿¿{"start":{"line":172,"column":37},"end":{"line":172,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6918¿Identifier¿¿0¿keys¿¿¿{"start":{"line":172,"column":45},"end":{"line":172,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6919¿VariableDeclarator¿¿11028¿v747¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6920¿UnaryExpression¿!¿11028¿¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿UnaryExpression
6921¿Identifier¿¿11028¿source¿¿¿{"start":{"line":174,"column":9},"end":{"line":174,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6922¿VariableDeclarator¿¿11028¿v748¿¿¿{"start":{"line":175,"column":8},"end":{"line":175,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6923¿UnaryExpression¿typeof¿11028¿¿¿¿{"start":{"line":175,"column":8},"end":{"line":175,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿UnaryExpression
6924¿Identifier¿¿11028¿source¿¿¿{"start":{"line":175,"column":15},"end":{"line":175,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6925¿VariableDeclarator¿¿11028¿v749¿¿¿{"start":{"line":175,"column":8},"end":{"line":175,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6926¿BinaryExpression¿!==¿11028¿¿¿¿{"start":{"line":175,"column":8},"end":{"line":175,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
6927¿Identifier¿¿11028¿v748¿¿¿¿¿Identifier
6928¿Literal¿string¿11028¿¿'object'¿¿{"start":{"line":175,"column":26},"end":{"line":175,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
6929¿VariableDeclarator¿¿11028¿v750¿¿¿{"start":{"line":174,"column":8},"end":{"line":175,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6930¿LogicalExpression¿||¿11028¿¿¿¿{"start":{"line":174,"column":8},"end":{"line":175,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿LogicalExpression
6931¿Identifier¿¿11028¿v747¿¿¿¿¿Identifier
6932¿Identifier¿¿11028¿v749¿¿¿¿¿Identifier
6933¿IfStatement¿¿11028¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":178,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿IfStatement
6934¿Identifier¿¿11028¿v750¿¿¿¿¿Identifier
6935¿ReturnStatement¿¿11028¿¿¿¿{"start":{"line":177,"column":8},"end":{"line":177,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ReturnStatement
6936¿Identifier¿¿11028¿source¿¿¿{"start":{"line":177,"column":15},"end":{"line":177,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6937¿BlockStatement¿¿11028¿¿¿¿{"start":{"line":175,"column":36},"end":{"line":178,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
6938¿VariableDeclarator¿¿11028¿storage¿¿¿{"start":{"line":180,"column":10},"end":{"line":180,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6939¿CallExpression¿¿11028¿¿¿¿{"start":{"line":180,"column":20},"end":{"line":180,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
6940¿MemberExpression¿¿11028¿¿¿¿{"start":{"line":180,"column":20},"end":{"line":180,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6941¿Identifier¿¿11028¿internals¿¿¿{"start":{"line":180,"column":20},"end":{"line":180,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6942¿Identifier¿¿11028¿store¿¿¿{"start":{"line":180,"column":30},"end":{"line":180,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6943¿Identifier¿¿11028¿source¿¿¿{"start":{"line":180,"column":36},"end":{"line":180,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6944¿Identifier¿¿11028¿keys¿¿¿{"start":{"line":180,"column":44},"end":{"line":180,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6945¿VariableDeclarator¿¿11028¿copy¿¿¿{"start":{"line":181,"column":10},"end":{"line":181,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6946¿CallExpression¿¿11028¿¿¿¿{"start":{"line":181,"column":17},"end":{"line":181,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
6947¿MemberExpression¿¿11028¿¿¿¿{"start":{"line":181,"column":17},"end":{"line":181,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6948¿Identifier¿¿11028¿exports¿¿¿{"start":{"line":181,"column":17},"end":{"line":181,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6949¿Identifier¿¿11028¿clone¿¿¿{"start":{"line":181,"column":25},"end":{"line":181,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6950¿Identifier¿¿11028¿source¿¿¿{"start":{"line":181,"column":31},"end":{"line":181,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6951¿VariableDeclarator¿¿11028¿v751¿¿¿{"start":{"line":182,"column":4},"end":{"line":182,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6952¿CallExpression¿¿11028¿¿¿¿{"start":{"line":182,"column":4},"end":{"line":182,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
6953¿MemberExpression¿¿11028¿¿¿¿{"start":{"line":182,"column":4},"end":{"line":182,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6954¿Identifier¿¿11028¿internals¿¿¿{"start":{"line":182,"column":4},"end":{"line":182,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6955¿Identifier¿¿11028¿restore¿¿¿{"start":{"line":182,"column":14},"end":{"line":182,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6956¿Identifier¿¿11028¿copy¿¿¿{"start":{"line":182,"column":22},"end":{"line":182,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6957¿Identifier¿¿11028¿source¿¿¿{"start":{"line":182,"column":28},"end":{"line":182,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6958¿Identifier¿¿11028¿storage¿¿¿{"start":{"line":182,"column":36},"end":{"line":182,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6959¿ExpressionStatement¿¿11028¿¿¿¿{"start":{"line":182,"column":4},"end":{"line":182,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
6960¿Identifier¿¿11028¿v751¿¿¿¿¿Identifier
6961¿ReturnStatement¿¿11028¿¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ReturnStatement
6962¿Identifier¿¿11028¿copy¿¿¿{"start":{"line":183,"column":11},"end":{"line":183,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6963¿BlockStatement¿¿11028¿¿¿¿{"start":{"line":172,"column":51},"end":{"line":184,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
6964¿ExpressionStatement¿¿10999¿¿¿¿{"start":{"line":172,"column":0},"end":{"line":184,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
6965¿AssignmentExpression¿=¿10999¿¿¿¿{"start":{"line":172,"column":0},"end":{"line":184,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
6966¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":172,"column":0},"end":{"line":172,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6967¿Identifier¿¿10999¿exports¿¿¿{"start":{"line":172,"column":0},"end":{"line":172,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6968¿Identifier¿¿10999¿cloneWithShallow¿¿¿{"start":{"line":172,"column":8},"end":{"line":172,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6969¿Identifier¿¿10999¿v752¿¿¿¿¿Identifier
6970¿VariableDeclarator¿¿10999¿v758¿¿¿{"start":{"line":187,"column":0},"end":{"line":200,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6971¿FunctionExpression¿¿10999¿anon¿¿¿{"start":{"line":187,"column":18},"end":{"line":200,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿FunctionExpression
6972¿Identifier¿¿0¿source¿¿¿{"start":{"line":187,"column":28},"end":{"line":187,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6973¿Identifier¿¿0¿keys¿¿¿{"start":{"line":187,"column":36},"end":{"line":187,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6974¿VariableDeclarator¿¿11031¿storage¿¿¿{"start":{"line":189,"column":10},"end":{"line":189,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6975¿ObjectExpression¿¿11031¿¿¿¿¿¿ObjectExpression
6976¿VariableDeclarator¿¿11031¿i¿¿¿{"start":{"line":190,"column":13},"end":{"line":190,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6977¿Literal¿number¿11031¿¿0¿¿{"start":{"line":190,"column":17},"end":{"line":190,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
6978¿VariableDeclarator¿¿11031¿v753¿¿¿{"start":{"line":190,"column":24},"end":{"line":190,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6979¿MemberExpression¿¿11031¿¿¿¿{"start":{"line":190,"column":24},"end":{"line":190,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6980¿Identifier¿¿11031¿keys¿¿¿{"start":{"line":190,"column":24},"end":{"line":190,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6981¿Identifier¿¿11031¿length¿¿¿{"start":{"line":190,"column":29},"end":{"line":190,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6982¿VariableDeclarator¿¿11031¿v754¿¿¿{"start":{"line":190,"column":20},"end":{"line":190,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6983¿BinaryExpression¿<¿11031¿¿¿¿{"start":{"line":190,"column":20},"end":{"line":190,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
6984¿Identifier¿¿11031¿i¿¿¿{"start":{"line":190,"column":20},"end":{"line":190,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6985¿Identifier¿¿11031¿v753¿¿¿¿¿Identifier
6986¿WhileStatement¿¿11031¿¿¿¿{"start":{"line":190,"column":4},"end":{"line":197,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿WhileStatement
6987¿Identifier¿¿11031¿v754¿¿¿¿¿Identifier
6988¿VariableDeclarator¿¿11031¿key¿¿¿{"start":{"line":191,"column":14},"end":{"line":191,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6989¿MemberExpression¿computed¿11031¿¿¿¿{"start":{"line":191,"column":20},"end":{"line":191,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6990¿Identifier¿¿11031¿keys¿¿¿{"start":{"line":191,"column":20},"end":{"line":191,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6991¿Identifier¿¿11031¿i¿¿¿{"start":{"line":191,"column":25},"end":{"line":191,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6992¿VariableDeclarator¿¿11031¿value¿¿¿{"start":{"line":192,"column":14},"end":{"line":192,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
6993¿CallExpression¿¿11031¿¿¿¿{"start":{"line":192,"column":22},"end":{"line":192,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
6994¿MemberExpression¿¿11031¿¿¿¿{"start":{"line":192,"column":22},"end":{"line":192,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
6995¿Identifier¿¿11031¿exports¿¿¿{"start":{"line":192,"column":22},"end":{"line":192,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6996¿Identifier¿¿11031¿reach¿¿¿{"start":{"line":192,"column":30},"end":{"line":192,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6997¿Identifier¿¿11031¿source¿¿¿{"start":{"line":192,"column":36},"end":{"line":192,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6998¿Identifier¿¿11031¿key¿¿¿{"start":{"line":192,"column":44},"end":{"line":192,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
6999¿VariableDeclarator¿¿11031¿v756¿¿¿{"start":{"line":193,"column":12},"end":{"line":193,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
7000¿BinaryExpression¿!==¿11031¿¿¿¿{"start":{"line":193,"column":12},"end":{"line":193,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
7001¿Identifier¿¿11031¿value¿¿¿{"start":{"line":193,"column":12},"end":{"line":193,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
7002¿Identifier¿¿11031¿undefined¿¿¿{"start":{"line":193,"column":22},"end":{"line":193,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
7003¿IfStatement¿¿11031¿¿¿¿{"start":{"line":193,"column":8},"end":{"line":196,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿IfStatement
7004¿Identifier¿¿11031¿v756¿¿¿¿¿Identifier
7005¿ExpressionStatement¿¿11031¿¿¿¿{"start":{"line":194,"column":12},"end":{"line":194,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
7006¿AssignmentExpression¿=¿11031¿¿¿¿{"start":{"line":194,"column":12},"end":{"line":194,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
7007¿MemberExpression¿computed¿11031¿¿¿¿{"start":{"line":194,"column":12},"end":{"line":194,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
7008¿Identifier¿¿11031¿storage¿¿¿{"start":{"line":194,"column":12},"end":{"line":194,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
7009¿Identifier¿¿11031¿key¿¿¿{"start":{"line":194,"column":20},"end":{"line":194,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
7010¿Identifier¿¿11031¿value¿¿¿{"start":{"line":194,"column":27},"end":{"line":194,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
7011¿VariableDeclarator¿¿11031¿v757¿¿¿{"start":{"line":195,"column":12},"end":{"line":195,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
7012¿CallExpression¿¿11031¿¿¿¿{"start":{"line":195,"column":12},"end":{"line":195,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
