Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1100¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":110,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Program
1799¿VariableDeclarator¿¿1964¿v178¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1800¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1801¿Identifier¿¿1964¿v177¿¿¿¿¿Identifier
1802¿Identifier¿¿1964¿name¿¿¿{"start":{"line":92,"column":41},"end":{"line":92,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1803¿VariableDeclarator¿¿1964¿v179¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1804¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1805¿Identifier¿¿1964¿v178¿¿¿¿¿Identifier
1806¿Literal¿string¿1964¿¿'='¿¿{"start":{"line":92,"column":48},"end":{"line":92,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1807¿VariableDeclarator¿¿1964¿v180¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1808¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1809¿Identifier¿¿1964¿v179¿¿¿¿¿Identifier
1810¿Identifier¿¿1964¿val¿¿¿{"start":{"line":92,"column":54},"end":{"line":92,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1811¿VariableDeclarator¿¿1964¿v181¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1812¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1813¿Identifier¿¿1964¿v180¿¿¿¿¿Identifier
1814¿Literal¿string¿1964¿¿'&'¿¿{"start":{"line":92,"column":60},"end":{"line":92,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1815¿VariableDeclarator¿¿1964¿v182¿¿¿{"start":{"line":92,"column":66},"end":{"line":92,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1816¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":92,"column":66},"end":{"line":92,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1817¿Identifier¿¿1964¿tmp¿¿¿{"start":{"line":92,"column":66},"end":{"line":92,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1818¿Literal¿number¿1964¿¿1¿¿{"start":{"line":92,"column":70},"end":{"line":92,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1819¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":92,"column":20},"end":{"line":92,"column":73},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1820¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":92,"column":20},"end":{"line":92,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1821¿Identifier¿¿1964¿url¿¿¿{"start":{"line":92,"column":20},"end":{"line":92,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1822¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1823¿Identifier¿¿1964¿v181¿¿¿¿¿Identifier
1824¿Identifier¿¿1964¿v182¿¿¿¿¿Identifier
1825¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":90,"column":41},"end":{"line":93,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1826¿VariableDeclarator¿¿1964¿v183¿¿¿{"start":{"line":94,"column":27},"end":{"line":94,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1827¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":94,"column":27},"end":{"line":94,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1828¿Literal¿string¿1964¿¿'?'¿¿{"start":{"line":94,"column":27},"end":{"line":94,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1829¿Identifier¿¿1964¿name¿¿¿{"start":{"line":94,"column":33},"end":{"line":94,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1830¿VariableDeclarator¿¿1964¿v184¿¿¿{"start":{"line":94,"column":27},"end":{"line":94,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1831¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":94,"column":27},"end":{"line":94,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1832¿Identifier¿¿1964¿v183¿¿¿¿¿Identifier
1833¿Literal¿string¿1964¿¿'='¿¿{"start":{"line":94,"column":40},"end":{"line":94,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1834¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":94,"column":20},"end":{"line":94,"column":49},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1835¿AssignmentExpression¿+=¿1964¿¿¿¿{"start":{"line":94,"column":20},"end":{"line":94,"column":49},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1836¿Identifier¿¿1964¿url¿¿¿{"start":{"line":94,"column":20},"end":{"line":94,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1837¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":94,"column":27},"end":{"line":94,"column":49},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1838¿Identifier¿¿1964¿v184¿¿¿¿¿Identifier
1839¿Identifier¿¿1964¿val¿¿¿{"start":{"line":94,"column":46},"end":{"line":94,"column":49},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1840¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":93,"column":21},"end":{"line":95,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1841¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":89,"column":47},"end":{"line":96,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1842¿VariableDeclarator¿¿1964¿v185¿¿¿{"start":{"line":97,"column":17},"end":{"line":97,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1843¿BinaryExpression¿===¿1964¿¿¿¿{"start":{"line":97,"column":17},"end":{"line":97,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1844¿Identifier¿¿1964¿val¿¿¿{"start":{"line":97,"column":17},"end":{"line":97,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1845¿Literal¿number¿1964¿¿0¿¿{"start":{"line":97,"column":25},"end":{"line":97,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1846¿VariableDeclarator¿¿1964¿v186¿¿¿{"start":{"line":97,"column":17},"end":{"line":97,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1847¿LogicalExpression¿||¿1964¿¿¿¿{"start":{"line":97,"column":17},"end":{"line":97,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1848¿Identifier¿¿1964¿v185¿¿¿¿¿Identifier
1849¿Identifier¿¿1964¿val¿¿¿{"start":{"line":97,"column":30},"end":{"line":97,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1850¿VariableDeclarator¿¿1964¿v187¿¿¿{"start":{"line":97,"column":38},"end":{"line":97,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1851¿BinaryExpression¿===¿1964¿¿¿¿{"start":{"line":97,"column":38},"end":{"line":97,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1852¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":97,"column":38},"end":{"line":97,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1853¿Literal¿number¿1964¿¿0¿¿{"start":{"line":97,"column":49},"end":{"line":97,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1854¿VariableDeclarator¿¿1964¿v188¿¿¿{"start":{"line":97,"column":16},"end":{"line":97,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1855¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":97,"column":16},"end":{"line":97,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1856¿Identifier¿¿1964¿v186¿¿¿¿¿Identifier
1857¿Identifier¿¿1964¿v187¿¿¿¿¿Identifier
1858¿VariableDeclarator¿¿1964¿v189¿¿¿{"start":{"line":97,"column":71},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1859¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":97,"column":71},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1860¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":97,"column":71},"end":{"line":97,"column":77},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1861¿Literal¿number¿1964¿¿4¿¿{"start":{"line":97,"column":78},"end":{"line":97,"column":79},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1862¿VariableDeclarator¿¿1964¿v190¿¿¿{"start":{"line":97,"column":64},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1863¿BinaryExpression¿!=¿1964¿¿¿¿{"start":{"line":97,"column":64},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1864¿Identifier¿¿1964¿val¿¿¿{"start":{"line":97,"column":64},"end":{"line":97,"column":67},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1865¿Identifier¿¿1964¿v189¿¿¿¿¿Identifier
1866¿VariableDeclarator¿¿1964¿v191¿¿¿{"start":{"line":97,"column":54},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1867¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":97,"column":54},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1868¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":97,"column":54},"end":{"line":97,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1869¿Identifier¿¿1964¿v190¿¿¿¿¿Identifier
1870¿VariableDeclarator¿¿1964¿v192¿¿¿{"start":{"line":97,"column":16},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1871¿LogicalExpression¿||¿1964¿¿¿¿{"start":{"line":97,"column":16},"end":{"line":97,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1872¿Identifier¿¿1964¿v188¿¿¿¿¿Identifier
1873¿Identifier¿¿1964¿v191¿¿¿¿¿Identifier
1874¿IfStatement¿¿1964¿¿¿¿{"start":{"line":97,"column":12},"end":{"line":99,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1875¿Identifier¿¿1964¿v192¿¿¿¿¿Identifier
1876¿VariableDeclarator¿¿1964¿v193¿¿¿{"start":{"line":98,"column":34},"end":{"line":98,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1877¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":98,"column":34},"end":{"line":98,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1878¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":98,"column":34},"end":{"line":98,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1879¿Literal¿number¿1964¿¿2¿¿{"start":{"line":98,"column":41},"end":{"line":98,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1880¿VariableDeclarator¿¿1964¿v194¿¿¿{"start":{"line":98,"column":45},"end":{"line":98,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1881¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":98,"column":45},"end":{"line":98,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1882¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":98,"column":45},"end":{"line":98,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1883¿Literal¿number¿1964¿¿3¿¿{"start":{"line":98,"column":52},"end":{"line":98,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1884¿VariableDeclarator¿¿1964¿v195¿¿¿{"start":{"line":98,"column":45},"end":{"line":98,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1885¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":98,"column":45},"end":{"line":98,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1886¿Identifier¿¿1964¿v194¿¿¿¿¿Identifier
1887¿Identifier¿¿1964¿val¿¿¿{"start":{"line":98,"column":57},"end":{"line":98,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1888¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":98,"column":16},"end":{"line":98,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1889¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":98,"column":16},"end":{"line":98,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1890¿Identifier¿¿1964¿url¿¿¿{"start":{"line":98,"column":16},"end":{"line":98,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1891¿CallExpression¿¿1964¿¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿CallExpression
1892¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1893¿Identifier¿¿1964¿url¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1894¿Identifier¿¿1964¿replace¿¿¿{"start":{"line":98,"column":26},"end":{"line":98,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1895¿Identifier¿¿1964¿v193¿¿¿¿¿Identifier
1896¿Identifier¿¿1964¿v195¿¿¿¿¿Identifier
1897¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":97,"column":82},"end":{"line":99,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1898¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":81,"column":37},"end":{"line":100,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1899¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":80,"column":25},"end":{"line":101,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1900¿IfStatement¿¿1964¿¿¿¿{"start":{"line":102,"column":4},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1901¿Identifier¿¿1964¿hash¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1902¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":103,"column":8},"end":{"line":103,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1903¿AssignmentExpression¿+=¿1964¿¿¿¿{"start":{"line":103,"column":8},"end":{"line":103,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1904¿Identifier¿¿1964¿url¿¿¿{"start":{"line":103,"column":8},"end":{"line":103,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1905¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":103,"column":15},"end":{"line":103,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1906¿Literal¿string¿1964¿¿'#'¿¿{"start":{"line":103,"column":15},"end":{"line":103,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1907¿Identifier¿¿1964¿hash¿¿¿{"start":{"line":103,"column":21},"end":{"line":103,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1908¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":102,"column":14},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1909¿VariableDeclarator¿¿1964¿v196¿¿¿{"start":{"line":105,"column":9},"end":{"line":105,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1910¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":105,"column":9},"end":{"line":105,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1911¿Identifier¿¿1964¿arguments¿¿¿{"start":{"line":105,"column":9},"end":{"line":105,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1912¿Literal¿number¿1964¿¿1¿¿{"start":{"line":105,"column":19},"end":{"line":105,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1913¿VariableDeclarator¿¿1964¿v197¿¿¿{"start":{"line":105,"column":8},"end":{"line":105,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1914¿UnaryExpression¿!¿1964¿¿¿¿{"start":{"line":105,"column":8},"end":{"line":105,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿UnaryExpression
1915¿Identifier¿¿1964¿v196¿¿¿¿¿Identifier
1916¿VariableDeclarator¿¿1964¿v198¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1917¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1918¿Identifier¿¿1964¿window¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1919¿Identifier¿¿1964¿location¿¿¿{"start":{"line":105,"column":32},"end":{"line":105,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1920¿VariableDeclarator¿¿1964¿v199¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1921¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1922¿Identifier¿¿1964¿v198¿¿¿¿¿Identifier
1923¿Identifier¿¿1964¿href¿¿¿{"start":{"line":105,"column":41},"end":{"line":105,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1924¿VariableDeclarator¿¿1964¿v200¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1925¿BinaryExpression¿!=¿1964¿¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1926¿Identifier¿¿1964¿v199¿¿¿¿¿Identifier
1927¿Identifier¿¿1964¿url¿¿¿{"start":{"line":105,"column":49},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1928¿VariableDeclarator¿¿1964¿v201¿¿¿{"start":{"line":105,"column":8},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1929¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":105,"column":8},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1930¿Identifier¿¿1964¿v197¿¿¿¿¿Identifier
1931¿Identifier¿¿1964¿v200¿¿¿¿¿Identifier
1932¿IfStatement¿¿1964¿¿¿¿{"start":{"line":105,"column":4},"end":{"line":109,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1933¿Identifier¿¿1964¿v201¿¿¿¿¿Identifier
1934¿VariableDeclarator¿¿1964¿v202¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1935¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1936¿Identifier¿¿1964¿window¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1937¿Identifier¿¿1964¿location¿¿¿{"start":{"line":106,"column":15},"end":{"line":106,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1938¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1939¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1940¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1941¿Identifier¿¿1964¿v202¿¿¿¿¿Identifier
1942¿Identifier¿¿1964¿href¿¿¿{"start":{"line":106,"column":24},"end":{"line":106,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1943¿Identifier¿¿1964¿url¿¿¿{"start":{"line":106,"column":31},"end":{"line":106,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
