Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1139¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Program
1919¿Identifier¿¿1979¿preview¿¿¿{"start":{"line":124,"column":14},"end":{"line":124,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1920¿Identifier¿¿1979¿v222¿¿¿¿¿Identifier
1921¿VariableDeclarator¿¿1979¿v223¿¿¿{"start":{"line":143,"column":8},"end":{"line":143,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1922¿NewExpression¿¿1979¿¿¿¿{"start":{"line":143,"column":8},"end":{"line":143,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿NewExpression
1923¿Identifier¿¿1979¿API¿¿¿{"start":{"line":143,"column":12},"end":{"line":143,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1924¿Literal¿string¿1979¿¿'alpha.wizard.dp'¿¿{"start":{"line":143,"column":16},"end":{"line":143,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1925¿VariableDeclarator¿¿1979¿v224¿¿¿{"start":{"line":144,"column":7},"end":{"line":144,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1926¿NewExpression¿¿1979¿¿¿¿{"start":{"line":144,"column":7},"end":{"line":144,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿NewExpression
1927¿Identifier¿¿1979¿API¿¿¿{"start":{"line":144,"column":11},"end":{"line":144,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1928¿Literal¿string¿1979¿¿'beta.wizard.dp'¿¿{"start":{"line":144,"column":15},"end":{"line":144,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1929¿VariableDeclarator¿¿1979¿v225¿¿¿{"start":{"line":145,"column":6},"end":{"line":145,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1930¿NewExpression¿¿1979¿¿¿¿{"start":{"line":145,"column":6},"end":{"line":145,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿NewExpression
1931¿Identifier¿¿1979¿API¿¿¿{"start":{"line":145,"column":10},"end":{"line":145,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1932¿Literal¿string¿1979¿¿'pre.wizard.dp'¿¿{"start":{"line":145,"column":14},"end":{"line":145,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1933¿VariableDeclarator¿¿1979¿v226¿¿¿{"start":{"line":146,"column":10},"end":{"line":146,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1934¿NewExpression¿¿1979¿¿¿¿{"start":{"line":146,"column":10},"end":{"line":146,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿NewExpression
1935¿Identifier¿¿1979¿API¿¿¿{"start":{"line":146,"column":14},"end":{"line":146,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1936¿Literal¿string¿1979¿¿'wizard.dp'¿¿{"start":{"line":146,"column":18},"end":{"line":146,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1937¿VariableDeclarator¿¿1979¿apiPool¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1938¿ObjectExpression¿¿1979¿¿¿¿¿¿ObjectExpression
1939¿ExpressionStatement¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1940¿AssignmentExpression¿=¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1941¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1942¿Identifier¿¿1979¿apiPool¿¿¿{"start":{"line":142,"column":4},"end":{"line":142,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1943¿Identifier¿¿1979¿alpha¿¿¿{"start":{"line":143,"column":1},"end":{"line":143,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1944¿Identifier¿¿1979¿v223¿¿¿¿¿Identifier
1945¿ExpressionStatement¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1946¿AssignmentExpression¿=¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1947¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1948¿Identifier¿¿1979¿apiPool¿¿¿{"start":{"line":142,"column":4},"end":{"line":142,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1949¿Identifier¿¿1979¿beta¿¿¿{"start":{"line":144,"column":1},"end":{"line":144,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1950¿Identifier¿¿1979¿v224¿¿¿¿¿Identifier
1951¿ExpressionStatement¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1952¿AssignmentExpression¿=¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1953¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1954¿Identifier¿¿1979¿apiPool¿¿¿{"start":{"line":142,"column":4},"end":{"line":142,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1955¿Identifier¿¿1979¿pre¿¿¿{"start":{"line":145,"column":1},"end":{"line":145,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1956¿Identifier¿¿1979¿v225¿¿¿¿¿Identifier
1957¿ExpressionStatement¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1958¿AssignmentExpression¿=¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1959¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":147,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1960¿Identifier¿¿1979¿apiPool¿¿¿{"start":{"line":142,"column":4},"end":{"line":142,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1961¿Identifier¿¿1979¿product¿¿¿{"start":{"line":146,"column":1},"end":{"line":146,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1962¿Identifier¿¿1979¿v226¿¿¿¿¿Identifier
1963¿VariableDeclarator¿exported¿1979¿v228¿¿¿{"start":{"line":149,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1964¿FunctionExpression¿¿1979¿anon¿¿¿{"start":{"line":149,"column":15},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿FunctionExpression
1965¿Identifier¿¿0¿env¿¿¿{"start":{"line":149,"column":24},"end":{"line":149,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1966¿VariableDeclarator¿¿2012¿v227¿¿¿{"start":{"line":150,"column":8},"end":{"line":150,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1967¿MemberExpression¿computed¿2012¿¿¿¿{"start":{"line":150,"column":8},"end":{"line":150,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1968¿Identifier¿¿2012¿apiPool¿¿¿{"start":{"line":150,"column":8},"end":{"line":150,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1969¿Identifier¿¿2012¿env¿¿¿{"start":{"line":150,"column":16},"end":{"line":150,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1970¿ReturnStatement¿¿2012¿¿¿¿{"start":{"line":150,"column":1},"end":{"line":150,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ReturnStatement
1971¿Identifier¿¿2012¿v227¿¿¿¿¿Identifier
1972¿BlockStatement¿¿2012¿¿¿¿{"start":{"line":149,"column":28},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BlockStatement
1973¿ExpressionStatement¿¿1979¿¿¿¿{"start":{"line":149,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1974¿AssignmentExpression¿=¿1979¿¿¿¿{"start":{"line":149,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1975¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":149,"column":0},"end":{"line":149,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1976¿Identifier¿¿1979¿exports¿¿¿{"start":{"line":149,"column":0},"end":{"line":149,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1977¿Identifier¿¿1979¿getAPI¿¿¿{"start":{"line":149,"column":8},"end":{"line":149,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1978¿Identifier¿¿1979¿v228¿¿¿¿¿Identifier
1979¿CFG_F_START¿¿1979¿__main__¿¿¿¿¿CFG_F_START
1980¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1981¿CFG_F_START¿¿1981¿1145_anon¿¿¿¿¿CFG_F_START
1982¿CFG_F_END¿¿0¿1145_anon¿¿¿¿¿CFG_F_END
1983¿CFG_F_START¿¿1983¿1159_anon¿¿¿¿¿CFG_F_START
1984¿CFG_F_END¿¿0¿1159_anon¿¿¿¿¿CFG_F_END
1985¿CFG_F_START¿¿1985¿1212_anon¿¿¿¿¿CFG_F_START
1986¿CFG_F_END¿¿0¿1212_anon¿¿¿¿¿CFG_F_END
1987¿CFG_IF_END¿¿0¿1231¿¿¿¿¿CFG_IF_END
1988¿CFG_F_START¿¿1988¿1272_anon¿¿¿¿¿CFG_F_START
1989¿CFG_F_END¿¿0¿1272_anon¿¿¿¿¿CFG_F_END
1990¿CFG_F_START¿¿1990¿1362_anon¿¿¿¿¿CFG_F_START
1991¿CFG_F_END¿¿0¿1362_anon¿¿¿¿¿CFG_F_END
1992¿CFG_IF_END¿¿0¿1381¿¿¿¿¿CFG_IF_END
1993¿CFG_F_START¿¿1993¿1417_anon¿¿¿¿¿CFG_F_START
1994¿CFG_F_END¿¿0¿1417_anon¿¿¿¿¿CFG_F_END
1995¿CFG_F_START¿¿1995¿1491_anon¿¿¿¿¿CFG_F_START
1996¿CFG_F_END¿¿0¿1491_anon¿¿¿¿¿CFG_F_END
1997¿CFG_IF_END¿¿0¿1510¿¿¿¿¿CFG_IF_END
1998¿CFG_F_START¿¿1998¿1552_anon¿¿¿¿¿CFG_F_START
1999¿CFG_F_END¿¿0¿1552_anon¿¿¿¿¿CFG_F_END
2000¿CFG_F_START¿¿2000¿1617_anon¿¿¿¿¿CFG_F_START
2001¿CFG_F_END¿¿0¿1617_anon¿¿¿¿¿CFG_F_END
2002¿CFG_IF_END¿¿0¿1636¿¿¿¿¿CFG_IF_END
2003¿CFG_F_START¿¿2003¿1678_anon¿¿¿¿¿CFG_F_START
2004¿CFG_F_END¿¿0¿1678_anon¿¿¿¿¿CFG_F_END
2005¿CFG_F_START¿¿2005¿1743_anon¿¿¿¿¿CFG_F_START
2006¿CFG_F_END¿¿0¿1743_anon¿¿¿¿¿CFG_F_END
2007¿CFG_IF_END¿¿0¿1762¿¿¿¿¿CFG_IF_END
2008¿CFG_F_START¿¿2008¿1804_anon¿¿¿¿¿CFG_F_START
2009¿CFG_F_END¿¿0¿1804_anon¿¿¿¿¿CFG_F_END
2010¿CFG_F_START¿¿2010¿1896_anon¿¿¿¿¿CFG_F_START
2011¿CFG_F_END¿¿0¿1896_anon¿¿¿¿¿CFG_F_END
2012¿CFG_F_START¿¿2012¿1964_anon¿¿¿¿¿CFG_F_START
2013¿CFG_F_END¿¿0¿1964_anon¿¿¿¿¿CFG_F_END
2014¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2015¿PDG_CALL¿¿1979¿1979.CALL->require-o263¿¿¿¿¿PDG_CALL
2016¿PDG_OBJECT¿¿0¿1979.request-o264¿¿¿¿¿PDG_OBJECT
2017¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2018¿PDG_OBJECT¿¿0¿1981.this-o265¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1981.domain-o266¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1979.API-o267¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿0¿1979.API.prototype-o268¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1983.this-o269¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1983.name-o270¿¿¿¿¿PDG_OBJECT
2024¿PDG_OBJECT¿¿0¿1983.password-o271¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿0¿1983.cb-o272¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1979.v131-o273¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1979.v115-o274¿¿¿¿¿PDG_OBJECT
2028¿PDG_OBJECT¿¿0¿1979.v115.login-o275¿¿¿¿¿PDG_OBJECT
2029¿PDG_OBJECT¿¿0¿1988.this-o276¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿0¿1988.user-o277¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿0¿1988.widget-o278¿¿¿¿¿PDG_OBJECT
2032¿PDG_OBJECT¿¿0¿1988.comment-o279¿¿¿¿¿PDG_OBJECT
2033¿PDG_OBJECT¿¿0¿1988.cb-o280¿¿¿¿¿PDG_OBJECT
2034¿PDG_OBJECT¿¿0¿1979.v149-o281¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿0¿1979.v132-o282¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿0¿1979.v132.commit-o283¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1993.this-o284¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿0¿1993.user-o285¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿0¿1993.widgetName-o286¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿0¿1993.cb-o287¿¿¿¿¿PDG_OBJECT
2041¿PDG_OBJECT¿¿0¿1979.v169-o288¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿0¿1979.v150-o289¿¿¿¿¿PDG_OBJECT
2043¿PDG_OBJECT¿¿0¿1979.v150.loadWidgetExtInfo-o290¿¿¿¿¿PDG_OBJECT
2044¿PDG_OBJECT¿¿0¿1998.this-o291¿¿¿¿¿PDG_OBJECT
2045¿PDG_OBJECT¿¿0¿1998.user-o292¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿0¿1998.cb-o293¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿0¿1979.v187-o294¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿0¿1979.v170-o295¿¿¿¿¿PDG_OBJECT
2049¿PDG_OBJECT¿¿0¿1979.v170.loadAllWidget-o296¿¿¿¿¿PDG_OBJECT
2050¿PDG_OBJECT¿¿0¿2003.this-o297¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿0¿2003.user-o298¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿0¿2003.cb-o299¿¿¿¿¿PDG_OBJECT
2053¿PDG_OBJECT¿¿0¿1979.v205-o300¿¿¿¿¿PDG_OBJECT
2054¿PDG_OBJECT¿¿0¿1979.v188-o301¿¿¿¿¿PDG_OBJECT
2055¿PDG_OBJECT¿¿0¿1979.v188.loadAllLayout-o302¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿2008.this-o303¿¿¿¿¿PDG_OBJECT
2057¿PDG_OBJECT¿¿0¿2008.user-o304¿¿¿¿¿PDG_OBJECT
2058¿PDG_OBJECT¿¿0¿2008.shopId-o305¿¿¿¿¿PDG_OBJECT
2059¿PDG_OBJECT¿¿0¿2008.widget-o306¿¿¿¿¿PDG_OBJECT
2060¿PDG_OBJECT¿¿0¿2008.cb-o307¿¿¿¿¿PDG_OBJECT
2061¿PDG_OBJECT¿¿0¿1979.v222-o308¿¿¿¿¿PDG_OBJECT
2062¿PDG_OBJECT¿¿0¿1979.v206-o309¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿0¿1979.v206.preview-o310¿¿¿¿¿PDG_OBJECT
2064¿PDG_CALL¿¿1979¿1979.CALL->API-o311¿¿¿¿¿PDG_CALL
2065¿PDG_OBJECT¿¿0¿1979.v223-o312¿¿¿¿¿PDG_OBJECT
2066¿PDG_CALL¿¿1979¿1979.CALL->API-o313¿¿¿¿¿PDG_CALL
2067¿PDG_OBJECT¿¿0¿1979.v224-o314¿¿¿¿¿PDG_OBJECT
2068¿PDG_CALL¿¿1979¿1979.CALL->API-o315¿¿¿¿¿PDG_CALL
2069¿PDG_OBJECT¿¿0¿1979.v225-o316¿¿¿¿¿PDG_OBJECT
2070¿PDG_CALL¿¿1979¿1979.CALL->API-o317¿¿¿¿¿PDG_CALL
2071¿PDG_OBJECT¿¿0¿1979.v226-o318¿¿¿¿¿PDG_OBJECT
2072¿PDG_OBJECT¿¿0¿1979.apiPool-o319¿¿¿¿¿PDG_OBJECT
2073¿PDG_OBJECT¿¿0¿1979.apiPool-o320¿¿¿¿¿PDG_OBJECT
2074¿PDG_OBJECT¿¿0¿1979.apiPool.alpha-o321¿¿¿¿¿PDG_OBJECT
2075¿PDG_OBJECT¿¿0¿1979.apiPool-o322¿¿¿¿¿PDG_OBJECT
2076¿PDG_OBJECT¿¿0¿1979.apiPool.beta-o323¿¿¿¿¿PDG_OBJECT
2077¿PDG_OBJECT¿¿0¿1979.apiPool-o324¿¿¿¿¿PDG_OBJECT
2078¿PDG_OBJECT¿¿0¿1979.apiPool.pre-o325¿¿¿¿¿PDG_OBJECT
2079¿PDG_OBJECT¿¿0¿1979.apiPool-o326¿¿¿¿¿PDG_OBJECT
2080¿PDG_OBJECT¿¿0¿1979.apiPool.product-o327¿¿¿¿¿PDG_OBJECT
2081¿PDG_OBJECT¿¿0¿2012.this-o328¿¿¿¿¿PDG_OBJECT
2082¿PDG_OBJECT¿¿0¿2012.env-o329¿¿¿¿¿PDG_OBJECT
2083¿PDG_OBJECT¿¿0¿1979.v228-o330¿¿¿¿¿PDG_OBJECT
2084¿PDG_OBJECT¿¿0¿1979.exports-o331¿¿¿¿¿PDG_OBJECT
2085¿PDG_OBJECT¿¿0¿1979.exports.getAPI-o332¿¿¿¿¿PDG_OBJECT
2086¿PDG_OBJECT¿¿0¿1981.this-o333¿¿¿¿¿PDG_OBJECT
2087¿PDG_OBJECT¿¿0¿1981.this.domain-o334¿¿¿¿¿PDG_OBJECT
2088¿PDG_OBJECT¿¿0¿1983.this.domain-o335¿¿¿¿¿PDG_OBJECT
2089¿PDG_OBJECT¿¿0¿1983.v116-o336¿¿¿¿¿PDG_OBJECT
2090¿PDG_OBJECT¿¿0¿1983.v117-o337¿¿¿¿¿PDG_OBJECT
2091¿PDG_OBJECT¿¿0¿1983.v118-o338¿¿¿¿¿PDG_OBJECT
2092¿PDG_CALL¿¿1983¿1983.CALL->JSON.stringify-o339¿¿¿¿¿PDG_CALL
2093¿PDG_OBJECT¿¿0¿1983.v119-o340¿¿¿¿¿PDG_OBJECT
2094¿PDG_OBJECT¿¿0¿1983.v120-o341¿¿¿¿¿PDG_OBJECT
2095¿PDG_OBJECT¿¿0¿1983.v120-o342¿¿¿¿¿PDG_OBJECT
2096¿PDG_OBJECT¿¿0¿1983.v120."Content-type"-o343¿¿¿¿¿PDG_OBJECT
2097¿PDG_OBJECT¿¿0¿1983.v121-o344¿¿¿¿¿PDG_OBJECT
2098¿PDG_OBJECT¿¿0¿1985.this-o345¿¿¿¿¿PDG_OBJECT
2099¿PDG_OBJECT¿¿0¿1985.error-o346¿¿¿¿¿PDG_OBJECT
2100¿PDG_OBJECT¿¿0¿1985.response-o347¿¿¿¿¿PDG_OBJECT
2101¿PDG_OBJECT¿¿0¿1985.body-o348¿¿¿¿¿PDG_OBJECT
2102¿PDG_OBJECT¿¿0¿1983.v129-o349¿¿¿¿¿PDG_OBJECT
2103¿PDG_CALL¿¿1983¿1983.CALL->request-o350¿¿¿¿¿PDG_CALL
2104¿PDG_OBJECT¿¿0¿1983.v130-o351¿¿¿¿¿PDG_OBJECT
2105¿PDG_OBJECT¿¿0¿1985.response.statusCode-o352¿¿¿¿¿PDG_OBJECT
2106¿PDG_OBJECT¿¿0¿1985.v124-o353¿¿¿¿¿PDG_OBJECT
2107¿PDG_OBJECT¿¿0¿1985.v125-o354¿¿¿¿¿PDG_OBJECT
2108¿PDG_CALL¿¿1985¿1985.CALL->JSON.parse-o355¿¿¿¿¿PDG_CALL
2109¿PDG_OBJECT¿¿0¿1985.v126-o356¿¿¿¿¿PDG_OBJECT
2110¿PDG_CALL¿¿1985¿1985.CALL->cb-o357¿¿¿¿¿PDG_CALL
2111¿PDG_OBJECT¿¿0¿1985.v127-o358¿¿¿¿¿PDG_OBJECT
2112¿PDG_CALL¿¿1985¿1985.CALL->cb-o359¿¿¿¿¿PDG_CALL
2113¿PDG_OBJECT¿¿0¿1985.v128-o360¿¿¿¿¿PDG_OBJECT
2114¿PDG_OBJECT¿¿0¿1988.this.domain-o361¿¿¿¿¿PDG_OBJECT
2115¿PDG_OBJECT¿¿0¿1988.user.id-o362¿¿¿¿¿PDG_OBJECT
2116¿PDG_OBJECT¿¿0¿1988.v134-o363¿¿¿¿¿PDG_OBJECT
2117¿PDG_CALL¿¿1988¿1988.CALL->request.cookie-o364¿¿¿¿¿PDG_CALL
2118¿PDG_OBJECT¿¿0¿1988.cookie-o365¿¿¿¿¿PDG_OBJECT
2119¿PDG_CALL¿¿1988¿1988.CALL->request.jar-o366¿¿¿¿¿PDG_CALL
2120¿PDG_OBJECT¿¿0¿1988.jar-o367¿¿¿¿¿PDG_OBJECT
2121¿PDG_CALL¿¿1988¿1988.CALL->jar.add-o368¿¿¿¿¿PDG_CALL
2122¿PDG_OBJECT¿¿0¿1988.v135-o369¿¿¿¿¿PDG_OBJECT
2123¿PDG_OBJECT¿¿0¿1988.content-o370¿¿¿¿¿PDG_OBJECT
2124¿PDG_OBJECT¿¿0¿1988.content-o371¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿0¿1988.content.widget-o372¿¿¿¿¿PDG_OBJECT
2126¿PDG_OBJECT¿¿0¿1988.content-o373¿¿¿¿¿PDG_OBJECT
2127¿PDG_OBJECT¿¿0¿1988.content.comment-o374¿¿¿¿¿PDG_OBJECT
2128¿PDG_OBJECT¿¿0¿1988.v136-o375¿¿¿¿¿PDG_OBJECT
2129¿PDG_OBJECT¿¿0¿1988.v137-o376¿¿¿¿¿PDG_OBJECT
2130¿PDG_OBJECT¿¿0¿1988.v138-o377¿¿¿¿¿PDG_OBJECT
2131¿PDG_OBJECT¿¿0¿1988.v138-o378¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿0¿1988.v138."Content-type"-o379¿¿¿¿¿PDG_OBJECT
2133¿PDG_CALL¿¿1988¿1988.CALL->JSON.stringify-o380¿¿¿¿¿PDG_CALL
2134¿PDG_OBJECT¿¿0¿1988.v139-o381¿¿¿¿¿PDG_OBJECT
2135¿PDG_OBJECT¿¿0¿1988.v140-o382¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿0¿1990.this-o383¿¿¿¿¿PDG_OBJECT
2137¿PDG_OBJECT¿¿0¿1990.error-o384¿¿¿¿¿PDG_OBJECT
2138¿PDG_OBJECT¿¿0¿1990.response-o385¿¿¿¿¿PDG_OBJECT
2139¿PDG_OBJECT¿¿0¿1990.body-o386¿¿¿¿¿PDG_OBJECT
2140¿PDG_OBJECT¿¿0¿1988.v147-o387¿¿¿¿¿PDG_OBJECT
2141¿PDG_CALL¿¿1988¿1988.CALL->request-o388¿¿¿¿¿PDG_CALL
2142¿PDG_OBJECT¿¿0¿1988.v148-o389¿¿¿¿¿PDG_OBJECT
2143¿PDG_OBJECT¿¿0¿1990.response.statusCode-o390¿¿¿¿¿PDG_OBJECT
2144¿PDG_OBJECT¿¿0¿1990.v143-o391¿¿¿¿¿PDG_OBJECT
2145¿PDG_OBJECT¿¿0¿1990.v144-o392¿¿¿¿¿PDG_OBJECT
2146¿PDG_CALL¿¿1990¿1990.CALL->cb-o393¿¿¿¿¿PDG_CALL
2147¿PDG_OBJECT¿¿0¿1990.v145-o394¿¿¿¿¿PDG_OBJECT
2148¿PDG_CALL¿¿1990¿1990.CALL->cb-o395¿¿¿¿¿PDG_CALL
2149¿PDG_OBJECT¿¿0¿1990.v146-o396¿¿¿¿¿PDG_OBJECT
2150¿PDG_OBJECT¿¿0¿1993.this.domain-o397¿¿¿¿¿PDG_OBJECT
2151¿PDG_OBJECT¿¿0¿1993.user.id-o398¿¿¿¿¿PDG_OBJECT
2152¿PDG_OBJECT¿¿0¿1993.v152-o399¿¿¿¿¿PDG_OBJECT
2153¿PDG_CALL¿¿1993¿1993.CALL->request.cookie-o400¿¿¿¿¿PDG_CALL
2154¿PDG_OBJECT¿¿0¿1993.cookie-o401¿¿¿¿¿PDG_OBJECT
2155¿PDG_CALL¿¿1993¿1993.CALL->request.jar-o402¿¿¿¿¿PDG_CALL
