Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
18915¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":2319,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Program
20653¿Literal¿number¿33411¿¿4¿¿{"start":{"line":303,"column":27},"end":{"line":303,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20654¿VariableDeclarator¿¿33411¿v2117¿¿¿{"start":{"line":305,"column":22},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20655¿ObjectExpression¿¿33411¿¿¿¿¿¿ObjectExpression
20656¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":305,"column":22},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20657¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":305,"column":22},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20658¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":305,"column":22},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20659¿Identifier¿¿33411¿v2117¿¿¿¿¿Identifier
20660¿Identifier¿¿33411¿fontSize¿¿¿{"start":{"line":306,"column":12},"end":{"line":306,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20661¿Literal¿number¿33411¿¿16¿¿{"start":{"line":306,"column":22},"end":{"line":306,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20662¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":305,"column":22},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20663¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":305,"column":22},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20664¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":305,"column":22},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20665¿Identifier¿¿33411¿v2117¿¿¿¿¿Identifier
20666¿Identifier¿¿33411¿fontColor¿¿¿{"start":{"line":308,"column":12},"end":{"line":308,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20667¿Literal¿string¿33411¿¿'#333'¿¿{"start":{"line":308,"column":23},"end":{"line":308,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20668¿VariableDeclarator¿¿33411¿v2118¿¿¿{"start":{"line":301,"column":8},"end":{"line":310,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20669¿ObjectExpression¿¿33411¿¿¿¿{"start":{"line":301,"column":8},"end":{"line":310,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ObjectExpression
20670¿Property¿¿33411¿¿¿¿{"start":{"line":302,"column":10},"end":{"line":304,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Property
20671¿Identifier¿¿33411¿ticks¿¿¿{"start":{"line":302,"column":10},"end":{"line":302,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20672¿Identifier¿¿33411¿v2116¿¿¿¿¿Identifier
20673¿Property¿¿33411¿¿¿¿{"start":{"line":305,"column":10},"end":{"line":309,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Property
20674¿Identifier¿¿33411¿scaleLabel¿¿¿{"start":{"line":305,"column":10},"end":{"line":305,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20675¿Identifier¿¿33411¿v2117¿¿¿¿¿Identifier
20676¿VariableDeclarator¿¿33411¿v2119¿¿¿{"start":{"line":300,"column":13},"end":{"line":311,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20677¿ArrayExpression¿¿33411¿¿¿¿{"start":{"line":300,"column":13},"end":{"line":311,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ArrayExpression
20678¿Identifier¿¿33411¿v2118¿¿¿¿¿Identifier
20679¿VariableDeclarator¿¿33411¿v2120¿¿¿{"start":{"line":314,"column":21},"end":{"line":316,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20680¿ObjectExpression¿¿33411¿¿¿¿¿¿ObjectExpression
20681¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":314,"column":21},"end":{"line":316,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20682¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":314,"column":21},"end":{"line":316,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20683¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":314,"column":21},"end":{"line":316,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20684¿Identifier¿¿33411¿v2120¿¿¿¿¿Identifier
20685¿Identifier¿¿33411¿drawOnChartArea¿¿¿{"start":{"line":315,"column":12},"end":{"line":315,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20686¿Literal¿boolean¿33411¿¿false¿¿{"start":{"line":315,"column":29},"end":{"line":315,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20687¿VariableDeclarator¿¿33411¿v2121¿¿¿{"start":{"line":317,"column":22},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20688¿ObjectExpression¿¿33411¿¿¿¿¿¿ObjectExpression
20689¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":317,"column":22},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20690¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":317,"column":22},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20691¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":317,"column":22},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20692¿Identifier¿¿33411¿v2121¿¿¿¿¿Identifier
20693¿Identifier¿¿33411¿fontSize¿¿¿{"start":{"line":318,"column":12},"end":{"line":318,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20694¿Literal¿number¿33411¿¿16¿¿{"start":{"line":318,"column":22},"end":{"line":318,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20695¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":317,"column":22},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20696¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":317,"column":22},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20697¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":317,"column":22},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20698¿Identifier¿¿33411¿v2121¿¿¿¿¿Identifier
20699¿Identifier¿¿33411¿fontColor¿¿¿{"start":{"line":320,"column":12},"end":{"line":320,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20700¿Literal¿string¿33411¿¿'#333'¿¿{"start":{"line":320,"column":23},"end":{"line":320,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20701¿VariableDeclarator¿¿33411¿v2122¿¿¿{"start":{"line":322,"column":16},"end":{"line":322,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20702¿ObjectExpression¿¿33411¿¿¿¿¿¿ObjectExpression
20703¿VariableDeclarator¿¿33411¿v2123¿¿¿{"start":{"line":323,"column":17},"end":{"line":323,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20704¿ObjectExpression¿¿33411¿¿¿¿¿¿ObjectExpression
20705¿VariableDeclarator¿¿33411¿v2124¿¿¿{"start":{"line":313,"column":8},"end":{"line":324,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20706¿ObjectExpression¿¿33411¿¿¿¿{"start":{"line":313,"column":8},"end":{"line":324,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ObjectExpression
20707¿Property¿¿33411¿¿¿¿{"start":{"line":314,"column":10},"end":{"line":316,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Property
20708¿Identifier¿¿33411¿gridLines¿¿¿{"start":{"line":314,"column":10},"end":{"line":314,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20709¿Identifier¿¿33411¿v2120¿¿¿¿¿Identifier
20710¿Property¿¿33411¿¿¿¿{"start":{"line":317,"column":10},"end":{"line":321,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Property
20711¿Identifier¿¿33411¿scaleLabel¿¿¿{"start":{"line":317,"column":10},"end":{"line":317,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20712¿Identifier¿¿33411¿v2121¿¿¿¿¿Identifier
20713¿Property¿¿33411¿¿¿¿{"start":{"line":322,"column":10},"end":{"line":322,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Property
20714¿Identifier¿¿33411¿time¿¿¿{"start":{"line":322,"column":10},"end":{"line":322,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20715¿Identifier¿¿33411¿v2122¿¿¿¿¿Identifier
20716¿Property¿¿33411¿¿¿¿{"start":{"line":323,"column":10},"end":{"line":323,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Property
20717¿Identifier¿¿33411¿ticks¿¿¿{"start":{"line":323,"column":10},"end":{"line":323,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20718¿Identifier¿¿33411¿v2123¿¿¿¿¿Identifier
20719¿VariableDeclarator¿¿33411¿v2125¿¿¿{"start":{"line":312,"column":13},"end":{"line":325,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20720¿ArrayExpression¿¿33411¿¿¿¿{"start":{"line":312,"column":13},"end":{"line":325,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ArrayExpression
20721¿Identifier¿¿33411¿v2124¿¿¿¿¿Identifier
20722¿VariableDeclarator¿¿33411¿v2126¿¿¿{"start":{"line":299,"column":12},"end":{"line":326,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20723¿ObjectExpression¿¿33411¿¿¿¿¿¿ObjectExpression
20724¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":299,"column":12},"end":{"line":326,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20725¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":299,"column":12},"end":{"line":326,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20726¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":299,"column":12},"end":{"line":326,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20727¿Identifier¿¿33411¿v2126¿¿¿¿¿Identifier
20728¿Identifier¿¿33411¿yAxes¿¿¿{"start":{"line":300,"column":6},"end":{"line":300,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20729¿Identifier¿¿33411¿v2119¿¿¿¿¿Identifier
20730¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":299,"column":12},"end":{"line":326,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20731¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":299,"column":12},"end":{"line":326,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20732¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":299,"column":12},"end":{"line":326,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20733¿Identifier¿¿33411¿v2126¿¿¿¿¿Identifier
20734¿Identifier¿¿33411¿xAxes¿¿¿{"start":{"line":312,"column":6},"end":{"line":312,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20735¿Identifier¿¿33411¿v2125¿¿¿¿¿Identifier
20736¿VariableDeclarator¿¿33411¿defaultOptions¿¿¿{"start":{"line":298,"column":6},"end":{"line":327,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20737¿ObjectExpression¿¿33411¿¿¿¿¿¿ObjectExpression
20738¿ExpressionStatement¿¿33411¿¿¿¿{"start":{"line":298,"column":6},"end":{"line":327,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
20739¿AssignmentExpression¿=¿33411¿¿¿¿{"start":{"line":298,"column":6},"end":{"line":327,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
20740¿MemberExpression¿¿33411¿¿¿¿{"start":{"line":298,"column":6},"end":{"line":327,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
20741¿Identifier¿¿33411¿defaultOptions¿¿¿{"start":{"line":298,"column":6},"end":{"line":298,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20742¿Identifier¿¿33411¿scales¿¿¿{"start":{"line":299,"column":4},"end":{"line":299,"column":10},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20743¿Identifier¿¿33411¿v2126¿¿¿¿¿Identifier
20744¿VariableDeclarator¿¿33411¿defaultColors¿¿¿{"start":{"line":330,"column":6},"end":{"line":334,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20745¿ArrayExpression¿¿33411¿¿¿¿{"start":{"line":330,"column":22},"end":{"line":334,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ArrayExpression
20746¿Literal¿string¿33411¿¿'#3366CC'¿¿{"start":{"line":331,"column":4},"end":{"line":331,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20747¿Literal¿string¿33411¿¿'#DC3912'¿¿{"start":{"line":331,"column":15},"end":{"line":331,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20748¿Literal¿string¿33411¿¿'#FF9900'¿¿{"start":{"line":331,"column":26},"end":{"line":331,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20749¿Literal¿string¿33411¿¿'#109618'¿¿{"start":{"line":331,"column":37},"end":{"line":331,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20750¿Literal¿string¿33411¿¿'#990099'¿¿{"start":{"line":331,"column":48},"end":{"line":331,"column":57},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20751¿Literal¿string¿33411¿¿'#3B3EAC'¿¿{"start":{"line":331,"column":59},"end":{"line":331,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20752¿Literal¿string¿33411¿¿'#0099C6'¿¿{"start":{"line":331,"column":70},"end":{"line":331,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20753¿Literal¿string¿33411¿¿'#DD4477'¿¿{"start":{"line":332,"column":4},"end":{"line":332,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20754¿Literal¿string¿33411¿¿'#66AA00'¿¿{"start":{"line":332,"column":15},"end":{"line":332,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20755¿Literal¿string¿33411¿¿'#B82E2E'¿¿{"start":{"line":332,"column":26},"end":{"line":332,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20756¿Literal¿string¿33411¿¿'#316395'¿¿{"start":{"line":332,"column":37},"end":{"line":332,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20757¿Literal¿string¿33411¿¿'#994499'¿¿{"start":{"line":332,"column":48},"end":{"line":332,"column":57},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20758¿Literal¿string¿33411¿¿'#22AA99'¿¿{"start":{"line":332,"column":59},"end":{"line":332,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20759¿Literal¿string¿33411¿¿'#AAAA11'¿¿{"start":{"line":332,"column":70},"end":{"line":332,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20760¿Literal¿string¿33411¿¿'#6633CC'¿¿{"start":{"line":333,"column":4},"end":{"line":333,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20761¿Literal¿string¿33411¿¿'#E67300'¿¿{"start":{"line":333,"column":15},"end":{"line":333,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20762¿Literal¿string¿33411¿¿'#8B0707'¿¿{"start":{"line":333,"column":26},"end":{"line":333,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20763¿Literal¿string¿33411¿¿'#329262'¿¿{"start":{"line":333,"column":37},"end":{"line":333,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20764¿Literal¿string¿33411¿¿'#5574A6'¿¿{"start":{"line":333,"column":48},"end":{"line":333,"column":57},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20765¿Literal¿string¿33411¿¿'#651067'¿¿{"start":{"line":333,"column":59},"end":{"line":333,"column":68},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
20766¿VariableDeclarator¿¿33411¿hideLegend¿¿¿{"start":{"line":336,"column":6},"end":{"line":345,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20767¿FunctionExpression¿¿33411¿anon¿¿¿{"start":{"line":336,"column":19},"end":{"line":345,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿FunctionExpression
20768¿Identifier¿¿0¿options¿¿¿{"start":{"line":336,"column":29},"end":{"line":336,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20769¿Identifier¿¿0¿legend¿¿¿{"start":{"line":336,"column":38},"end":{"line":336,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20770¿Identifier¿¿0¿hideLegend¿¿¿{"start":{"line":336,"column":46},"end":{"line":336,"column":56},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20771¿VariableDeclarator¿¿33509¿v2127¿¿¿{"start":{"line":337,"column":8},"end":{"line":337,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
20772¿BinaryExpression¿!==¿33509¿¿¿¿{"start":{"line":337,"column":8},"end":{"line":337,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BinaryExpression
20773¿Identifier¿¿33509¿legend¿¿¿{"start":{"line":337,"column":8},"end":{"line":337,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
20774¿Identifier¿¿33509¿undefined¿¿¿{"start":{"line":337,"column":19},"end":{"line":337,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
