Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1858¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":245,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Program
2246¿VariableDeclarator¿¿3254¿v218¿¿¿{"start":{"line":91,"column":26},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2247¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":91,"column":26},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2248¿Identifier¿¿3254¿config¿¿¿{"start":{"line":91,"column":26},"end":{"line":91,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2249¿Identifier¿¿3254¿sandbox¿¿¿{"start":{"line":91,"column":33},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2250¿VariableDeclarator¿¿3254¿v219¿¿¿{"start":{"line":91,"column":25},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2251¿UnaryExpression¿!¿3254¿¿¿¿{"start":{"line":91,"column":25},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿UnaryExpression
2252¿Identifier¿¿3254¿v218¿¿¿¿¿Identifier
2253¿VariableDeclarator¿¿3254¿v220¿¿¿{"start":{"line":91,"column":8},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2254¿LogicalExpression¿&&¿3254¿¿¿¿{"start":{"line":91,"column":8},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿LogicalExpression
2255¿Identifier¿¿3254¿v217¿¿¿¿¿Identifier
2256¿Identifier¿¿3254¿v219¿¿¿¿¿Identifier
2257¿IfStatement¿¿3254¿¿¿¿{"start":{"line":91,"column":4},"end":{"line":91,"column":84},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿IfStatement
2258¿Identifier¿¿3254¿v220¿¿¿¿¿Identifier
2259¿VariableDeclarator¿¿3254¿v221¿¿¿{"start":{"line":91,"column":48},"end":{"line":91,"column":83},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2260¿NewExpression¿¿3254¿¿¿¿{"start":{"line":91,"column":48},"end":{"line":91,"column":83},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿NewExpression
2261¿Identifier¿¿3254¿Error¿¿¿{"start":{"line":91,"column":52},"end":{"line":91,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2262¿Literal¿string¿3254¿¿'Config must have appId'¿¿{"start":{"line":91,"column":58},"end":{"line":91,"column":82},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2263¿ThrowStatement¿¿3254¿¿¿¿{"start":{"line":91,"column":42},"end":{"line":91,"column":84},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ThrowStatement
2264¿Identifier¿¿3254¿v221¿¿¿¿¿Identifier
2265¿BlockStatement¿¿3254¿¿¿¿¿¿BlockStatement
2266¿VariableDeclarator¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2267¿ObjectExpression¿¿3254¿¿¿¿¿¿ObjectExpression
2268¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2269¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2270¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2271¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2272¿Identifier¿¿3254¿requestFormat¿¿¿{"start":{"line":94,"column":8},"end":{"line":94,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2273¿Literal¿string¿3254¿¿'JSON'¿¿{"start":{"line":94,"column":32},"end":{"line":94,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2274¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2275¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2276¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2277¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2278¿Identifier¿¿3254¿responseFormat¿¿¿{"start":{"line":95,"column":8},"end":{"line":95,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2279¿Literal¿string¿3254¿¿'JSON'¿¿{"start":{"line":95,"column":32},"end":{"line":95,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2280¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2281¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2282¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2283¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2284¿Identifier¿¿3254¿sandbox¿¿¿{"start":{"line":96,"column":8},"end":{"line":96,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2285¿Literal¿boolean¿3254¿¿false¿¿{"start":{"line":96,"column":32},"end":{"line":96,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2286¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2287¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2288¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2289¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2290¿Identifier¿¿3254¿productionHostname¿¿¿{"start":{"line":97,"column":8},"end":{"line":97,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2291¿Literal¿string¿3254¿¿'svcs.paypal.com'¿¿{"start":{"line":97,"column":32},"end":{"line":97,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2292¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2293¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2294¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2295¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2296¿Identifier¿¿3254¿sandboxHostname¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2297¿Literal¿string¿3254¿¿'svcs.sandbox.paypal.com'¿¿{"start":{"line":98,"column":32},"end":{"line":98,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2298¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2299¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2300¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2301¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2302¿Identifier¿¿3254¿appId¿¿¿{"start":{"line":99,"column":8},"end":{"line":99,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2303¿Literal¿string¿3254¿¿'APP-80W284485P519543T'¿¿{"start":{"line":99,"column":32},"end":{"line":99,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2304¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2305¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2306¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2307¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2308¿Identifier¿¿3254¿approvalUrl¿¿¿{"start":{"line":100,"column":8},"end":{"line":100,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2309¿Literal¿string¿3254¿¿'https://www.paypal.com/cgi-bin/webscr?cmd=_ap-payment&paykey=%s'¿¿{"start":{"line":100,"column":32},"end":{"line":100,"column":97},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2310¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2311¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2312¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2313¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2314¿Identifier¿¿3254¿sandboxApprovalUrl¿¿¿{"start":{"line":101,"column":8},"end":{"line":101,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2315¿Literal¿string¿3254¿¿'https://www.sandbox.paypal.com/cgi-bin/webscr?cmd=_ap-payment&paykey=%s'¿¿{"start":{"line":101,"column":32},"end":{"line":101,"column":105},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2316¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2317¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2318¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2319¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2320¿Identifier¿¿3254¿preapprovalUrl¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2321¿Literal¿string¿3254¿¿'https://www.paypal.com/webscr?cmd=_ap-preapproval&preapprovalkey=%s'¿¿{"start":{"line":102,"column":32},"end":{"line":102,"column":101},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2322¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2323¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2324¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2325¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2326¿Identifier¿¿3254¿sandboxPreapprovalUrl¿¿¿{"start":{"line":103,"column":8},"end":{"line":103,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2327¿Literal¿string¿3254¿¿'https://www.sandbox.paypal.com/webscr?cmd=_ap-preapproval&preapprovalkey=%s'¿¿{"start":{"line":103,"column":32},"end":{"line":103,"column":109},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2328¿VariableDeclarator¿¿3254¿v222¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2329¿CallExpression¿¿3254¿¿¿¿{"start":{"line":106,"column":18},"end":{"line":106,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2330¿Identifier¿¿3254¿merge¿¿¿{"start":{"line":106,"column":18},"end":{"line":106,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2331¿Identifier¿¿3254¿defaultConfig¿¿¿{"start":{"line":106,"column":24},"end":{"line":106,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2332¿Identifier¿¿3254¿config¿¿¿{"start":{"line":106,"column":39},"end":{"line":106,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2333¿ExpressionStatement¿¿3254¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2334¿AssignmentExpression¿=¿3254¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2335¿MemberExpression¿¿3254¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2336¿ThisExpression¿¿3254¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ThisExpression
2337¿Identifier¿¿3254¿config¿¿¿{"start":{"line":106,"column":9},"end":{"line":106,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2338¿Identifier¿¿3254¿v222¿¿¿¿¿Identifier
2339¿BlockStatement¿¿3254¿¿¿¿{"start":{"line":86,"column":31},"end":{"line":107,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
2340¿VariableDeclarator¿¿3233¿v223¿¿¿{"start":{"line":109,"column":0},"end":{"line":109,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2341¿MemberExpression¿¿3233¿¿¿¿{"start":{"line":109,"column":0},"end":{"line":109,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2342¿Identifier¿¿3233¿Paypal¿¿¿{"start":{"line":109,"column":0},"end":{"line":109,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2343¿Identifier¿¿3233¿prototype¿¿¿{"start":{"line":109,"column":7},"end":{"line":109,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2344¿VariableDeclarator¿¿3233¿v263¿¿¿{"start":{"line":109,"column":0},"end":{"line":165,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2345¿FunctionExpression¿¿3233¿anon¿¿¿{"start":{"line":109,"column":27},"end":{"line":165,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿FunctionExpression
2346¿Identifier¿¿0¿apiMethod¿¿¿{"start":{"line":109,"column":37},"end":{"line":109,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2347¿Identifier¿¿0¿data¿¿¿{"start":{"line":109,"column":48},"end":{"line":109,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
