Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4880¿Program¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":811,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Program
5813¿Identifier¿¿v611¿¿¿¿¿Identifier
5814¿VariableDeclarator¿¿v612¿¿¿¿¿VariableDeclarator
5815¿MemberExpression¿computed¿¿¿¿{"start":{"line":263,"column":34},"end":{"line":263,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5816¿Identifier¿¿toVal¿¿¿{"start":{"line":263,"column":34},"end":{"line":263,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5817¿Identifier¿¿i¿¿¿{"start":{"line":263,"column":40},"end":{"line":263,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5818¿VariableDeclarator¿¿v613¿¿¿¿¿VariableDeclarator
5819¿MemberExpression¿computed¿¿¿¿{"start":{"line":263,"column":44},"end":{"line":263,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5820¿Identifier¿¿fromVal¿¿¿{"start":{"line":263,"column":44},"end":{"line":263,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5821¿Identifier¿¿i¿¿¿{"start":{"line":263,"column":52},"end":{"line":263,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5822¿VariableDeclarator¿¿v614¿¿¿¿¿VariableDeclarator
5823¿CallExpression¿¿¿¿¿{"start":{"line":263,"column":7},"end":{"line":263,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
5824¿MemberExpression¿¿¿¿¿{"start":{"line":263,"column":7},"end":{"line":263,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5825¿Identifier¿¿options¿¿¿{"start":{"line":263,"column":7},"end":{"line":263,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5826¿Identifier¿¿onChange¿¿¿{"start":{"line":263,"column":15},"end":{"line":263,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5827¿Identifier¿¿elemPath¿¿¿{"start":{"line":263,"column":24},"end":{"line":263,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5828¿Identifier¿¿v612¿¿¿¿¿Identifier
5829¿Identifier¿¿v613¿¿¿¿¿Identifier
5830¿Identifier¿¿toVal¿¿¿{"start":{"line":263,"column":56},"end":{"line":263,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5831¿ExpressionStatement¿¿¿¿¿{"start":{"line":263,"column":7},"end":{"line":263,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
5832¿Identifier¿¿v614¿¿¿¿¿Identifier
5833¿BlockStatement¿¿¿¿¿{"start":{"line":262,"column":28},"end":{"line":264,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
5834¿ExpressionStatement¿¿¿¿¿{"start":{"line":265,"column":6},"end":{"line":265,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
5835¿AssignmentExpression¿=¿¿¿¿{"start":{"line":265,"column":6},"end":{"line":265,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
5836¿MemberExpression¿computed¿¿¿¿{"start":{"line":265,"column":6},"end":{"line":265,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5837¿Identifier¿¿toVal¿¿¿{"start":{"line":265,"column":6},"end":{"line":265,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5838¿Identifier¿¿i¿¿¿{"start":{"line":265,"column":12},"end":{"line":265,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5839¿Identifier¿¿newVal¿¿¿{"start":{"line":265,"column":17},"end":{"line":265,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5840¿BlockStatement¿¿¿¿¿{"start":{"line":261,"column":37},"end":{"line":266,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
5841¿VariableDeclarator¿¿v605¿¿¿¿¿VariableDeclarator
5842¿UpdateExpression¿¿¿¿¿{"start":{"line":258,"column":34},"end":{"line":258,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿UpdateExpression
5843¿Identifier¿¿i¿¿¿{"start":{"line":258,"column":34},"end":{"line":258,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5844¿ExpressionStatement¿¿¿¿¿{"start":{"line":258,"column":4},"end":{"line":267,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
5845¿AssignmentExpression¿=¿¿¿¿{"start":{"line":258,"column":4},"end":{"line":267,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
5846¿Identifier¿¿v604¿¿¿{"start":{"line":258,"column":4},"end":{"line":267,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5847¿BinaryExpression¿<¿¿¿¿{"start":{"line":258,"column":16},"end":{"line":258,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
5848¿Identifier¿¿i¿¿¿{"start":{"line":258,"column":16},"end":{"line":258,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5849¿Identifier¿¿v603¿¿¿¿¿Identifier
5850¿BlockStatement¿¿¿¿¿¿¿BlockStatement
5851¿ReturnStatement¿¿¿¿¿{"start":{"line":268,"column":4},"end":{"line":268,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
5852¿Identifier¿¿unchangedSymbol¿¿¿{"start":{"line":268,"column":11},"end":{"line":268,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5853¿BlockStatement¿¿¿¿¿{"start":{"line":257,"column":40},"end":{"line":269,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
5854¿ExpressionStatement¿¿¿¿¿{"start":{"line":271,"column":4},"end":{"line":271,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
5855¿AssignmentExpression¿=¿¿¿¿{"start":{"line":271,"column":4},"end":{"line":271,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
5856¿Identifier¿¿newArr¿¿¿{"start":{"line":271,"column":4},"end":{"line":271,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5857¿ArrayExpression¿¿¿¿¿{"start":{"line":271,"column":13},"end":{"line":271,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ArrayExpression
5858¿AssignmentExpression¿=¿¿¿¿{"start":{"line":272,"column":9},"end":{"line":272,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
5859¿Identifier¿¿i¿¿¿{"start":{"line":272,"column":9},"end":{"line":272,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5860¿Literal¿number¿¿0¿¿{"start":{"line":272,"column":13},"end":{"line":272,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
5861¿VariableDeclarator¿¿v615¿¿¿¿¿VariableDeclarator
5862¿MemberExpression¿¿¿¿¿{"start":{"line":272,"column":20},"end":{"line":272,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5863¿Identifier¿¿fromVal¿¿¿{"start":{"line":272,"column":20},"end":{"line":272,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5864¿Identifier¿¿length¿¿¿{"start":{"line":272,"column":28},"end":{"line":272,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5865¿VariableDeclarator¿¿v616¿¿¿¿¿VariableDeclarator
5866¿BinaryExpression¿<¿¿¿¿{"start":{"line":272,"column":16},"end":{"line":272,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
5867¿Identifier¿¿i¿¿¿{"start":{"line":272,"column":16},"end":{"line":272,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5868¿Identifier¿¿v615¿¿¿¿¿Identifier
5869¿WhileStatement¿¿¿¿¿{"start":{"line":272,"column":4},"end":{"line":281,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿WhileStatement
5870¿Identifier¿¿v616¿¿¿¿¿Identifier
5871¿VariableDeclarator¿¿v618¿¿¿¿¿VariableDeclarator
5872¿BinaryExpression¿+¿¿¿¿{"start":{"line":273,"column":24},"end":{"line":273,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
5873¿Identifier¿¿path¿¿¿{"start":{"line":273,"column":24},"end":{"line":273,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5874¿Literal¿string¿¿'.'¿¿{"start":{"line":273,"column":31},"end":{"line":273,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
5875¿VariableDeclarator¿¿v619¿¿¿¿¿VariableDeclarator
5876¿BinaryExpression¿+¿¿¿¿{"start":{"line":273,"column":24},"end":{"line":273,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
5877¿Identifier¿¿v618¿¿¿¿¿Identifier
5878¿Identifier¿¿i¿¿¿{"start":{"line":273,"column":37},"end":{"line":273,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5879¿IfStatement¿¿¿¿¿{"start":{"line":273,"column":16},"end":{"line":273,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
5880¿Identifier¿¿path¿¿¿{"start":{"line":273,"column":16},"end":{"line":273,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5881¿ExpressionStatement¿¿¿¿¿{"start":{"line":273,"column":16},"end":{"line":273,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
5882¿AssignmentExpression¿=¿¿¿¿{"start":{"line":273,"column":16},"end":{"line":273,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
5883¿Identifier¿¿elemPath¿¿¿{"start":{"line":273,"column":5},"end":{"line":273,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5884¿Identifier¿¿v619¿¿¿¿¿Identifier
5885¿BlockStatement¿¿¿¿¿¿¿BlockStatement
5886¿ExpressionStatement¿¿¿¿¿{"start":{"line":273,"column":16},"end":{"line":273,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
5887¿AssignmentExpression¿=¿¿¿¿{"start":{"line":273,"column":16},"end":{"line":273,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
5888¿Identifier¿¿elemPath¿¿¿{"start":{"line":273,"column":5},"end":{"line":273,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5889¿Identifier¿¿i¿¿¿{"start":{"line":273,"column":42},"end":{"line":273,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5890¿BlockStatement¿¿¿¿¿¿¿BlockStatement
5891¿VariableDeclarator¿¿v620¿¿¿¿¿VariableDeclarator
5892¿MemberExpression¿computed¿¿¿¿{"start":{"line":274,"column":28},"end":{"line":274,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5893¿Identifier¿¿toVal¿¿¿{"start":{"line":274,"column":28},"end":{"line":274,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5894¿Identifier¿¿i¿¿¿{"start":{"line":274,"column":34},"end":{"line":274,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5895¿VariableDeclarator¿¿v621¿¿¿¿¿VariableDeclarator
5896¿MemberExpression¿computed¿¿¿¿{"start":{"line":274,"column":38},"end":{"line":274,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5897¿Identifier¿¿fromVal¿¿¿{"start":{"line":274,"column":38},"end":{"line":274,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5898¿Identifier¿¿i¿¿¿{"start":{"line":274,"column":46},"end":{"line":274,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5899¿ExpressionStatement¿¿¿¿¿{"start":{"line":274,"column":5},"end":{"line":274,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
5900¿AssignmentExpression¿=¿¿¿¿{"start":{"line":274,"column":5},"end":{"line":274,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
5901¿Identifier¿¿newVal¿¿¿{"start":{"line":274,"column":5},"end":{"line":274,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5902¿CallExpression¿¿¿¿¿{"start":{"line":274,"column":14},"end":{"line":274,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
5903¿Identifier¿¿syncSubObject¿¿¿{"start":{"line":274,"column":14},"end":{"line":274,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5904¿Identifier¿¿v620¿¿¿¿¿Identifier
5905¿Identifier¿¿v621¿¿¿¿¿Identifier
5906¿Identifier¿¿toVal¿¿¿{"start":{"line":274,"column":50},"end":{"line":274,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5907¿Identifier¿¿elemPath¿¿¿{"start":{"line":274,"column":57},"end":{"line":274,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5908¿VariableDeclarator¿¿v622¿¿¿¿¿VariableDeclarator
5909¿BinaryExpression¿!==¿¿¿¿{"start":{"line":275,"column":9},"end":{"line":275,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
5910¿Identifier¿¿newVal¿¿¿{"start":{"line":275,"column":9},"end":{"line":275,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5911¿Identifier¿¿unchangedSymbol¿¿¿{"start":{"line":275,"column":20},"end":{"line":275,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5912¿VariableDeclarator¿¿v623¿¿¿¿¿VariableDeclarator
5913¿MemberExpression¿¿¿¿¿{"start":{"line":275,"column":44},"end":{"line":275,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5914¿Identifier¿¿toVal¿¿¿{"start":{"line":275,"column":44},"end":{"line":275,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5915¿Identifier¿¿length¿¿¿{"start":{"line":275,"column":50},"end":{"line":275,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5916¿VariableDeclarator¿¿v624¿¿¿¿¿VariableDeclarator
5917¿BinaryExpression¿>=¿¿¿¿{"start":{"line":275,"column":39},"end":{"line":275,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
5918¿Identifier¿¿i¿¿¿{"start":{"line":275,"column":39},"end":{"line":275,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5919¿Identifier¿¿v623¿¿¿¿¿Identifier
5920¿VariableDeclarator¿¿v625¿¿¿¿¿VariableDeclarator
5921¿LogicalExpression¿||¿¿¿¿{"start":{"line":275,"column":9},"end":{"line":275,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿LogicalExpression
5922¿Identifier¿¿v622¿¿¿¿¿Identifier
5923¿Identifier¿¿v624¿¿¿¿¿Identifier
5924¿IfStatement¿¿¿¿¿{"start":{"line":275,"column":5},"end":{"line":279,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
5925¿Identifier¿¿v625¿¿¿¿¿Identifier
5926¿VariableDeclarator¿¿v626¿¿¿¿¿VariableDeclarator
5927¿MemberExpression¿¿¿¿¿{"start":{"line":276,"column":10},"end":{"line":276,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5928¿Identifier¿¿options¿¿¿{"start":{"line":276,"column":10},"end":{"line":276,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5929¿Identifier¿¿onChange¿¿¿{"start":{"line":276,"column":18},"end":{"line":276,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5930¿IfStatement¿¿¿¿¿{"start":{"line":276,"column":6},"end":{"line":278,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
5931¿Identifier¿¿v626¿¿¿¿¿Identifier
5932¿VariableDeclarator¿¿v627¿¿¿¿¿VariableDeclarator
5933¿MemberExpression¿computed¿¿¿¿{"start":{"line":277,"column":34},"end":{"line":277,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5934¿Identifier¿¿toVal¿¿¿{"start":{"line":277,"column":34},"end":{"line":277,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5935¿Identifier¿¿i¿¿¿{"start":{"line":277,"column":40},"end":{"line":277,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5936¿VariableDeclarator¿¿v628¿¿¿¿¿VariableDeclarator
5937¿MemberExpression¿computed¿¿¿¿{"start":{"line":277,"column":44},"end":{"line":277,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5938¿Identifier¿¿fromVal¿¿¿{"start":{"line":277,"column":44},"end":{"line":277,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5939¿Identifier¿¿i¿¿¿{"start":{"line":277,"column":52},"end":{"line":277,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5940¿VariableDeclarator¿¿v629¿¿¿¿¿VariableDeclarator
5941¿CallExpression¿¿¿¿¿{"start":{"line":277,"column":7},"end":{"line":277,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
5942¿MemberExpression¿¿¿¿¿{"start":{"line":277,"column":7},"end":{"line":277,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
5943¿Identifier¿¿options¿¿¿{"start":{"line":277,"column":7},"end":{"line":277,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
5944¿Identifier¿¿onChange¿¿¿{"start":{"line":277,"column":15},"end":{"line":277,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
