Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2727¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":365,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Program
3326¿Identifier¿¿4856¿exports¿¿¿{"start":{"line":94,"column":0},"end":{"line":94,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3327¿Identifier¿¿4856¿getValueByPointer¿¿¿{"start":{"line":94,"column":8},"end":{"line":94,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3328¿Identifier¿¿4856¿getValueByPointer¿¿¿{"start":{"line":94,"column":28},"end":{"line":94,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3329¿VariableDeclarator¿exported¿4856¿applyOperation¿¿¿{"start":{"line":108,"column":0},"end":{"line":234,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3330¿FunctionExpression¿¿4856¿anon¿¿¿{"start":{"line":108,"column":0},"end":{"line":234,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿FunctionExpression
3331¿Identifier¿¿0¿document¿¿¿{"start":{"line":108,"column":24},"end":{"line":108,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3332¿Identifier¿¿0¿operation¿¿¿{"start":{"line":108,"column":34},"end":{"line":108,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3333¿Identifier¿¿0¿validateOperation¿¿¿{"start":{"line":108,"column":45},"end":{"line":108,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3334¿Identifier¿¿0¿mutateDocument¿¿¿{"start":{"line":108,"column":64},"end":{"line":108,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3335¿VariableDeclarator¿¿4884¿v311¿¿¿{"start":{"line":109,"column":30},"end":{"line":109,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3336¿UnaryExpression¿void¿4884¿¿¿¿{"start":{"line":109,"column":30},"end":{"line":109,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿UnaryExpression
3337¿Literal¿number¿4884¿¿0¿¿{"start":{"line":109,"column":35},"end":{"line":109,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3338¿VariableDeclarator¿¿4884¿v312¿¿¿{"start":{"line":109,"column":8},"end":{"line":109,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3339¿BinaryExpression¿===¿4884¿¿¿¿{"start":{"line":109,"column":8},"end":{"line":109,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3340¿Identifier¿¿4884¿validateOperation¿¿¿{"start":{"line":109,"column":8},"end":{"line":109,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3341¿Identifier¿¿4884¿v311¿¿¿¿¿Identifier
3342¿IfStatement¿¿4884¿¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3343¿Identifier¿¿4884¿v312¿¿¿¿¿Identifier
3344¿ExpressionStatement¿¿4884¿¿¿¿{"start":{"line":109,"column":40},"end":{"line":109,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
3345¿AssignmentExpression¿=¿4884¿¿¿¿{"start":{"line":109,"column":40},"end":{"line":109,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿AssignmentExpression
3346¿Identifier¿¿4884¿validateOperation¿¿¿{"start":{"line":109,"column":40},"end":{"line":109,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3347¿Literal¿boolean¿4884¿¿false¿¿{"start":{"line":109,"column":60},"end":{"line":109,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3348¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":109,"column":38},"end":{"line":109,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3349¿VariableDeclarator¿¿4884¿v313¿¿¿{"start":{"line":110,"column":27},"end":{"line":110,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3350¿UnaryExpression¿void¿4884¿¿¿¿{"start":{"line":110,"column":27},"end":{"line":110,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿UnaryExpression
3351¿Literal¿number¿4884¿¿0¿¿{"start":{"line":110,"column":32},"end":{"line":110,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3352¿VariableDeclarator¿¿4884¿v314¿¿¿{"start":{"line":110,"column":8},"end":{"line":110,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3353¿BinaryExpression¿===¿4884¿¿¿¿{"start":{"line":110,"column":8},"end":{"line":110,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3354¿Identifier¿¿4884¿mutateDocument¿¿¿{"start":{"line":110,"column":8},"end":{"line":110,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3355¿Identifier¿¿4884¿v313¿¿¿¿¿Identifier
3356¿IfStatement¿¿4884¿¿¿¿{"start":{"line":110,"column":4},"end":{"line":110,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3357¿Identifier¿¿4884¿v314¿¿¿¿¿Identifier
3358¿ExpressionStatement¿¿4884¿¿¿¿{"start":{"line":110,"column":37},"end":{"line":110,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
3359¿AssignmentExpression¿=¿4884¿¿¿¿{"start":{"line":110,"column":37},"end":{"line":110,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿AssignmentExpression
3360¿Identifier¿¿4884¿mutateDocument¿¿¿{"start":{"line":110,"column":37},"end":{"line":110,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3361¿Literal¿boolean¿4884¿¿true¿¿{"start":{"line":110,"column":54},"end":{"line":110,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3362¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":110,"column":35},"end":{"line":110,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3363¿IfStatement¿¿4884¿¿¿¿{"start":{"line":111,"column":4},"end":{"line":118,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3364¿Identifier¿¿4884¿validateOperation¿¿¿{"start":{"line":111,"column":8},"end":{"line":111,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3365¿VariableDeclarator¿¿4884¿v315¿¿¿{"start":{"line":112,"column":12},"end":{"line":112,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3366¿UnaryExpression¿typeof¿4884¿¿¿¿{"start":{"line":112,"column":12},"end":{"line":112,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿UnaryExpression
3367¿Identifier¿¿4884¿validateOperation¿¿¿{"start":{"line":112,"column":19},"end":{"line":112,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3368¿VariableDeclarator¿¿4884¿v316¿¿¿{"start":{"line":112,"column":12},"end":{"line":112,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3369¿BinaryExpression¿==¿4884¿¿¿¿{"start":{"line":112,"column":12},"end":{"line":112,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3370¿Identifier¿¿4884¿v315¿¿¿¿¿Identifier
3371¿Literal¿string¿4884¿¿'function'¿¿{"start":{"line":112,"column":40},"end":{"line":112,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3372¿IfStatement¿¿4884¿¿¿¿{"start":{"line":112,"column":8},"end":{"line":117,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3373¿Identifier¿¿4884¿v316¿¿¿¿¿Identifier
3374¿VariableDeclarator¿¿4884¿v317¿¿¿{"start":{"line":113,"column":54},"end":{"line":113,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3375¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":113,"column":54},"end":{"line":113,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3376¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":113,"column":54},"end":{"line":113,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3377¿Identifier¿¿4884¿path¿¿¿{"start":{"line":113,"column":64},"end":{"line":113,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3378¿VariableDeclarator¿¿4884¿v318¿¿¿{"start":{"line":113,"column":12},"end":{"line":113,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3379¿CallExpression¿¿4884¿¿¿¿{"start":{"line":113,"column":12},"end":{"line":113,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
3380¿Identifier¿¿4884¿validateOperation¿¿¿{"start":{"line":113,"column":12},"end":{"line":113,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3381¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":113,"column":30},"end":{"line":113,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3382¿Literal¿number¿4884¿¿0¿¿{"start":{"line":113,"column":41},"end":{"line":113,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3383¿Identifier¿¿4884¿document¿¿¿{"start":{"line":113,"column":44},"end":{"line":113,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3384¿Identifier¿¿4884¿v317¿¿¿¿¿Identifier
3385¿ExpressionStatement¿¿4884¿¿¿¿{"start":{"line":113,"column":12},"end":{"line":113,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
3386¿Identifier¿¿4884¿v318¿¿¿¿¿Identifier
3387¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":112,"column":52},"end":{"line":114,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3388¿VariableDeclarator¿¿4884¿v319¿¿¿{"start":{"line":116,"column":12},"end":{"line":116,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3389¿CallExpression¿¿4884¿¿¿¿{"start":{"line":116,"column":12},"end":{"line":116,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
3390¿Identifier¿¿4884¿validator¿¿¿{"start":{"line":116,"column":12},"end":{"line":116,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3391¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":116,"column":22},"end":{"line":116,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3392¿Literal¿number¿4884¿¿0¿¿{"start":{"line":116,"column":33},"end":{"line":116,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3393¿ExpressionStatement¿¿4884¿¿¿¿{"start":{"line":116,"column":12},"end":{"line":116,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
3394¿Identifier¿¿4884¿v319¿¿¿¿¿Identifier
3395¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":115,"column":13},"end":{"line":117,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3396¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":111,"column":27},"end":{"line":118,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3397¿VariableDeclarator¿¿4884¿v320¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3398¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3399¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3400¿Identifier¿¿4884¿path¿¿¿{"start":{"line":120,"column":18},"end":{"line":120,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3401¿VariableDeclarator¿¿4884¿v321¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3402¿BinaryExpression¿===¿4884¿¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3403¿Identifier¿¿4884¿v320¿¿¿¿¿Identifier
3404¿Literal¿string¿4884¿¿''¿¿{"start":{"line":120,"column":27},"end":{"line":120,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3405¿IfStatement¿¿4884¿¿¿¿{"start":{"line":120,"column":4},"end":{"line":233,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3406¿Identifier¿¿4884¿v321¿¿¿¿¿Identifier
3407¿VariableDeclarator¿¿4884¿returnValue¿¿¿{"start":{"line":121,"column":12},"end":{"line":121,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3408¿ObjectExpression¿¿4884¿¿¿¿¿¿ObjectExpression
3409¿ExpressionStatement¿¿4884¿¿¿¿{"start":{"line":121,"column":12},"end":{"line":121,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
3410¿AssignmentExpression¿=¿4884¿¿¿¿{"start":{"line":121,"column":12},"end":{"line":121,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿AssignmentExpression
3411¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":121,"column":12},"end":{"line":121,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3412¿Identifier¿¿4884¿returnValue¿¿¿{"start":{"line":121,"column":12},"end":{"line":121,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3413¿Identifier¿¿4884¿newDocument¿¿¿{"start":{"line":121,"column":28},"end":{"line":121,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3414¿Identifier¿¿4884¿document¿¿¿{"start":{"line":121,"column":41},"end":{"line":121,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3415¿VariableDeclarator¿¿4884¿v322¿¿¿{"start":{"line":122,"column":12},"end":{"line":122,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3416¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":122,"column":12},"end":{"line":122,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3417¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":122,"column":12},"end":{"line":122,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3418¿Identifier¿¿4884¿op¿¿¿{"start":{"line":122,"column":22},"end":{"line":122,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3419¿VariableDeclarator¿¿4884¿v323¿¿¿{"start":{"line":122,"column":12},"end":{"line":122,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3420¿BinaryExpression¿===¿4884¿¿¿¿{"start":{"line":122,"column":12},"end":{"line":122,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3421¿Identifier¿¿4884¿v322¿¿¿¿¿Identifier
3422¿Literal¿string¿4884¿¿'add'¿¿{"start":{"line":122,"column":29},"end":{"line":122,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3423¿IfStatement¿¿4884¿¿¿¿{"start":{"line":122,"column":8},"end":{"line":162,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3424¿Identifier¿¿4884¿v323¿¿¿¿¿Identifier
3425¿VariableDeclarator¿¿4884¿v324¿¿¿{"start":{"line":123,"column":12},"end":{"line":123,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3426¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":123,"column":38},"end":{"line":123,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3427¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":123,"column":38},"end":{"line":123,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3428¿Identifier¿¿4884¿value¿¿¿{"start":{"line":123,"column":48},"end":{"line":123,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3429¿ExpressionStatement¿¿4884¿¿¿¿{"start":{"line":123,"column":12},"end":{"line":123,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
3430¿AssignmentExpression¿=¿4884¿¿¿¿{"start":{"line":123,"column":12},"end":{"line":123,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿AssignmentExpression
3431¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":123,"column":12},"end":{"line":123,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3432¿Identifier¿¿4884¿returnValue¿¿¿{"start":{"line":123,"column":12},"end":{"line":123,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3433¿Identifier¿¿4884¿newDocument¿¿¿{"start":{"line":123,"column":24},"end":{"line":123,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3434¿Identifier¿¿4884¿v324¿¿¿¿¿Identifier
3435¿ReturnStatement¿¿4884¿¿¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ReturnStatement
