Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1107¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":132,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Program
1828¿MemberExpression¿computed¿1991¿¿¿¿{"start":{"line":110,"column":26},"end":{"line":110,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1829¿Identifier¿¿1991¿nextSource¿¿¿{"start":{"line":110,"column":26},"end":{"line":110,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1830¿Identifier¿¿1991¿nextKey¿¿¿{"start":{"line":110,"column":37},"end":{"line":110,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1831¿ExpressionStatement¿¿1991¿¿¿¿{"start":{"line":110,"column":12},"end":{"line":110,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ExpressionStatement
1832¿AssignmentExpression¿=¿1991¿¿¿¿{"start":{"line":110,"column":12},"end":{"line":110,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿AssignmentExpression
1833¿MemberExpression¿computed¿1991¿¿¿¿{"start":{"line":110,"column":12},"end":{"line":110,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1834¿Identifier¿¿1991¿to¿¿¿{"start":{"line":110,"column":12},"end":{"line":110,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1835¿Identifier¿¿1991¿nextKey¿¿¿{"start":{"line":110,"column":15},"end":{"line":110,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1836¿Identifier¿¿1991¿v210¿¿¿¿¿Identifier
1837¿BlockStatement¿¿1991¿¿¿¿{"start":{"line":109,"column":17},"end":{"line":111,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1838¿BlockStatement¿¿1991¿¿¿¿¿¿BlockStatement
1839¿BlockStatement¿¿1991¿¿¿¿{"start":{"line":103,"column":51},"end":{"line":112,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1840¿ExpressionStatement¿¿1991¿¿¿¿{"start":{"line":99,"column":6},"end":{"line":113,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ExpressionStatement
1841¿AssignmentExpression¿=¿1991¿¿¿¿{"start":{"line":99,"column":6},"end":{"line":113,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿AssignmentExpression
1842¿Identifier¿¿1991¿v188¿¿¿{"start":{"line":99,"column":6},"end":{"line":113,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1843¿BinaryExpression¿<¿1991¿¿¿¿{"start":{"line":99,"column":54},"end":{"line":99,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BinaryExpression
1844¿Identifier¿¿1991¿nextIndex¿¿¿{"start":{"line":99,"column":54},"end":{"line":99,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1845¿Identifier¿¿1991¿len¿¿¿{"start":{"line":99,"column":66},"end":{"line":99,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1846¿BlockStatement¿¿1991¿¿¿¿{"start":{"line":99,"column":87},"end":{"line":113,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1847¿BlockStatement¿¿1991¿¿¿¿{"start":{"line":96,"column":57},"end":{"line":114,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1848¿ExpressionStatement¿¿1991¿¿¿¿{"start":{"line":93,"column":2},"end":{"line":115,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ExpressionStatement
1849¿AssignmentExpression¿=¿1991¿¿¿¿{"start":{"line":93,"column":2},"end":{"line":115,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿AssignmentExpression
1850¿Identifier¿¿1991¿v178¿¿¿{"start":{"line":93,"column":2},"end":{"line":115,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1851¿BinaryExpression¿<¿1991¿¿¿¿{"start":{"line":93,"column":18},"end":{"line":93,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BinaryExpression
1852¿Identifier¿¿1991¿i¿¿¿{"start":{"line":93,"column":18},"end":{"line":93,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1853¿Identifier¿¿1991¿v177¿¿¿¿¿Identifier
1854¿BlockStatement¿¿1991¿¿¿¿{"start":{"line":93,"column":48},"end":{"line":115,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1855¿ReturnStatement¿¿1991¿¿¿¿{"start":{"line":117,"column":2},"end":{"line":117,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ReturnStatement
1856¿Identifier¿¿1991¿to¿¿¿{"start":{"line":117,"column":9},"end":{"line":117,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1857¿BlockStatement¿¿1991¿¿¿¿{"start":{"line":90,"column":18},"end":{"line":118,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1858¿VariableDeclarator¿exported¿1962¿bindModuleMethods¿¿¿{"start":{"line":120,"column":0},"end":{"line":132,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1859¿FunctionExpression¿¿1962¿anon¿¿¿{"start":{"line":120,"column":0},"end":{"line":132,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿FunctionExpression
1860¿Identifier¿¿0¿instance¿¿¿{"start":{"line":120,"column":27},"end":{"line":120,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1861¿Identifier¿¿0¿obj¿¿¿{"start":{"line":120,"column":37},"end":{"line":120,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1862¿VariableDeclarator¿¿2001¿v211¿¿¿{"start":{"line":121,"column":2},"end":{"line":121,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1863¿CallExpression¿¿2001¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":121,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿CallExpression
1864¿MemberExpression¿¿2001¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":121,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1865¿Identifier¿¿2001¿Object¿¿¿{"start":{"line":121,"column":2},"end":{"line":121,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1866¿Identifier¿¿2001¿keys¿¿¿{"start":{"line":121,"column":9},"end":{"line":121,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1867¿Identifier¿¿2001¿obj¿¿¿{"start":{"line":121,"column":14},"end":{"line":121,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1868¿VariableDeclarator¿¿2001¿v227¿¿¿{"start":{"line":121,"column":27},"end":{"line":131,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1869¿FunctionExpression¿¿2001¿anon¿¿¿{"start":{"line":121,"column":27},"end":{"line":131,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿FunctionExpression
1870¿Identifier¿¿0¿key¿¿¿{"start":{"line":121,"column":37},"end":{"line":121,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1871¿VariableDeclarator¿¿2003¿v212¿¿¿{"start":{"line":122,"column":17},"end":{"line":122,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1872¿MemberExpression¿computed¿2003¿¿¿¿{"start":{"line":122,"column":17},"end":{"line":122,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1873¿Identifier¿¿2003¿obj¿¿¿{"start":{"line":122,"column":17},"end":{"line":122,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1874¿Identifier¿¿2003¿key¿¿¿{"start":{"line":122,"column":21},"end":{"line":122,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1875¿VariableDeclarator¿¿2003¿v213¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1876¿CallExpression¿¿2003¿¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿CallExpression
1877¿Identifier¿¿2003¿isObject¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1878¿Identifier¿¿2003¿v212¿¿¿¿¿Identifier
1879¿IfStatement¿¿2003¿¿¿¿{"start":{"line":122,"column":4},"end":{"line":128,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿IfStatement
1880¿Identifier¿¿2003¿v213¿¿¿¿¿Identifier
1881¿VariableDeclarator¿¿2003¿v214¿¿¿{"start":{"line":123,"column":18},"end":{"line":123,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1882¿MemberExpression¿computed¿2003¿¿¿¿{"start":{"line":123,"column":18},"end":{"line":123,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1883¿Identifier¿¿2003¿obj¿¿¿{"start":{"line":123,"column":18},"end":{"line":123,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1884¿Identifier¿¿2003¿key¿¿¿{"start":{"line":123,"column":22},"end":{"line":123,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1885¿VariableDeclarator¿¿2003¿v215¿¿¿{"start":{"line":123,"column":6},"end":{"line":123,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1886¿CallExpression¿¿2003¿¿¿¿{"start":{"line":123,"column":6},"end":{"line":123,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿CallExpression
1887¿MemberExpression¿¿2003¿¿¿¿{"start":{"line":123,"column":6},"end":{"line":123,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1888¿Identifier¿¿2003¿Object¿¿¿{"start":{"line":123,"column":6},"end":{"line":123,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1889¿Identifier¿¿2003¿keys¿¿¿{"start":{"line":123,"column":13},"end":{"line":123,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1890¿Identifier¿¿2003¿v214¿¿¿¿¿Identifier
1891¿VariableDeclarator¿¿2003¿v224¿¿¿{"start":{"line":123,"column":36},"end":{"line":127,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1892¿FunctionExpression¿¿2003¿anon¿¿¿{"start":{"line":123,"column":36},"end":{"line":127,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿FunctionExpression
1893¿Identifier¿¿0¿subKey¿¿¿{"start":{"line":123,"column":46},"end":{"line":123,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1894¿VariableDeclarator¿¿2005¿v216¿¿¿{"start":{"line":124,"column":19},"end":{"line":124,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1895¿MemberExpression¿computed¿2005¿¿¿¿{"start":{"line":124,"column":19},"end":{"line":124,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1896¿Identifier¿¿2005¿obj¿¿¿{"start":{"line":124,"column":19},"end":{"line":124,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1897¿Identifier¿¿2005¿key¿¿¿{"start":{"line":124,"column":23},"end":{"line":124,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1898¿VariableDeclarator¿¿2005¿v217¿¿¿{"start":{"line":124,"column":19},"end":{"line":124,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1899¿MemberExpression¿computed¿2005¿¿¿¿{"start":{"line":124,"column":19},"end":{"line":124,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1900¿Identifier¿¿2005¿v216¿¿¿¿¿Identifier
1901¿Identifier¿¿2005¿subKey¿¿¿{"start":{"line":124,"column":28},"end":{"line":124,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1902¿VariableDeclarator¿¿2005¿v218¿¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1903¿UnaryExpression¿typeof¿2005¿¿¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿UnaryExpression
1904¿Identifier¿¿2005¿v217¿¿¿¿¿Identifier
1905¿VariableDeclarator¿¿2005¿v219¿¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1906¿BinaryExpression¿===¿2005¿¿¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BinaryExpression
1907¿Identifier¿¿2005¿v218¿¿¿¿¿Identifier
1908¿Literal¿string¿2005¿¿'function'¿¿{"start":{"line":124,"column":40},"end":{"line":124,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Literal
1909¿IfStatement¿¿2005¿¿¿¿{"start":{"line":124,"column":8},"end":{"line":126,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿IfStatement
1910¿Identifier¿¿2005¿v219¿¿¿¿¿Identifier
1911¿VariableDeclarator¿¿2005¿v221¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1912¿MemberExpression¿computed¿2005¿¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1913¿Identifier¿¿2005¿obj¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1914¿Identifier¿¿2005¿key¿¿¿{"start":{"line":125,"column":33},"end":{"line":125,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1915¿VariableDeclarator¿¿2005¿v222¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1916¿MemberExpression¿computed¿2005¿¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1917¿Identifier¿¿2005¿v221¿¿¿¿¿Identifier
1918¿Identifier¿¿2005¿subKey¿¿¿{"start":{"line":125,"column":38},"end":{"line":125,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1919¿VariableDeclarator¿¿2005¿v223¿¿¿{"start":{"line":125,"column":10},"end":{"line":125,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1920¿CallExpression¿¿2005¿¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿CallExpression
1921¿MemberExpression¿¿2005¿¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1922¿Identifier¿¿2005¿v222¿¿¿¿¿Identifier
1923¿Identifier¿¿2005¿bind¿¿¿{"start":{"line":125,"column":46},"end":{"line":125,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1924¿Identifier¿¿2005¿instance¿¿¿{"start":{"line":125,"column":51},"end":{"line":125,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1925¿ExpressionStatement¿¿2005¿¿¿¿{"start":{"line":125,"column":10},"end":{"line":125,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ExpressionStatement
1926¿AssignmentExpression¿=¿2005¿¿¿¿{"start":{"line":125,"column":10},"end":{"line":125,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿AssignmentExpression
1927¿MemberExpression¿computed¿2005¿¿¿¿{"start":{"line":125,"column":10},"end":{"line":125,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1928¿Identifier¿¿2005¿v220¿¿¿¿¿Identifier
1929¿Identifier¿¿2005¿subKey¿¿¿{"start":{"line":125,"column":19},"end":{"line":125,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1930¿Identifier¿¿2005¿v223¿¿¿¿¿Identifier
1931¿BlockStatement¿¿2005¿¿¿¿{"start":{"line":124,"column":52},"end":{"line":126,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1932¿BlockStatement¿¿2005¿¿¿¿{"start":{"line":123,"column":54},"end":{"line":127,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1933¿VariableDeclarator¿¿2003¿v225¿¿¿{"start":{"line":123,"column":6},"end":{"line":127,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1934¿CallExpression¿¿2003¿¿¿¿{"start":{"line":123,"column":6},"end":{"line":127,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿CallExpression
1935¿MemberExpression¿¿2003¿¿¿¿{"start":{"line":123,"column":6},"end":{"line":123,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1936¿Identifier¿¿2003¿v215¿¿¿¿¿Identifier
1937¿Identifier¿¿2003¿forEach¿¿¿{"start":{"line":123,"column":28},"end":{"line":123,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1938¿Identifier¿¿2003¿v224¿¿¿¿¿Identifier
1939¿ExpressionStatement¿¿2003¿¿¿¿{"start":{"line":123,"column":6},"end":{"line":127,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ExpressionStatement
1940¿Identifier¿¿2003¿v225¿¿¿¿¿Identifier
1941¿BlockStatement¿¿2003¿¿¿¿{"start":{"line":122,"column":28},"end":{"line":128,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1942¿VariableDeclarator¿¿2003¿v226¿¿¿{"start":{"line":130,"column":4},"end":{"line":130,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1943¿MemberExpression¿computed¿2003¿¿¿¿{"start":{"line":130,"column":20},"end":{"line":130,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1944¿Identifier¿¿2003¿obj¿¿¿{"start":{"line":130,"column":20},"end":{"line":130,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1945¿Identifier¿¿2003¿key¿¿¿{"start":{"line":130,"column":24},"end":{"line":130,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1946¿ExpressionStatement¿¿2003¿¿¿¿{"start":{"line":130,"column":4},"end":{"line":130,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ExpressionStatement
1947¿AssignmentExpression¿=¿2003¿¿¿¿{"start":{"line":130,"column":4},"end":{"line":130,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿AssignmentExpression
1948¿MemberExpression¿computed¿2003¿¿¿¿{"start":{"line":130,"column":4},"end":{"line":130,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1949¿Identifier¿¿2003¿instance¿¿¿{"start":{"line":130,"column":4},"end":{"line":130,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1950¿Identifier¿¿2003¿key¿¿¿{"start":{"line":130,"column":13},"end":{"line":130,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1951¿Identifier¿¿2003¿v226¿¿¿¿¿Identifier
1952¿BlockStatement¿¿2003¿¿¿¿{"start":{"line":121,"column":42},"end":{"line":131,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1953¿VariableDeclarator¿¿2001¿v228¿¿¿{"start":{"line":121,"column":2},"end":{"line":131,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿VariableDeclarator
1954¿CallExpression¿¿2001¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":131,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿CallExpression
1955¿MemberExpression¿¿2001¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":121,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿MemberExpression
1956¿Identifier¿¿2001¿v211¿¿¿¿¿Identifier
1957¿Identifier¿¿2001¿forEach¿¿¿{"start":{"line":121,"column":19},"end":{"line":121,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Identifier
1958¿Identifier¿¿2001¿v227¿¿¿¿¿Identifier
1959¿ExpressionStatement¿¿2001¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":131,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿ExpressionStatement
1960¿Identifier¿¿2001¿v228¿¿¿¿¿Identifier
1961¿BlockStatement¿¿2001¿¿¿¿{"start":{"line":120,"column":42},"end":{"line":132,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿BlockStatement
1962¿CFG_F_START¿¿1962¿__main__¿¿¿¿¿CFG_F_START
1963¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1964¿CFG_F_START¿¿1964¿1163_anon¿¿¿¿¿CFG_F_START
1965¿CFG_F_END¿¿0¿1163_anon¿¿¿¿¿CFG_F_END
1966¿CFG_F_START¿¿1966¿1174_anon¿¿¿¿¿CFG_F_START
1967¿CFG_F_END¿¿0¿1174_anon¿¿¿¿¿CFG_F_END
1968¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1969¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1970¿CFG_F_START¿¿1970¿1212_anon¿¿¿¿¿CFG_F_START
1971¿CFG_F_END¿¿0¿1212_anon¿¿¿¿¿CFG_F_END
1972¿CFG_IF_END¿¿0¿1222¿¿¿¿¿CFG_IF_END
1973¿CFG_F_START¿¿1973¿1238_anon¿¿¿¿¿CFG_F_START
1974¿CFG_F_END¿¿0¿1238_anon¿¿¿¿¿CFG_F_END
1975¿CFG_F_START¿¿1975¿1248_anon¿¿¿¿¿CFG_F_START
1976¿CFG_F_END¿¿0¿1248_anon¿¿¿¿¿CFG_F_END
1977¿CFG_IF_END¿¿0¿1258¿¿¿¿¿CFG_IF_END
1978¿CFG_F_START¿¿1978¿1327_anon¿¿¿¿¿CFG_F_START
1979¿CFG_F_END¿¿0¿1327_anon¿¿¿¿¿CFG_F_END
1980¿CFG_IF_END¿¿0¿1318¿¿¿¿¿CFG_IF_END
1981¿CFG_IF_END¿¿0¿1359¿¿¿¿¿CFG_IF_END
1982¿CFG_IF_END¿¿0¿1288¿¿¿¿¿CFG_IF_END
1983¿CFG_IF_END¿¿0¿1476¿¿¿¿¿CFG_IF_END
1984¿CFG_IF_END¿¿0¿1459¿¿¿¿¿CFG_IF_END
1985¿CFG_IF_END¿¿0¿1453¿¿¿¿¿CFG_IF_END
1986¿CFG_IF_END¿¿0¿1529¿¿¿¿¿CFG_IF_END
