Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3501¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":561,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Program
4540¿ThisExpression¿¿6223¿¿¿¿{"start":{"line":208,"column":16},"end":{"line":208,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ThisExpression
4541¿Identifier¿¿6223¿cleanup¿¿¿{"start":{"line":208,"column":21},"end":{"line":208,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4542¿VariableDeclarator¿¿6223¿v522¿¿¿{"start":{"line":208,"column":16},"end":{"line":208,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4543¿CallExpression¿¿6223¿¿¿¿{"start":{"line":208,"column":16},"end":{"line":208,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
4544¿MemberExpression¿¿6223¿¿¿¿{"start":{"line":208,"column":16},"end":{"line":208,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4545¿Identifier¿¿6223¿v521¿¿¿¿¿Identifier
4546¿Identifier¿¿6223¿indexOf¿¿¿{"start":{"line":208,"column":29},"end":{"line":208,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4547¿Identifier¿¿6223¿cp¿¿¿{"start":{"line":208,"column":37},"end":{"line":208,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4548¿VariableDeclarator¿¿6223¿v523¿¿¿{"start":{"line":208,"column":45},"end":{"line":208,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4549¿UnaryExpression¿-¿6223¿¿¿¿{"start":{"line":208,"column":45},"end":{"line":208,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿UnaryExpression
4550¿Literal¿number¿6223¿¿1¿¿{"start":{"line":208,"column":46},"end":{"line":208,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Literal
4551¿VariableDeclarator¿¿6223¿v524¿¿¿{"start":{"line":208,"column":16},"end":{"line":208,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4552¿BinaryExpression¿===¿6223¿¿¿¿{"start":{"line":208,"column":16},"end":{"line":208,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BinaryExpression
4553¿Identifier¿¿6223¿v522¿¿¿¿¿Identifier
4554¿Identifier¿¿6223¿v523¿¿¿¿¿Identifier
4555¿IfStatement¿¿6223¿¿¿¿{"start":{"line":208,"column":12},"end":{"line":210,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿IfStatement
4556¿Identifier¿¿6223¿v524¿¿¿¿¿Identifier
4557¿VariableDeclarator¿¿6223¿v525¿¿¿{"start":{"line":209,"column":14},"end":{"line":209,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4558¿MemberExpression¿¿6223¿¿¿¿{"start":{"line":209,"column":14},"end":{"line":209,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4559¿ThisExpression¿¿6223¿¿¿¿{"start":{"line":209,"column":14},"end":{"line":209,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ThisExpression
4560¿Identifier¿¿6223¿cleanup¿¿¿{"start":{"line":209,"column":19},"end":{"line":209,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4561¿VariableDeclarator¿¿6223¿v526¿¿¿{"start":{"line":209,"column":14},"end":{"line":209,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4562¿CallExpression¿¿6223¿¿¿¿{"start":{"line":209,"column":14},"end":{"line":209,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
4563¿MemberExpression¿¿6223¿¿¿¿{"start":{"line":209,"column":14},"end":{"line":209,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4564¿Identifier¿¿6223¿v525¿¿¿¿¿Identifier
4565¿Identifier¿¿6223¿push¿¿¿{"start":{"line":209,"column":27},"end":{"line":209,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4566¿Identifier¿¿6223¿cp¿¿¿{"start":{"line":209,"column":32},"end":{"line":209,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4567¿ExpressionStatement¿¿6223¿¿¿¿{"start":{"line":209,"column":14},"end":{"line":209,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
4568¿Identifier¿¿6223¿v526¿¿¿¿¿Identifier
4569¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":208,"column":49},"end":{"line":210,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4570¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":206,"column":34},"end":{"line":211,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4571¿ReturnStatement¿¿6223¿¿¿¿{"start":{"line":212,"column":10},"end":{"line":212,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ReturnStatement
4572¿Identifier¿¿6223¿val¿¿¿{"start":{"line":212,"column":17},"end":{"line":212,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4573¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":199,"column":20},"end":{"line":213,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4574¿VariableDeclarator¿¿6223¿v527¿¿¿{"start":{"line":214,"column":17},"end":{"line":214,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4575¿MemberExpression¿computed¿6223¿¿¿¿{"start":{"line":214,"column":17},"end":{"line":214,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4576¿Identifier¿¿6223¿obj¿¿¿{"start":{"line":214,"column":17},"end":{"line":214,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4577¿Identifier¿¿6223¿key¿¿¿{"start":{"line":214,"column":21},"end":{"line":214,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4578¿ReturnStatement¿¿6223¿¿¿¿{"start":{"line":214,"column":10},"end":{"line":214,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ReturnStatement
4579¿Identifier¿¿6223¿v527¿¿¿¿¿Identifier
4580¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":213,"column":15},"end":{"line":215,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4581¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":198,"column":35},"end":{"line":216,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4582¿ExpressionStatement¿¿6223¿¿¿¿{"start":{"line":217,"column":8},"end":{"line":217,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
4583¿AssignmentExpression¿=¿6223¿¿¿¿{"start":{"line":217,"column":8},"end":{"line":217,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
4584¿Identifier¿¿6223¿obj¿¿¿{"start":{"line":217,"column":8},"end":{"line":217,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4585¿MemberExpression¿computed¿6223¿¿¿¿{"start":{"line":217,"column":14},"end":{"line":217,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4586¿Identifier¿¿6223¿obj¿¿¿{"start":{"line":217,"column":14},"end":{"line":217,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4587¿Identifier¿¿6223¿key¿¿¿{"start":{"line":217,"column":18},"end":{"line":217,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4588¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":216,"column":13},"end":{"line":218,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4589¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":197,"column":54},"end":{"line":219,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4590¿ReturnStatement¿¿6223¿¿¿¿{"start":{"line":220,"column":6},"end":{"line":220,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ReturnStatement
4591¿Identifier¿¿6223¿undefined¿¿¿{"start":{"line":220,"column":13},"end":{"line":220,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4592¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":219,"column":11},"end":{"line":221,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4593¿VariableDeclarator¿¿6223¿v503¿¿¿{"start":{"line":195,"column":31},"end":{"line":195,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4594¿UpdateExpression¿¿6223¿¿¿¿{"start":{"line":195,"column":31},"end":{"line":195,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿UpdateExpression
4595¿Identifier¿¿6223¿i¿¿¿{"start":{"line":195,"column":31},"end":{"line":195,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4596¿ExpressionStatement¿¿6223¿¿¿¿{"start":{"line":195,"column":2},"end":{"line":222,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
4597¿AssignmentExpression¿=¿6223¿¿¿¿{"start":{"line":195,"column":2},"end":{"line":222,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
4598¿Identifier¿¿6223¿v502¿¿¿{"start":{"line":195,"column":2},"end":{"line":222,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4599¿BinaryExpression¿<¿6223¿¿¿¿{"start":{"line":195,"column":14},"end":{"line":195,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BinaryExpression
4600¿Identifier¿¿6223¿i¿¿¿{"start":{"line":195,"column":14},"end":{"line":195,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4601¿Identifier¿¿6223¿v501¿¿¿¿¿Identifier
4602¿BlockStatement¿¿6223¿¿¿¿¿¿BlockStatement
4603¿VariableDeclarator¿¿6223¿v528¿¿¿{"start":{"line":223,"column":16},"end":{"line":223,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4604¿CallExpression¿¿6223¿¿¿¿{"start":{"line":223,"column":16},"end":{"line":223,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
4605¿MemberExpression¿¿6223¿¿¿¿{"start":{"line":223,"column":16},"end":{"line":223,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4606¿Identifier¿¿6223¿Array¿¿¿{"start":{"line":223,"column":16},"end":{"line":223,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4607¿Identifier¿¿6223¿isArray¿¿¿{"start":{"line":223,"column":22},"end":{"line":223,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4608¿Identifier¿¿6223¿obj¿¿¿{"start":{"line":223,"column":30},"end":{"line":223,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4609¿VariableDeclarator¿¿6223¿v529¿¿¿{"start":{"line":223,"column":6},"end":{"line":223,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4610¿LogicalExpression¿&&¿6223¿¿¿¿{"start":{"line":223,"column":6},"end":{"line":223,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿LogicalExpression
4611¿Identifier¿¿6223¿remove¿¿¿{"start":{"line":223,"column":6},"end":{"line":223,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4612¿Identifier¿¿6223¿v528¿¿¿¿¿Identifier
4613¿IfStatement¿¿6223¿¿¿¿{"start":{"line":223,"column":2},"end":{"line":225,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿IfStatement
4614¿Identifier¿¿6223¿v529¿¿¿¿¿Identifier
4615¿VariableDeclarator¿¿6223¿v531¿¿¿{"start":{"line":224,"column":21},"end":{"line":224,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4616¿FunctionExpression¿¿6223¿anon¿¿¿{"start":{"line":224,"column":21},"end":{"line":224,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿FunctionExpression
4617¿Identifier¿¿0¿n¿¿¿{"start":{"line":224,"column":31},"end":{"line":224,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4618¿VariableDeclarator¿¿6232¿v530¿¿¿{"start":{"line":224,"column":43},"end":{"line":224,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4619¿BinaryExpression¿!==¿6232¿¿¿¿{"start":{"line":224,"column":43},"end":{"line":224,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BinaryExpression
4620¿Identifier¿¿6232¿n¿¿¿{"start":{"line":224,"column":43},"end":{"line":224,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4621¿Identifier¿¿6232¿undefined¿¿¿{"start":{"line":224,"column":49},"end":{"line":224,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4622¿ReturnStatement¿¿6232¿¿¿¿{"start":{"line":224,"column":36},"end":{"line":224,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ReturnStatement
4623¿Identifier¿¿6232¿v530¿¿¿¿¿Identifier
4624¿BlockStatement¿¿6232¿¿¿¿{"start":{"line":224,"column":34},"end":{"line":224,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4625¿ExpressionStatement¿¿6223¿¿¿¿{"start":{"line":224,"column":4},"end":{"line":224,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
4626¿AssignmentExpression¿=¿6223¿¿¿¿{"start":{"line":224,"column":4},"end":{"line":224,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
4627¿Identifier¿¿6223¿obj¿¿¿{"start":{"line":224,"column":4},"end":{"line":224,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4628¿CallExpression¿¿6223¿¿¿¿{"start":{"line":224,"column":10},"end":{"line":224,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
4629¿MemberExpression¿¿6223¿¿¿¿{"start":{"line":224,"column":10},"end":{"line":224,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4630¿Identifier¿¿6223¿obj¿¿¿{"start":{"line":224,"column":10},"end":{"line":224,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4631¿Identifier¿¿6223¿filter¿¿¿{"start":{"line":224,"column":14},"end":{"line":224,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4632¿Identifier¿¿6223¿v531¿¿¿¿¿Identifier
4633¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":223,"column":36},"end":{"line":225,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4634¿ReturnStatement¿¿6223¿¿¿¿{"start":{"line":226,"column":2},"end":{"line":226,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ReturnStatement
4635¿Identifier¿¿6223¿obj¿¿¿{"start":{"line":226,"column":9},"end":{"line":226,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4636¿BlockStatement¿¿6223¿¿¿¿{"start":{"line":187,"column":70},"end":{"line":227,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
4637¿ExpressionStatement¿¿6172¿¿¿¿{"start":{"line":187,"column":0},"end":{"line":227,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
4638¿AssignmentExpression¿=¿6172¿¿¿¿{"start":{"line":187,"column":0},"end":{"line":227,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
4639¿MemberExpression¿¿6172¿¿¿¿{"start":{"line":187,"column":0},"end":{"line":187,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4640¿Identifier¿¿6172¿v499¿¿¿¿¿Identifier
4641¿Identifier¿¿6172¿pick¿¿¿{"start":{"line":187,"column":20},"end":{"line":187,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4642¿Identifier¿¿6172¿v532¿¿¿¿¿Identifier
4643¿VariableDeclarator¿¿6172¿v533¿¿¿{"start":{"line":236,"column":0},"end":{"line":236,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4644¿MemberExpression¿¿6172¿¿¿¿{"start":{"line":236,"column":0},"end":{"line":236,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
4645¿Identifier¿¿6172¿DotObject¿¿¿{"start":{"line":236,"column":0},"end":{"line":236,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4646¿Identifier¿¿6172¿prototype¿¿¿{"start":{"line":236,"column":10},"end":{"line":236,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4647¿VariableDeclarator¿¿6172¿v535¿¿¿{"start":{"line":236,"column":0},"end":{"line":238,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
4648¿FunctionExpression¿¿6172¿anon¿¿¿{"start":{"line":236,"column":29},"end":{"line":238,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿FunctionExpression
4649¿Identifier¿¿0¿path¿¿¿{"start":{"line":236,"column":39},"end":{"line":236,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
4650¿Identifier¿¿0¿obj¿¿¿{"start":{"line":236,"column":45},"end":{"line":236,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
