Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1052¿Program¿¿-1¿¿¿¿{"start":{"line":4,"column":0},"end":{"line":160,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Program
1742¿MemberExpression¿¿1851¿¿¿¿{"start":{"line":149,"column":4},"end":{"line":149,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1743¿Identifier¿¿1851¿v157¿¿¿¿¿Identifier
1744¿Identifier¿¿1851¿catch¿¿¿{"start":{"line":149,"column":31},"end":{"line":149,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1745¿Identifier¿¿1851¿v158¿¿¿¿¿Identifier
1746¿ExpressionStatement¿¿1851¿¿¿¿{"start":{"line":149,"column":4},"end":{"line":149,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ExpressionStatement
1747¿Identifier¿¿1851¿v159¿¿¿¿¿Identifier
1748¿BlockStatement¿¿1851¿¿¿¿{"start":{"line":148,"column":18},"end":{"line":150,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿BlockStatement
1749¿ReturnStatement¿¿1851¿¿¿¿{"start":{"line":151,"column":4},"end":{"line":151,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ReturnStatement
1750¿Identifier¿¿1851¿promise¿¿¿{"start":{"line":151,"column":11},"end":{"line":151,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1751¿BlockStatement¿¿1851¿¿¿¿{"start":{"line":150,"column":9},"end":{"line":152,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿BlockStatement
1752¿BlockStatement¿¿1851¿¿¿¿{"start":{"line":132,"column":22},"end":{"line":153,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿BlockStatement
1753¿ExpressionStatement¿¿1809¿¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ExpressionStatement
1754¿AssignmentExpression¿=¿1809¿¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿AssignmentExpression
1755¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1756¿Identifier¿¿1809¿module¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1757¿Identifier¿¿1809¿exports¿¿¿{"start":{"line":155,"column":7},"end":{"line":155,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1758¿Identifier¿¿1809¿zip¿¿¿{"start":{"line":155,"column":17},"end":{"line":155,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1759¿VariableDeclarator¿¿1809¿v160¿¿¿{"start":{"line":156,"column":0},"end":{"line":156,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿VariableDeclarator
1760¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":156,"column":0},"end":{"line":156,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1761¿Identifier¿¿1809¿module¿¿¿{"start":{"line":156,"column":0},"end":{"line":156,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1762¿Identifier¿¿1809¿exports¿¿¿{"start":{"line":156,"column":7},"end":{"line":156,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1763¿ExpressionStatement¿¿1809¿¿¿¿{"start":{"line":156,"column":0},"end":{"line":156,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ExpressionStatement
1764¿AssignmentExpression¿=¿1809¿¿¿¿{"start":{"line":156,"column":0},"end":{"line":156,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿AssignmentExpression
1765¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":156,"column":0},"end":{"line":156,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1766¿Identifier¿¿1809¿v160¿¿¿¿¿Identifier
1767¿Identifier¿¿1809¿zip¿¿¿{"start":{"line":156,"column":15},"end":{"line":156,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1768¿Identifier¿¿1809¿zip¿¿¿{"start":{"line":156,"column":21},"end":{"line":156,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1769¿VariableDeclarator¿¿1809¿v161¿¿¿{"start":{"line":157,"column":0},"end":{"line":157,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿VariableDeclarator
1770¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":157,"column":0},"end":{"line":157,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1771¿Identifier¿¿1809¿module¿¿¿{"start":{"line":157,"column":0},"end":{"line":157,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1772¿Identifier¿¿1809¿exports¿¿¿{"start":{"line":157,"column":7},"end":{"line":157,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1773¿ExpressionStatement¿¿1809¿¿¿¿{"start":{"line":157,"column":0},"end":{"line":157,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ExpressionStatement
1774¿AssignmentExpression¿=¿1809¿¿¿¿{"start":{"line":157,"column":0},"end":{"line":157,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿AssignmentExpression
1775¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":157,"column":0},"end":{"line":157,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1776¿Identifier¿¿1809¿v161¿¿¿¿¿Identifier
1777¿Identifier¿¿1809¿nodeZip¿¿¿{"start":{"line":157,"column":15},"end":{"line":157,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1778¿Identifier¿¿1809¿nodeZip¿¿¿{"start":{"line":157,"column":25},"end":{"line":157,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1779¿VariableDeclarator¿¿1809¿v162¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿VariableDeclarator
1780¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1781¿Identifier¿¿1809¿module¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1782¿Identifier¿¿1809¿exports¿¿¿{"start":{"line":158,"column":7},"end":{"line":158,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1783¿ExpressionStatement¿¿1809¿¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ExpressionStatement
1784¿AssignmentExpression¿=¿1809¿¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿AssignmentExpression
1785¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1786¿Identifier¿¿1809¿v162¿¿¿¿¿Identifier
1787¿Identifier¿¿1809¿nativeZip¿¿¿{"start":{"line":158,"column":15},"end":{"line":158,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1788¿Identifier¿¿1809¿nativeZip¿¿¿{"start":{"line":158,"column":27},"end":{"line":158,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1789¿VariableDeclarator¿¿1809¿v163¿¿¿{"start":{"line":159,"column":0},"end":{"line":159,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿VariableDeclarator
1790¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":159,"column":0},"end":{"line":159,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1791¿Identifier¿¿1809¿module¿¿¿{"start":{"line":159,"column":0},"end":{"line":159,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1792¿Identifier¿¿1809¿exports¿¿¿{"start":{"line":159,"column":7},"end":{"line":159,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1793¿ExpressionStatement¿¿1809¿¿¿¿{"start":{"line":159,"column":0},"end":{"line":159,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ExpressionStatement
1794¿AssignmentExpression¿=¿1809¿¿¿¿{"start":{"line":159,"column":0},"end":{"line":159,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿AssignmentExpression
1795¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":159,"column":0},"end":{"line":159,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1796¿Identifier¿¿1809¿v163¿¿¿¿¿Identifier
1797¿Identifier¿¿1809¿bestzip¿¿¿{"start":{"line":159,"column":15},"end":{"line":159,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1798¿Identifier¿¿1809¿zip¿¿¿{"start":{"line":159,"column":25},"end":{"line":159,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1799¿VariableDeclarator¿¿1809¿v164¿¿¿{"start":{"line":160,"column":0},"end":{"line":160,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿VariableDeclarator
1800¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":160,"column":0},"end":{"line":160,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1801¿Identifier¿¿1809¿module¿¿¿{"start":{"line":160,"column":0},"end":{"line":160,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1802¿Identifier¿¿1809¿exports¿¿¿{"start":{"line":160,"column":7},"end":{"line":160,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1803¿ExpressionStatement¿¿1809¿¿¿¿{"start":{"line":160,"column":0},"end":{"line":160,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿ExpressionStatement
1804¿AssignmentExpression¿=¿1809¿¿¿¿{"start":{"line":160,"column":0},"end":{"line":160,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿AssignmentExpression
1805¿MemberExpression¿¿1809¿¿¿¿{"start":{"line":160,"column":0},"end":{"line":160,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿MemberExpression
1806¿Identifier¿¿1809¿v164¿¿¿¿¿Identifier
1807¿Identifier¿¿1809¿hasNativeZip¿¿¿{"start":{"line":160,"column":15},"end":{"line":160,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1808¿Identifier¿¿1809¿hasNativeZip¿¿¿{"start":{"line":160,"column":30},"end":{"line":160,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js"}¿¿Identifier
1809¿CFG_F_START¿¿1809¿__main__¿¿¿¿¿CFG_F_START
1810¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1811¿CFG_F_START¿¿1811¿1084_anon¿¿¿¿¿CFG_F_START
1812¿CFG_F_END¿¿0¿1084_anon¿¿¿¿¿CFG_F_END
1813¿CFG_F_START¿¿1813¿1105_anon¿¿¿¿¿CFG_F_START
1814¿CFG_F_END¿¿0¿1105_anon¿¿¿¿¿CFG_F_END
1815¿CFG_F_START¿¿1815¿1108_anon¿¿¿¿¿CFG_F_START
1816¿CFG_F_END¿¿0¿1108_anon¿¿¿¿¿CFG_F_END
1817¿CFG_IF_END¿¿0¿1136¿¿¿¿¿CFG_IF_END
1818¿CFG_F_START¿¿1818¿1185_anon¿¿¿¿¿CFG_F_START
1819¿CFG_F_END¿¿0¿1185_anon¿¿¿¿¿CFG_F_END
1820¿CFG_IF_END¿¿0¿1191¿¿¿¿¿CFG_IF_END
1821¿CFG_F_START¿¿1821¿1245_anon¿¿¿¿¿CFG_F_START
1822¿CFG_F_END¿¿0¿1245_anon¿¿¿¿¿CFG_F_END
1823¿CFG_F_START¿¿1823¿1248_anon¿¿¿¿¿CFG_F_START
1824¿CFG_F_END¿¿0¿1248_anon¿¿¿¿¿CFG_F_END
1825¿CFG_F_START¿¿1825¿1344_anon¿¿¿¿¿CFG_F_START
1826¿CFG_F_END¿¿0¿1344_anon¿¿¿¿¿CFG_F_END
1827¿CFG_F_START¿¿1827¿1357_anon¿¿¿¿¿CFG_F_START
1828¿CFG_F_END¿¿0¿1357_anon¿¿¿¿¿CFG_F_END
1829¿CFG_IF_END¿¿0¿1360¿¿¿¿¿CFG_IF_END
1830¿CFG_IF_END¿¿0¿1354¿¿¿¿¿CFG_IF_END
1831¿CFG_F_START¿¿1831¿1399_anon¿¿¿¿¿CFG_F_START
1832¿CFG_F_END¿¿0¿1399_anon¿¿¿¿¿CFG_F_END
1833¿CFG_F_START¿¿1833¿1408_anon¿¿¿¿¿CFG_F_START
1834¿CFG_F_END¿¿0¿1408_anon¿¿¿¿¿CFG_F_END
1835¿CFG_IF_END¿¿0¿1428¿¿¿¿¿CFG_IF_END
1836¿CFG_F_START¿¿1836¿1447_anon¿¿¿¿¿CFG_F_START
1837¿CFG_F_END¿¿0¿1447_anon¿¿¿¿¿CFG_F_END
1838¿CFG_F_START¿¿1838¿1472_anon¿¿¿¿¿CFG_F_START
1839¿CFG_F_END¿¿0¿1472_anon¿¿¿¿¿CFG_F_END
1840¿CFG_F_START¿¿1840¿1485_anon¿¿¿¿¿CFG_F_START
1841¿CFG_F_END¿¿0¿1485_anon¿¿¿¿¿CFG_F_END
1842¿CFG_IF_END¿¿0¿1488¿¿¿¿¿CFG_IF_END
1843¿CFG_F_START¿¿1843¿1509_anon¿¿¿¿¿CFG_F_START
1844¿CFG_F_END¿¿0¿1509_anon¿¿¿¿¿CFG_F_END
1845¿CFG_IF_END¿¿0¿1554¿¿¿¿¿CFG_IF_END
1846¿CFG_IF_END¿¿0¿1502¿¿¿¿¿CFG_IF_END
1847¿CFG_IF_END¿¿0¿1613¿¿¿¿¿CFG_IF_END
1848¿CFG_F_START¿¿1848¿1626_anon¿¿¿¿¿CFG_F_START
1849¿CFG_F_END¿¿0¿1626_anon¿¿¿¿¿CFG_F_END
1850¿CFG_IF_END¿¿0¿1628¿¿¿¿¿CFG_IF_END
1851¿CFG_F_START¿¿1851¿1664_anon¿¿¿¿¿CFG_F_START
1852¿CFG_F_END¿¿0¿1664_anon¿¿¿¿¿CFG_F_END
1853¿CFG_IF_END¿¿0¿1673¿¿¿¿¿CFG_IF_END
1854¿CFG_IF_END¿¿0¿1708¿¿¿¿¿CFG_IF_END
1855¿CFG_IF_END¿¿0¿1724¿¿¿¿¿CFG_IF_END
1856¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1857¿PDG_CALL¿¿1809¿1809.CALL->require-o240¿¿¿¿¿PDG_CALL
1858¿PDG_OBJECT¿¿0¿1809.cp-o241¿¿¿¿¿PDG_OBJECT
1859¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1860¿PDG_CALL¿¿1809¿1809.CALL->require-o242¿¿¿¿¿PDG_CALL
1861¿PDG_OBJECT¿¿0¿1809.fs-o243¿¿¿¿¿PDG_OBJECT
1862¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1863¿PDG_CALL¿¿1809¿1809.CALL->require-o244¿¿¿¿¿PDG_CALL
1864¿PDG_OBJECT¿¿0¿1809.path-o245¿¿¿¿¿PDG_OBJECT
1865¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1866¿PDG_CALL¿¿1809¿1809.CALL->require-o246¿¿¿¿¿PDG_CALL
1867¿PDG_OBJECT¿¿0¿1809.archiver-o247¿¿¿¿¿PDG_OBJECT
1868¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1869¿PDG_CALL¿¿1809¿1809.CALL->require-o248¿¿¿¿¿PDG_CALL
1870¿PDG_OBJECT¿¿0¿1809.async-o249¿¿¿¿¿PDG_OBJECT
1871¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1872¿PDG_CALL¿¿1809¿1809.CALL->require-o250¿¿¿¿¿PDG_CALL
1873¿PDG_OBJECT¿¿0¿1809.glob-o251¿¿¿¿¿PDG_OBJECT
1874¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1875¿PDG_CALL¿¿1809¿1809.CALL->require-o252¿¿¿¿¿PDG_CALL
1876¿PDG_OBJECT¿¿0¿1809.which-o253¿¿¿¿¿PDG_OBJECT
1877¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1878¿PDG_OBJECT¿¿0¿1811.this-o254¿¿¿¿¿PDG_OBJECT
1879¿PDG_OBJECT¿¿0¿1809.hasNativeZip-o255¿¿¿¿¿PDG_OBJECT
1880¿PDG_OBJECT¿¿0¿1813.this-o256¿¿¿¿¿PDG_OBJECT
1881¿PDG_OBJECT¿¿0¿1813.options-o257¿¿¿¿¿PDG_OBJECT
1882¿PDG_OBJECT¿¿0¿1809.nativeZip-o258¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿0¿1821.this-o259¿¿¿¿¿PDG_OBJECT
1884¿PDG_OBJECT¿¿0¿1821.options-o260¿¿¿¿¿PDG_OBJECT
1885¿PDG_OBJECT¿¿0¿1809.nodeZip-o261¿¿¿¿¿PDG_OBJECT
1886¿PDG_OBJECT¿¿0¿1851.this-o262¿¿¿¿¿PDG_OBJECT
1887¿PDG_OBJECT¿¿0¿1851.options-o263¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1809.zip-o264¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1809.module-o265¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1809.module.exports-o266¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1809.v160-o267¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1809.v160.zip-o268¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1809.v161-o269¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1809.v161.nodeZip-o270¿¿¿¿¿PDG_OBJECT
1895¿PDG_OBJECT¿¿0¿1809.v162-o271¿¿¿¿¿PDG_OBJECT
1896¿PDG_OBJECT¿¿0¿1809.v162.nativeZip-o272¿¿¿¿¿PDG_OBJECT
1897¿PDG_OBJECT¿¿0¿1809.v163-o273¿¿¿¿¿PDG_OBJECT
1898¿PDG_OBJECT¿¿0¿1809.v163.bestzip-o274¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1809.v164-o275¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1809.v164.hasNativeZip-o276¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿0¿1811.v83-o277¿¿¿¿¿PDG_OBJECT
1902¿PDG_CALL¿¿1811¿1811.CALL->which.sync-o278¿¿¿¿¿PDG_CALL
1903¿PDG_OBJECT¿¿0¿1811.v84-o279¿¿¿¿¿PDG_OBJECT
1904¿PDG_CALL¿¿1811¿1811.CALL->Boolean-o280¿¿¿¿¿PDG_CALL
1905¿PDG_OBJECT¿¿0¿1811.v85-o281¿¿¿¿¿PDG_OBJECT
1906¿PDG_RETURN¿¿0¿1811.RET_OBJ-o282¿¿¿¿¿PDG_RETURN
1907¿PDG_OBJECT¿¿0¿1815.this-o283¿¿¿¿¿PDG_OBJECT
1908¿PDG_OBJECT¿¿0¿1815.resolve-o284¿¿¿¿¿PDG_OBJECT
1909¿PDG_OBJECT¿¿0¿1815.reject-o285¿¿¿¿¿PDG_OBJECT
1910¿PDG_OBJECT¿¿0¿1813.v104-o286¿¿¿¿¿PDG_OBJECT
1911¿PDG_CALL¿¿1813¿1813.CALL->Promise-o287¿¿¿¿¿PDG_CALL
1912¿PDG_OBJECT¿¿0¿1813.v105-o288¿¿¿¿¿PDG_OBJECT
1913¿PDG_RETURN¿¿0¿1813.RET_OBJ-o289¿¿¿¿¿PDG_RETURN
1914¿PDG_OBJECT¿¿0¿1815.sources-o290¿¿¿¿¿PDG_OBJECT
1915¿PDG_OBJECT¿¿0¿1815.options.source-o291¿¿¿¿¿PDG_OBJECT
1916¿PDG_CALL¿¿1815¿1815.CALL->Array.isArray-o292¿¿¿¿¿PDG_CALL
1917¿PDG_OBJECT¿¿0¿1815.v87-o293¿¿¿¿¿PDG_OBJECT
1918¿PDG_CALL¿¿1815¿1815.CALL->v88.join-o294¿¿¿¿¿PDG_CALL
1919¿PDG_OBJECT¿¿0¿1815.v89-o295¿¿¿¿¿PDG_OBJECT
1920¿PDG_OBJECT¿¿0¿1815.options.destination-o296¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1815.command-o297¿¿¿¿¿PDG_OBJECT
1922¿PDG_OBJECT¿¿0¿1815.options.cwd-o298¿¿¿¿¿PDG_OBJECT
1923¿PDG_OBJECT¿¿0¿1815.v93-o299¿¿¿¿¿PDG_OBJECT
1924¿PDG_CALL¿¿1815¿1815.CALL->cp.exec-o300¿¿¿¿¿PDG_CALL
1925¿PDG_OBJECT¿¿0¿1815.zipProcess-o301¿¿¿¿¿PDG_OBJECT
1926¿TAINT_SINK¿¿0¿exec¿¿¿¿¿TAINT_SINK
1927¿PDG_CALL¿¿1815¿1815.CALL->zipProcess.on-o302¿¿¿¿¿PDG_CALL
1928¿PDG_OBJECT¿¿0¿1815.v94-o303¿¿¿¿¿PDG_OBJECT
1929¿PDG_OBJECT¿¿0¿1818.this-o304¿¿¿¿¿PDG_OBJECT
1930¿PDG_OBJECT¿¿0¿1818.exitCode-o305¿¿¿¿¿PDG_OBJECT
1931¿PDG_OBJECT¿¿0¿1815.v102-o306¿¿¿¿¿PDG_OBJECT
1932¿PDG_CALL¿¿1815¿1815.CALL->zipProcess.on-o307¿¿¿¿¿PDG_CALL
1933¿PDG_OBJECT¿¿0¿1815.v103-o308¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1818.v95-o309¿¿¿¿¿PDG_OBJECT
1935¿PDG_CALL¿¿1818¿1818.CALL->resolve-o310¿¿¿¿¿PDG_CALL
1936¿PDG_OBJECT¿¿0¿1818.v96-o311¿¿¿¿¿PDG_OBJECT
1937¿PDG_CALL¿¿1818¿1818.CALL->process.cwd-o312¿¿¿¿¿PDG_CALL
1938¿PDG_OBJECT¿¿0¿1818.v98-o313¿¿¿¿¿PDG_OBJECT
1939¿PDG_CALL¿¿1818¿1818.CALL->Error-o314¿¿¿¿¿PDG_CALL
1940¿PDG_OBJECT¿¿0¿1818.v100-o315¿¿¿¿¿PDG_OBJECT
1941¿PDG_CALL¿¿1818¿1818.CALL->reject-o316¿¿¿¿¿PDG_CALL
1942¿PDG_OBJECT¿¿0¿1818.v101-o317¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1823.this-o318¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1823.resolve-o319¿¿¿¿¿PDG_OBJECT
1945¿PDG_OBJECT¿¿0¿1823.reject-o320¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿0¿1821.v150-o321¿¿¿¿¿PDG_OBJECT
1947¿PDG_CALL¿¿1821¿1821.CALL->Promise-o322¿¿¿¿¿PDG_CALL
1948¿PDG_OBJECT¿¿0¿1821.v151-o323¿¿¿¿¿PDG_OBJECT
1949¿PDG_RETURN¿¿0¿1821.RET_OBJ-o324¿¿¿¿¿PDG_RETURN
1950¿PDG_OBJECT¿¿0¿1823.options.cwd-o325¿¿¿¿¿PDG_OBJECT
1951¿PDG_CALL¿¿1823¿1823.CALL->process.cwd-o326¿¿¿¿¿PDG_CALL
1952¿PDG_OBJECT¿¿0¿1823.v107-o327¿¿¿¿¿PDG_OBJECT
1953¿PDG_OBJECT¿¿0¿1823.options.destination-o328¿¿¿¿¿PDG_OBJECT
1954¿PDG_CALL¿¿1823¿1823.CALL->path.resolve-o329¿¿¿¿¿PDG_CALL
1955¿PDG_OBJECT¿¿0¿1823.v109-o330¿¿¿¿¿PDG_OBJECT
1956¿PDG_CALL¿¿1823¿1823.CALL->fs.createWriteStream-o331¿¿¿¿¿PDG_CALL
1957¿PDG_OBJECT¿¿0¿1823.output-o332¿¿¿¿¿PDG_OBJECT
1958¿PDG_CALL¿¿1823¿1823.CALL->archiver-o333¿¿¿¿¿PDG_CALL
1959¿PDG_OBJECT¿¿0¿1823.archive-o334¿¿¿¿¿PDG_OBJECT
1960¿PDG_CALL¿¿1823¿1823.CALL->output.on-o335¿¿¿¿¿PDG_CALL
1961¿PDG_OBJECT¿¿0¿1823.v110-o336¿¿¿¿¿PDG_OBJECT
