Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2361¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":271,"column":66},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Program
2808¿VariableDeclarator¿¿4167¿v310¿¿¿{"start":{"line":51,"column":89},"end":{"line":51,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2809¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":89},"end":{"line":51,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2810¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":89},"end":{"line":51,"column":96},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2811¿Identifier¿¿4167¿allowNull¿¿¿{"start":{"line":51,"column":97},"end":{"line":51,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2812¿VariableDeclarator¿¿4167¿v311¿¿¿{"start":{"line":51,"column":88},"end":{"line":51,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2813¿UnaryExpression¿!¿4167¿¿¿¿{"start":{"line":51,"column":88},"end":{"line":51,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿UnaryExpression
2814¿Identifier¿¿4167¿v310¿¿¿¿¿Identifier
2815¿VariableDeclarator¿¿4167¿v312¿¿¿{"start":{"line":51,"column":64},"end":{"line":51,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2816¿LogicalExpression¿&&¿4167¿¿¿¿{"start":{"line":51,"column":64},"end":{"line":51,"column":106},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2817¿Identifier¿¿4167¿v309¿¿¿¿¿Identifier
2818¿Identifier¿¿4167¿v311¿¿¿¿¿Identifier
2819¿VariableDeclarator¿¿4167¿v313¿¿¿{"start":{"line":51,"column":111},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2820¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":111},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2821¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":111},"end":{"line":51,"column":118},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2822¿Identifier¿¿4167¿nullDeletes¿¿¿{"start":{"line":51,"column":119},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2823¿VariableDeclarator¿¿4167¿v314¿¿¿{"start":{"line":51,"column":110},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2824¿UnaryExpression¿!¿4167¿¿¿¿{"start":{"line":51,"column":110},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿UnaryExpression
2825¿Identifier¿¿4167¿v313¿¿¿¿¿Identifier
2826¿VariableDeclarator¿¿4167¿v315¿¿¿{"start":{"line":51,"column":64},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2827¿LogicalExpression¿&&¿4167¿¿¿¿{"start":{"line":51,"column":64},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2828¿Identifier¿¿4167¿v312¿¿¿¿¿Identifier
2829¿Identifier¿¿4167¿v314¿¿¿¿¿Identifier
2830¿VariableDeclarator¿¿4167¿v316¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2831¿LogicalExpression¿||¿4167¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":130},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2832¿Identifier¿¿4167¿v308¿¿¿¿¿Identifier
2833¿Identifier¿¿4167¿v315¿¿¿¿¿Identifier
2834¿VariableDeclarator¿¿4167¿v317¿¿¿{"start":{"line":51,"column":134},"end":{"line":51,"column":146},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2835¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":134},"end":{"line":51,"column":146},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2836¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":134},"end":{"line":51,"column":141},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2837¿Identifier¿¿4167¿keys¿¿¿{"start":{"line":51,"column":142},"end":{"line":51,"column":146},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2838¿VariableDeclarator¿¿4167¿v318¿¿¿{"start":{"line":51,"column":151},"end":{"line":51,"column":163},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2839¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":151},"end":{"line":51,"column":163},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2840¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":151},"end":{"line":51,"column":158},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2841¿Identifier¿¿4167¿keys¿¿¿{"start":{"line":51,"column":159},"end":{"line":51,"column":163},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2842¿VariableDeclarator¿¿4167¿v319¿¿¿{"start":{"line":51,"column":151},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2843¿MemberExpression¿computed¿4167¿¿¿¿{"start":{"line":51,"column":151},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2844¿Identifier¿¿4167¿v318¿¿¿¿¿Identifier
2845¿Identifier¿¿4167¿key¿¿¿{"start":{"line":51,"column":164},"end":{"line":51,"column":167},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2846¿VariableDeclarator¿¿4167¿v320¿¿¿{"start":{"line":51,"column":150},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2847¿UnaryExpression¿!¿4167¿¿¿¿{"start":{"line":51,"column":150},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿UnaryExpression
2848¿Identifier¿¿4167¿v319¿¿¿¿¿Identifier
2849¿VariableDeclarator¿¿4167¿v321¿¿¿{"start":{"line":51,"column":134},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2850¿LogicalExpression¿&&¿4167¿¿¿¿{"start":{"line":51,"column":134},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2851¿Identifier¿¿4167¿v317¿¿¿¿¿Identifier
2852¿Identifier¿¿4167¿v320¿¿¿¿¿Identifier
2853¿VariableDeclarator¿¿4167¿v322¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2854¿LogicalExpression¿||¿4167¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":168},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2855¿Identifier¿¿4167¿v316¿¿¿¿¿Identifier
2856¿Identifier¿¿4167¿v321¿¿¿¿¿Identifier
2857¿VariableDeclarator¿¿4167¿v323¿¿¿{"start":{"line":51,"column":172},"end":{"line":51,"column":187},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2858¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":172},"end":{"line":51,"column":187},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2859¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":172},"end":{"line":51,"column":179},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2860¿Identifier¿¿4167¿notKeys¿¿¿{"start":{"line":51,"column":180},"end":{"line":51,"column":187},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2861¿VariableDeclarator¿¿4167¿v324¿¿¿{"start":{"line":51,"column":191},"end":{"line":51,"column":206},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2862¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":191},"end":{"line":51,"column":206},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2863¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":191},"end":{"line":51,"column":198},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2864¿Identifier¿¿4167¿notKeys¿¿¿{"start":{"line":51,"column":199},"end":{"line":51,"column":206},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2865¿VariableDeclarator¿¿4167¿v325¿¿¿{"start":{"line":51,"column":191},"end":{"line":51,"column":211},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2866¿MemberExpression¿computed¿4167¿¿¿¿{"start":{"line":51,"column":191},"end":{"line":51,"column":211},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2867¿Identifier¿¿4167¿v324¿¿¿¿¿Identifier
2868¿Identifier¿¿4167¿key¿¿¿{"start":{"line":51,"column":207},"end":{"line":51,"column":210},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2869¿VariableDeclarator¿¿4167¿v326¿¿¿{"start":{"line":51,"column":172},"end":{"line":51,"column":211},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2870¿LogicalExpression¿&&¿4167¿¿¿¿{"start":{"line":51,"column":172},"end":{"line":51,"column":211},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2871¿Identifier¿¿4167¿v323¿¿¿¿¿Identifier
2872¿Identifier¿¿4167¿v325¿¿¿¿¿Identifier
2873¿VariableDeclarator¿¿4167¿v327¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":211},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2874¿LogicalExpression¿||¿4167¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":211},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2875¿Identifier¿¿4167¿v322¿¿¿¿¿Identifier
2876¿Identifier¿¿4167¿v326¿¿¿¿¿Identifier
2877¿VariableDeclarator¿¿4167¿v328¿¿¿{"start":{"line":51,"column":215},"end":{"line":51,"column":226},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2878¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":215},"end":{"line":51,"column":226},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2879¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":215},"end":{"line":51,"column":222},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2880¿Identifier¿¿4167¿own¿¿¿{"start":{"line":51,"column":223},"end":{"line":51,"column":226},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2881¿VariableDeclarator¿¿4167¿v329¿¿¿{"start":{"line":51,"column":231},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2882¿CallExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":231},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿CallExpression
2883¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":231},"end":{"line":51,"column":252},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2884¿Identifier¿¿4167¿source¿¿¿{"start":{"line":51,"column":231},"end":{"line":51,"column":237},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2885¿Identifier¿¿4167¿hasOwnProperty¿¿¿{"start":{"line":51,"column":238},"end":{"line":51,"column":252},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2886¿Identifier¿¿4167¿key¿¿¿{"start":{"line":51,"column":253},"end":{"line":51,"column":256},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2887¿VariableDeclarator¿¿4167¿v330¿¿¿{"start":{"line":51,"column":230},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2888¿UnaryExpression¿!¿4167¿¿¿¿{"start":{"line":51,"column":230},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿UnaryExpression
2889¿Identifier¿¿4167¿v329¿¿¿¿¿Identifier
2890¿VariableDeclarator¿¿4167¿v331¿¿¿{"start":{"line":51,"column":215},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2891¿LogicalExpression¿&&¿4167¿¿¿¿{"start":{"line":51,"column":215},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2892¿Identifier¿¿4167¿v328¿¿¿¿¿Identifier
2893¿Identifier¿¿4167¿v330¿¿¿¿¿Identifier
2894¿VariableDeclarator¿¿4167¿v332¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2895¿LogicalExpression¿||¿4167¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":257},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2896¿Identifier¿¿4167¿v327¿¿¿¿¿Identifier
2897¿Identifier¿¿4167¿v331¿¿¿¿¿Identifier
2898¿VariableDeclarator¿¿4167¿v333¿¿¿{"start":{"line":51,"column":261},"end":{"line":51,"column":281},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2899¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":261},"end":{"line":51,"column":281},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2900¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":261},"end":{"line":51,"column":268},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2901¿Identifier¿¿4167¿globalFilter¿¿¿{"start":{"line":51,"column":269},"end":{"line":51,"column":281},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2902¿VariableDeclarator¿¿4167¿v334¿¿¿{"start":{"line":51,"column":286},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2903¿CallExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":286},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿CallExpression
2904¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":286},"end":{"line":51,"column":306},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2905¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":286},"end":{"line":51,"column":293},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2906¿Identifier¿¿4167¿globalFilter¿¿¿{"start":{"line":51,"column":294},"end":{"line":51,"column":306},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2907¿Identifier¿¿4167¿sourceValue¿¿¿{"start":{"line":51,"column":307},"end":{"line":51,"column":318},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2908¿Identifier¿¿4167¿key¿¿¿{"start":{"line":51,"column":320},"end":{"line":51,"column":323},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2909¿Identifier¿¿4167¿source¿¿¿{"start":{"line":51,"column":325},"end":{"line":51,"column":331},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2910¿VariableDeclarator¿¿4167¿v335¿¿¿{"start":{"line":51,"column":285},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2911¿UnaryExpression¿!¿4167¿¿¿¿{"start":{"line":51,"column":285},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿UnaryExpression
2912¿Identifier¿¿4167¿v334¿¿¿¿¿Identifier
2913¿VariableDeclarator¿¿4167¿v336¿¿¿{"start":{"line":51,"column":261},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2914¿LogicalExpression¿&&¿4167¿¿¿¿{"start":{"line":51,"column":261},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2915¿Identifier¿¿4167¿v333¿¿¿¿¿Identifier
2916¿Identifier¿¿4167¿v335¿¿¿¿¿Identifier
2917¿VariableDeclarator¿¿4167¿v337¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2918¿LogicalExpression¿||¿4167¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":332},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
2919¿Identifier¿¿4167¿v332¿¿¿¿¿Identifier
2920¿Identifier¿¿4167¿v336¿¿¿¿¿Identifier
2921¿VariableDeclarator¿¿4167¿v338¿¿¿{"start":{"line":51,"column":336},"end":{"line":51,"column":351},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2922¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":336},"end":{"line":51,"column":351},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2923¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":336},"end":{"line":51,"column":343},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2924¿Identifier¿¿4167¿filters¿¿¿{"start":{"line":51,"column":344},"end":{"line":51,"column":351},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2925¿VariableDeclarator¿¿4167¿v339¿¿¿{"start":{"line":51,"column":355},"end":{"line":51,"column":370},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2926¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":51,"column":355},"end":{"line":51,"column":370},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2927¿Identifier¿¿4167¿options¿¿¿{"start":{"line":51,"column":355},"end":{"line":51,"column":362},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2928¿Identifier¿¿4167¿filters¿¿¿{"start":{"line":51,"column":363},"end":{"line":51,"column":370},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2929¿VariableDeclarator¿¿4167¿v340¿¿¿{"start":{"line":51,"column":355},"end":{"line":51,"column":375},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2930¿MemberExpression¿computed¿4167¿¿¿¿{"start":{"line":51,"column":355},"end":{"line":51,"column":375},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
2931¿Identifier¿¿4167¿v339¿¿¿¿¿Identifier
2932¿Identifier¿¿4167¿key¿¿¿{"start":{"line":51,"column":371},"end":{"line":51,"column":374},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
2933¿VariableDeclarator¿¿4167¿v341¿¿¿{"start":{"line":51,"column":336},"end":{"line":51,"column":375},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
2934¿LogicalExpression¿&&¿4167¿¿¿¿{"start":{"line":51,"column":336},"end":{"line":51,"column":375},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿LogicalExpression
