Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1922¿Program¿¿-1¿¿¿¿{"start":{"line":7,"column":0},"end":{"line":290,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Program
2429¿Identifier¿¿0¿fn¿¿¿{"start":{"line":164,"column":29},"end":{"line":164,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2430¿VariableDeclarator¿¿3422¿image¿¿¿{"start":{"line":165,"column":6},"end":{"line":165,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2431¿VariableDeclarator¿¿3422¿args¿¿¿{"start":{"line":166,"column":6},"end":{"line":166,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2432¿VariableDeclarator¿¿3422¿v200¿¿¿{"start":{"line":167,"column":27},"end":{"line":167,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2433¿ObjectExpression¿¿3422¿¿¿¿{"start":{"line":167,"column":27},"end":{"line":167,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ObjectExpression
2434¿VariableDeclarator¿¿3422¿options¿¿¿{"start":{"line":167,"column":6},"end":{"line":167,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2435¿LogicalExpression¿||¿3422¿¿¿¿{"start":{"line":167,"column":16},"end":{"line":167,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿LogicalExpression
2436¿Identifier¿¿3422¿options¿¿¿{"start":{"line":167,"column":16},"end":{"line":167,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2437¿Identifier¿¿3422¿v200¿¿¿¿¿Identifier
2438¿VariableDeclarator¿¿3422¿v201¿¿¿{"start":{"line":168,"column":17},"end":{"line":168,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2439¿FunctionExpression¿¿3422¿anon¿¿¿{"start":{"line":168,"column":17},"end":{"line":168,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿FunctionExpression
2440¿BlockStatement¿¿3424¿¿¿¿{"start":{"line":168,"column":27},"end":{"line":168,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BlockStatement
2441¿VariableDeclarator¿¿3422¿fn¿¿¿{"start":{"line":168,"column":6},"end":{"line":168,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2442¿LogicalExpression¿||¿3422¿¿¿¿{"start":{"line":168,"column":11},"end":{"line":168,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿LogicalExpression
2443¿Identifier¿¿3422¿fn¿¿¿{"start":{"line":168,"column":11},"end":{"line":168,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2444¿Identifier¿¿3422¿v201¿¿¿¿¿Identifier
2445¿VariableDeclarator¿¿3422¿v202¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2446¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2447¿Identifier¿¿3422¿options¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2448¿Identifier¿¿3422¿exec¿¿¿{"start":{"line":170,"column":14},"end":{"line":170,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2449¿IfStatement¿¿3422¿¿¿¿{"start":{"line":170,"column":2},"end":{"line":176,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
2450¿Identifier¿¿3422¿v202¿¿¿¿¿Identifier
2451¿VariableDeclarator¿¿3422¿v203¿¿¿{"start":{"line":173,"column":13},"end":{"line":173,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2452¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":173,"column":13},"end":{"line":173,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2453¿Identifier¿¿3422¿options¿¿¿{"start":{"line":173,"column":13},"end":{"line":173,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2454¿Identifier¿¿3422¿exec¿¿¿{"start":{"line":173,"column":21},"end":{"line":173,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2455¿VariableDeclarator¿¿3422¿v204¿¿¿{"start":{"line":174,"column":15},"end":{"line":174,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2456¿ArrayExpression¿¿3422¿¿¿¿{"start":{"line":174,"column":15},"end":{"line":174,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ArrayExpression
2457¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2458¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2459¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2460¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":171,"column":4},"end":{"line":171,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2461¿Identifier¿¿3422¿type¿¿¿{"start":{"line":172,"column":8},"end":{"line":172,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2462¿Literal¿string¿3422¿¿'Custom'¿¿{"start":{"line":172,"column":14},"end":{"line":172,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2463¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2464¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2465¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2466¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":171,"column":4},"end":{"line":171,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2467¿Identifier¿¿3422¿pkg¿¿¿{"start":{"line":173,"column":8},"end":{"line":173,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2468¿Identifier¿¿3422¿v203¿¿¿¿¿Identifier
2469¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2470¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2471¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2472¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":171,"column":4},"end":{"line":171,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2473¿Identifier¿¿3422¿range¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2474¿Identifier¿¿3422¿v204¿¿¿¿¿Identifier
2475¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2476¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2477¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":171,"column":4},"end":{"line":171,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2478¿ObjectExpression¿¿3422¿¿¿¿¿¿ObjectExpression
2479¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2480¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":171,"column":4},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2481¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":171,"column":4},"end":{"line":171,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2482¿ObjectExpression¿¿3422¿¿¿¿¿¿ObjectExpression
2483¿BlockStatement¿¿3422¿¿¿¿{"start":{"line":170,"column":20},"end":{"line":176,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BlockStatement
2484¿VariableDeclarator¿¿3422¿v205¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2485¿UnaryExpression¿!¿3422¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿UnaryExpression
2486¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":179,"column":7},"end":{"line":179,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2487¿IfStatement¿¿3422¿¿¿¿{"start":{"line":179,"column":2},"end":{"line":179,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
2488¿Identifier¿¿3422¿v205¿¿¿¿¿Identifier
2489¿VariableDeclarator¿¿3422¿v206¿¿¿{"start":{"line":179,"column":22},"end":{"line":179,"column":71},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2490¿NewExpression¿¿3422¿¿¿¿{"start":{"line":179,"column":22},"end":{"line":179,"column":71},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿NewExpression
2491¿Identifier¿¿3422¿Error¿¿¿{"start":{"line":179,"column":26},"end":{"line":179,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2492¿Literal¿string¿3422¿¿'growl not supported on this platform'¿¿{"start":{"line":179,"column":32},"end":{"line":179,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2493¿VariableDeclarator¿¿3422¿v207¿¿¿{"start":{"line":179,"column":19},"end":{"line":179,"column":72},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2494¿CallExpression¿¿3422¿¿¿¿{"start":{"line":179,"column":19},"end":{"line":179,"column":72},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2495¿Identifier¿¿3422¿fn¿¿¿{"start":{"line":179,"column":19},"end":{"line":179,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2496¿Identifier¿¿3422¿v206¿¿¿¿¿Identifier
2497¿ReturnStatement¿¿3422¿¿¿¿{"start":{"line":179,"column":12},"end":{"line":179,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ReturnStatement
2498¿Identifier¿¿3422¿v207¿¿¿¿¿Identifier
2499¿BlockStatement¿¿3422¿¿¿¿¿¿BlockStatement
2500¿VariableDeclarator¿¿3422¿v208¿¿¿{"start":{"line":180,"column":10},"end":{"line":180,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2501¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":180,"column":10},"end":{"line":180,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2502¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":180,"column":10},"end":{"line":180,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2503¿Identifier¿¿3422¿pkg¿¿¿{"start":{"line":180,"column":14},"end":{"line":180,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2504¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":180,"column":2},"end":{"line":180,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2505¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":180,"column":2},"end":{"line":180,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2506¿Identifier¿¿3422¿args¿¿¿{"start":{"line":180,"column":2},"end":{"line":180,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2507¿ArrayExpression¿¿3422¿¿¿¿{"start":{"line":180,"column":9},"end":{"line":180,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ArrayExpression
2508¿Identifier¿¿3422¿v208¿¿¿¿¿Identifier
2509¿IfStatement¿¿3422¿¿¿¿{"start":{"line":183,"column":2},"end":{"line":206,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
2510¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":183,"column":6},"end":{"line":183,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2511¿Identifier¿¿3422¿image¿¿¿{"start":{"line":183,"column":6},"end":{"line":183,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2512¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":183,"column":14},"end":{"line":183,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2513¿Identifier¿¿3422¿options¿¿¿{"start":{"line":183,"column":14},"end":{"line":183,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2514¿Identifier¿¿3422¿image¿¿¿{"start":{"line":183,"column":22},"end":{"line":183,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2515¿VariableDeclarator¿¿3422¿v209¿¿¿{"start":{"line":184,"column":11},"end":{"line":184,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2516¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":184,"column":11},"end":{"line":184,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2517¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":184,"column":11},"end":{"line":184,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2518¿Identifier¿¿3422¿type¿¿¿{"start":{"line":184,"column":15},"end":{"line":184,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2519¿SwitchStatement¿¿3422¿¿¿¿{"start":{"line":184,"column":4},"end":{"line":205,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿SwitchStatement
2520¿Identifier¿¿3422¿v209¿¿¿¿¿Identifier
2521¿SwitchCase¿¿3422¿¿¿¿{"start":{"line":185,"column":6},"end":{"line":193,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿SwitchCase
2522¿Literal¿string¿3422¿¿'Darwin-Growl'¿¿{"start":{"line":185,"column":11},"end":{"line":185,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2523¿VariableDeclarator¿¿3422¿flag¿¿¿{"start":{"line":186,"column":12},"end":{"line":186,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2524¿VariableDeclarator¿¿3422¿v210¿¿¿{"start":{"line":186,"column":24},"end":{"line":186,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2525¿CallExpression¿¿3422¿¿¿¿{"start":{"line":186,"column":24},"end":{"line":186,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2526¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":186,"column":24},"end":{"line":186,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2527¿Identifier¿¿3422¿path¿¿¿{"start":{"line":186,"column":24},"end":{"line":186,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2528¿Identifier¿¿3422¿extname¿¿¿{"start":{"line":186,"column":29},"end":{"line":186,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2529¿Identifier¿¿3422¿image¿¿¿{"start":{"line":186,"column":37},"end":{"line":186,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2530¿VariableDeclarator¿¿3422¿ext¿¿¿{"start":{"line":186,"column":18},"end":{"line":186,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2531¿CallExpression¿¿3422¿¿¿¿{"start":{"line":186,"column":24},"end":{"line":186,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2532¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":186,"column":24},"end":{"line":186,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2533¿Identifier¿¿3422¿v210¿¿¿¿¿Identifier
2534¿Identifier¿¿3422¿substr¿¿¿{"start":{"line":186,"column":44},"end":{"line":186,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2535¿Literal¿number¿3422¿¿1¿¿{"start":{"line":186,"column":51},"end":{"line":186,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2536¿VariableDeclarator¿¿3422¿v211¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2537¿BinaryExpression¿==¿3422¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BinaryExpression
2538¿Identifier¿¿3422¿ext¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2539¿Literal¿string¿3422¿¿'icns'¿¿{"start":{"line":187,"column":30},"end":{"line":187,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2540¿VariableDeclarator¿¿3422¿v212¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2541¿LogicalExpression¿&&¿3422¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿LogicalExpression
2542¿Identifier¿¿3422¿v211¿¿¿¿¿Identifier
2543¿Literal¿string¿3422¿¿'iconpath'¿¿{"start":{"line":187,"column":40},"end":{"line":187,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2544¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":187,"column":8},"end":{"line":187,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2545¿AssignmentExpression¿=¿3422¿¿¿¿{"start":{"line":187,"column":8},"end":{"line":187,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
2546¿Identifier¿¿3422¿flag¿¿¿{"start":{"line":187,"column":8},"end":{"line":187,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
