Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1158¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":185,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Program
1883¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":151,"column":4},"end":{"line":151,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1884¿Identifier¿¿2066¿cmd¿¿¿{"start":{"line":151,"column":4},"end":{"line":151,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1885¿Identifier¿¿2066¿push¿¿¿{"start":{"line":151,"column":8},"end":{"line":151,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1886¿Identifier¿¿2066¿v227¿¿¿¿¿Identifier
1887¿ExpressionStatement¿¿2066¿¿¿¿{"start":{"line":151,"column":4},"end":{"line":151,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
1888¿Identifier¿¿2066¿v228¿¿¿¿¿Identifier
1889¿BlockStatement¿¿2066¿¿¿¿{"start":{"line":150,"column":23},"end":{"line":152,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
1890¿VariableDeclarator¿¿2066¿v229¿¿¿{"start":{"line":155,"column":6},"end":{"line":155,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1891¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":155,"column":6},"end":{"line":155,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1892¿Identifier¿¿2066¿version¿¿¿{"start":{"line":155,"column":6},"end":{"line":155,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1893¿Identifier¿¿2066¿background¿¿¿{"start":{"line":155,"column":14},"end":{"line":155,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1894¿IfStatement¿¿2066¿¿¿¿{"start":{"line":155,"column":2},"end":{"line":157,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿IfStatement
1895¿Identifier¿¿2066¿v229¿¿¿¿¿Identifier
1896¿VariableDeclarator¿¿2066¿v230¿¿¿{"start":{"line":156,"column":41},"end":{"line":156,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1897¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":156,"column":41},"end":{"line":156,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1898¿Identifier¿¿2066¿version¿¿¿{"start":{"line":156,"column":41},"end":{"line":156,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1899¿Identifier¿¿2066¿background¿¿¿{"start":{"line":156,"column":49},"end":{"line":156,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1900¿VariableDeclarator¿¿2066¿v231¿¿¿{"start":{"line":156,"column":13},"end":{"line":156,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1901¿CallExpression¿¿2066¿¿¿¿{"start":{"line":156,"column":13},"end":{"line":156,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1902¿Identifier¿¿2066¿sprintf¿¿¿{"start":{"line":156,"column":13},"end":{"line":156,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1903¿Literal¿string¿2066¿¿'-background '%s''¿¿{"start":{"line":156,"column":21},"end":{"line":156,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Literal
1904¿Identifier¿¿2066¿v230¿¿¿¿¿Identifier
1905¿VariableDeclarator¿¿2066¿v232¿¿¿{"start":{"line":156,"column":4},"end":{"line":156,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1906¿CallExpression¿¿2066¿¿¿¿{"start":{"line":156,"column":4},"end":{"line":156,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1907¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":156,"column":4},"end":{"line":156,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1908¿Identifier¿¿2066¿cmd¿¿¿{"start":{"line":156,"column":4},"end":{"line":156,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1909¿Identifier¿¿2066¿push¿¿¿{"start":{"line":156,"column":8},"end":{"line":156,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1910¿Identifier¿¿2066¿v231¿¿¿¿¿Identifier
1911¿ExpressionStatement¿¿2066¿¿¿¿{"start":{"line":156,"column":4},"end":{"line":156,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
1912¿Identifier¿¿2066¿v232¿¿¿¿¿Identifier
1913¿BlockStatement¿¿2066¿¿¿¿{"start":{"line":155,"column":26},"end":{"line":157,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
1914¿VariableDeclarator¿¿2066¿v233¿¿¿{"start":{"line":160,"column":6},"end":{"line":160,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1915¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":160,"column":6},"end":{"line":160,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1916¿Identifier¿¿2066¿version¿¿¿{"start":{"line":160,"column":6},"end":{"line":160,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1917¿Identifier¿¿2066¿flatten¿¿¿{"start":{"line":160,"column":14},"end":{"line":160,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1918¿IfStatement¿¿2066¿¿¿¿{"start":{"line":160,"column":2},"end":{"line":162,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿IfStatement
1919¿Identifier¿¿2066¿v233¿¿¿¿¿Identifier
1920¿VariableDeclarator¿¿2066¿v234¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1921¿CallExpression¿¿2066¿¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1922¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1923¿Identifier¿¿2066¿cmd¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1924¿Identifier¿¿2066¿push¿¿¿{"start":{"line":161,"column":8},"end":{"line":161,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1925¿Literal¿string¿2066¿¿'-flatten'¿¿{"start":{"line":161,"column":13},"end":{"line":161,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Literal
1926¿ExpressionStatement¿¿2066¿¿¿¿{"start":{"line":161,"column":4},"end":{"line":161,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
1927¿Identifier¿¿2066¿v234¿¿¿¿¿Identifier
1928¿BlockStatement¿¿2066¿¿¿¿{"start":{"line":160,"column":23},"end":{"line":162,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
1929¿VariableDeclarator¿¿2066¿v235¿¿¿{"start":{"line":165,"column":13},"end":{"line":165,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1930¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":165,"column":13},"end":{"line":165,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1931¿Identifier¿¿2066¿module¿¿¿{"start":{"line":165,"column":13},"end":{"line":165,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1932¿Identifier¿¿2066¿exports¿¿¿{"start":{"line":165,"column":20},"end":{"line":165,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1933¿VariableDeclarator¿¿2066¿v236¿¿¿{"start":{"line":165,"column":40},"end":{"line":165,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1934¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":165,"column":40},"end":{"line":165,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1935¿Identifier¿¿2066¿version¿¿¿{"start":{"line":165,"column":40},"end":{"line":165,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1936¿Identifier¿¿2066¿aspect¿¿¿{"start":{"line":165,"column":48},"end":{"line":165,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1937¿VariableDeclarator¿¿2066¿crop¿¿¿{"start":{"line":165,"column":6},"end":{"line":165,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1938¿CallExpression¿¿2066¿¿¿¿{"start":{"line":165,"column":13},"end":{"line":165,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1939¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":165,"column":13},"end":{"line":165,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1940¿Identifier¿¿2066¿v235¿¿¿¿¿Identifier
1941¿Identifier¿¿2066¿crop¿¿¿{"start":{"line":165,"column":28},"end":{"line":165,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1942¿Identifier¿¿2066¿image¿¿¿{"start":{"line":165,"column":33},"end":{"line":165,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1943¿Identifier¿¿2066¿v236¿¿¿¿¿Identifier
1944¿VariableDeclarator¿¿2066¿v237¿¿¿{"start":{"line":166,"column":6},"end":{"line":166,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1945¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":166,"column":6},"end":{"line":166,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1946¿Identifier¿¿2066¿crop¿¿¿{"start":{"line":166,"column":6},"end":{"line":166,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1947¿Identifier¿¿2066¿geometry¿¿¿{"start":{"line":166,"column":11},"end":{"line":166,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1948¿IfStatement¿¿2066¿¿¿¿{"start":{"line":166,"column":2},"end":{"line":168,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿IfStatement
1949¿Identifier¿¿2066¿v237¿¿¿¿¿Identifier
1950¿VariableDeclarator¿¿2066¿v238¿¿¿{"start":{"line":167,"column":35},"end":{"line":167,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1951¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":167,"column":35},"end":{"line":167,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1952¿Identifier¿¿2066¿crop¿¿¿{"start":{"line":167,"column":35},"end":{"line":167,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1953¿Identifier¿¿2066¿geometry¿¿¿{"start":{"line":167,"column":40},"end":{"line":167,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1954¿VariableDeclarator¿¿2066¿v239¿¿¿{"start":{"line":167,"column":13},"end":{"line":167,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1955¿CallExpression¿¿2066¿¿¿¿{"start":{"line":167,"column":13},"end":{"line":167,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1956¿Identifier¿¿2066¿sprintf¿¿¿{"start":{"line":167,"column":13},"end":{"line":167,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1957¿Literal¿string¿2066¿¿'-crop '%s''¿¿{"start":{"line":167,"column":21},"end":{"line":167,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Literal
1958¿Identifier¿¿2066¿v238¿¿¿¿¿Identifier
1959¿VariableDeclarator¿¿2066¿v240¿¿¿{"start":{"line":167,"column":4},"end":{"line":167,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1960¿CallExpression¿¿2066¿¿¿¿{"start":{"line":167,"column":4},"end":{"line":167,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1961¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":167,"column":4},"end":{"line":167,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1962¿Identifier¿¿2066¿cmd¿¿¿{"start":{"line":167,"column":4},"end":{"line":167,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1963¿Identifier¿¿2066¿push¿¿¿{"start":{"line":167,"column":8},"end":{"line":167,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1964¿Identifier¿¿2066¿v239¿¿¿¿¿Identifier
1965¿ExpressionStatement¿¿2066¿¿¿¿{"start":{"line":167,"column":4},"end":{"line":167,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
1966¿Identifier¿¿2066¿v240¿¿¿¿¿Identifier
1967¿BlockStatement¿¿2066¿¿¿¿{"start":{"line":166,"column":21},"end":{"line":168,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
1968¿VariableDeclarator¿¿2066¿v241¿¿¿{"start":{"line":172,"column":15},"end":{"line":172,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1969¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":172,"column":15},"end":{"line":172,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1970¿Identifier¿¿2066¿module¿¿¿{"start":{"line":172,"column":15},"end":{"line":172,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1971¿Identifier¿¿2066¿exports¿¿¿{"start":{"line":172,"column":22},"end":{"line":172,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1972¿VariableDeclarator¿¿2066¿resize¿¿¿{"start":{"line":172,"column":6},"end":{"line":172,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1973¿CallExpression¿¿2066¿¿¿¿{"start":{"line":172,"column":15},"end":{"line":172,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1974¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":172,"column":15},"end":{"line":172,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1975¿Identifier¿¿2066¿v241¿¿¿¿¿Identifier
1976¿Identifier¿¿2066¿resize¿¿¿{"start":{"line":172,"column":30},"end":{"line":172,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1977¿Identifier¿¿2066¿crop¿¿¿{"start":{"line":172,"column":37},"end":{"line":172,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1978¿Identifier¿¿2066¿version¿¿¿{"start":{"line":172,"column":43},"end":{"line":172,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1979¿IfStatement¿¿2066¿¿¿¿{"start":{"line":173,"column":2},"end":{"line":175,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿IfStatement
1980¿Identifier¿¿2066¿resize¿¿¿{"start":{"line":173,"column":6},"end":{"line":173,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1981¿VariableDeclarator¿¿2066¿v242¿¿¿{"start":{"line":174,"column":13},"end":{"line":174,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1982¿CallExpression¿¿2066¿¿¿¿{"start":{"line":174,"column":13},"end":{"line":174,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1983¿Identifier¿¿2066¿sprintf¿¿¿{"start":{"line":174,"column":13},"end":{"line":174,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1984¿Literal¿string¿2066¿¿'-resize '%s''¿¿{"start":{"line":174,"column":21},"end":{"line":174,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Literal
1985¿Identifier¿¿2066¿resize¿¿¿{"start":{"line":174,"column":37},"end":{"line":174,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1986¿VariableDeclarator¿¿2066¿v243¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1987¿CallExpression¿¿2066¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
1988¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1989¿Identifier¿¿2066¿cmd¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1990¿Identifier¿¿2066¿push¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1991¿Identifier¿¿2066¿v242¿¿¿¿¿Identifier
1992¿ExpressionStatement¿¿2066¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
1993¿Identifier¿¿2066¿v243¿¿¿¿¿Identifier
1994¿BlockStatement¿¿2066¿¿¿¿{"start":{"line":173,"column":14},"end":{"line":175,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
1995¿IfStatement¿¿2066¿¿¿¿{"start":{"line":178,"column":2},"end":{"line":182,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿IfStatement
1996¿Identifier¿¿2066¿last¿¿¿{"start":{"line":178,"column":6},"end":{"line":178,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
1997¿VariableDeclarator¿¿2066¿v244¿¿¿{"start":{"line":179,"column":13},"end":{"line":179,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
1998¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":179,"column":13},"end":{"line":179,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
1999¿Identifier¿¿2066¿version¿¿¿{"start":{"line":179,"column":13},"end":{"line":179,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2000¿Identifier¿¿2066¿path¿¿¿{"start":{"line":179,"column":21},"end":{"line":179,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2001¿VariableDeclarator¿¿2066¿v245¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
2002¿CallExpression¿¿2066¿¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
2003¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
2004¿Identifier¿¿2066¿cmd¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2005¿Identifier¿¿2066¿push¿¿¿{"start":{"line":179,"column":8},"end":{"line":179,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2006¿Identifier¿¿2066¿v244¿¿¿¿¿Identifier
2007¿ExpressionStatement¿¿2066¿¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
2008¿Identifier¿¿2066¿v245¿¿¿¿¿Identifier
2009¿BlockStatement¿¿2066¿¿¿¿{"start":{"line":178,"column":12},"end":{"line":180,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
2010¿VariableDeclarator¿¿2066¿v246¿¿¿{"start":{"line":181,"column":42},"end":{"line":181,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
2011¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":181,"column":42},"end":{"line":181,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
2012¿Identifier¿¿2066¿version¿¿¿{"start":{"line":181,"column":42},"end":{"line":181,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2013¿Identifier¿¿2066¿path¿¿¿{"start":{"line":181,"column":50},"end":{"line":181,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2014¿VariableDeclarator¿¿2066¿v247¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
2015¿CallExpression¿¿2066¿¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
2016¿Identifier¿¿2066¿sprintf¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2017¿Literal¿string¿2066¿¿'-write %s +delete'¿¿{"start":{"line":181,"column":21},"end":{"line":181,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Literal
2018¿Identifier¿¿2066¿v246¿¿¿¿¿Identifier
2019¿VariableDeclarator¿¿2066¿v248¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿VariableDeclarator
2020¿CallExpression¿¿2066¿¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
2021¿MemberExpression¿¿2066¿¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
2022¿Identifier¿¿2066¿cmd¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2023¿Identifier¿¿2066¿push¿¿¿{"start":{"line":181,"column":8},"end":{"line":181,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2024¿Identifier¿¿2066¿v247¿¿¿¿¿Identifier
2025¿ExpressionStatement¿¿2066¿¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
2026¿Identifier¿¿2066¿v248¿¿¿¿¿Identifier
2027¿BlockStatement¿¿2066¿¿¿¿{"start":{"line":180,"column":9},"end":{"line":182,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
