Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
950¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":129,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Program
1605¿Literal¿string¿1648¿¿'image/jpeg'¿¿{"start":{"line":121,"column":13},"end":{"line":121,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1606¿ExpressionStatement¿¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿ExpressionStatement
1607¿AssignmentExpression¿=¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿AssignmentExpression
1608¿MemberExpression¿computed¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿MemberExpression
1609¿Identifier¿¿1648¿v162¿¿¿¿¿Identifier
1610¿Literal¿string¿1648¿¿'.jpg'¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":10},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1611¿Literal¿string¿1648¿¿'image/jpeg'¿¿{"start":{"line":122,"column":12},"end":{"line":122,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1612¿ExpressionStatement¿¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿ExpressionStatement
1613¿AssignmentExpression¿=¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿AssignmentExpression
1614¿MemberExpression¿computed¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿MemberExpression
1615¿Identifier¿¿1648¿v162¿¿¿¿¿Identifier
1616¿Literal¿string¿1648¿¿'.png'¿¿{"start":{"line":123,"column":4},"end":{"line":123,"column":10},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1617¿Literal¿string¿1648¿¿'image/png'¿¿{"start":{"line":123,"column":12},"end":{"line":123,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1618¿ExpressionStatement¿¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿ExpressionStatement
1619¿AssignmentExpression¿=¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿AssignmentExpression
1620¿MemberExpression¿computed¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿MemberExpression
1621¿Identifier¿¿1648¿v162¿¿¿¿¿Identifier
1622¿Literal¿string¿1648¿¿'.gif'¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":10},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1623¿Literal¿string¿1648¿¿'image/gif'¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1624¿ExpressionStatement¿¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿ExpressionStatement
1625¿AssignmentExpression¿=¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿AssignmentExpression
1626¿MemberExpression¿computed¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿MemberExpression
1627¿Identifier¿¿1648¿v162¿¿¿¿¿Identifier
1628¿Literal¿string¿1648¿¿'.css'¿¿{"start":{"line":125,"column":4},"end":{"line":125,"column":10},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1629¿Literal¿string¿1648¿¿'text/css'¿¿{"start":{"line":125,"column":12},"end":{"line":125,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1630¿ExpressionStatement¿¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿ExpressionStatement
1631¿AssignmentExpression¿=¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿AssignmentExpression
1632¿MemberExpression¿computed¿1648¿¿¿¿{"start":{"line":119,"column":37},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿MemberExpression
1633¿Identifier¿¿1648¿v162¿¿¿¿¿Identifier
1634¿Literal¿string¿1648¿¿'.js'¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1635¿Literal¿string¿1648¿¿'text/javascript'¿¿{"start":{"line":126,"column":11},"end":{"line":126,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Literal
1636¿ExpressionStatement¿¿1648¿¿¿¿{"start":{"line":119,"column":0},"end":{"line":127,"column":2},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿ExpressionStatement
1637¿AssignmentExpression¿=¿1648¿¿¿¿{"start":{"line":119,"column":0},"end":{"line":127,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿AssignmentExpression
1638¿MemberExpression¿¿1648¿¿¿¿{"start":{"line":119,"column":0},"end":{"line":119,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿MemberExpression
1639¿Identifier¿¿1648¿v161¿¿¿¿¿Identifier
1640¿Identifier¿¿1648¿mime¿¿¿{"start":{"line":119,"column":30},"end":{"line":119,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Identifier
1641¿Identifier¿¿1648¿v162¿¿¿¿¿Identifier
1642¿ExpressionStatement¿¿1648¿¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿ExpressionStatement
1643¿AssignmentExpression¿=¿1648¿¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿AssignmentExpression
1644¿MemberExpression¿¿1648¿¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿MemberExpression
1645¿Identifier¿¿1648¿module¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":6},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Identifier
1646¿Identifier¿¿1648¿exports¿¿¿{"start":{"line":129,"column":7},"end":{"line":129,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Identifier
1647¿Identifier¿¿1648¿NodeStaticWebServer¿¿¿{"start":{"line":129,"column":17},"end":{"line":129,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-static-webserver_0.0.1/src/node-static-webserver.js"}¿¿Identifier
1648¿CFG_F_START¿¿1648¿__main__¿¿¿¿¿CFG_F_START
1649¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1650¿CFG_F_START¿¿1650¿968_anon¿¿¿¿¿CFG_F_START
1651¿CFG_F_END¿¿0¿968_anon¿¿¿¿¿CFG_F_END
1652¿CFG_F_START¿¿1652¿995_anon¿¿¿¿¿CFG_F_START
1653¿CFG_F_END¿¿0¿995_anon¿¿¿¿¿CFG_F_END
1654¿CFG_F_START¿¿1654¿1039_anon¿¿¿¿¿CFG_F_START
1655¿CFG_F_END¿¿0¿1039_anon¿¿¿¿¿CFG_F_END
1656¿CFG_IF_END¿¿0¿1055¿¿¿¿¿CFG_IF_END
1657¿CFG_IF_END¿¿0¿1109¿¿¿¿¿CFG_IF_END
1658¿CFG_F_START¿¿1658¿1133_anon¿¿¿¿¿CFG_F_START
1659¿CFG_F_END¿¿0¿1133_anon¿¿¿¿¿CFG_F_END
1660¿CFG_F_START¿¿1660¿1177_anon¿¿¿¿¿CFG_F_START
1661¿CFG_F_END¿¿0¿1177_anon¿¿¿¿¿CFG_F_END
1662¿CFG_F_START¿¿1662¿1181_anon¿¿¿¿¿CFG_F_START
1663¿CFG_F_END¿¿0¿1181_anon¿¿¿¿¿CFG_F_END
1664¿CFG_F_START¿¿1664¿1212_anon¿¿¿¿¿CFG_F_START
1665¿CFG_F_END¿¿0¿1212_anon¿¿¿¿¿CFG_F_END
1666¿CFG_IF_END¿¿0¿1218¿¿¿¿¿CFG_IF_END
1667¿CFG_IF_END¿¿0¿1200¿¿¿¿¿CFG_IF_END
1668¿CFG_IF_END¿¿0¿1187¿¿¿¿¿CFG_IF_END
1669¿CFG_F_START¿¿1669¿1276_anon¿¿¿¿¿CFG_F_START
1670¿CFG_F_END¿¿0¿1276_anon¿¿¿¿¿CFG_F_END
1671¿CFG_IF_END¿¿0¿1284¿¿¿¿¿CFG_IF_END
1672¿CFG_IF_END¿¿0¿1309¿¿¿¿¿CFG_IF_END
1673¿CFG_F_START¿¿1673¿1343_anon¿¿¿¿¿CFG_F_START
1674¿CFG_F_END¿¿0¿1343_anon¿¿¿¿¿CFG_F_END
1675¿CFG_F_START¿¿1675¿1414_anon¿¿¿¿¿CFG_F_START
1676¿CFG_F_END¿¿0¿1414_anon¿¿¿¿¿CFG_F_END
1677¿CFG_F_START¿¿1677¿1471_anon¿¿¿¿¿CFG_F_START
1678¿CFG_F_END¿¿0¿1471_anon¿¿¿¿¿CFG_F_END
1679¿CFG_F_START¿¿1679¿1514_anon¿¿¿¿¿CFG_F_START
1680¿CFG_F_END¿¿0¿1514_anon¿¿¿¿¿CFG_F_END
1681¿CFG_F_START¿¿1681¿1557_anon¿¿¿¿¿CFG_F_START
1682¿CFG_F_END¿¿0¿1557_anon¿¿¿¿¿CFG_F_END
1683¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1684¿PDG_CALL¿¿1648¿1648.CALL->require-o209¿¿¿¿¿PDG_CALL
1685¿PDG_OBJECT¿¿0¿1648.http-o210¿¿¿¿¿PDG_OBJECT
1686¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1687¿PDG_CALL¿¿1648¿1648.CALL->require-o211¿¿¿¿¿PDG_CALL
1688¿PDG_OBJECT¿¿0¿1648.url-o212¿¿¿¿¿PDG_OBJECT
1689¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1690¿PDG_CALL¿¿1648¿1648.CALL->require-o213¿¿¿¿¿PDG_CALL
1691¿PDG_OBJECT¿¿0¿1648.path-o214¿¿¿¿¿PDG_OBJECT
1692¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1693¿PDG_CALL¿¿1648¿1648.CALL->require-o215¿¿¿¿¿PDG_CALL
1694¿PDG_OBJECT¿¿0¿1648.fs-o216¿¿¿¿¿PDG_OBJECT
1695¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1696¿PDG_OBJECT¿¿0¿1650.this-o217¿¿¿¿¿PDG_OBJECT
1697¿PDG_OBJECT¿¿0¿1650.contentPath-o218¿¿¿¿¿PDG_OBJECT
1698¿PDG_OBJECT¿¿0¿1650.port-o219¿¿¿¿¿PDG_OBJECT
1699¿PDG_OBJECT¿¿0¿1650.address-o220¿¿¿¿¿PDG_OBJECT
1700¿PDG_OBJECT¿¿0¿1648.NodeStaticWebServer-o221¿¿¿¿¿PDG_OBJECT
1701¿PDG_OBJECT¿¿0¿1648.NodeStaticWebServer.prototype-o222¿¿¿¿¿PDG_OBJECT
1702¿PDG_OBJECT¿¿0¿1654.this-o223¿¿¿¿¿PDG_OBJECT
1703¿PDG_OBJECT¿¿0¿1654.request-o224¿¿¿¿¿PDG_OBJECT
1704¿PDG_OBJECT¿¿0¿1654.response-o225¿¿¿¿¿PDG_OBJECT
1705¿PDG_OBJECT¿¿0¿1648.v105-o226¿¿¿¿¿PDG_OBJECT
1706¿PDG_OBJECT¿¿0¿1648.v87-o227¿¿¿¿¿PDG_OBJECT
1707¿PDG_OBJECT¿¿0¿1648.v87._onCreateServer-o228¿¿¿¿¿PDG_OBJECT
1708¿PDG_OBJECT¿¿0¿1660.this-o229¿¿¿¿¿PDG_OBJECT
1709¿PDG_OBJECT¿¿0¿1660.filename-o230¿¿¿¿¿PDG_OBJECT
1710¿PDG_OBJECT¿¿0¿1660.callback-o231¿¿¿¿¿PDG_OBJECT
1711¿PDG_OBJECT¿¿0¿1648.v118-o232¿¿¿¿¿PDG_OBJECT
1712¿PDG_OBJECT¿¿0¿1648.v106-o233¿¿¿¿¿PDG_OBJECT
1713¿PDG_OBJECT¿¿0¿1648.v106._checkFile-o234¿¿¿¿¿PDG_OBJECT
1714¿PDG_OBJECT¿¿0¿1669.this-o235¿¿¿¿¿PDG_OBJECT
1715¿PDG_OBJECT¿¿0¿1669.response-o236¿¿¿¿¿PDG_OBJECT
1716¿PDG_OBJECT¿¿0¿1669.filename-o237¿¿¿¿¿PDG_OBJECT
1717¿PDG_OBJECT¿¿0¿1669.stats-o238¿¿¿¿¿PDG_OBJECT
1718¿PDG_OBJECT¿¿0¿1669.lastModifiedSince-o239¿¿¿¿¿PDG_OBJECT
1719¿PDG_OBJECT¿¿0¿1648.v143-o240¿¿¿¿¿PDG_OBJECT
1720¿PDG_OBJECT¿¿0¿1648.v119-o241¿¿¿¿¿PDG_OBJECT
1721¿PDG_OBJECT¿¿0¿1648.v119._responseFile-o242¿¿¿¿¿PDG_OBJECT
1722¿PDG_OBJECT¿¿0¿1677.this-o243¿¿¿¿¿PDG_OBJECT
1723¿PDG_OBJECT¿¿0¿1677.response-o244¿¿¿¿¿PDG_OBJECT
1724¿PDG_OBJECT¿¿0¿1648.v149-o245¿¿¿¿¿PDG_OBJECT
1725¿PDG_OBJECT¿¿0¿1648.v144-o246¿¿¿¿¿PDG_OBJECT
1726¿PDG_OBJECT¿¿0¿1648.v144._httpBadHost-o247¿¿¿¿¿PDG_OBJECT
1727¿PDG_OBJECT¿¿0¿1679.this-o248¿¿¿¿¿PDG_OBJECT
1728¿PDG_OBJECT¿¿0¿1679.response-o249¿¿¿¿¿PDG_OBJECT
1729¿PDG_OBJECT¿¿0¿1648.v155-o250¿¿¿¿¿PDG_OBJECT
1730¿PDG_OBJECT¿¿0¿1648.v150-o251¿¿¿¿¿PDG_OBJECT
1731¿PDG_OBJECT¿¿0¿1648.v150._httpNotFound-o252¿¿¿¿¿PDG_OBJECT
1732¿PDG_OBJECT¿¿0¿1681.this-o253¿¿¿¿¿PDG_OBJECT
1733¿PDG_OBJECT¿¿0¿1681.response-o254¿¿¿¿¿PDG_OBJECT
1734¿PDG_OBJECT¿¿0¿1681.location-o255¿¿¿¿¿PDG_OBJECT
1735¿PDG_OBJECT¿¿0¿1648.v160-o256¿¿¿¿¿PDG_OBJECT
1736¿PDG_OBJECT¿¿0¿1648.v156-o257¿¿¿¿¿PDG_OBJECT
1737¿PDG_OBJECT¿¿0¿1648.v156._httpRedirect-o258¿¿¿¿¿PDG_OBJECT
1738¿PDG_OBJECT¿¿0¿1648.v162-o259¿¿¿¿¿PDG_OBJECT
1739¿PDG_OBJECT¿¿0¿1648.v162-o260¿¿¿¿¿PDG_OBJECT
1740¿PDG_OBJECT¿¿0¿1648.v162.'.html'-o261¿¿¿¿¿PDG_OBJECT
1741¿PDG_OBJECT¿¿0¿1648.v162-o262¿¿¿¿¿PDG_OBJECT
1742¿PDG_OBJECT¿¿0¿1648.v162.'.jpeg'-o263¿¿¿¿¿PDG_OBJECT
1743¿PDG_OBJECT¿¿0¿1648.v162-o264¿¿¿¿¿PDG_OBJECT
1744¿PDG_OBJECT¿¿0¿1648.v162.'.jpg'-o265¿¿¿¿¿PDG_OBJECT
1745¿PDG_OBJECT¿¿0¿1648.v162-o266¿¿¿¿¿PDG_OBJECT
1746¿PDG_OBJECT¿¿0¿1648.v162.'.png'-o267¿¿¿¿¿PDG_OBJECT
1747¿PDG_OBJECT¿¿0¿1648.v162-o268¿¿¿¿¿PDG_OBJECT
1748¿PDG_OBJECT¿¿0¿1648.v162.'.gif'-o269¿¿¿¿¿PDG_OBJECT
1749¿PDG_OBJECT¿¿0¿1648.v162-o270¿¿¿¿¿PDG_OBJECT
1750¿PDG_OBJECT¿¿0¿1648.v162.'.css'-o271¿¿¿¿¿PDG_OBJECT
1751¿PDG_OBJECT¿¿0¿1648.v162-o272¿¿¿¿¿PDG_OBJECT
1752¿PDG_OBJECT¿¿0¿1648.v162.'.js'-o273¿¿¿¿¿PDG_OBJECT
1753¿PDG_OBJECT¿¿0¿1648.v161-o274¿¿¿¿¿PDG_OBJECT
1754¿PDG_OBJECT¿¿0¿1648.v161.mime-o275¿¿¿¿¿PDG_OBJECT
1755¿PDG_OBJECT¿¿0¿1648.module-o276¿¿¿¿¿PDG_OBJECT
1756¿PDG_OBJECT¿¿0¿1648.module.exports-o277¿¿¿¿¿PDG_OBJECT
1757¿PDG_OBJECT¿¿0¿1650.this-o278¿¿¿¿¿PDG_OBJECT
1758¿PDG_OBJECT¿¿0¿1650.this._contentPath-o279¿¿¿¿¿PDG_OBJECT
1759¿PDG_OBJECT¿¿0¿1650.this-o280¿¿¿¿¿PDG_OBJECT
1760¿PDG_OBJECT¿¿0¿1650.this._port-o281¿¿¿¿¿PDG_OBJECT
1761¿PDG_OBJECT¿¿0¿1650.this-o282¿¿¿¿¿PDG_OBJECT
1762¿PDG_OBJECT¿¿0¿1650.this._address-o283¿¿¿¿¿PDG_OBJECT
1763¿PDG_OBJECT¿¿0¿1652.this-o284¿¿¿¿¿PDG_OBJECT
1764¿PDG_OBJECT¿¿0¿1652.req-o285¿¿¿¿¿PDG_OBJECT
1765¿PDG_OBJECT¿¿0¿1652.res-o286¿¿¿¿¿PDG_OBJECT
1766¿PDG_OBJECT¿¿0¿1650.v83-o287¿¿¿¿¿PDG_OBJECT
1767¿PDG_CALL¿¿1650¿1650.CALL->http.createServer-o288¿¿¿¿¿PDG_CALL
1768¿PDG_OBJECT¿¿0¿1650.v84-o289¿¿¿¿¿PDG_OBJECT
1769¿PDG_CALL¿¿1650¿1650.CALL->v84.listen-o290¿¿¿¿¿PDG_CALL
1770¿PDG_OBJECT¿¿0¿1650.v85-o291¿¿¿¿¿PDG_OBJECT
1771¿PDG_OBJECT¿¿0¿1650.this-o292¿¿¿¿¿PDG_OBJECT
1772¿PDG_OBJECT¿¿0¿1650.this._server-o293¿¿¿¿¿PDG_OBJECT
1773¿PDG_RETURN¿¿0¿1650.RET_OBJ-o294¿¿¿¿¿PDG_RETURN
1774¿PDG_CALL¿¿1652¿1652.CALL->self._onCreateServer-o295¿¿¿¿¿PDG_CALL
1775¿PDG_OBJECT¿¿0¿1652.v82-o296¿¿¿¿¿PDG_OBJECT
1776¿PDG_OBJECT¿¿0¿1654.request.headers-o297¿¿¿¿¿PDG_OBJECT
1777¿PDG_OBJECT¿¿0¿1654.v88.host-o298¿¿¿¿¿PDG_OBJECT
1778¿PDG_CALL¿¿1654¿1654.CALL->this._badHost-o299¿¿¿¿¿PDG_CALL
1779¿PDG_OBJECT¿¿0¿1654.v90-o300¿¿¿¿¿PDG_OBJECT
1780¿PDG_OBJECT¿¿0¿1654.request.url-o301¿¿¿¿¿PDG_OBJECT
1781¿PDG_CALL¿¿1654¿1654.CALL->url.parse-o302¿¿¿¿¿PDG_CALL
1782¿PDG_OBJECT¿¿0¿1654.v92-o303¿¿¿¿¿PDG_OBJECT
1783¿PDG_OBJECT¿¿0¿1654.v92.pathname-o304¿¿¿¿¿PDG_OBJECT
1784¿PDG_OBJECT¿¿0¿1654.this._contentPath-o305¿¿¿¿¿PDG_OBJECT
1785¿PDG_CALL¿¿1654¿1654.CALL->path.join-o306¿¿¿¿¿PDG_CALL
1786¿PDG_OBJECT¿¿0¿1654.filename-o307¿¿¿¿¿PDG_OBJECT
1787¿PDG_CALL¿¿1654¿1654.CALL->host.substr-o308¿¿¿¿¿PDG_CALL
1788¿PDG_OBJECT¿¿0¿1654.v94-o309¿¿¿¿¿PDG_OBJECT
1789¿PDG_CALL¿¿1654¿1654.CALL->v94.toLowerCase-o310¿¿¿¿¿PDG_CALL
1790¿PDG_OBJECT¿¿0¿1654.v95-o311¿¿¿¿¿PDG_OBJECT
1791¿PDG_OBJECT¿¿0¿1654.v96-o312¿¿¿¿¿PDG_OBJECT
1792¿PDG_CALL¿¿1654¿1654.CALL->host.substr-o313¿¿¿¿¿PDG_CALL
1793¿PDG_OBJECT¿¿0¿1654.v97-o314¿¿¿¿¿PDG_OBJECT
1794¿PDG_OBJECT¿¿0¿1654.v98-o315¿¿¿¿¿PDG_OBJECT
1795¿PDG_CALL¿¿1654¿1654.CALL->this._httpRedirect-o316¿¿¿¿¿PDG_CALL
1796¿PDG_OBJECT¿¿0¿1654.v99-o317¿¿¿¿¿PDG_OBJECT
1797¿PDG_OBJECT¿¿0¿1658.this-o318¿¿¿¿¿PDG_OBJECT
1798¿PDG_OBJECT¿¿0¿1658.filename-o319¿¿¿¿¿PDG_OBJECT
1799¿PDG_OBJECT¿¿0¿1658.stats-o320¿¿¿¿¿PDG_OBJECT
1800¿PDG_OBJECT¿¿0¿1654.v103-o321¿¿¿¿¿PDG_OBJECT
1801¿PDG_CALL¿¿1654¿1654.CALL->this._checkFile-o322¿¿¿¿¿PDG_CALL
1802¿PDG_OBJECT¿¿0¿1654.v104-o323¿¿¿¿¿PDG_OBJECT
1803¿PDG_OBJECT¿¿0¿1658.v100."if-modified-since"-o324¿¿¿¿¿PDG_OBJECT
1804¿PDG_CALL¿¿1658¿1658.CALL->self._responseFile-o325¿¿¿¿¿PDG_CALL
1805¿PDG_OBJECT¿¿0¿1658.v102-o326¿¿¿¿¿PDG_OBJECT
1806¿PDG_OBJECT¿¿0¿1662.this-o327¿¿¿¿¿PDG_OBJECT
1807¿PDG_OBJECT¿¿0¿1662.err-o328¿¿¿¿¿PDG_OBJECT
1808¿PDG_OBJECT¿¿0¿1662.stats-o329¿¿¿¿¿PDG_OBJECT
1809¿PDG_OBJECT¿¿0¿1660.v116-o330¿¿¿¿¿PDG_OBJECT
1810¿PDG_CALL¿¿1660¿1660.CALL->fs.stat-o331¿¿¿¿¿PDG_CALL
1811¿PDG_OBJECT¿¿0¿1660.v117-o332¿¿¿¿¿PDG_OBJECT
1812¿PDG_CALL¿¿1662¿1662.CALL->callback-o333¿¿¿¿¿PDG_CALL
1813¿PDG_OBJECT¿¿0¿1662.v108-o334¿¿¿¿¿PDG_OBJECT
1814¿PDG_CALL¿¿1662¿1662.CALL->stats.isDirectory-o335¿¿¿¿¿PDG_CALL
1815¿PDG_OBJECT¿¿0¿1662.v109-o336¿¿¿¿¿PDG_OBJECT
1816¿PDG_CALL¿¿1662¿1662.CALL->path.join-o337¿¿¿¿¿PDG_CALL
1817¿PDG_OBJECT¿¿0¿1662.filename-o338¿¿¿¿¿PDG_OBJECT
1818¿PDG_OBJECT¿¿0¿1664.this-o339¿¿¿¿¿PDG_OBJECT
1819¿PDG_OBJECT¿¿0¿1664.err-o340¿¿¿¿¿PDG_OBJECT
1820¿PDG_OBJECT¿¿0¿1664.stats-o341¿¿¿¿¿PDG_OBJECT
1821¿PDG_OBJECT¿¿0¿1662.v113-o342¿¿¿¿¿PDG_OBJECT
1822¿PDG_CALL¿¿1662¿1662.CALL->fs.stat-o343¿¿¿¿¿PDG_CALL
1823¿PDG_OBJECT¿¿0¿1662.v114-o344¿¿¿¿¿PDG_OBJECT
1824¿PDG_CALL¿¿1662¿1662.CALL->callback-o345¿¿¿¿¿PDG_CALL
1825¿PDG_OBJECT¿¿0¿1662.v115-o346¿¿¿¿¿PDG_OBJECT
1826¿PDG_CALL¿¿1664¿1664.CALL->callback-o347¿¿¿¿¿PDG_CALL
1827¿PDG_OBJECT¿¿0¿1664.v111-o348¿¿¿¿¿PDG_OBJECT
1828¿PDG_CALL¿¿1664¿1664.CALL->callback-o349¿¿¿¿¿PDG_CALL
1829¿PDG_OBJECT¿¿0¿1664.v112-o350¿¿¿¿¿PDG_OBJECT
1830¿PDG_CALL¿¿1669¿1669.CALL->this._httpNotFound-o351¿¿¿¿¿PDG_CALL
1831¿PDG_OBJECT¿¿0¿1669.v121-o352¿¿¿¿¿PDG_OBJECT
1832¿PDG_OBJECT¿¿0¿1669.stats.mtime-o353¿¿¿¿¿PDG_OBJECT
1833¿PDG_CALL¿¿1669¿1669.CALL->v122.toUTCString-o354¿¿¿¿¿PDG_CALL
1834¿PDG_OBJECT¿¿0¿1669.lastModified-o355¿¿¿¿¿PDG_OBJECT
1835¿PDG_OBJECT¿¿0¿1669.v123-o356¿¿¿¿¿PDG_OBJECT
1836¿PDG_OBJECT¿¿0¿1669.v124-o357¿¿¿¿¿PDG_OBJECT
1837¿PDG_CALL¿¿1669¿1669.CALL->response.writeHead-o358¿¿¿¿¿PDG_CALL
1838¿PDG_OBJECT¿¿0¿1669.v125-o359¿¿¿¿¿PDG_OBJECT
1839¿PDG_CALL¿¿1669¿1669.CALL->response.end-o360¿¿¿¿¿PDG_CALL
1840¿PDG_OBJECT¿¿0¿1669.v126-o361¿¿¿¿¿PDG_OBJECT
1841¿PDG_CALL¿¿1669¿1669.CALL->fs.createReadStream-o362¿¿¿¿¿PDG_CALL
1842¿PDG_OBJECT¿¿0¿1669.readStream-o363¿¿¿¿¿PDG_OBJECT
1843¿TAINT_SINK¿¿0¿createReadStream¿¿¿¿¿TAINT_SINK
