Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7302¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":781,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Program
8862¿MemberExpression¿computed¿13067¿¿¿¿{"start":{"line":243,"column":35},"end":{"line":243,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8863¿ThisExpression¿¿13067¿¿¿¿{"start":{"line":243,"column":35},"end":{"line":243,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
8864¿Identifier¿¿13067¿key¿¿¿{"start":{"line":243,"column":40},"end":{"line":243,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8865¿VariableDeclarator¿¿13067¿v896¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8866¿UnaryExpression¿typeof¿13067¿¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿UnaryExpression
8867¿Identifier¿¿13067¿item¿¿¿{"start":{"line":244,"column":35},"end":{"line":244,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8868¿VariableDeclarator¿¿13067¿v897¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8869¿BinaryExpression¿===¿13067¿¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
8870¿Identifier¿¿13067¿v896¿¿¿¿¿Identifier
8871¿Literal¿string¿13067¿¿'object'¿¿{"start":{"line":244,"column":44},"end":{"line":244,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
8872¿VariableDeclarator¿¿13067¿v898¿¿¿{"start":{"line":244,"column":56},"end":{"line":244,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8873¿BinaryExpression¿!==¿13067¿¿¿¿{"start":{"line":244,"column":56},"end":{"line":244,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
8874¿Identifier¿¿13067¿item¿¿¿{"start":{"line":244,"column":56},"end":{"line":244,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8875¿Literal¿object¿13067¿¿null¿¿{"start":{"line":244,"column":65},"end":{"line":244,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
8876¿VariableDeclarator¿¿13067¿v899¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8877¿LogicalExpression¿&&¿13067¿¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿LogicalExpression
8878¿Identifier¿¿13067¿v897¿¿¿¿¿Identifier
8879¿Identifier¿¿13067¿v898¿¿¿¿¿Identifier
8880¿VariableDeclarator¿¿13067¿v900¿¿¿{"start":{"line":244,"column":73},"end":{"line":244,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8881¿BinaryExpression¿!==¿13067¿¿¿¿{"start":{"line":244,"column":73},"end":{"line":244,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
8882¿Identifier¿¿13067¿key¿¿¿{"start":{"line":244,"column":73},"end":{"line":244,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8883¿Literal¿string¿13067¿¿'deps'¿¿{"start":{"line":244,"column":81},"end":{"line":244,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
8884¿VariableDeclarator¿¿13067¿v901¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8885¿LogicalExpression¿&&¿13067¿¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿LogicalExpression
8886¿Identifier¿¿13067¿v899¿¿¿¿¿Identifier
8887¿Identifier¿¿13067¿v900¿¿¿¿¿Identifier
8888¿VariableDeclarator¿¿13067¿v902¿¿¿{"start":{"line":244,"column":91},"end":{"line":244,"column":108},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8889¿CallExpression¿¿13067¿¿¿¿{"start":{"line":244,"column":91},"end":{"line":244,"column":108},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
8890¿MemberExpression¿¿13067¿¿¿¿{"start":{"line":244,"column":91},"end":{"line":244,"column":102},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8891¿Identifier¿¿13067¿key¿¿¿{"start":{"line":244,"column":91},"end":{"line":244,"column":94},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8892¿Identifier¿¿13067¿indexOf¿¿¿{"start":{"line":244,"column":95},"end":{"line":244,"column":102},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8893¿Literal¿string¿13067¿¿'__'¿¿{"start":{"line":244,"column":103},"end":{"line":244,"column":107},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
8894¿VariableDeclarator¿¿13067¿v903¿¿¿{"start":{"line":244,"column":91},"end":{"line":244,"column":114},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8895¿BinaryExpression¿!==¿13067¿¿¿¿{"start":{"line":244,"column":91},"end":{"line":244,"column":114},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
8896¿Identifier¿¿13067¿v902¿¿¿¿¿Identifier
8897¿Literal¿number¿13067¿¿0¿¿{"start":{"line":244,"column":113},"end":{"line":244,"column":114},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
8898¿VariableDeclarator¿¿13067¿v904¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":114},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8899¿LogicalExpression¿&&¿13067¿¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":114},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿LogicalExpression
8900¿Identifier¿¿13067¿v901¿¿¿¿¿Identifier
8901¿Identifier¿¿13067¿v903¿¿¿¿¿Identifier
8902¿VariableDeclarator¿¿13067¿v905¿¿¿{"start":{"line":244,"column":120},"end":{"line":244,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8903¿MemberExpression¿¿13067¿¿¿¿{"start":{"line":244,"column":120},"end":{"line":244,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8904¿Identifier¿¿13067¿classObj¿¿¿{"start":{"line":244,"column":120},"end":{"line":244,"column":128},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8905¿Identifier¿¿13067¿__deps¿¿¿{"start":{"line":244,"column":129},"end":{"line":244,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8906¿VariableDeclarator¿¿13067¿v906¿¿¿{"start":{"line":244,"column":119},"end":{"line":244,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8907¿UnaryExpression¿!¿13067¿¿¿¿{"start":{"line":244,"column":119},"end":{"line":244,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿UnaryExpression
8908¿Identifier¿¿13067¿v905¿¿¿¿¿Identifier
8909¿VariableDeclarator¿¿13067¿v907¿¿¿{"start":{"line":244,"column":140},"end":{"line":244,"column":155},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8910¿MemberExpression¿¿13067¿¿¿¿{"start":{"line":244,"column":140},"end":{"line":244,"column":155},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8911¿Identifier¿¿13067¿classObj¿¿¿{"start":{"line":244,"column":140},"end":{"line":244,"column":148},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8912¿Identifier¿¿13067¿__deps¿¿¿{"start":{"line":244,"column":149},"end":{"line":244,"column":155},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8913¿VariableDeclarator¿¿13067¿v908¿¿¿{"start":{"line":244,"column":140},"end":{"line":244,"column":160},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8914¿MemberExpression¿computed¿13067¿¿¿¿{"start":{"line":244,"column":140},"end":{"line":244,"column":160},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8915¿Identifier¿¿13067¿v907¿¿¿¿¿Identifier
8916¿Identifier¿¿13067¿key¿¿¿{"start":{"line":244,"column":156},"end":{"line":244,"column":159},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8917¿VariableDeclarator¿¿13067¿v909¿¿¿{"start":{"line":244,"column":139},"end":{"line":244,"column":160},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8918¿UnaryExpression¿!¿13067¿¿¿¿{"start":{"line":244,"column":139},"end":{"line":244,"column":160},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿UnaryExpression
8919¿Identifier¿¿13067¿v908¿¿¿¿¿Identifier
8920¿VariableDeclarator¿¿13067¿v910¿¿¿{"start":{"line":244,"column":119},"end":{"line":244,"column":160},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8921¿LogicalExpression¿||¿13067¿¿¿¿{"start":{"line":244,"column":119},"end":{"line":244,"column":160},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿LogicalExpression
8922¿Identifier¿¿13067¿v906¿¿¿¿¿Identifier
8923¿Identifier¿¿13067¿v909¿¿¿¿¿Identifier
8924¿VariableDeclarator¿¿13067¿v911¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":161},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8925¿LogicalExpression¿&&¿13067¿¿¿¿{"start":{"line":244,"column":28},"end":{"line":244,"column":161},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿LogicalExpression
8926¿Identifier¿¿13067¿v904¿¿¿¿¿Identifier
8927¿Identifier¿¿13067¿v910¿¿¿¿¿Identifier
8928¿IfStatement¿¿13067¿¿¿¿{"start":{"line":244,"column":24},"end":{"line":246,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿IfStatement
8929¿Identifier¿¿13067¿v911¿¿¿¿¿Identifier
8930¿VariableDeclarator¿¿13067¿v912¿¿¿{"start":{"line":245,"column":28},"end":{"line":245,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8931¿CallExpression¿¿13067¿¿¿¿{"start":{"line":245,"column":28},"end":{"line":245,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
8932¿MemberExpression¿¿13067¿¿¿¿{"start":{"line":245,"column":28},"end":{"line":245,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8933¿Identifier¿¿13067¿needCloneKeyArray¿¿¿{"start":{"line":245,"column":28},"end":{"line":245,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8934¿Identifier¿¿13067¿push¿¿¿{"start":{"line":245,"column":46},"end":{"line":245,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8935¿Identifier¿¿13067¿key¿¿¿{"start":{"line":245,"column":51},"end":{"line":245,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8936¿ExpressionStatement¿¿13067¿¿¿¿{"start":{"line":245,"column":28},"end":{"line":245,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
8937¿Identifier¿¿13067¿v912¿¿¿¿¿Identifier
8938¿BlockStatement¿¿13067¿¿¿¿{"start":{"line":244,"column":163},"end":{"line":246,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
8939¿BlockStatement¿¿13067¿¿¿¿{"start":{"line":242,"column":50},"end":{"line":247,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
8940¿BlockStatement¿¿13067¿¿¿¿{"start":{"line":241,"column":38},"end":{"line":248,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
8941¿ExpressionStatement¿¿13067¿¿¿¿{"start":{"line":249,"column":16},"end":{"line":249,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
8942¿AssignmentExpression¿=¿13067¿¿¿¿{"start":{"line":249,"column":16},"end":{"line":249,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
8943¿MemberExpression¿¿13067¿¿¿¿{"start":{"line":249,"column":16},"end":{"line":249,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8944¿ThisExpression¿¿13067¿¿¿¿{"start":{"line":249,"column":16},"end":{"line":249,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
8945¿Identifier¿¿13067¿__clones¿¿¿{"start":{"line":249,"column":21},"end":{"line":249,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8946¿Identifier¿¿13067¿needCloneKeyArray¿¿¿{"start":{"line":249,"column":32},"end":{"line":249,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8947¿VariableDeclarator¿¿13067¿v913¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8948¿MemberExpression¿¿13067¿¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8949¿ThisExpression¿¿13067¿¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
8950¿Identifier¿¿13067¿__constructor¿¿¿{"start":{"line":250,"column":21},"end":{"line":250,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8951¿ExpressionStatement¿¿13067¿¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
8952¿AssignmentExpression¿=¿13067¿¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
8953¿MemberExpression¿¿13067¿¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8954¿Identifier¿¿13067¿v913¿¿¿¿¿Identifier
8955¿Identifier¿¿13067¿prototype¿¿¿{"start":{"line":250,"column":35},"end":{"line":250,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8956¿ThisExpression¿¿13067¿¿¿¿{"start":{"line":250,"column":47},"end":{"line":250,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
8957¿BlockStatement¿¿13067¿¿¿¿{"start":{"line":239,"column":49},"end":{"line":251,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
8958¿ExpressionStatement¿¿13060¿¿¿¿{"start":{"line":239,"column":12},"end":{"line":251,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
8959¿AssignmentExpression¿=¿13060¿¿¿¿{"start":{"line":239,"column":12},"end":{"line":251,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
8960¿MemberExpression¿¿13060¿¿¿¿{"start":{"line":239,"column":12},"end":{"line":239,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8961¿Identifier¿¿13060¿classObj¿¿¿{"start":{"line":239,"column":12},"end":{"line":239,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8962¿Identifier¿¿13060¿__staticUpdate¿¿¿{"start":{"line":239,"column":21},"end":{"line":239,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8963¿Identifier¿¿13060¿v914¿¿¿¿¿Identifier
8964¿VariableDeclarator¿¿13060¿v917¿¿¿{"start":{"line":252,"column":12},"end":{"line":255,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8965¿FunctionExpression¿¿13060¿anon¿¿¿{"start":{"line":252,"column":32},"end":{"line":255,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿FunctionExpression
8966¿VariableDeclarator¿¿13072¿v915¿¿¿{"start":{"line":253,"column":16},"end":{"line":253,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8967¿CallExpression¿¿13072¿¿¿¿{"start":{"line":253,"column":16},"end":{"line":253,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
8968¿MemberExpression¿¿13072¿¿¿¿{"start":{"line":253,"column":16},"end":{"line":253,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8969¿ThisExpression¿¿13072¿¿¿¿{"start":{"line":253,"column":16},"end":{"line":253,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
8970¿Identifier¿¿13072¿__staticSource¿¿¿{"start":{"line":253,"column":21},"end":{"line":253,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8971¿ExpressionStatement¿¿13072¿¿¿¿{"start":{"line":253,"column":16},"end":{"line":253,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
8972¿Identifier¿¿13072¿v915¿¿¿¿¿Identifier
8973¿VariableDeclarator¿¿13072¿v916¿¿¿{"start":{"line":254,"column":16},"end":{"line":254,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
8974¿CallExpression¿¿13072¿¿¿¿{"start":{"line":254,"column":16},"end":{"line":254,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
8975¿MemberExpression¿¿13072¿¿¿¿{"start":{"line":254,"column":16},"end":{"line":254,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
8976¿ThisExpression¿¿13072¿¿¿¿{"start":{"line":254,"column":16},"end":{"line":254,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
8977¿Identifier¿¿13072¿__staticUpdate¿¿¿{"start":{"line":254,"column":21},"end":{"line":254,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
8978¿ExpressionStatement¿¿13072¿¿¿¿{"start":{"line":254,"column":16},"end":{"line":254,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
