Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2036¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Program
2592¿BinaryExpression¿===¿3596¿¿¿¿{"start":{"line":115,"column":10},"end":{"line":115,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BinaryExpression
2593¿Identifier¿¿3596¿currentValue¿¿¿{"start":{"line":115,"column":10},"end":{"line":115,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2594¿Identifier¿¿3596¿v295¿¿¿¿¿Identifier
2595¿IfStatement¿¿3596¿¿¿¿{"start":{"line":115,"column":6},"end":{"line":122,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
2596¿Identifier¿¿3596¿v296¿¿¿¿¿Identifier
2597¿VariableDeclarator¿¿3596¿v297¿¿¿{"start":{"line":117,"column":18},"end":{"line":117,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2598¿MemberExpression¿computed¿3596¿¿¿¿{"start":{"line":117,"column":18},"end":{"line":117,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
2599¿Identifier¿¿3596¿path¿¿¿{"start":{"line":117,"column":18},"end":{"line":117,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2600¿Literal¿number¿3596¿¿1¿¿{"start":{"line":117,"column":23},"end":{"line":117,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
2601¿VariableDeclarator¿¿3596¿v298¿¿¿{"start":{"line":117,"column":11},"end":{"line":117,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2602¿UnaryExpression¿typeof¿3596¿¿¿¿{"start":{"line":117,"column":11},"end":{"line":117,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
2603¿Identifier¿¿3596¿v297¿¿¿¿¿Identifier
2604¿VariableDeclarator¿¿3596¿v299¿¿¿{"start":{"line":117,"column":11},"end":{"line":117,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2605¿BinaryExpression¿===¿3596¿¿¿¿{"start":{"line":117,"column":11},"end":{"line":117,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BinaryExpression
2606¿Identifier¿¿3596¿v298¿¿¿¿¿Identifier
2607¿Literal¿string¿3596¿¿'number'¿¿{"start":{"line":117,"column":30},"end":{"line":117,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
2608¿IfStatement¿¿3596¿¿¿¿{"start":{"line":117,"column":8},"end":{"line":121,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
2609¿Identifier¿¿3596¿v299¿¿¿¿¿Identifier
2610¿ExpressionStatement¿¿3596¿¿¿¿{"start":{"line":118,"column":10},"end":{"line":118,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
2611¿AssignmentExpression¿=¿3596¿¿¿¿{"start":{"line":118,"column":10},"end":{"line":118,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
2612¿MemberExpression¿computed¿3596¿¿¿¿{"start":{"line":118,"column":10},"end":{"line":118,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
2613¿Identifier¿¿3596¿obj¿¿¿{"start":{"line":118,"column":10},"end":{"line":118,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2614¿Identifier¿¿3596¿currentPath¿¿¿{"start":{"line":118,"column":14},"end":{"line":118,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2615¿ArrayExpression¿¿3596¿¿¿¿{"start":{"line":118,"column":29},"end":{"line":118,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ArrayExpression
2616¿BlockStatement¿¿3596¿¿¿¿{"start":{"line":117,"column":40},"end":{"line":119,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
2617¿VariableDeclarator¿¿3596¿v300¿¿¿{"start":{"line":120,"column":29},"end":{"line":120,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2618¿ObjectExpression¿¿3596¿¿¿¿¿¿ObjectExpression
2619¿ExpressionStatement¿¿3596¿¿¿¿{"start":{"line":120,"column":10},"end":{"line":120,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
2620¿AssignmentExpression¿=¿3596¿¿¿¿{"start":{"line":120,"column":10},"end":{"line":120,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
2621¿MemberExpression¿computed¿3596¿¿¿¿{"start":{"line":120,"column":10},"end":{"line":120,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
2622¿Identifier¿¿3596¿obj¿¿¿{"start":{"line":120,"column":10},"end":{"line":120,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2623¿Identifier¿¿3596¿currentPath¿¿¿{"start":{"line":120,"column":14},"end":{"line":120,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2624¿Identifier¿¿3596¿v300¿¿¿¿¿Identifier
2625¿BlockStatement¿¿3596¿¿¿¿{"start":{"line":119,"column":15},"end":{"line":121,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
2626¿BlockStatement¿¿3596¿¿¿¿{"start":{"line":115,"column":35},"end":{"line":122,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
2627¿VariableDeclarator¿¿3596¿v301¿¿¿{"start":{"line":124,"column":17},"end":{"line":124,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2628¿MemberExpression¿computed¿3596¿¿¿¿{"start":{"line":124,"column":17},"end":{"line":124,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
2629¿Identifier¿¿3596¿obj¿¿¿{"start":{"line":124,"column":17},"end":{"line":124,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2630¿Identifier¿¿3596¿currentPath¿¿¿{"start":{"line":124,"column":21},"end":{"line":124,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2631¿VariableDeclarator¿¿3596¿v302¿¿¿{"start":{"line":124,"column":35},"end":{"line":124,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2632¿CallExpression¿¿3596¿¿¿¿{"start":{"line":124,"column":35},"end":{"line":124,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
2633¿MemberExpression¿¿3596¿¿¿¿{"start":{"line":124,"column":35},"end":{"line":124,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
2634¿Identifier¿¿3596¿path¿¿¿{"start":{"line":124,"column":35},"end":{"line":124,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2635¿Identifier¿¿3596¿slice¿¿¿{"start":{"line":124,"column":40},"end":{"line":124,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2636¿Literal¿number¿3596¿¿1¿¿{"start":{"line":124,"column":46},"end":{"line":124,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
2637¿VariableDeclarator¿¿3596¿v303¿¿¿{"start":{"line":124,"column":13},"end":{"line":124,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2638¿CallExpression¿¿3596¿¿¿¿{"start":{"line":124,"column":13},"end":{"line":124,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
2639¿Identifier¿¿3596¿set¿¿¿{"start":{"line":124,"column":13},"end":{"line":124,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2640¿Identifier¿¿3596¿v301¿¿¿¿¿Identifier
2641¿Identifier¿¿3596¿v302¿¿¿¿¿Identifier
2642¿Identifier¿¿3596¿value¿¿¿{"start":{"line":124,"column":50},"end":{"line":124,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2643¿Identifier¿¿3596¿doNotReplace¿¿¿{"start":{"line":124,"column":57},"end":{"line":124,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2644¿ReturnStatement¿¿3596¿¿¿¿{"start":{"line":124,"column":6},"end":{"line":124,"column":71},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
2645¿Identifier¿¿3596¿v303¿¿¿¿¿Identifier
2646¿BlockStatement¿¿3596¿¿¿¿{"start":{"line":96,"column":48},"end":{"line":125,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
2647¿VariableDeclarator¿¿3583¿v331¿¿¿{"start":{"line":127,"column":4},"end":{"line":150,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2648¿FunctionExpression¿¿3583¿anon¿¿¿{"start":{"line":127,"column":21},"end":{"line":150,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿FunctionExpression
2649¿Identifier¿¿0¿obj¿¿¿{"start":{"line":127,"column":31},"end":{"line":127,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2650¿Identifier¿¿0¿path¿¿¿{"start":{"line":127,"column":36},"end":{"line":127,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2651¿VariableDeclarator¿¿3605¿v304¿¿¿{"start":{"line":128,"column":10},"end":{"line":128,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2652¿UnaryExpression¿typeof¿3605¿¿¿¿{"start":{"line":128,"column":10},"end":{"line":128,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
2653¿Identifier¿¿3605¿path¿¿¿{"start":{"line":128,"column":17},"end":{"line":128,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2654¿VariableDeclarator¿¿3605¿v305¿¿¿{"start":{"line":128,"column":10},"end":{"line":128,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2655¿BinaryExpression¿===¿3605¿¿¿¿{"start":{"line":128,"column":10},"end":{"line":128,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BinaryExpression
2656¿Identifier¿¿3605¿v304¿¿¿¿¿Identifier
2657¿Literal¿string¿3605¿¿'number'¿¿{"start":{"line":128,"column":26},"end":{"line":128,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
2658¿IfStatement¿¿3605¿¿¿¿{"start":{"line":128,"column":6},"end":{"line":132,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
2659¿Identifier¿¿3605¿v305¿¿¿¿¿Identifier
2660¿ExpressionStatement¿¿3605¿¿¿¿{"start":{"line":129,"column":8},"end":{"line":129,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
2661¿AssignmentExpression¿=¿3605¿¿¿¿{"start":{"line":129,"column":8},"end":{"line":129,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
2662¿Identifier¿¿3605¿path¿¿¿{"start":{"line":129,"column":8},"end":{"line":129,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2663¿ArrayExpression¿¿3605¿¿¿¿{"start":{"line":129,"column":15},"end":{"line":129,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ArrayExpression
2664¿Identifier¿¿3605¿path¿¿¿{"start":{"line":129,"column":16},"end":{"line":129,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2665¿BlockStatement¿¿3605¿¿¿¿{"start":{"line":128,"column":36},"end":{"line":130,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
2666¿VariableDeclarator¿¿3605¿v306¿¿¿{"start":{"line":130,"column":17},"end":{"line":130,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2667¿UnaryExpression¿typeof¿3605¿¿¿¿{"start":{"line":130,"column":17},"end":{"line":130,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
2668¿Identifier¿¿3605¿path¿¿¿{"start":{"line":130,"column":24},"end":{"line":130,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2669¿VariableDeclarator¿¿3605¿v307¿¿¿{"start":{"line":130,"column":17},"end":{"line":130,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2670¿BinaryExpression¿===¿3605¿¿¿¿{"start":{"line":130,"column":17},"end":{"line":130,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BinaryExpression
2671¿Identifier¿¿3605¿v306¿¿¿¿¿Identifier
2672¿Literal¿string¿3605¿¿'string'¿¿{"start":{"line":130,"column":33},"end":{"line":130,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
2673¿IfStatement¿¿3605¿¿¿¿{"start":{"line":130,"column":13},"end":{"line":132,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
2674¿Identifier¿¿3605¿v307¿¿¿¿¿Identifier
2675¿ExpressionStatement¿¿3605¿¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
2676¿AssignmentExpression¿=¿3605¿¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
2677¿Identifier¿¿3605¿path¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2678¿CallExpression¿¿3605¿¿¿¿{"start":{"line":131,"column":15},"end":{"line":131,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
2679¿MemberExpression¿¿3605¿¿¿¿{"start":{"line":131,"column":15},"end":{"line":131,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
2680¿Identifier¿¿3605¿path¿¿¿{"start":{"line":131,"column":15},"end":{"line":131,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2681¿Identifier¿¿3605¿split¿¿¿{"start":{"line":131,"column":20},"end":{"line":131,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2682¿Literal¿string¿3605¿¿'.'¿¿{"start":{"line":131,"column":26},"end":{"line":131,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
2683¿BlockStatement¿¿3605¿¿¿¿{"start":{"line":130,"column":43},"end":{"line":132,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
2684¿BlockStatement¿¿3605¿¿¿¿¿¿BlockStatement
2685¿VariableDeclarator¿¿3605¿v308¿¿¿{"start":{"line":134,"column":10},"end":{"line":134,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2686¿UnaryExpression¿!¿3605¿¿¿¿{"start":{"line":134,"column":10},"end":{"line":134,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
2687¿Identifier¿¿3605¿path¿¿¿{"start":{"line":134,"column":11},"end":{"line":134,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2688¿VariableDeclarator¿¿3605¿v309¿¿¿{"start":{"line":134,"column":19},"end":{"line":134,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2689¿MemberExpression¿¿3605¿¿¿¿{"start":{"line":134,"column":19},"end":{"line":134,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
2690¿Identifier¿¿3605¿path¿¿¿{"start":{"line":134,"column":19},"end":{"line":134,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2691¿Identifier¿¿3605¿length¿¿¿{"start":{"line":134,"column":24},"end":{"line":134,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
2692¿VariableDeclarator¿¿3605¿v310¿¿¿{"start":{"line":134,"column":19},"end":{"line":134,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2693¿BinaryExpression¿===¿3605¿¿¿¿{"start":{"line":134,"column":19},"end":{"line":134,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BinaryExpression
2694¿Identifier¿¿3605¿v309¿¿¿¿¿Identifier
2695¿Literal¿number¿3605¿¿0¿¿{"start":{"line":134,"column":35},"end":{"line":134,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
2696¿VariableDeclarator¿¿3605¿v311¿¿¿{"start":{"line":134,"column":10},"end":{"line":134,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2697¿LogicalExpression¿||¿3605¿¿¿¿{"start":{"line":134,"column":10},"end":{"line":134,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿LogicalExpression
2698¿Identifier¿¿3605¿v308¿¿¿¿¿Identifier
2699¿Identifier¿¿3605¿v310¿¿¿¿¿Identifier
2700¿IfStatement¿¿3605¿¿¿¿{"start":{"line":134,"column":6},"end":{"line":136,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
2701¿Identifier¿¿3605¿v311¿¿¿¿¿Identifier
2702¿VariableDeclarator¿¿3605¿v312¿¿¿{"start":{"line":135,"column":16},"end":{"line":135,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
2703¿UnaryExpression¿!¿3605¿¿¿¿{"start":{"line":135,"column":16},"end":{"line":135,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
