Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
8590¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":1387,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Program
11118¿BlockStatement¿¿15428¿¿¿¿¿¿BlockStatement
11119¿ReturnStatement¿¿15428¿¿¿¿{"start":{"line":535,"column":6},"end":{"line":535,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ReturnStatement
11120¿Literal¿number¿15428¿¿0¿¿{"start":{"line":535,"column":13},"end":{"line":535,"column":14},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
11121¿BlockStatement¿¿15428¿¿¿¿{"start":{"line":510,"column":40},"end":{"line":536,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
11122¿ExpressionStatement¿¿15329¿¿¿¿{"start":{"line":510,"column":4},"end":{"line":536,"column":6},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
11123¿AssignmentExpression¿=¿15329¿¿¿¿{"start":{"line":510,"column":4},"end":{"line":536,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
11124¿MemberExpression¿¿15329¿¿¿¿{"start":{"line":510,"column":4},"end":{"line":510,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11125¿Identifier¿¿15329¿Signature¿¿¿{"start":{"line":510,"column":4},"end":{"line":510,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11126¿Identifier¿¿15329¿compare¿¿¿{"start":{"line":510,"column":14},"end":{"line":510,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11127¿Identifier¿¿15329¿v1340¿¿¿¿¿Identifier
11128¿VariableDeclarator¿¿15329¿v1341¿¿¿{"start":{"line":543,"column":4},"end":{"line":543,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11129¿MemberExpression¿¿15329¿¿¿¿{"start":{"line":543,"column":4},"end":{"line":543,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11130¿Identifier¿¿15329¿Signature¿¿¿{"start":{"line":543,"column":4},"end":{"line":543,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11131¿Identifier¿¿15329¿prototype¿¿¿{"start":{"line":543,"column":14},"end":{"line":543,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11132¿VariableDeclarator¿¿15329¿v1349¿¿¿{"start":{"line":543,"column":4},"end":{"line":550,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11133¿FunctionExpression¿¿15329¿anon¿¿¿{"start":{"line":543,"column":41},"end":{"line":550,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿FunctionExpression
11134¿VariableDeclarator¿¿15439¿i¿¿¿{"start":{"line":544,"column":15},"end":{"line":544,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11135¿Literal¿number¿15439¿¿0¿¿{"start":{"line":544,"column":19},"end":{"line":544,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
11136¿VariableDeclarator¿¿15439¿v1342¿¿¿{"start":{"line":544,"column":26},"end":{"line":544,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11137¿MemberExpression¿¿15439¿¿¿¿{"start":{"line":544,"column":26},"end":{"line":544,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11138¿ThisExpression¿¿15439¿¿¿¿{"start":{"line":544,"column":26},"end":{"line":544,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ThisExpression
11139¿Identifier¿¿15439¿params¿¿¿{"start":{"line":544,"column":31},"end":{"line":544,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11140¿VariableDeclarator¿¿15439¿v1343¿¿¿{"start":{"line":544,"column":26},"end":{"line":544,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11141¿MemberExpression¿¿15439¿¿¿¿{"start":{"line":544,"column":26},"end":{"line":544,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11142¿Identifier¿¿15439¿v1342¿¿¿¿¿Identifier
11143¿Identifier¿¿15439¿length¿¿¿{"start":{"line":544,"column":38},"end":{"line":544,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11144¿VariableDeclarator¿¿15439¿v1344¿¿¿{"start":{"line":544,"column":22},"end":{"line":544,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11145¿BinaryExpression¿<¿15439¿¿¿¿{"start":{"line":544,"column":22},"end":{"line":544,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
11146¿Identifier¿¿15439¿i¿¿¿{"start":{"line":544,"column":22},"end":{"line":544,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11147¿Identifier¿¿15439¿v1343¿¿¿¿¿Identifier
11148¿WhileStatement¿¿15439¿¿¿¿{"start":{"line":544,"column":6},"end":{"line":548,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿WhileStatement
11149¿Identifier¿¿15439¿v1344¿¿¿¿¿Identifier
11150¿VariableDeclarator¿¿15439¿v1346¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11151¿MemberExpression¿¿15439¿¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11152¿ThisExpression¿¿15439¿¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ThisExpression
11153¿Identifier¿¿15439¿params¿¿¿{"start":{"line":545,"column":17},"end":{"line":545,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11154¿VariableDeclarator¿¿15439¿v1347¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11155¿MemberExpression¿computed¿15439¿¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11156¿Identifier¿¿15439¿v1346¿¿¿¿¿Identifier
11157¿Identifier¿¿15439¿i¿¿¿{"start":{"line":545,"column":24},"end":{"line":545,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11158¿VariableDeclarator¿¿15439¿v1348¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11159¿CallExpression¿¿15439¿¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿CallExpression
11160¿MemberExpression¿¿15439¿¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11161¿Identifier¿¿15439¿v1347¿¿¿¿¿Identifier
11162¿Identifier¿¿15439¿hasConversions¿¿¿{"start":{"line":545,"column":27},"end":{"line":545,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11163¿IfStatement¿¿15439¿¿¿¿{"start":{"line":545,"column":8},"end":{"line":547,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿IfStatement
11164¿Identifier¿¿15439¿v1348¿¿¿¿¿Identifier
11165¿ReturnStatement¿¿15439¿¿¿¿{"start":{"line":546,"column":10},"end":{"line":546,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ReturnStatement
11166¿Literal¿boolean¿15439¿¿true¿¿{"start":{"line":546,"column":17},"end":{"line":546,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
11167¿BlockStatement¿¿15439¿¿¿¿{"start":{"line":545,"column":45},"end":{"line":547,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
11168¿VariableDeclarator¿¿15439¿v1345¿¿¿{"start":{"line":544,"column":46},"end":{"line":544,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11169¿UpdateExpression¿¿15439¿¿¿¿{"start":{"line":544,"column":46},"end":{"line":544,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿UpdateExpression
11170¿Identifier¿¿15439¿i¿¿¿{"start":{"line":544,"column":46},"end":{"line":544,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11171¿ExpressionStatement¿¿15439¿¿¿¿{"start":{"line":544,"column":6},"end":{"line":548,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
11172¿AssignmentExpression¿=¿15439¿¿¿¿{"start":{"line":544,"column":6},"end":{"line":548,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
11173¿Identifier¿¿15439¿v1344¿¿¿{"start":{"line":544,"column":6},"end":{"line":548,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11174¿BinaryExpression¿<¿15439¿¿¿¿{"start":{"line":544,"column":22},"end":{"line":544,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
11175¿Identifier¿¿15439¿i¿¿¿{"start":{"line":544,"column":22},"end":{"line":544,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11176¿Identifier¿¿15439¿v1343¿¿¿¿¿Identifier
11177¿BlockStatement¿¿15439¿¿¿¿¿¿BlockStatement
11178¿ReturnStatement¿¿15439¿¿¿¿{"start":{"line":549,"column":6},"end":{"line":549,"column":19},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ReturnStatement
11179¿Literal¿boolean¿15439¿¿false¿¿{"start":{"line":549,"column":13},"end":{"line":549,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
11180¿BlockStatement¿¿15439¿¿¿¿{"start":{"line":543,"column":53},"end":{"line":550,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
11181¿ExpressionStatement¿¿15329¿¿¿¿{"start":{"line":543,"column":4},"end":{"line":550,"column":6},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
11182¿AssignmentExpression¿=¿15329¿¿¿¿{"start":{"line":543,"column":4},"end":{"line":550,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
11183¿MemberExpression¿¿15329¿¿¿¿{"start":{"line":543,"column":4},"end":{"line":543,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11184¿Identifier¿¿15329¿v1341¿¿¿¿¿Identifier
11185¿Identifier¿¿15329¿hasConversions¿¿¿{"start":{"line":543,"column":24},"end":{"line":543,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11186¿Identifier¿¿15329¿v1349¿¿¿¿¿Identifier
11187¿VariableDeclarator¿¿15329¿v1350¿¿¿{"start":{"line":558,"column":4},"end":{"line":558,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11188¿MemberExpression¿¿15329¿¿¿¿{"start":{"line":558,"column":4},"end":{"line":558,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11189¿Identifier¿¿15329¿Signature¿¿¿{"start":{"line":558,"column":4},"end":{"line":558,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11190¿Identifier¿¿15329¿prototype¿¿¿{"start":{"line":558,"column":14},"end":{"line":558,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11191¿VariableDeclarator¿¿15329¿v1364¿¿¿{"start":{"line":558,"column":4},"end":{"line":573,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11192¿FunctionExpression¿¿15329¿anon¿¿¿{"start":{"line":558,"column":33},"end":{"line":573,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿FunctionExpression
11193¿VariableDeclarator¿¿15443¿types¿¿¿{"start":{"line":560,"column":10},"end":{"line":560,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11194¿ObjectExpression¿¿15443¿¿¿¿¿¿ObjectExpression
11195¿VariableDeclarator¿¿15443¿i¿¿¿{"start":{"line":561,"column":15},"end":{"line":561,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11196¿Literal¿number¿15443¿¿0¿¿{"start":{"line":561,"column":19},"end":{"line":561,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
11197¿VariableDeclarator¿¿15443¿v1351¿¿¿{"start":{"line":561,"column":26},"end":{"line":561,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11198¿MemberExpression¿¿15443¿¿¿¿{"start":{"line":561,"column":26},"end":{"line":561,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11199¿Identifier¿¿15443¿typed¿¿¿{"start":{"line":561,"column":26},"end":{"line":561,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11200¿Identifier¿¿15443¿ignore¿¿¿{"start":{"line":561,"column":32},"end":{"line":561,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11201¿VariableDeclarator¿¿15443¿v1352¿¿¿{"start":{"line":561,"column":26},"end":{"line":561,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11202¿MemberExpression¿¿15443¿¿¿¿{"start":{"line":561,"column":26},"end":{"line":561,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11203¿Identifier¿¿15443¿v1351¿¿¿¿¿Identifier
11204¿Identifier¿¿15443¿length¿¿¿{"start":{"line":561,"column":39},"end":{"line":561,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11205¿VariableDeclarator¿¿15443¿v1353¿¿¿{"start":{"line":561,"column":22},"end":{"line":561,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11206¿BinaryExpression¿<¿15443¿¿¿¿{"start":{"line":561,"column":22},"end":{"line":561,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
11207¿Identifier¿¿15443¿i¿¿¿{"start":{"line":561,"column":22},"end":{"line":561,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11208¿Identifier¿¿15443¿v1352¿¿¿¿¿Identifier
11209¿WhileStatement¿¿15443¿¿¿¿{"start":{"line":561,"column":6},"end":{"line":563,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿WhileStatement
11210¿Identifier¿¿15443¿v1353¿¿¿¿¿Identifier
11211¿VariableDeclarator¿¿15443¿v1355¿¿¿{"start":{"line":562,"column":14},"end":{"line":562,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11212¿MemberExpression¿¿15443¿¿¿¿{"start":{"line":562,"column":14},"end":{"line":562,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11213¿Identifier¿¿15443¿typed¿¿¿{"start":{"line":562,"column":14},"end":{"line":562,"column":19},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11214¿Identifier¿¿15443¿ignore¿¿¿{"start":{"line":562,"column":20},"end":{"line":562,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11215¿VariableDeclarator¿¿15443¿v1356¿¿¿{"start":{"line":562,"column":14},"end":{"line":562,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11216¿MemberExpression¿computed¿15443¿¿¿¿{"start":{"line":562,"column":14},"end":{"line":562,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11217¿Identifier¿¿15443¿v1355¿¿¿¿¿Identifier
11218¿Identifier¿¿15443¿i¿¿¿{"start":{"line":562,"column":27},"end":{"line":562,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11219¿ExpressionStatement¿¿15443¿¿¿¿{"start":{"line":562,"column":8},"end":{"line":562,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
11220¿AssignmentExpression¿=¿15443¿¿¿¿{"start":{"line":562,"column":8},"end":{"line":562,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
11221¿MemberExpression¿computed¿15443¿¿¿¿{"start":{"line":562,"column":8},"end":{"line":562,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
11222¿Identifier¿¿15443¿types¿¿¿{"start":{"line":562,"column":8},"end":{"line":562,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11223¿Identifier¿¿15443¿v1356¿¿¿¿¿Identifier
11224¿Literal¿boolean¿15443¿¿true¿¿{"start":{"line":562,"column":33},"end":{"line":562,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
11225¿VariableDeclarator¿¿15443¿v1354¿¿¿{"start":{"line":561,"column":47},"end":{"line":561,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
11226¿UpdateExpression¿¿15443¿¿¿¿{"start":{"line":561,"column":47},"end":{"line":561,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿UpdateExpression
11227¿Identifier¿¿15443¿i¿¿¿{"start":{"line":561,"column":47},"end":{"line":561,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
11228¿ExpressionStatement¿¿15443¿¿¿¿{"start":{"line":561,"column":6},"end":{"line":563,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
11229¿AssignmentExpression¿=¿15443¿¿¿¿{"start":{"line":561,"column":6},"end":{"line":563,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
11230¿Identifier¿¿15443¿v1353¿¿¿{"start":{"line":561,"column":6},"end":{"line":563,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
