Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1033¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":111,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Program
1699¿Identifier¿¿1821¿green¿¿¿{"start":{"line":99,"column":21},"end":{"line":99,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1700¿Identifier¿¿1821¿v165¿¿¿¿¿Identifier
1701¿VariableDeclarator¿¿1821¿v167¿¿¿{"start":{"line":99,"column":18},"end":{"line":99,"column":87},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1702¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":99,"column":18},"end":{"line":99,"column":87},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1703¿Identifier¿¿1821¿v166¿¿¿¿¿Identifier
1704¿VariableDeclarator¿¿1821¿v168¿¿¿{"start":{"line":99,"column":6},"end":{"line":99,"column":88},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1705¿CallExpression¿¿1821¿¿¿¿{"start":{"line":99,"column":6},"end":{"line":99,"column":88},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1706¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":99,"column":6},"end":{"line":99,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1707¿Identifier¿¿1821¿logger¿¿¿{"start":{"line":99,"column":6},"end":{"line":99,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1708¿Identifier¿¿1821¿info¿¿¿{"start":{"line":99,"column":13},"end":{"line":99,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1709¿Identifier¿¿1821¿v167¿¿¿¿¿Identifier
1710¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":99,"column":6},"end":{"line":99,"column":89},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1711¿Identifier¿¿1821¿v168¿¿¿¿¿Identifier
1712¿VariableDeclarator¿¿1821¿v169¿¿¿{"start":{"line":100,"column":30},"end":{"line":100,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1713¿CallExpression¿¿1821¿¿¿¿{"start":{"line":100,"column":30},"end":{"line":100,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1714¿Identifier¿¿1821¿bold¿¿¿{"start":{"line":100,"column":30},"end":{"line":100,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1715¿Literal¿string¿1821¿¿'Upgraded development dependencies:\n'¿¿{"start":{"line":100,"column":35},"end":{"line":100,"column":73},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1716¿VariableDeclarator¿¿1821¿v170¿¿¿{"start":{"line":100,"column":77},"end":{"line":100,"column":93},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1717¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":100,"column":77},"end":{"line":100,"column":93},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1718¿Identifier¿¿1821¿devResult¿¿¿{"start":{"line":100,"column":77},"end":{"line":100,"column":86},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1719¿Identifier¿¿1821¿stdout¿¿¿{"start":{"line":100,"column":87},"end":{"line":100,"column":93},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1720¿VariableDeclarator¿¿1821¿v171¿¿¿{"start":{"line":100,"column":27},"end":{"line":100,"column":95},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1721¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":100,"column":27},"end":{"line":100,"column":95},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1722¿Identifier¿¿1821¿v169¿¿¿¿¿Identifier
1723¿Identifier¿¿1821¿v170¿¿¿¿¿Identifier
1724¿VariableDeclarator¿¿1821¿v172¿¿¿{"start":{"line":100,"column":21},"end":{"line":100,"column":96},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1725¿CallExpression¿¿1821¿¿¿¿{"start":{"line":100,"column":21},"end":{"line":100,"column":96},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1726¿Identifier¿¿1821¿green¿¿¿{"start":{"line":100,"column":21},"end":{"line":100,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1727¿Identifier¿¿1821¿v171¿¿¿¿¿Identifier
1728¿VariableDeclarator¿¿1821¿v173¿¿¿{"start":{"line":100,"column":18},"end":{"line":100,"column":98},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1729¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":100,"column":18},"end":{"line":100,"column":98},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1730¿Identifier¿¿1821¿v172¿¿¿¿¿Identifier
1731¿VariableDeclarator¿¿1821¿v174¿¿¿{"start":{"line":100,"column":6},"end":{"line":100,"column":99},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1732¿CallExpression¿¿1821¿¿¿¿{"start":{"line":100,"column":6},"end":{"line":100,"column":99},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1733¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":100,"column":6},"end":{"line":100,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1734¿Identifier¿¿1821¿logger¿¿¿{"start":{"line":100,"column":6},"end":{"line":100,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1735¿Identifier¿¿1821¿info¿¿¿{"start":{"line":100,"column":13},"end":{"line":100,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1736¿Identifier¿¿1821¿v173¿¿¿¿¿Identifier
1737¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":100,"column":6},"end":{"line":100,"column":100},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1738¿Identifier¿¿1821¿v174¿¿¿¿¿Identifier
1739¿BlockStatement¿¿1821¿¿¿¿{"start":{"line":94,"column":21},"end":{"line":101,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BlockStatement
1740¿VariableDeclarator¿¿1821¿v175¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1741¿CallExpression¿¿1821¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1742¿Identifier¿¿1821¿bold¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1743¿Literal¿string¿1821¿¿'To resolve this, run:'¿¿{"start":{"line":102,"column":28},"end":{"line":102,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1744¿VariableDeclarator¿¿1821¿v176¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1745¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1746¿Identifier¿¿1821¿v175¿¿¿¿¿Identifier
1747¿VariableDeclarator¿¿1821¿v177¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1748¿CallExpression¿¿1821¿¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1749¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1750¿Identifier¿¿1821¿logger¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1751¿Identifier¿¿1821¿info¿¿¿{"start":{"line":102,"column":13},"end":{"line":102,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1752¿Identifier¿¿1821¿v176¿¿¿¿¿Identifier
1753¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1754¿Identifier¿¿1821¿v177¿¿¿¿¿Identifier
1755¿VariableDeclarator¿¿1821¿v178¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1756¿CallExpression¿¿1821¿¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1757¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1758¿Identifier¿¿1821¿logger¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1759¿Identifier¿¿1821¿info¿¿¿{"start":{"line":103,"column":13},"end":{"line":103,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1760¿Identifier¿¿1821¿upgradePackages¿¿¿{"start":{"line":103,"column":18},"end":{"line":103,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1761¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1762¿Identifier¿¿1821¿v178¿¿¿¿¿Identifier
1763¿VariableDeclarator¿¿1821¿v179¿¿¿{"start":{"line":104,"column":22},"end":{"line":104,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1764¿CallExpression¿¿1821¿¿¿¿{"start":{"line":104,"column":22},"end":{"line":104,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1765¿Identifier¿¿1821¿red¿¿¿{"start":{"line":104,"column":22},"end":{"line":104,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1766¿Literal¿string¿1821¿¿'Please update your installed modules.'¿¿{"start":{"line":104,"column":26},"end":{"line":104,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1767¿VariableDeclarator¿¿1821¿v180¿¿¿{"start":{"line":104,"column":12},"end":{"line":104,"column":67},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1768¿NewExpression¿¿1821¿¿¿¿{"start":{"line":104,"column":12},"end":{"line":104,"column":67},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿NewExpression
1769¿Identifier¿¿1821¿Error¿¿¿{"start":{"line":104,"column":16},"end":{"line":104,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1770¿Identifier¿¿1821¿v179¿¿¿¿¿Identifier
1771¿ThrowStatement¿¿1821¿¿¿¿{"start":{"line":104,"column":6},"end":{"line":104,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ThrowStatement
1772¿Identifier¿¿1821¿v180¿¿¿¿¿Identifier
1773¿BlockStatement¿¿1821¿¿¿¿{"start":{"line":101,"column":11},"end":{"line":105,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BlockStatement
1774¿BlockStatement¿¿1821¿¿¿¿{"start":{"line":83,"column":28},"end":{"line":106,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BlockStatement
1775¿VariableDeclarator¿¿1821¿v181¿¿¿{"start":{"line":107,"column":16},"end":{"line":107,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1776¿CallExpression¿¿1821¿¿¿¿{"start":{"line":107,"column":16},"end":{"line":107,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1777¿Identifier¿¿1821¿green¿¿¿{"start":{"line":107,"column":16},"end":{"line":107,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1778¿Literal¿string¿1821¿¿'All NPM modules are up to date.'¿¿{"start":{"line":107,"column":22},"end":{"line":107,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1779¿VariableDeclarator¿¿1821¿v182¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1780¿CallExpression¿¿1821¿¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1781¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1782¿Identifier¿¿1821¿logger¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1783¿Identifier¿¿1821¿info¿¿¿{"start":{"line":107,"column":11},"end":{"line":107,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1784¿Identifier¿¿1821¿v181¿¿¿¿¿Identifier
1785¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1786¿Identifier¿¿1821¿v182¿¿¿¿¿Identifier
1787¿BlockStatement¿¿1821¿¿¿¿{"start":{"line":106,"column":9},"end":{"line":108,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BlockStatement
1788¿BlockStatement¿¿1821¿¿¿¿{"start":{"line":74,"column":79},"end":{"line":109,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BlockStatement
1789¿ExpressionStatement¿¿1795¿¿¿¿{"start":{"line":111,"column":0},"end":{"line":111,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1790¿AssignmentExpression¿=¿1795¿¿¿¿{"start":{"line":111,"column":0},"end":{"line":111,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿AssignmentExpression
1791¿MemberExpression¿¿1795¿¿¿¿{"start":{"line":111,"column":0},"end":{"line":111,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1792¿Identifier¿¿1795¿module¿¿¿{"start":{"line":111,"column":0},"end":{"line":111,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1793¿Identifier¿¿1795¿exports¿¿¿{"start":{"line":111,"column":7},"end":{"line":111,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1794¿Identifier¿¿1795¿verifyDeps¿¿¿{"start":{"line":111,"column":17},"end":{"line":111,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1795¿CFG_F_START¿¿1795¿__main__¿¿¿¿¿CFG_F_START
1796¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1797¿CFG_F_START¿¿1797¿1085_anon¿¿¿¿¿CFG_F_START
1798¿CFG_F_END¿¿0¿1085_anon¿¿¿¿¿CFG_F_END
1799¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1800¿CFG_F_START¿¿1800¿1126_anon¿¿¿¿¿CFG_F_START
1801¿CFG_F_END¿¿0¿1126_anon¿¿¿¿¿CFG_F_END
1802¿CFG_F_START¿¿1802¿1135_anon¿¿¿¿¿CFG_F_START
1803¿CFG_F_END¿¿0¿1135_anon¿¿¿¿¿CFG_F_END
1804¿CFG_F_START¿¿1804¿1154_anon¿¿¿¿¿CFG_F_START
1805¿CFG_F_END¿¿0¿1154_anon¿¿¿¿¿CFG_F_END
1806¿CFG_F_START¿¿1806¿1183_anon¿¿¿¿¿CFG_F_START
1807¿CFG_F_END¿¿0¿1183_anon¿¿¿¿¿CFG_F_END
1808¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1809¿CFG_F_START¿¿1809¿1214_anon¿¿¿¿¿CFG_F_START
1810¿CFG_F_END¿¿0¿1214_anon¿¿¿¿¿CFG_F_END
1811¿CFG_F_START¿¿1811¿1238_anon¿¿¿¿¿CFG_F_START
1812¿CFG_F_END¿¿0¿1238_anon¿¿¿¿¿CFG_F_END
1813¿CFG_IF_END¿¿0¿1253¿¿¿¿¿CFG_IF_END
1814¿CFG_IF_END¿¿0¿1310¿¿¿¿¿CFG_IF_END
1815¿CFG_IF_END¿¿0¿1334¿¿¿¿¿CFG_IF_END
1816¿CFG_IF_END¿¿0¿1298¿¿¿¿¿CFG_IF_END
1817¿CFG_F_START¿¿1817¿1404_anon¿¿¿¿¿CFG_F_START
1818¿CFG_F_END¿¿0¿1404_anon¿¿¿¿¿CFG_F_END
1819¿CFG_F_START¿¿1819¿1407_anon¿¿¿¿¿CFG_F_START
1820¿CFG_F_END¿¿0¿1407_anon¿¿¿¿¿CFG_F_END
1821¿CFG_F_START¿¿1821¿1438_anon¿¿¿¿¿CFG_F_START
1822¿CFG_F_END¿¿0¿1438_anon¿¿¿¿¿CFG_F_END
1823¿CFG_F_START¿¿1823¿1527_anon¿¿¿¿¿CFG_F_START
1824¿CFG_F_END¿¿0¿1527_anon¿¿¿¿¿CFG_F_END
1825¿CFG_F_START¿¿1825¿1552_anon¿¿¿¿¿CFG_F_START
1826¿CFG_F_END¿¿0¿1552_anon¿¿¿¿¿CFG_F_END
1827¿CFG_IF_END¿¿0¿1580¿¿¿¿¿CFG_IF_END
1828¿CFG_F_START¿¿1828¿1599_anon¿¿¿¿¿CFG_F_START
1829¿CFG_F_END¿¿0¿1599_anon¿¿¿¿¿CFG_F_END
1830¿CFG_IF_END¿¿0¿1625¿¿¿¿¿CFG_IF_END
1831¿CFG_IF_END¿¿0¿1643¿¿¿¿¿CFG_IF_END
1832¿CFG_IF_END¿¿0¿1549¿¿¿¿¿CFG_IF_END
1833¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1834¿PDG_CALL¿¿1795¿1795.CALL->require-o226¿¿¿¿¿PDG_CALL
1835¿PDG_OBJECT¿¿0¿1795.v92-o227¿¿¿¿¿PDG_OBJECT
1836¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1837¿PDG_OBJECT¿¿0¿1795.v92.blue-o228¿¿¿¿¿PDG_OBJECT
1838¿PDG_OBJECT¿¿0¿1795.v92.bold-o229¿¿¿¿¿PDG_OBJECT
1839¿PDG_OBJECT¿¿0¿1795.v92.green-o230¿¿¿¿¿PDG_OBJECT
1840¿PDG_OBJECT¿¿0¿1795.v92.red-o231¿¿¿¿¿PDG_OBJECT
1841¿PDG_CALL¿¿1795¿1795.CALL->require-o232¿¿¿¿¿PDG_CALL
1842¿PDG_OBJECT¿¿0¿1795.path-o233¿¿¿¿¿PDG_OBJECT
1843¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1844¿PDG_CALL¿¿1795¿1795.CALL->require-o234¿¿¿¿¿PDG_CALL
1845¿PDG_OBJECT¿¿0¿1795.semver-o235¿¿¿¿¿PDG_OBJECT
1846¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1847¿PDG_CALL¿¿1795¿1795.CALL->require-o236¿¿¿¿¿PDG_CALL
1848¿PDG_OBJECT¿¿0¿1795.v93-o237¿¿¿¿¿PDG_OBJECT
1849¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1850¿PDG_OBJECT¿¿0¿1795.v93.exec-o238¿¿¿¿¿PDG_OBJECT
1851¿PDG_CALL¿¿1795¿1795.CALL->require-o239¿¿¿¿¿PDG_CALL
1852¿PDG_OBJECT¿¿0¿1795.v94-o240¿¿¿¿¿PDG_OBJECT
1853¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1854¿PDG_OBJECT¿¿0¿1795.v94.promisify-o241¿¿¿¿¿PDG_OBJECT
1855¿PDG_CALL¿¿1795¿1795.CALL->promisify-o242¿¿¿¿¿PDG_CALL
1856¿PDG_OBJECT¿¿0¿1795.execAsync-o243¿¿¿¿¿PDG_OBJECT
1857¿PDG_OBJECT¿¿0¿1797.this-o244¿¿¿¿¿PDG_OBJECT
1858¿PDG_OBJECT¿¿0¿1797.name-o245¿¿¿¿¿PDG_OBJECT
1859¿PDG_OBJECT¿¿0¿1795.getLatestVersions-o246¿¿¿¿¿PDG_OBJECT
1860¿PDG_OBJECT¿¿0¿1800.this-o247¿¿¿¿¿PDG_OBJECT
1861¿PDG_OBJECT¿¿0¿1800.name-o248¿¿¿¿¿PDG_OBJECT
1862¿PDG_OBJECT¿¿0¿1800.wanted-o249¿¿¿¿¿PDG_OBJECT
1863¿PDG_OBJECT¿¿0¿1795.getLatestVersion-o250¿¿¿¿¿PDG_OBJECT
1864¿PDG_OBJECT¿¿0¿1806.this-o251¿¿¿¿¿PDG_OBJECT
1865¿PDG_OBJECT¿¿0¿1806.currentDir-o252¿¿¿¿¿PDG_OBJECT
1866¿PDG_OBJECT¿¿0¿1806.name-o253¿¿¿¿¿PDG_OBJECT
1867¿PDG_OBJECT¿¿0¿1795.getInstalledVersion-o254¿¿¿¿¿PDG_OBJECT
1868¿PDG_OBJECT¿¿0¿1809.this-o255¿¿¿¿¿PDG_OBJECT
1869¿PDG_OBJECT¿¿0¿1809.dir-o256¿¿¿¿¿PDG_OBJECT
1870¿PDG_OBJECT¿¿0¿1809.logger-o257¿¿¿¿¿PDG_OBJECT
1871¿PDG_OBJECT¿¿0¿1809.deps-o258¿¿¿¿¿PDG_OBJECT
1872¿PDG_OBJECT¿¿0¿1809.type-o259¿¿¿¿¿PDG_OBJECT
1873¿PDG_OBJECT¿¿0¿1809.pkgs-o260¿¿¿¿¿PDG_OBJECT
1874¿PDG_OBJECT¿¿0¿1795.pushPkgs-o261¿¿¿¿¿PDG_OBJECT
1875¿PDG_OBJECT¿¿0¿1817.this-o262¿¿¿¿¿PDG_OBJECT
1876¿PDG_OBJECT¿¿0¿1817.filteredPkgs-o263¿¿¿¿¿PDG_OBJECT
1877¿PDG_OBJECT¿¿0¿1795.getPkgIds-o264¿¿¿¿¿PDG_OBJECT
1878¿PDG_OBJECT¿¿0¿1821.this-o265¿¿¿¿¿PDG_OBJECT
1879¿PDG_OBJECT¿¿0¿1821.undefined-o266¿¿¿¿¿PDG_OBJECT
1880¿PDG_OBJECT¿¿0¿1795.verifyDeps-o267¿¿¿¿¿PDG_OBJECT
1881¿PDG_OBJECT¿¿0¿1795.module-o268¿¿¿¿¿PDG_OBJECT
1882¿PDG_OBJECT¿¿0¿1795.module.exports-o269¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿0¿1797.v96-o270¿¿¿¿¿PDG_OBJECT
1884¿PDG_OBJECT¿¿0¿1797.v95.stdout-o271¿¿¿¿¿PDG_OBJECT
1885¿PDG_CALL¿¿1797¿1797.CALL->JSON.parse-o272¿¿¿¿¿PDG_CALL
1886¿PDG_OBJECT¿¿0¿1797.v97-o273¿¿¿¿¿PDG_OBJECT
1887¿PDG_RETURN¿¿0¿1797.RET_OBJ-o274¿¿¿¿¿PDG_RETURN
