Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1207¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":222,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Program
1913¿Literal¿boolean¿2135¿¿false¿¿{"start":{"line":176,"column":15},"end":{"line":176,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1914¿BlockStatement¿¿2135¿¿¿¿{"start":{"line":175,"column":16},"end":{"line":177,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1915¿Identifier¿¿2135¿e¿¿¿{"start":{"line":175,"column":13},"end":{"line":175,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1916¿ReturnStatement¿¿2135¿¿¿¿{"start":{"line":178,"column":4},"end":{"line":178,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
1917¿Literal¿boolean¿2135¿¿true¿¿{"start":{"line":178,"column":11},"end":{"line":178,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1918¿BlockStatement¿¿2135¿¿¿¿{"start":{"line":172,"column":38},"end":{"line":179,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1919¿ExpressionStatement¿¿2095¿¿¿¿{"start":{"line":172,"column":0},"end":{"line":179,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1920¿AssignmentExpression¿=¿2095¿¿¿¿{"start":{"line":172,"column":0},"end":{"line":179,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
1921¿MemberExpression¿¿2095¿¿¿¿{"start":{"line":172,"column":0},"end":{"line":172,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1922¿Identifier¿¿2095¿api¿¿¿{"start":{"line":172,"column":0},"end":{"line":172,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1923¿Identifier¿¿2095¿has¿¿¿{"start":{"line":172,"column":4},"end":{"line":172,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1924¿Identifier¿¿2095¿has¿¿¿¿¿Identifier
1925¿VariableDeclarator¿¿2095¿escape¿¿¿{"start":{"line":187,"column":0},"end":{"line":189,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1926¿FunctionExpression¿¿2095¿anon¿¿¿{"start":{"line":187,"column":13},"end":{"line":189,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1927¿Identifier¿¿0¿str¿¿¿{"start":{"line":187,"column":30},"end":{"line":187,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1928¿VariableDeclarator¿¿2138¿v186¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1929¿CallExpression¿¿2138¿¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1930¿MemberExpression¿¿2138¿¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1931¿Identifier¿¿2138¿str¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1932¿Identifier¿¿2138¿toString¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1933¿VariableDeclarator¿¿2138¿v187¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1934¿CallExpression¿¿2138¿¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1935¿MemberExpression¿¿2138¿¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1936¿Identifier¿¿2138¿v186¿¿¿¿¿Identifier
1937¿Identifier¿¿2138¿replace¿¿¿{"start":{"line":188,"column":26},"end":{"line":188,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1938¿Literal¿object¿2138¿¿/~/g¿¿{"start":{"line":188,"column":34},"end":{"line":188,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1939¿Literal¿string¿2138¿¿'~0'¿¿{"start":{"line":188,"column":40},"end":{"line":188,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1940¿VariableDeclarator¿¿2138¿v188¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1941¿CallExpression¿¿2138¿¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1942¿MemberExpression¿¿2138¿¿¿¿{"start":{"line":188,"column":11},"end":{"line":188,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1943¿Identifier¿¿2138¿v187¿¿¿¿¿Identifier
1944¿Identifier¿¿2138¿replace¿¿¿{"start":{"line":188,"column":46},"end":{"line":188,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1945¿Literal¿object¿2138¿¿/\//g¿¿{"start":{"line":188,"column":54},"end":{"line":188,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1946¿Literal¿string¿2138¿¿'~1'¿¿{"start":{"line":188,"column":61},"end":{"line":188,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1947¿ReturnStatement¿¿2138¿¿¿¿{"start":{"line":188,"column":4},"end":{"line":188,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
1948¿Identifier¿¿2138¿v188¿¿¿¿¿Identifier
1949¿BlockStatement¿¿2138¿¿¿¿{"start":{"line":187,"column":35},"end":{"line":189,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1950¿ExpressionStatement¿¿2095¿¿¿¿{"start":{"line":187,"column":0},"end":{"line":189,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1951¿AssignmentExpression¿=¿2095¿¿¿¿{"start":{"line":187,"column":0},"end":{"line":189,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
1952¿MemberExpression¿¿2095¿¿¿¿{"start":{"line":187,"column":0},"end":{"line":187,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1953¿Identifier¿¿2095¿api¿¿¿{"start":{"line":187,"column":0},"end":{"line":187,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1954¿Identifier¿¿2095¿escape¿¿¿{"start":{"line":187,"column":4},"end":{"line":187,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1955¿Identifier¿¿2095¿escape¿¿¿¿¿Identifier
1956¿VariableDeclarator¿¿2095¿unescape¿¿¿{"start":{"line":197,"column":0},"end":{"line":199,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1957¿FunctionExpression¿¿2095¿anon¿¿¿{"start":{"line":197,"column":15},"end":{"line":199,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1958¿Identifier¿¿0¿str¿¿¿{"start":{"line":197,"column":34},"end":{"line":197,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1959¿VariableDeclarator¿¿2140¿v189¿¿¿{"start":{"line":198,"column":11},"end":{"line":198,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1960¿CallExpression¿¿2140¿¿¿¿{"start":{"line":198,"column":11},"end":{"line":198,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1961¿MemberExpression¿¿2140¿¿¿¿{"start":{"line":198,"column":11},"end":{"line":198,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1962¿Identifier¿¿2140¿str¿¿¿{"start":{"line":198,"column":11},"end":{"line":198,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1963¿Identifier¿¿2140¿replace¿¿¿{"start":{"line":198,"column":15},"end":{"line":198,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1964¿Literal¿object¿2140¿¿/~1/g¿¿{"start":{"line":198,"column":23},"end":{"line":198,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1965¿Literal¿string¿2140¿¿'/'¿¿{"start":{"line":198,"column":30},"end":{"line":198,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1966¿VariableDeclarator¿¿2140¿v190¿¿¿{"start":{"line":198,"column":11},"end":{"line":198,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1967¿CallExpression¿¿2140¿¿¿¿{"start":{"line":198,"column":11},"end":{"line":198,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1968¿MemberExpression¿¿2140¿¿¿¿{"start":{"line":198,"column":11},"end":{"line":198,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1969¿Identifier¿¿2140¿v189¿¿¿¿¿Identifier
1970¿Identifier¿¿2140¿replace¿¿¿{"start":{"line":198,"column":35},"end":{"line":198,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1971¿Literal¿object¿2140¿¿/~0/g¿¿{"start":{"line":198,"column":43},"end":{"line":198,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1972¿Literal¿string¿2140¿¿'~'¿¿{"start":{"line":198,"column":50},"end":{"line":198,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1973¿ReturnStatement¿¿2140¿¿¿¿{"start":{"line":198,"column":4},"end":{"line":198,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
1974¿Identifier¿¿2140¿v190¿¿¿¿¿Identifier
1975¿BlockStatement¿¿2140¿¿¿¿{"start":{"line":197,"column":39},"end":{"line":199,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1976¿ExpressionStatement¿¿2095¿¿¿¿{"start":{"line":197,"column":0},"end":{"line":199,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1977¿AssignmentExpression¿=¿2095¿¿¿¿{"start":{"line":197,"column":0},"end":{"line":199,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
1978¿MemberExpression¿¿2095¿¿¿¿{"start":{"line":197,"column":0},"end":{"line":197,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1979¿Identifier¿¿2095¿api¿¿¿{"start":{"line":197,"column":0},"end":{"line":197,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1980¿Identifier¿¿2095¿unescape¿¿¿{"start":{"line":197,"column":4},"end":{"line":197,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1981¿Identifier¿¿2095¿unescape¿¿¿¿¿Identifier
1982¿VariableDeclarator¿¿2095¿parse¿¿¿{"start":{"line":207,"column":0},"end":{"line":211,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1983¿FunctionExpression¿¿2095¿anon¿¿¿{"start":{"line":207,"column":12},"end":{"line":211,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1984¿Identifier¿¿0¿pointer¿¿¿{"start":{"line":207,"column":28},"end":{"line":207,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1985¿VariableDeclarator¿¿2142¿v191¿¿¿{"start":{"line":208,"column":8},"end":{"line":208,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1986¿BinaryExpression¿===¿2142¿¿¿¿{"start":{"line":208,"column":8},"end":{"line":208,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BinaryExpression
1987¿Identifier¿¿2142¿pointer¿¿¿{"start":{"line":208,"column":8},"end":{"line":208,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1988¿Literal¿string¿2142¿¿''¿¿{"start":{"line":208,"column":20},"end":{"line":208,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1989¿IfStatement¿¿2142¿¿¿¿{"start":{"line":208,"column":4},"end":{"line":208,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿IfStatement
1990¿Identifier¿¿2142¿v191¿¿¿¿¿Identifier
1991¿VariableDeclarator¿¿2142¿v192¿¿¿{"start":{"line":208,"column":33},"end":{"line":208,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1992¿ArrayExpression¿¿2142¿¿¿¿{"start":{"line":208,"column":33},"end":{"line":208,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ArrayExpression
1993¿ReturnStatement¿¿2142¿¿¿¿{"start":{"line":208,"column":26},"end":{"line":208,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
1994¿Identifier¿¿2142¿v192¿¿¿¿¿Identifier
1995¿BlockStatement¿¿2142¿¿¿¿{"start":{"line":208,"column":24},"end":{"line":208,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1996¿VariableDeclarator¿¿2142¿v193¿¿¿{"start":{"line":209,"column":8},"end":{"line":209,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1997¿CallExpression¿¿2142¿¿¿¿{"start":{"line":209,"column":8},"end":{"line":209,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1998¿MemberExpression¿¿2142¿¿¿¿{"start":{"line":209,"column":8},"end":{"line":209,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1999¿Identifier¿¿2142¿pointer¿¿¿{"start":{"line":209,"column":8},"end":{"line":209,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2000¿Identifier¿¿2142¿charAt¿¿¿{"start":{"line":209,"column":16},"end":{"line":209,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2001¿Literal¿number¿2142¿¿0¿¿{"start":{"line":209,"column":23},"end":{"line":209,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2002¿VariableDeclarator¿¿2142¿v194¿¿¿{"start":{"line":209,"column":8},"end":{"line":209,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2003¿BinaryExpression¿!==¿2142¿¿¿¿{"start":{"line":209,"column":8},"end":{"line":209,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BinaryExpression
2004¿Identifier¿¿2142¿v193¿¿¿¿¿Identifier
2005¿Literal¿string¿2142¿¿'/'¿¿{"start":{"line":209,"column":30},"end":{"line":209,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2006¿IfStatement¿¿2142¿¿¿¿{"start":{"line":209,"column":4},"end":{"line":209,"column":91},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿IfStatement
2007¿Identifier¿¿2142¿v194¿¿¿¿¿Identifier
2008¿VariableDeclarator¿¿2142¿v195¿¿¿{"start":{"line":209,"column":53},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2009¿BinaryExpression¿+¿2142¿¿¿¿{"start":{"line":209,"column":53},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BinaryExpression
2010¿Literal¿string¿2142¿¿'Invalid JSON pointer: '¿¿{"start":{"line":209,"column":53},"end":{"line":209,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2011¿Identifier¿¿2142¿pointer¿¿¿{"start":{"line":209,"column":80},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2012¿VariableDeclarator¿¿2142¿v196¿¿¿{"start":{"line":209,"column":43},"end":{"line":209,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2013¿NewExpression¿¿2142¿¿¿¿{"start":{"line":209,"column":43},"end":{"line":209,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿NewExpression
2014¿Identifier¿¿2142¿Error¿¿¿{"start":{"line":209,"column":47},"end":{"line":209,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2015¿Identifier¿¿2142¿v195¿¿¿¿¿Identifier
2016¿ThrowStatement¿¿2142¿¿¿¿{"start":{"line":209,"column":37},"end":{"line":209,"column":89},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ThrowStatement
2017¿Identifier¿¿2142¿v196¿¿¿¿¿Identifier
2018¿BlockStatement¿¿2142¿¿¿¿{"start":{"line":209,"column":35},"end":{"line":209,"column":91},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
2019¿VariableDeclarator¿¿2142¿v197¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2020¿CallExpression¿¿2142¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
2021¿MemberExpression¿¿2142¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2022¿Identifier¿¿2142¿pointer¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2023¿Identifier¿¿2142¿substring¿¿¿{"start":{"line":210,"column":19},"end":{"line":210,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2024¿Literal¿number¿2142¿¿1¿¿{"start":{"line":210,"column":29},"end":{"line":210,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2025¿VariableDeclarator¿¿2142¿v198¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2026¿CallExpression¿¿2142¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
2027¿MemberExpression¿¿2142¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2028¿Identifier¿¿2142¿v197¿¿¿¿¿Identifier
2029¿Identifier¿¿2142¿split¿¿¿{"start":{"line":210,"column":32},"end":{"line":210,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2030¿Literal¿object¿2142¿¿/\//¿¿{"start":{"line":210,"column":38},"end":{"line":210,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2031¿VariableDeclarator¿¿2142¿v199¿¿¿{"start":{"line":210,"column":48},"end":{"line":210,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2032¿MemberExpression¿¿2142¿¿¿¿{"start":{"line":210,"column":48},"end":{"line":210,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2033¿Identifier¿¿2142¿api¿¿¿{"start":{"line":210,"column":48},"end":{"line":210,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2034¿Identifier¿¿2142¿unescape¿¿¿{"start":{"line":210,"column":52},"end":{"line":210,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2035¿VariableDeclarator¿¿2142¿v200¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2036¿CallExpression¿¿2142¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
2037¿MemberExpression¿¿2142¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2038¿Identifier¿¿2142¿v198¿¿¿¿¿Identifier
2039¿Identifier¿¿2142¿map¿¿¿{"start":{"line":210,"column":44},"end":{"line":210,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2040¿Identifier¿¿2142¿v199¿¿¿¿¿Identifier
2041¿ReturnStatement¿¿2142¿¿¿¿{"start":{"line":210,"column":4},"end":{"line":210,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
2042¿Identifier¿¿2142¿v200¿¿¿¿¿Identifier
2043¿BlockStatement¿¿2142¿¿¿¿{"start":{"line":207,"column":37},"end":{"line":211,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
2044¿ExpressionStatement¿¿2095¿¿¿¿{"start":{"line":207,"column":0},"end":{"line":211,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
2045¿AssignmentExpression¿=¿2095¿¿¿¿{"start":{"line":207,"column":0},"end":{"line":211,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
2046¿MemberExpression¿¿2095¿¿¿¿{"start":{"line":207,"column":0},"end":{"line":207,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2047¿Identifier¿¿2095¿api¿¿¿{"start":{"line":207,"column":0},"end":{"line":207,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2048¿Identifier¿¿2095¿parse¿¿¿{"start":{"line":207,"column":4},"end":{"line":207,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2049¿Identifier¿¿2095¿parse¿¿¿¿¿Identifier
2050¿VariableDeclarator¿¿2095¿compile¿¿¿{"start":{"line":219,"column":0},"end":{"line":222,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
2051¿FunctionExpression¿¿2095¿anon¿¿¿{"start":{"line":219,"column":14},"end":{"line":222,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
2052¿Identifier¿¿0¿refTokens¿¿¿{"start":{"line":219,"column":32},"end":{"line":219,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2053¿VariableDeclarator¿¿2146¿v201¿¿¿{"start":{"line":220,"column":8},"end":{"line":220,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
