Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4086¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":766,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Program
5089¿VariableDeclarator¿¿7309¿v489¿¿¿{"start":{"line":245,"column":26},"end":{"line":245,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5090¿BinaryExpression¿+¿7309¿¿¿¿{"start":{"line":245,"column":26},"end":{"line":245,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5091¿Identifier¿¿7309¿x¿¿¿{"start":{"line":245,"column":26},"end":{"line":245,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5092¿Literal¿number¿7309¿¿1¿¿{"start":{"line":245,"column":28},"end":{"line":245,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5093¿VariableDeclarator¿¿7309¿v490¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5094¿MemberExpression¿computed¿7309¿¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
5095¿Identifier¿¿7309¿str¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5096¿Identifier¿¿7309¿v489¿¿¿¿¿Identifier
5097¿VariableDeclarator¿¿7309¿v491¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5098¿BinaryExpression¿==¿7309¿¿¿¿{"start":{"line":245,"column":22},"end":{"line":245,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5099¿Identifier¿¿7309¿v490¿¿¿¿¿Identifier
5100¿Identifier¿¿7309¿c¿¿¿{"start":{"line":245,"column":34},"end":{"line":245,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5101¿VariableDeclarator¿¿7309¿v492¿¿¿{"start":{"line":245,"column":7},"end":{"line":245,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5102¿LogicalExpression¿&&¿7309¿¿¿¿{"start":{"line":245,"column":7},"end":{"line":245,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿LogicalExpression
5103¿Identifier¿¿7309¿allowTriple¿¿¿{"start":{"line":245,"column":7},"end":{"line":245,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5104¿Identifier¿¿7309¿v491¿¿¿¿¿Identifier
5105¿VariableDeclarator¿¿7309¿v493¿¿¿{"start":{"line":245,"column":43},"end":{"line":245,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5106¿BinaryExpression¿+¿7309¿¿¿¿{"start":{"line":245,"column":43},"end":{"line":245,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5107¿Identifier¿¿7309¿x¿¿¿{"start":{"line":245,"column":43},"end":{"line":245,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5108¿Literal¿number¿7309¿¿2¿¿{"start":{"line":245,"column":45},"end":{"line":245,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5109¿VariableDeclarator¿¿7309¿v494¿¿¿{"start":{"line":245,"column":39},"end":{"line":245,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5110¿MemberExpression¿computed¿7309¿¿¿¿{"start":{"line":245,"column":39},"end":{"line":245,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
5111¿Identifier¿¿7309¿str¿¿¿{"start":{"line":245,"column":39},"end":{"line":245,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5112¿Identifier¿¿7309¿v493¿¿¿¿¿Identifier
5113¿VariableDeclarator¿¿7309¿v495¿¿¿{"start":{"line":245,"column":39},"end":{"line":245,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5114¿BinaryExpression¿==¿7309¿¿¿¿{"start":{"line":245,"column":39},"end":{"line":245,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5115¿Identifier¿¿7309¿v494¿¿¿¿¿Identifier
5116¿Identifier¿¿7309¿c¿¿¿{"start":{"line":245,"column":51},"end":{"line":245,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5117¿VariableDeclarator¿¿7309¿v496¿¿¿{"start":{"line":245,"column":7},"end":{"line":245,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5118¿LogicalExpression¿&&¿7309¿¿¿¿{"start":{"line":245,"column":7},"end":{"line":245,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿LogicalExpression
5119¿Identifier¿¿7309¿v492¿¿¿¿¿Identifier
5120¿Identifier¿¿7309¿v495¿¿¿¿¿Identifier
5121¿IfStatement¿¿7309¿¿¿¿{"start":{"line":245,"column":3},"end":{"line":251,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿IfStatement
5122¿Identifier¿¿7309¿v496¿¿¿¿¿Identifier
5123¿VariableDeclarator¿¿7309¿v497¿¿¿{"start":{"line":246,"column":11},"end":{"line":246,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5124¿BinaryExpression¿+¿7309¿¿¿¿{"start":{"line":246,"column":11},"end":{"line":246,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5125¿Identifier¿¿7309¿c¿¿¿{"start":{"line":246,"column":11},"end":{"line":246,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5126¿Identifier¿¿7309¿c¿¿¿{"start":{"line":246,"column":15},"end":{"line":246,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5127¿ExpressionStatement¿¿7309¿¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
5128¿AssignmentExpression¿=¿7309¿¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
5129¿Identifier¿¿7309¿stop¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5130¿BinaryExpression¿+¿7309¿¿¿¿{"start":{"line":246,"column":11},"end":{"line":246,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5131¿Identifier¿¿7309¿v497¿¿¿¿¿Identifier
5132¿Identifier¿¿7309¿c¿¿¿{"start":{"line":246,"column":19},"end":{"line":246,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5133¿ExpressionStatement¿¿7309¿¿¿¿{"start":{"line":247,"column":4},"end":{"line":247,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
5134¿AssignmentExpression¿+=¿7309¿¿¿¿{"start":{"line":247,"column":4},"end":{"line":247,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
5135¿Identifier¿¿7309¿end¿¿¿{"start":{"line":247,"column":4},"end":{"line":247,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5136¿Literal¿number¿7309¿¿2¿¿{"start":{"line":247,"column":11},"end":{"line":247,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5137¿BlockStatement¿¿7309¿¿¿¿{"start":{"line":245,"column":54},"end":{"line":248,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BlockStatement
5138¿ExpressionStatement¿¿7309¿¿¿¿{"start":{"line":250,"column":4},"end":{"line":250,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
5139¿AssignmentExpression¿=¿7309¿¿¿¿{"start":{"line":250,"column":4},"end":{"line":250,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
5140¿Identifier¿¿7309¿errorOnLineBreak¿¿¿{"start":{"line":250,"column":4},"end":{"line":250,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5141¿Literal¿boolean¿7309¿¿true¿¿{"start":{"line":250,"column":23},"end":{"line":250,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5142¿BlockStatement¿¿7309¿¿¿¿{"start":{"line":249,"column":8},"end":{"line":251,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BlockStatement
5143¿VariableDeclarator¿¿7309¿v498¿¿¿{"start":{"line":254,"column":7},"end":{"line":254,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5144¿BinaryExpression¿==¿7309¿¿¿¿{"start":{"line":254,"column":7},"end":{"line":254,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5145¿Identifier¿¿7309¿c¿¿¿{"start":{"line":254,"column":7},"end":{"line":254,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5146¿Literal¿string¿7309¿¿'''¿¿{"start":{"line":254,"column":12},"end":{"line":254,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5147¿IfStatement¿¿7309¿¿¿¿{"start":{"line":254,"column":3},"end":{"line":266,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿IfStatement
5148¿Identifier¿¿7309¿v498¿¿¿¿¿Identifier
5149¿VariableDeclarator¿¿7309¿v499¿¿¿{"start":{"line":255,"column":10},"end":{"line":255,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5150¿CallExpression¿¿7309¿¿¿¿{"start":{"line":255,"column":10},"end":{"line":255,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
5151¿MemberExpression¿¿7309¿¿¿¿{"start":{"line":255,"column":10},"end":{"line":255,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
5152¿Identifier¿¿7309¿str¿¿¿{"start":{"line":255,"column":10},"end":{"line":255,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5153¿Identifier¿¿7309¿indexOf¿¿¿{"start":{"line":255,"column":14},"end":{"line":255,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5154¿Identifier¿¿7309¿stop¿¿¿{"start":{"line":255,"column":22},"end":{"line":255,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5155¿Identifier¿¿7309¿end¿¿¿{"start":{"line":255,"column":28},"end":{"line":255,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5156¿ExpressionStatement¿¿7309¿¿¿¿{"start":{"line":255,"column":4},"end":{"line":255,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
5157¿AssignmentExpression¿=¿7309¿¿¿¿{"start":{"line":255,"column":4},"end":{"line":255,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
5158¿Identifier¿¿7309¿end¿¿¿{"start":{"line":255,"column":4},"end":{"line":255,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5159¿BinaryExpression¿+¿7309¿¿¿¿{"start":{"line":255,"column":10},"end":{"line":255,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5160¿Identifier¿¿7309¿v499¿¿¿¿¿Identifier
5161¿Literal¿number¿7309¿¿1¿¿{"start":{"line":255,"column":35},"end":{"line":255,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5162¿BlockStatement¿¿7309¿¿¿¿{"start":{"line":254,"column":17},"end":{"line":256,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BlockStatement
5163¿VariableDeclarator¿¿7309¿v500¿¿¿{"start":{"line":259,"column":21},"end":{"line":259,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5164¿CallExpression¿¿7309¿¿¿¿{"start":{"line":259,"column":21},"end":{"line":259,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
5165¿MemberExpression¿¿7309¿¿¿¿{"start":{"line":259,"column":21},"end":{"line":259,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
5166¿Identifier¿¿7309¿str¿¿¿{"start":{"line":259,"column":21},"end":{"line":259,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5167¿Identifier¿¿7309¿indexOf¿¿¿{"start":{"line":259,"column":25},"end":{"line":259,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5168¿Identifier¿¿7309¿stop¿¿¿{"start":{"line":259,"column":33},"end":{"line":259,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5169¿Identifier¿¿7309¿end¿¿¿{"start":{"line":259,"column":39},"end":{"line":259,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5170¿WhileStatement¿¿7309¿¿¿¿{"start":{"line":259,"column":8},"end":{"line":266,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿WhileStatement
5171¿AssignmentExpression¿=¿7309¿¿¿¿{"start":{"line":259,"column":15},"end":{"line":259,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
5172¿Identifier¿¿7309¿end¿¿¿{"start":{"line":259,"column":15},"end":{"line":259,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5173¿BinaryExpression¿+¿7309¿¿¿¿{"start":{"line":259,"column":21},"end":{"line":259,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5174¿Identifier¿¿7309¿v500¿¿¿¿¿Identifier
5175¿Literal¿number¿7309¿¿1¿¿{"start":{"line":259,"column":44},"end":{"line":259,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5176¿VariableDeclarator¿¿7309¿free¿¿¿{"start":{"line":260,"column":8},"end":{"line":260,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5177¿Literal¿boolean¿7309¿¿true¿¿{"start":{"line":260,"column":15},"end":{"line":260,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5178¿VariableDeclarator¿¿7309¿s¿¿¿{"start":{"line":261,"column":8},"end":{"line":261,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5179¿BinaryExpression¿-¿7309¿¿¿¿{"start":{"line":261,"column":12},"end":{"line":261,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5180¿Identifier¿¿7309¿end¿¿¿{"start":{"line":261,"column":12},"end":{"line":261,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5181¿Literal¿number¿7309¿¿1¿¿{"start":{"line":261,"column":18},"end":{"line":261,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5182¿VariableDeclarator¿¿7309¿v501¿¿¿{"start":{"line":262,"column":15},"end":{"line":262,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5183¿UpdateExpression¿¿7309¿¿¿¿{"start":{"line":262,"column":15},"end":{"line":262,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿UpdateExpression
5184¿Identifier¿¿7309¿s¿¿¿{"start":{"line":262,"column":17},"end":{"line":262,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5185¿VariableDeclarator¿¿7309¿v502¿¿¿{"start":{"line":262,"column":11},"end":{"line":262,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5186¿MemberExpression¿computed¿7309¿¿¿¿{"start":{"line":262,"column":11},"end":{"line":262,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
5187¿Identifier¿¿7309¿str¿¿¿{"start":{"line":262,"column":11},"end":{"line":262,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5188¿Identifier¿¿7309¿v501¿¿¿¿¿Identifier
5189¿VariableDeclarator¿¿7309¿v503¿¿¿{"start":{"line":262,"column":11},"end":{"line":262,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5190¿BinaryExpression¿==¿7309¿¿¿¿{"start":{"line":262,"column":11},"end":{"line":262,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
5191¿Identifier¿¿7309¿v502¿¿¿¿¿Identifier
5192¿Literal¿string¿7309¿¿'\\'¿¿{"start":{"line":262,"column":23},"end":{"line":262,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
5193¿WhileStatement¿¿7309¿¿¿¿{"start":{"line":262,"column":4},"end":{"line":263,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿WhileStatement
5194¿Identifier¿¿7309¿v503¿¿¿¿¿Identifier
5195¿VariableDeclarator¿¿7309¿v504¿¿¿{"start":{"line":263,"column":12},"end":{"line":263,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
5196¿UnaryExpression¿!¿7309¿¿¿¿{"start":{"line":263,"column":12},"end":{"line":263,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿UnaryExpression
5197¿Identifier¿¿7309¿free¿¿¿{"start":{"line":263,"column":13},"end":{"line":263,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5198¿ExpressionStatement¿¿7309¿¿¿¿{"start":{"line":263,"column":5},"end":{"line":263,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
5199¿AssignmentExpression¿=¿7309¿¿¿¿{"start":{"line":263,"column":5},"end":{"line":263,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
5200¿Identifier¿¿7309¿free¿¿¿{"start":{"line":263,"column":5},"end":{"line":263,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
5201¿Identifier¿¿7309¿v504¿¿¿¿¿Identifier
5202¿ExpressionStatement¿¿7309¿¿¿¿{"start":{"line":262,"column":4},"end":{"line":263,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
