Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7524¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":918,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Program
8999¿UnaryExpression¿-¿13248¿¿¿¿{"start":{"line":254,"column":31},"end":{"line":254,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿UnaryExpression
9000¿Identifier¿¿13248¿x¿¿¿{"start":{"line":254,"column":32},"end":{"line":254,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9001¿VariableDeclarator¿¿13248¿v817¿¿¿{"start":{"line":254,"column":22},"end":{"line":254,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9002¿CallExpression¿¿13248¿¿¿¿{"start":{"line":254,"column":22},"end":{"line":254,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9003¿MemberExpression¿¿13248¿¿¿¿{"start":{"line":254,"column":22},"end":{"line":254,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
9004¿Identifier¿¿13248¿Math¿¿¿{"start":{"line":254,"column":22},"end":{"line":254,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9005¿Identifier¿¿13248¿pow¿¿¿{"start":{"line":254,"column":27},"end":{"line":254,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9006¿Identifier¿¿13248¿v816¿¿¿¿¿Identifier
9007¿Identifier¿¿13248¿exponent¿¿¿{"start":{"line":254,"column":35},"end":{"line":254,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9008¿VariableDeclarator¿¿13248¿v818¿¿¿{"start":{"line":254,"column":21},"end":{"line":254,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9009¿UnaryExpression¿-¿13248¿¿¿¿{"start":{"line":254,"column":21},"end":{"line":254,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿UnaryExpression
9010¿Identifier¿¿13248¿v817¿¿¿¿¿Identifier
9011¿VariableDeclarator¿¿13248¿v819¿¿¿{"start":{"line":254,"column":47},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9012¿CallExpression¿¿13248¿¿¿¿{"start":{"line":254,"column":47},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9013¿MemberExpression¿¿13248¿¿¿¿{"start":{"line":254,"column":47},"end":{"line":254,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
9014¿Identifier¿¿13248¿Math¿¿¿{"start":{"line":254,"column":47},"end":{"line":254,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9015¿Identifier¿¿13248¿pow¿¿¿{"start":{"line":254,"column":52},"end":{"line":254,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9016¿Identifier¿¿13248¿x¿¿¿{"start":{"line":254,"column":56},"end":{"line":254,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9017¿Identifier¿¿13248¿exponent¿¿¿{"start":{"line":254,"column":59},"end":{"line":254,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9018¿VariableDeclarator¿¿13248¿v820¿¿¿{"start":{"line":254,"column":13},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9019¿IfStatement¿¿13248¿¿¿¿{"start":{"line":254,"column":13},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿IfStatement
9020¿Identifier¿¿13248¿v815¿¿¿¿¿Identifier
9021¿ExpressionStatement¿¿13248¿¿¿¿{"start":{"line":254,"column":13},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
9022¿AssignmentExpression¿=¿13248¿¿¿¿{"start":{"line":254,"column":13},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
9023¿Identifier¿¿13248¿v820¿¿¿¿¿Identifier
9024¿Identifier¿¿13248¿v818¿¿¿¿¿Identifier
9025¿BlockStatement¿¿13248¿¿¿¿¿¿BlockStatement
9026¿ExpressionStatement¿¿13248¿¿¿¿{"start":{"line":254,"column":13},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
9027¿AssignmentExpression¿=¿13248¿¿¿¿{"start":{"line":254,"column":13},"end":{"line":254,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
9028¿Identifier¿¿13248¿v820¿¿¿¿¿Identifier
9029¿Identifier¿¿13248¿v819¿¿¿¿¿Identifier
9030¿BlockStatement¿¿13248¿¿¿¿¿¿BlockStatement
9031¿ReturnStatement¿¿13248¿¿¿¿{"start":{"line":254,"column":6},"end":{"line":254,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ReturnStatement
9032¿Identifier¿¿13248¿v820¿¿¿¿¿Identifier
9033¿BlockStatement¿¿13248¿¿¿¿{"start":{"line":253,"column":23},"end":{"line":255,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BlockStatement
9034¿ReturnStatement¿¿13246¿¿¿¿{"start":{"line":253,"column":4},"end":{"line":255,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ReturnStatement
9035¿Identifier¿¿13246¿v821¿¿¿¿¿Identifier
9036¿BlockStatement¿¿13246¿¿¿¿{"start":{"line":252,"column":25},"end":{"line":256,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BlockStatement
9037¿VariableDeclarator¿¿13133¿pan¿¿¿{"start":{"line":258,"column":2},"end":{"line":267,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9038¿FunctionExpression¿¿13133¿anon¿¿¿{"start":{"line":258,"column":2},"end":{"line":267,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿FunctionExpression
9039¿Identifier¿¿0¿domain¿¿¿{"start":{"line":258,"column":15},"end":{"line":258,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9040¿Identifier¿¿0¿delta¿¿¿{"start":{"line":258,"column":23},"end":{"line":258,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9041¿Identifier¿¿0¿lift¿¿¿{"start":{"line":258,"column":30},"end":{"line":258,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9042¿Identifier¿¿0¿ground¿¿¿{"start":{"line":258,"column":36},"end":{"line":258,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9043¿VariableDeclarator¿¿13251¿v822¿¿¿{"start":{"line":259,"column":18},"end":{"line":259,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9044¿MemberExpression¿computed¿13251¿¿¿¿{"start":{"line":259,"column":18},"end":{"line":259,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
9045¿Identifier¿¿13251¿domain¿¿¿{"start":{"line":259,"column":18},"end":{"line":259,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9046¿Literal¿number¿13251¿¿0¿¿{"start":{"line":259,"column":25},"end":{"line":259,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Literal
9047¿VariableDeclarator¿¿13251¿d0¿¿¿{"start":{"line":259,"column":8},"end":{"line":259,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9048¿CallExpression¿¿13251¿¿¿¿{"start":{"line":259,"column":13},"end":{"line":259,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9049¿Identifier¿¿13251¿lift¿¿¿{"start":{"line":259,"column":13},"end":{"line":259,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9050¿Identifier¿¿13251¿v822¿¿¿¿¿Identifier
9051¿VariableDeclarator¿¿13251¿v823¿¿¿{"start":{"line":260,"column":18},"end":{"line":260,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9052¿CallExpression¿¿13251¿¿¿¿{"start":{"line":260,"column":18},"end":{"line":260,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9053¿Identifier¿¿13251¿peek¿¿¿{"start":{"line":260,"column":18},"end":{"line":260,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9054¿Identifier¿¿13251¿domain¿¿¿{"start":{"line":260,"column":23},"end":{"line":260,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9055¿VariableDeclarator¿¿13251¿d1¿¿¿{"start":{"line":260,"column":8},"end":{"line":260,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9056¿CallExpression¿¿13251¿¿¿¿{"start":{"line":260,"column":13},"end":{"line":260,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9057¿Identifier¿¿13251¿lift¿¿¿{"start":{"line":260,"column":13},"end":{"line":260,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9058¿Identifier¿¿13251¿v823¿¿¿¿¿Identifier
9059¿VariableDeclarator¿¿13251¿v824¿¿¿{"start":{"line":261,"column":14},"end":{"line":261,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9060¿BinaryExpression¿-¿13251¿¿¿¿{"start":{"line":261,"column":14},"end":{"line":261,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
9061¿Identifier¿¿13251¿d1¿¿¿{"start":{"line":261,"column":14},"end":{"line":261,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9062¿Identifier¿¿13251¿d0¿¿¿{"start":{"line":261,"column":19},"end":{"line":261,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9063¿VariableDeclarator¿¿13251¿dd¿¿¿{"start":{"line":261,"column":8},"end":{"line":261,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9064¿BinaryExpression¿*¿13251¿¿¿¿{"start":{"line":261,"column":13},"end":{"line":261,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
9065¿Identifier¿¿13251¿v824¿¿¿¿¿Identifier
9066¿Identifier¿¿13251¿delta¿¿¿{"start":{"line":261,"column":25},"end":{"line":261,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9067¿VariableDeclarator¿¿13251¿v825¿¿¿{"start":{"line":264,"column":13},"end":{"line":264,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9068¿BinaryExpression¿-¿13251¿¿¿¿{"start":{"line":264,"column":13},"end":{"line":264,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
9069¿Identifier¿¿13251¿d0¿¿¿{"start":{"line":264,"column":13},"end":{"line":264,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9070¿Identifier¿¿13251¿dd¿¿¿{"start":{"line":264,"column":18},"end":{"line":264,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9071¿VariableDeclarator¿¿13251¿v826¿¿¿{"start":{"line":264,"column":6},"end":{"line":264,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9072¿CallExpression¿¿13251¿¿¿¿{"start":{"line":264,"column":6},"end":{"line":264,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9073¿Identifier¿¿13251¿ground¿¿¿{"start":{"line":264,"column":6},"end":{"line":264,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9074¿Identifier¿¿13251¿v825¿¿¿¿¿Identifier
9075¿VariableDeclarator¿¿13251¿v827¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9076¿BinaryExpression¿-¿13251¿¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
9077¿Identifier¿¿13251¿d1¿¿¿{"start":{"line":265,"column":13},"end":{"line":265,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9078¿Identifier¿¿13251¿dd¿¿¿{"start":{"line":265,"column":18},"end":{"line":265,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9079¿VariableDeclarator¿¿13251¿v828¿¿¿{"start":{"line":265,"column":6},"end":{"line":265,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9080¿CallExpression¿¿13251¿¿¿¿{"start":{"line":265,"column":6},"end":{"line":265,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9081¿Identifier¿¿13251¿ground¿¿¿{"start":{"line":265,"column":6},"end":{"line":265,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9082¿Identifier¿¿13251¿v827¿¿¿¿¿Identifier
9083¿VariableDeclarator¿¿13251¿v829¿¿¿{"start":{"line":263,"column":11},"end":{"line":266,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9084¿ArrayExpression¿¿13251¿¿¿¿{"start":{"line":263,"column":11},"end":{"line":266,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ArrayExpression
9085¿Identifier¿¿13251¿v826¿¿¿¿¿Identifier
9086¿Identifier¿¿13251¿v828¿¿¿¿¿Identifier
9087¿ReturnStatement¿¿13251¿¿¿¿{"start":{"line":263,"column":4},"end":{"line":266,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ReturnStatement
9088¿Identifier¿¿13251¿v829¿¿¿¿¿Identifier
9089¿BlockStatement¿¿13251¿¿¿¿{"start":{"line":258,"column":44},"end":{"line":267,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BlockStatement
9090¿VariableDeclarator¿exported¿13133¿panLinear¿¿¿{"start":{"line":269,"column":2},"end":{"line":271,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9091¿FunctionExpression¿¿13133¿anon¿¿¿{"start":{"line":269,"column":2},"end":{"line":271,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿FunctionExpression
9092¿Identifier¿¿0¿domain¿¿¿{"start":{"line":269,"column":21},"end":{"line":269,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9093¿Identifier¿¿0¿delta¿¿¿{"start":{"line":269,"column":29},"end":{"line":269,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9094¿VariableDeclarator¿¿13253¿v830¿¿¿{"start":{"line":270,"column":11},"end":{"line":270,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9095¿CallExpression¿¿13253¿¿¿¿{"start":{"line":270,"column":11},"end":{"line":270,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿CallExpression
9096¿Identifier¿¿13253¿pan¿¿¿{"start":{"line":270,"column":11},"end":{"line":270,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9097¿Identifier¿¿13253¿domain¿¿¿{"start":{"line":270,"column":15},"end":{"line":270,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9098¿Identifier¿¿13253¿delta¿¿¿{"start":{"line":270,"column":23},"end":{"line":270,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9099¿Identifier¿¿13253¿toNumber¿¿¿{"start":{"line":270,"column":30},"end":{"line":270,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9100¿Identifier¿¿13253¿identity¿¿¿{"start":{"line":270,"column":40},"end":{"line":270,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9101¿ReturnStatement¿¿13253¿¿¿¿{"start":{"line":270,"column":4},"end":{"line":270,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ReturnStatement
9102¿Identifier¿¿13253¿v830¿¿¿¿¿Identifier
9103¿BlockStatement¿¿13253¿¿¿¿{"start":{"line":269,"column":36},"end":{"line":271,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BlockStatement
9104¿VariableDeclarator¿exported¿13133¿panLog¿¿¿{"start":{"line":273,"column":2},"end":{"line":276,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9105¿FunctionExpression¿¿13133¿anon¿¿¿{"start":{"line":273,"column":2},"end":{"line":276,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿FunctionExpression
9106¿Identifier¿¿0¿domain¿¿¿{"start":{"line":273,"column":18},"end":{"line":273,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9107¿Identifier¿¿0¿delta¿¿¿{"start":{"line":273,"column":26},"end":{"line":273,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9108¿VariableDeclarator¿¿13255¿v831¿¿¿{"start":{"line":274,"column":25},"end":{"line":274,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
9109¿MemberExpression¿computed¿13255¿¿¿¿{"start":{"line":274,"column":25},"end":{"line":274,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
9110¿Identifier¿¿13255¿domain¿¿¿{"start":{"line":274,"column":25},"end":{"line":274,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
9111¿Literal¿number¿13255¿¿0¿¿{"start":{"line":274,"column":32},"end":{"line":274,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Literal
9112¿VariableDeclarator¿¿13255¿sign¿¿¿{"start":{"line":274,"column":8},"end":{"line":274,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
