Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6315¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1064,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Program
7888¿Identifier¿¿11068¿v876¿¿¿¿¿Identifier
7889¿VariableDeclarator¿¿11068¿v878¿¿¿{"start":{"line":343,"column":123},"end":{"line":343,"column":181},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7890¿UnaryExpression¿!¿11068¿¿¿¿{"start":{"line":343,"column":123},"end":{"line":343,"column":181},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿UnaryExpression
7891¿Identifier¿¿11068¿v877¿¿¿¿¿Identifier
7892¿VariableDeclarator¿¿11068¿simpleInclusion¿¿¿{"start":{"line":343,"column":8},"end":{"line":343,"column":181},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7893¿LogicalExpression¿&&¿11068¿¿¿¿{"start":{"line":343,"column":26},"end":{"line":343,"column":181},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿LogicalExpression
7894¿Identifier¿¿11068¿v873¿¿¿¿¿Identifier
7895¿Identifier¿¿11068¿v878¿¿¿¿¿Identifier
7896¿VariableDeclarator¿¿11068¿v879¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7897¿BinaryExpression¿===¿11068¿¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BinaryExpression
7898¿Identifier¿¿11068¿operator¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7899¿Literal¿string¿11068¿¿'$eq'¿¿{"start":{"line":345,"column":23},"end":{"line":345,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
7900¿VariableDeclarator¿¿11068¿v880¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7901¿LogicalExpression¿||¿11068¿¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿LogicalExpression
7902¿Identifier¿¿11068¿v879¿¿¿¿¿Identifier
7903¿Identifier¿¿11068¿simpleRange¿¿¿{"start":{"line":345,"column":32},"end":{"line":345,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7904¿VariableDeclarator¿¿11068¿v881¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7905¿LogicalExpression¿||¿11068¿¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿LogicalExpression
7906¿Identifier¿¿11068¿v880¿¿¿¿¿Identifier
7907¿Identifier¿¿11068¿simpleInclusion¿¿¿{"start":{"line":345,"column":47},"end":{"line":345,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7908¿VariableDeclarator¿¿11068¿v882¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":82},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7909¿LogicalExpression¿||¿11068¿¿¿¿{"start":{"line":345,"column":10},"end":{"line":345,"column":82},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿LogicalExpression
7910¿Identifier¿¿11068¿v881¿¿¿¿¿Identifier
7911¿Identifier¿¿11068¿simpleInequality¿¿¿{"start":{"line":345,"column":66},"end":{"line":345,"column":82},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7912¿VariableDeclarator¿¿11068¿v883¿¿¿{"start":{"line":345,"column":8},"end":{"line":345,"column":83},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7913¿UnaryExpression¿!¿11068¿¿¿¿{"start":{"line":345,"column":8},"end":{"line":345,"column":83},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿UnaryExpression
7914¿Identifier¿¿11068¿v882¿¿¿¿¿Identifier
7915¿IfStatement¿¿11068¿¿¿¿{"start":{"line":345,"column":4},"end":{"line":347,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
7916¿Identifier¿¿11068¿v883¿¿¿¿¿Identifier
7917¿ExpressionStatement¿¿11068¿¿¿¿{"start":{"line":346,"column":6},"end":{"line":346,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
7918¿AssignmentExpression¿=¿11068¿¿¿¿{"start":{"line":346,"column":6},"end":{"line":346,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿AssignmentExpression
7919¿MemberExpression¿¿11068¿¿¿¿{"start":{"line":346,"column":6},"end":{"line":346,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7920¿Identifier¿¿11068¿matcher¿¿¿{"start":{"line":346,"column":6},"end":{"line":346,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7921¿Identifier¿¿11068¿_isSimple¿¿¿{"start":{"line":346,"column":14},"end":{"line":346,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7922¿Literal¿boolean¿11068¿¿false¿¿{"start":{"line":346,"column":26},"end":{"line":346,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
7923¿BlockStatement¿¿11068¿¿¿¿{"start":{"line":345,"column":85},"end":{"line":347,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
7924¿VariableDeclarator¿¿11068¿v884¿¿¿{"start":{"line":349,"column":8},"end":{"line":349,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7925¿CallExpression¿¿11068¿¿¿¿{"start":{"line":349,"column":8},"end":{"line":349,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7926¿MemberExpression¿¿11068¿¿¿¿{"start":{"line":349,"column":8},"end":{"line":349,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7927¿Identifier¿¿11068¿VALUE_OPERATORS¿¿¿{"start":{"line":349,"column":8},"end":{"line":349,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7928¿Identifier¿¿11068¿hasOwnProperty¿¿¿{"start":{"line":349,"column":24},"end":{"line":349,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7929¿Identifier¿¿11068¿operator¿¿¿{"start":{"line":349,"column":39},"end":{"line":349,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7930¿IfStatement¿¿11068¿¿¿¿{"start":{"line":349,"column":4},"end":{"line":356,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
7931¿Identifier¿¿11068¿v884¿¿¿¿¿Identifier
7932¿VariableDeclarator¿¿11068¿v885¿¿¿{"start":{"line":350,"column":28},"end":{"line":350,"column":94},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7933¿CallExpression¿¿11068¿¿¿¿{"start":{"line":350,"column":28},"end":{"line":350,"column":94},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7934¿MemberExpression¿computed¿11068¿¿¿¿{"start":{"line":350,"column":28},"end":{"line":350,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7935¿Identifier¿¿11068¿VALUE_OPERATORS¿¿¿{"start":{"line":350,"column":28},"end":{"line":350,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7936¿Identifier¿¿11068¿operator¿¿¿{"start":{"line":350,"column":44},"end":{"line":350,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7937¿Identifier¿¿11068¿operand¿¿¿{"start":{"line":350,"column":54},"end":{"line":350,"column":61},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7938¿Identifier¿¿11068¿valueSelector¿¿¿{"start":{"line":350,"column":63},"end":{"line":350,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7939¿Identifier¿¿11068¿matcher¿¿¿{"start":{"line":350,"column":78},"end":{"line":350,"column":85},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7940¿Identifier¿¿11068¿isRoot¿¿¿{"start":{"line":350,"column":87},"end":{"line":350,"column":93},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7941¿VariableDeclarator¿¿11068¿v886¿¿¿{"start":{"line":350,"column":6},"end":{"line":350,"column":95},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7942¿CallExpression¿¿11068¿¿¿¿{"start":{"line":350,"column":6},"end":{"line":350,"column":95},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7943¿MemberExpression¿¿11068¿¿¿¿{"start":{"line":350,"column":6},"end":{"line":350,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7944¿Identifier¿¿11068¿operatorMatchers¿¿¿{"start":{"line":350,"column":6},"end":{"line":350,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7945¿Identifier¿¿11068¿push¿¿¿{"start":{"line":350,"column":23},"end":{"line":350,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7946¿Identifier¿¿11068¿v885¿¿¿¿¿Identifier
7947¿ExpressionStatement¿¿11068¿¿¿¿{"start":{"line":350,"column":6},"end":{"line":350,"column":96},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
7948¿Identifier¿¿11068¿v886¿¿¿¿¿Identifier
7949¿BlockStatement¿¿11068¿¿¿¿{"start":{"line":349,"column":50},"end":{"line":351,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
7950¿VariableDeclarator¿¿11068¿v887¿¿¿{"start":{"line":351,"column":15},"end":{"line":351,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7951¿CallExpression¿¿11068¿¿¿¿{"start":{"line":351,"column":15},"end":{"line":351,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7952¿MemberExpression¿¿11068¿¿¿¿{"start":{"line":351,"column":15},"end":{"line":351,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7953¿Identifier¿¿11068¿ELEMENT_OPERATORS¿¿¿{"start":{"line":351,"column":15},"end":{"line":351,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7954¿Identifier¿¿11068¿hasOwnProperty¿¿¿{"start":{"line":351,"column":33},"end":{"line":351,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7955¿Identifier¿¿11068¿operator¿¿¿{"start":{"line":351,"column":48},"end":{"line":351,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7956¿IfStatement¿¿11068¿¿¿¿{"start":{"line":351,"column":11},"end":{"line":356,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
7957¿Identifier¿¿11068¿v887¿¿¿¿¿Identifier
7958¿VariableDeclarator¿¿11068¿options¿¿¿{"start":{"line":352,"column":10},"end":{"line":352,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7959¿MemberExpression¿computed¿11068¿¿¿¿{"start":{"line":352,"column":20},"end":{"line":352,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7960¿Identifier¿¿11068¿ELEMENT_OPERATORS¿¿¿{"start":{"line":352,"column":20},"end":{"line":352,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7961¿Identifier¿¿11068¿operator¿¿¿{"start":{"line":352,"column":38},"end":{"line":352,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7962¿VariableDeclarator¿¿11068¿v888¿¿¿{"start":{"line":353,"column":67},"end":{"line":353,"column":130},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7963¿CallExpression¿¿11068¿¿¿¿{"start":{"line":353,"column":67},"end":{"line":353,"column":130},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7964¿MemberExpression¿¿11068¿¿¿¿{"start":{"line":353,"column":67},"end":{"line":353,"column":97},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7965¿Identifier¿¿11068¿options¿¿¿{"start":{"line":353,"column":67},"end":{"line":353,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7966¿Identifier¿¿11068¿compileElementSelector¿¿¿{"start":{"line":353,"column":75},"end":{"line":353,"column":97},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7967¿Identifier¿¿11068¿operand¿¿¿{"start":{"line":353,"column":98},"end":{"line":353,"column":105},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7968¿Identifier¿¿11068¿valueSelector¿¿¿{"start":{"line":353,"column":107},"end":{"line":353,"column":120},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7969¿Identifier¿¿11068¿matcher¿¿¿{"start":{"line":353,"column":122},"end":{"line":353,"column":129},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7970¿VariableDeclarator¿¿11068¿v889¿¿¿{"start":{"line":353,"column":28},"end":{"line":353,"column":140},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7971¿CallExpression¿¿11068¿¿¿¿{"start":{"line":353,"column":28},"end":{"line":353,"column":140},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7972¿Identifier¿¿11068¿convertElementMatcherToBranchedMatcher¿¿¿{"start":{"line":353,"column":28},"end":{"line":353,"column":66},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7973¿Identifier¿¿11068¿v888¿¿¿¿¿Identifier
7974¿Identifier¿¿11068¿options¿¿¿{"start":{"line":353,"column":132},"end":{"line":353,"column":139},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7975¿VariableDeclarator¿¿11068¿v890¿¿¿{"start":{"line":353,"column":6},"end":{"line":353,"column":141},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7976¿CallExpression¿¿11068¿¿¿¿{"start":{"line":353,"column":6},"end":{"line":353,"column":141},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7977¿MemberExpression¿¿11068¿¿¿¿{"start":{"line":353,"column":6},"end":{"line":353,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
7978¿Identifier¿¿11068¿operatorMatchers¿¿¿{"start":{"line":353,"column":6},"end":{"line":353,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7979¿Identifier¿¿11068¿push¿¿¿{"start":{"line":353,"column":23},"end":{"line":353,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7980¿Identifier¿¿11068¿v889¿¿¿¿¿Identifier
7981¿ExpressionStatement¿¿11068¿¿¿¿{"start":{"line":353,"column":6},"end":{"line":353,"column":142},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
7982¿Identifier¿¿11068¿v890¿¿¿¿¿Identifier
7983¿BlockStatement¿¿11068¿¿¿¿{"start":{"line":351,"column":59},"end":{"line":354,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
7984¿VariableDeclarator¿¿11068¿v891¿¿¿{"start":{"line":355,"column":22},"end":{"line":355,"column":58},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7985¿BinaryExpression¿+¿11068¿¿¿¿{"start":{"line":355,"column":22},"end":{"line":355,"column":58},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BinaryExpression
7986¿Literal¿string¿11068¿¿'Unrecognized operator: '¿¿{"start":{"line":355,"column":22},"end":{"line":355,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
7987¿Identifier¿¿11068¿operator¿¿¿{"start":{"line":355,"column":50},"end":{"line":355,"column":58},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7988¿VariableDeclarator¿¿11068¿v892¿¿¿{"start":{"line":355,"column":12},"end":{"line":355,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7989¿NewExpression¿¿11068¿¿¿¿{"start":{"line":355,"column":12},"end":{"line":355,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿NewExpression
7990¿Identifier¿¿11068¿Error¿¿¿{"start":{"line":355,"column":16},"end":{"line":355,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
7991¿Identifier¿¿11068¿v891¿¿¿¿¿Identifier
7992¿ThrowStatement¿¿11068¿¿¿¿{"start":{"line":355,"column":6},"end":{"line":355,"column":60},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ThrowStatement
7993¿Identifier¿¿11068¿v892¿¿¿¿¿Identifier
7994¿BlockStatement¿¿11068¿¿¿¿{"start":{"line":354,"column":11},"end":{"line":356,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
7995¿BlockStatement¿¿11068¿¿¿¿¿¿BlockStatement
7996¿BlockStatement¿¿11068¿¿¿¿{"start":{"line":339,"column":69},"end":{"line":357,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
7997¿VariableDeclarator¿¿11066¿v894¿¿¿{"start":{"line":339,"column":2},"end":{"line":357,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
7998¿CallExpression¿¿11066¿¿¿¿{"start":{"line":339,"column":2},"end":{"line":357,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
7999¿SequenceExpression¿¿11066¿¿¿¿{"start":{"line":339,"column":3},"end":{"line":339,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿SequenceExpression
8000¿Literal¿number¿11066¿¿0¿¿{"start":{"line":339,"column":3},"end":{"line":339,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
8001¿Identifier¿¿11066¿v856¿¿¿¿¿Identifier
8002¿Identifier¿¿11066¿valueSelector¿¿¿{"start":{"line":339,"column":25},"end":{"line":339,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
8003¿Identifier¿¿11066¿v893¿¿¿¿¿Identifier
8004¿ExpressionStatement¿¿11066¿¿¿¿{"start":{"line":339,"column":2},"end":{"line":357,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
8005¿Identifier¿¿11066¿v894¿¿¿¿¿Identifier
8006¿VariableDeclarator¿¿11066¿v895¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
