Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3175¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":270,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Program
3714¿AssignmentExpression¿=¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿AssignmentExpression
3715¿MemberExpression¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3716¿Identifier¿¿5395¿Git¿¿¿{"start":{"line":15,"column":6},"end":{"line":15,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3717¿Identifier¿¿5395¿gitExec¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3718¿Identifier¿¿5395¿gitExec¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3719¿VariableDeclarator¿¿5395¿getDiffFileList¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3720¿FunctionExpression¿¿5395¿getDiffFileList¿¿¿{"start":{"line":44,"column":19},"end":{"line":54,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿FunctionExpression
3721¿AssignmentPattern¿¿0¿¿¿¿{"start":{"line":44,"column":20},"end":{"line":44,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿AssignmentPattern
3722¿VariableDeclarator¿¿5436¿v377¿¿¿{"start":{"line":45,"column":27},"end":{"line":53,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3723¿ArrowFunctionExpression¿¿5436¿¿¿¿{"start":{"line":45,"column":27},"end":{"line":53,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ArrowFunctionExpression
3724¿Identifier¿¿0¿resolve¿¿¿{"start":{"line":45,"column":28},"end":{"line":45,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3725¿Identifier¿¿0¿reject¿¿¿{"start":{"line":45,"column":37},"end":{"line":45,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3726¿VariableDeclarator¿¿5438¿v363¿¿¿{"start":{"line":45,"column":64},"end":{"line":45,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3727¿UnaryExpression¿void¿5438¿¿¿¿{"start":{"line":45,"column":64},"end":{"line":45,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿UnaryExpression
3728¿Literal¿number¿5438¿¿0¿¿{"start":{"line":45,"column":69},"end":{"line":45,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
3729¿VariableDeclarator¿¿5438¿v364¿¿¿{"start":{"line":45,"column":72},"end":{"line":45,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3730¿UnaryExpression¿void¿5438¿¿¿¿{"start":{"line":45,"column":72},"end":{"line":45,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿UnaryExpression
3731¿Literal¿number¿5438¿¿0¿¿{"start":{"line":45,"column":77},"end":{"line":45,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
3732¿VariableDeclarator¿¿5438¿v375¿¿¿{"start":{"line":45,"column":80},"end":{"line":53,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3733¿FunctionExpression¿¿5438¿anon¿¿¿{"start":{"line":45,"column":80},"end":{"line":53,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿FunctionExpression
3734¿TryStatement¿¿5440¿¿¿¿{"start":{"line":46,"column":12},"end":{"line":52,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿TryStatement
3735¿VariableDeclarator¿¿5440¿v365¿¿¿{"start":{"line":47,"column":53},"end":{"line":47,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3736¿TemplateLiteral¿¿5440¿¿¿¿{"start":{"line":47,"column":53},"end":{"line":47,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿TemplateLiteral
3737¿Identifier¿¿5440¿diffOptions¿¿¿{"start":{"line":47,"column":61},"end":{"line":47,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3738¿VariableDeclarator¿¿5440¿v366¿¿¿{"start":{"line":47,"column":40},"end":{"line":47,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3739¿CallExpression¿¿5440¿¿¿¿{"start":{"line":47,"column":40},"end":{"line":47,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3740¿MemberExpression¿¿5440¿¿¿¿{"start":{"line":47,"column":40},"end":{"line":47,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3741¿ThisExpression¿¿5440¿¿¿¿{"start":{"line":47,"column":40},"end":{"line":47,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ThisExpression
3742¿Identifier¿¿5440¿gitExec¿¿¿{"start":{"line":47,"column":45},"end":{"line":47,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3743¿Identifier¿¿5440¿v365¿¿¿¿¿Identifier
3744¿VariableDeclarator¿¿5440¿conflicts¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3745¿YieldExpression¿¿5440¿¿¿¿{"start":{"line":47,"column":34},"end":{"line":47,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿YieldExpression
3746¿Identifier¿¿5440¿v366¿¿¿¿¿Identifier
3747¿VariableDeclarator¿¿5440¿v367¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3748¿CallExpression¿¿5440¿¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3749¿MemberExpression¿¿5440¿¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3750¿Identifier¿¿5440¿conflicts¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3751¿Identifier¿¿5440¿split¿¿¿{"start":{"line":48,"column":34},"end":{"line":48,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3752¿Literal¿string¿5440¿¿'\n'¿¿{"start":{"line":48,"column":40},"end":{"line":48,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
3753¿VariableDeclarator¿¿5440¿v371¿¿¿{"start":{"line":48,"column":53},"end":{"line":48,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3754¿ArrowFunctionExpression¿¿5440¿¿¿¿{"start":{"line":48,"column":53},"end":{"line":48,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ArrowFunctionExpression
3755¿Identifier¿¿0¿item¿¿¿{"start":{"line":48,"column":53},"end":{"line":48,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3756¿VariableDeclarator¿¿5442¿v368¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3757¿CallExpression¿¿5442¿¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3758¿MemberExpression¿¿5442¿¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3759¿Identifier¿¿5442¿item¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3760¿Identifier¿¿5442¿trim¿¿¿{"start":{"line":48,"column":66},"end":{"line":48,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3761¿VariableDeclarator¿¿5442¿v369¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3762¿MemberExpression¿¿5442¿¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3763¿Identifier¿¿5442¿v368¿¿¿¿¿Identifier
3764¿Identifier¿¿5442¿length¿¿¿{"start":{"line":48,"column":73},"end":{"line":48,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3765¿VariableDeclarator¿¿5442¿v370¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3766¿BinaryExpression¿>¿5442¿¿¿¿{"start":{"line":48,"column":61},"end":{"line":48,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BinaryExpression
3767¿Identifier¿¿5442¿v369¿¿¿¿¿Identifier
3768¿Literal¿number¿5442¿¿0¿¿{"start":{"line":48,"column":82},"end":{"line":48,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
3769¿ReturnStatement¿¿5442¿¿¿¿¿¿ReturnStatement
3770¿Identifier¿¿5442¿v370¿¿¿¿¿Identifier
3771¿BlockStatement¿¿5442¿¿¿¿¿¿BlockStatement
3772¿VariableDeclarator¿¿5440¿v372¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3773¿CallExpression¿¿5440¿¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3774¿MemberExpression¿¿5440¿¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3775¿Identifier¿¿5440¿v367¿¿¿¿¿Identifier
3776¿Identifier¿¿5440¿filter¿¿¿{"start":{"line":48,"column":46},"end":{"line":48,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3777¿Identifier¿¿5440¿v371¿¿¿¿¿Identifier
3778¿VariableDeclarator¿¿5440¿v373¿¿¿{"start":{"line":48,"column":16},"end":{"line":48,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3779¿CallExpression¿¿5440¿¿¿¿{"start":{"line":48,"column":16},"end":{"line":48,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3780¿Identifier¿¿5440¿resolve¿¿¿{"start":{"line":48,"column":16},"end":{"line":48,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3781¿Identifier¿¿5440¿v372¿¿¿¿¿Identifier
3782¿ExpressionStatement¿¿5440¿¿¿¿{"start":{"line":48,"column":16},"end":{"line":48,"column":86},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
3783¿Identifier¿¿5440¿v373¿¿¿¿¿Identifier
3784¿BlockStatement¿¿5440¿¿¿¿{"start":{"line":46,"column":16},"end":{"line":49,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
3785¿CatchClause¿¿5440¿¿¿¿{"start":{"line":50,"column":12},"end":{"line":52,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CatchClause
3786¿VariableDeclarator¿¿5440¿v374¿¿¿{"start":{"line":51,"column":16},"end":{"line":51,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3787¿CallExpression¿¿5440¿¿¿¿{"start":{"line":51,"column":16},"end":{"line":51,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3788¿Identifier¿¿5440¿reject¿¿¿{"start":{"line":51,"column":16},"end":{"line":51,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3789¿Identifier¿¿5440¿err¿¿¿{"start":{"line":51,"column":23},"end":{"line":51,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3790¿ExpressionStatement¿¿5440¿¿¿¿{"start":{"line":51,"column":16},"end":{"line":51,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
3791¿Identifier¿¿5440¿v374¿¿¿¿¿Identifier
3792¿BlockStatement¿¿5440¿¿¿¿{"start":{"line":50,"column":24},"end":{"line":52,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
3793¿Identifier¿¿5440¿err¿¿¿{"start":{"line":50,"column":19},"end":{"line":50,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3794¿BlockStatement¿¿5440¿¿¿¿{"start":{"line":45,"column":93},"end":{"line":53,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
3795¿VariableDeclarator¿¿5438¿v376¿¿¿{"start":{"line":45,"column":48},"end":{"line":53,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3796¿CallExpression¿¿5438¿¿¿¿{"start":{"line":45,"column":48},"end":{"line":53,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3797¿Identifier¿¿5438¿__awaiter¿¿¿{"start":{"line":45,"column":48},"end":{"line":45,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3798¿ThisExpression¿¿5438¿¿¿¿{"start":{"line":45,"column":58},"end":{"line":45,"column":62},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ThisExpression
3799¿Identifier¿¿5438¿v363¿¿¿¿¿Identifier
3800¿Identifier¿¿5438¿v364¿¿¿¿¿Identifier
3801¿Identifier¿¿5438¿v375¿¿¿¿¿Identifier
3802¿ReturnStatement¿¿5438¿¿¿¿¿¿ReturnStatement
3803¿Identifier¿¿5438¿v376¿¿¿¿¿Identifier
3804¿BlockStatement¿¿5438¿¿¿¿¿¿BlockStatement
3805¿VariableDeclarator¿¿5436¿v378¿¿¿{"start":{"line":45,"column":15},"end":{"line":53,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3806¿NewExpression¿¿5436¿¿¿¿{"start":{"line":45,"column":15},"end":{"line":53,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿NewExpression
3807¿Identifier¿¿5436¿Promise¿¿¿{"start":{"line":45,"column":19},"end":{"line":45,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3808¿Identifier¿¿5436¿v377¿¿¿¿¿Identifier
3809¿ReturnStatement¿¿5436¿¿¿¿{"start":{"line":45,"column":8},"end":{"line":53,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ReturnStatement
3810¿Identifier¿¿5436¿v378¿¿¿¿¿Identifier
3811¿BlockStatement¿¿5436¿¿¿¿{"start":{"line":44,"column":38},"end":{"line":54,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
3812¿ExpressionStatement¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
3813¿AssignmentExpression¿=¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿AssignmentExpression
3814¿MemberExpression¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3815¿Identifier¿¿5395¿Git¿¿¿{"start":{"line":15,"column":6},"end":{"line":15,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3816¿Identifier¿¿5395¿getDiffFileList¿¿¿{"start":{"line":44,"column":4},"end":{"line":44,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3817¿Identifier¿¿5395¿getDiffFileList¿¿¿{"start":{"line":44,"column":4},"end":{"line":44,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3818¿VariableDeclarator¿¿5395¿init¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3819¿FunctionExpression¿¿5395¿init¿¿¿{"start":{"line":55,"column":8},"end":{"line":57,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿FunctionExpression
3820¿VariableDeclarator¿¿5445¿v379¿¿¿{"start":{"line":56,"column":15},"end":{"line":56,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3821¿CallExpression¿¿5445¿¿¿¿{"start":{"line":56,"column":15},"end":{"line":56,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
3822¿MemberExpression¿¿5445¿¿¿¿{"start":{"line":56,"column":15},"end":{"line":56,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3823¿ThisExpression¿¿5445¿¿¿¿{"start":{"line":56,"column":15},"end":{"line":56,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ThisExpression
3824¿Identifier¿¿5445¿gitExec¿¿¿{"start":{"line":56,"column":20},"end":{"line":56,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3825¿Literal¿string¿5445¿¿'init'¿¿{"start":{"line":56,"column":28},"end":{"line":56,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
3826¿ReturnStatement¿¿5445¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ReturnStatement
3827¿Identifier¿¿5445¿v379¿¿¿¿¿Identifier
3828¿BlockStatement¿¿5445¿¿¿¿{"start":{"line":55,"column":11},"end":{"line":57,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
3829¿ExpressionStatement¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
3830¿AssignmentExpression¿=¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿AssignmentExpression
3831¿MemberExpression¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
3832¿Identifier¿¿5395¿Git¿¿¿{"start":{"line":15,"column":6},"end":{"line":15,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3833¿Identifier¿¿5395¿init¿¿¿{"start":{"line":55,"column":4},"end":{"line":55,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3834¿Identifier¿¿5395¿init¿¿¿{"start":{"line":55,"column":4},"end":{"line":55,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3835¿VariableDeclarator¿¿5395¿setDir¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
3836¿FunctionExpression¿¿5395¿setDir¿¿¿{"start":{"line":58,"column":10},"end":{"line":60,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿FunctionExpression
3837¿Identifier¿¿0¿dir¿¿¿{"start":{"line":58,"column":11},"end":{"line":58,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
3838¿ExpressionStatement¿¿5447¿¿¿¿{"start":{"line":59,"column":8},"end":{"line":59,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
