Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1123¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":180,"column":2},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Program
1847¿MemberExpression¿¿1987¿¿¿¿{"start":{"line":157,"column":6},"end":{"line":157,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1848¿Identifier¿¿1987¿console¿¿¿{"start":{"line":157,"column":6},"end":{"line":157,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1849¿Identifier¿¿1987¿log¿¿¿{"start":{"line":157,"column":14},"end":{"line":157,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1850¿Literal¿string¿1987¿¿''¿¿{"start":{"line":157,"column":18},"end":{"line":157,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Literal
1851¿ExpressionStatement¿¿1987¿¿¿¿{"start":{"line":157,"column":6},"end":{"line":157,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ExpressionStatement
1852¿Identifier¿¿1987¿v212¿¿¿¿¿Identifier
1853¿BlockStatement¿¿1987¿¿¿¿{"start":{"line":152,"column":4},"end":{"line":158,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BlockStatement
1854¿BlockStatement¿¿1987¿¿¿¿{"start":{"line":144,"column":2},"end":{"line":159,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BlockStatement
1855¿VariableDeclarator¿¿1966¿v214¿¿¿{"start":{"line":143,"column":2},"end":{"line":159,"column":4},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1856¿CallExpression¿¿1966¿¿¿¿{"start":{"line":143,"column":2},"end":{"line":159,"column":4},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿CallExpression
1857¿MemberExpression¿¿1966¿¿¿¿{"start":{"line":143,"column":2},"end":{"line":143,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1858¿Identifier¿¿1966¿server¿¿¿{"start":{"line":143,"column":2},"end":{"line":143,"column":8},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1859¿Identifier¿¿1966¿listen¿¿¿{"start":{"line":143,"column":9},"end":{"line":143,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1860¿Identifier¿¿1966¿port¿¿¿{"start":{"line":143,"column":16},"end":{"line":143,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1861¿Identifier¿¿1966¿v213¿¿¿¿¿Identifier
1862¿ExpressionStatement¿¿1966¿¿¿¿{"start":{"line":143,"column":2},"end":{"line":159,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ExpressionStatement
1863¿Identifier¿¿1966¿v214¿¿¿¿¿Identifier
1864¿BlockStatement¿¿1966¿¿¿¿{"start":{"line":38,"column":0},"end":{"line":160,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BlockStatement
1865¿ExpressionStatement¿¿1958¿¿¿¿{"start":{"line":37,"column":0},"end":{"line":160,"column":2},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ExpressionStatement
1866¿AssignmentExpression¿=¿1958¿¿¿¿{"start":{"line":37,"column":0},"end":{"line":160,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿AssignmentExpression
1867¿MemberExpression¿¿1958¿¿¿¿{"start":{"line":37,"column":0},"end":{"line":37,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1868¿Identifier¿¿1958¿v134¿¿¿¿¿Identifier
1869¿Identifier¿¿1958¿listen¿¿¿{"start":{"line":37,"column":15},"end":{"line":37,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1870¿Identifier¿¿1958¿v215¿¿¿¿¿Identifier
1871¿VariableDeclarator¿¿1958¿error_page¿¿¿{"start":{"line":163,"column":4},"end":{"line":180,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1872¿FunctionExpression¿¿1958¿anon¿¿¿{"start":{"line":163,"column":17},"end":{"line":180,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿FunctionExpression
1873¿Identifier¿¿0¿res¿¿¿{"start":{"line":163,"column":26},"end":{"line":163,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1874¿Identifier¿¿0¿error_code¿¿¿{"start":{"line":163,"column":31},"end":{"line":163,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1875¿Identifier¿¿0¿error_message¿¿¿{"start":{"line":163,"column":43},"end":{"line":163,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1876¿VariableDeclarator¿¿1990¿v216¿¿¿{"start":{"line":166,"column":28},"end":{"line":166,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1877¿ObjectExpression¿¿1990¿¿¿¿{"start":{"line":166,"column":28},"end":{"line":166,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ObjectExpression
1878¿Property¿¿1990¿¿¿¿{"start":{"line":166,"column":30},"end":{"line":166,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Property
1879¿Literal¿string¿1990¿¿'Content-Type'¿¿{"start":{"line":166,"column":30},"end":{"line":166,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Literal
1880¿Literal¿string¿1990¿¿'text/html'¿¿{"start":{"line":166,"column":46},"end":{"line":166,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Literal
1881¿VariableDeclarator¿¿1990¿v217¿¿¿{"start":{"line":166,"column":2},"end":{"line":166,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1882¿CallExpression¿¿1990¿¿¿¿{"start":{"line":166,"column":2},"end":{"line":166,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿CallExpression
1883¿MemberExpression¿¿1990¿¿¿¿{"start":{"line":166,"column":2},"end":{"line":166,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1884¿Identifier¿¿1990¿res¿¿¿{"start":{"line":166,"column":2},"end":{"line":166,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1885¿Identifier¿¿1990¿writeHead¿¿¿{"start":{"line":166,"column":6},"end":{"line":166,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1886¿Identifier¿¿1990¿error_code¿¿¿{"start":{"line":166,"column":16},"end":{"line":166,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1887¿Identifier¿¿1990¿v216¿¿¿¿¿Identifier
1888¿ExpressionStatement¿¿1990¿¿¿¿{"start":{"line":166,"column":2},"end":{"line":166,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ExpressionStatement
1889¿Identifier¿¿1990¿v217¿¿¿¿¿Identifier
1890¿VariableDeclarator¿¿1990¿v218¿¿¿{"start":{"line":169,"column":21},"end":{"line":169,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1891¿MemberExpression¿¿1990¿¿¿¿{"start":{"line":169,"column":21},"end":{"line":169,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1892¿Identifier¿¿1990¿options¿¿¿{"start":{"line":169,"column":21},"end":{"line":169,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1893¿Identifier¿¿1990¿error¿¿¿{"start":{"line":169,"column":29},"end":{"line":169,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1894¿VariableDeclarator¿¿1990¿v225¿¿¿{"start":{"line":169,"column":44},"end":{"line":179,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1895¿FunctionExpression¿¿1990¿anon¿¿¿{"start":{"line":169,"column":44},"end":{"line":179,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿FunctionExpression
1896¿Identifier¿¿0¿error¿¿¿{"start":{"line":169,"column":53},"end":{"line":169,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1897¿Identifier¿¿0¿data¿¿¿{"start":{"line":169,"column":60},"end":{"line":169,"column":64},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1898¿IfStatement¿¿1992¿¿¿¿{"start":{"line":172,"column":4},"end":{"line":172,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿IfStatement
1899¿Identifier¿¿1992¿error¿¿¿{"start":{"line":172,"column":7},"end":{"line":172,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1900¿VariableDeclarator¿¿1992¿v219¿¿¿{"start":{"line":172,"column":30},"end":{"line":172,"column":65},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1901¿BinaryExpression¿+¿1992¿¿¿¿{"start":{"line":172,"column":30},"end":{"line":172,"column":65},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BinaryExpression
1902¿Literal¿string¿1992¿¿'<h1>Error</h1><p>'¿¿{"start":{"line":172,"column":30},"end":{"line":172,"column":49},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Literal
1903¿Identifier¿¿1992¿error_message¿¿¿{"start":{"line":172,"column":52},"end":{"line":172,"column":65},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1904¿VariableDeclarator¿¿1992¿v220¿¿¿{"start":{"line":172,"column":30},"end":{"line":172,"column":74},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1905¿BinaryExpression¿+¿1992¿¿¿¿{"start":{"line":172,"column":30},"end":{"line":172,"column":74},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BinaryExpression
1906¿Identifier¿¿1992¿v219¿¿¿¿¿Identifier
1907¿Literal¿string¿1992¿¿'</p>'¿¿{"start":{"line":172,"column":68},"end":{"line":172,"column":74},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Literal
1908¿VariableDeclarator¿¿1992¿v221¿¿¿{"start":{"line":172,"column":22},"end":{"line":172,"column":75},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1909¿CallExpression¿¿1992¿¿¿¿{"start":{"line":172,"column":22},"end":{"line":172,"column":75},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿CallExpression
1910¿MemberExpression¿¿1992¿¿¿¿{"start":{"line":172,"column":22},"end":{"line":172,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1911¿Identifier¿¿1992¿res¿¿¿{"start":{"line":172,"column":22},"end":{"line":172,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1912¿Identifier¿¿1992¿end¿¿¿{"start":{"line":172,"column":26},"end":{"line":172,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1913¿Identifier¿¿1992¿v220¿¿¿¿¿Identifier
1914¿ReturnStatement¿¿1992¿¿¿¿{"start":{"line":172,"column":15},"end":{"line":172,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ReturnStatement
1915¿Identifier¿¿1992¿v221¿¿¿¿¿Identifier
1916¿BlockStatement¿¿1992¿¿¿¿{"start":{"line":172,"column":13},"end":{"line":172,"column":78},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BlockStatement
1917¿VariableDeclarator¿¿1992¿v222¿¿¿{"start":{"line":175,"column":11},"end":{"line":175,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1918¿MemberExpression¿¿1992¿¿¿¿{"start":{"line":175,"column":11},"end":{"line":175,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1919¿Identifier¿¿1992¿utily¿¿¿{"start":{"line":175,"column":11},"end":{"line":175,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1920¿Identifier¿¿1992¿string¿¿¿{"start":{"line":175,"column":17},"end":{"line":175,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1921¿VariableDeclarator¿¿1992¿v223¿¿¿{"start":{"line":175,"column":37},"end":{"line":175,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1922¿ObjectExpression¿¿1992¿¿¿¿{"start":{"line":175,"column":37},"end":{"line":175,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ObjectExpression
1923¿Property¿¿1992¿¿¿¿{"start":{"line":175,"column":39},"end":{"line":175,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Property
1924¿Identifier¿¿1992¿code¿¿¿{"start":{"line":175,"column":39},"end":{"line":175,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1925¿Identifier¿¿1992¿error_code¿¿¿{"start":{"line":175,"column":45},"end":{"line":175,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1926¿Property¿¿1992¿¿¿¿{"start":{"line":175,"column":57},"end":{"line":175,"column":79},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Property
1927¿Identifier¿¿1992¿message¿¿¿{"start":{"line":175,"column":57},"end":{"line":175,"column":64},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1928¿Identifier¿¿1992¿error_message¿¿¿{"start":{"line":175,"column":66},"end":{"line":175,"column":79},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1929¿ExpressionStatement¿¿1992¿¿¿¿{"start":{"line":175,"column":4},"end":{"line":175,"column":83},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ExpressionStatement
1930¿AssignmentExpression¿=¿1992¿¿¿¿{"start":{"line":175,"column":4},"end":{"line":175,"column":82},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿AssignmentExpression
1931¿Identifier¿¿1992¿data¿¿¿{"start":{"line":175,"column":4},"end":{"line":175,"column":8},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1932¿CallExpression¿¿1992¿¿¿¿{"start":{"line":175,"column":11},"end":{"line":175,"column":82},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿CallExpression
1933¿MemberExpression¿¿1992¿¿¿¿{"start":{"line":175,"column":11},"end":{"line":175,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1934¿Identifier¿¿1992¿v222¿¿¿¿¿Identifier
1935¿Identifier¿¿1992¿format¿¿¿{"start":{"line":175,"column":24},"end":{"line":175,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1936¿Identifier¿¿1992¿data¿¿¿{"start":{"line":175,"column":31},"end":{"line":175,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1937¿Identifier¿¿1992¿v223¿¿¿¿¿Identifier
1938¿VariableDeclarator¿¿1992¿v224¿¿¿{"start":{"line":178,"column":11},"end":{"line":178,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1939¿CallExpression¿¿1992¿¿¿¿{"start":{"line":178,"column":11},"end":{"line":178,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿CallExpression
1940¿MemberExpression¿¿1992¿¿¿¿{"start":{"line":178,"column":11},"end":{"line":178,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1941¿Identifier¿¿1992¿res¿¿¿{"start":{"line":178,"column":11},"end":{"line":178,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1942¿Identifier¿¿1992¿end¿¿¿{"start":{"line":178,"column":15},"end":{"line":178,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1943¿Identifier¿¿1992¿data¿¿¿{"start":{"line":178,"column":19},"end":{"line":178,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1944¿ReturnStatement¿¿1992¿¿¿¿{"start":{"line":178,"column":4},"end":{"line":178,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ReturnStatement
1945¿Identifier¿¿1992¿v224¿¿¿¿¿Identifier
1946¿BlockStatement¿¿1992¿¿¿¿{"start":{"line":170,"column":2},"end":{"line":179,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BlockStatement
1947¿VariableDeclarator¿¿1990¿v226¿¿¿{"start":{"line":169,"column":9},"end":{"line":179,"column":4},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿VariableDeclarator
1948¿CallExpression¿¿1990¿¿¿¿{"start":{"line":169,"column":9},"end":{"line":179,"column":4},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿CallExpression
1949¿MemberExpression¿¿1990¿¿¿¿{"start":{"line":169,"column":9},"end":{"line":169,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿MemberExpression
1950¿Identifier¿¿1990¿fs¿¿¿{"start":{"line":169,"column":9},"end":{"line":169,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1951¿Identifier¿¿1990¿readFile¿¿¿{"start":{"line":169,"column":12},"end":{"line":169,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Identifier
1952¿Identifier¿¿1990¿v218¿¿¿¿¿Identifier
1953¿Literal¿string¿1990¿¿'utf8'¿¿{"start":{"line":169,"column":36},"end":{"line":169,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Literal
1954¿Identifier¿¿1990¿v225¿¿¿¿¿Identifier
1955¿ReturnStatement¿¿1990¿¿¿¿{"start":{"line":169,"column":2},"end":{"line":179,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿ReturnStatement
1956¿Identifier¿¿1990¿v226¿¿¿¿¿Identifier
1957¿BlockStatement¿¿1990¿¿¿¿{"start":{"line":164,"column":0},"end":{"line":180,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿BlockStatement
1958¿CFG_F_START¿¿1958¿__main__¿¿¿¿¿CFG_F_START
1959¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1960¿CFG_F_START¿¿1960¿1201_anon¿¿¿¿¿CFG_F_START
1961¿CFG_F_END¿¿0¿1201_anon¿¿¿¿¿CFG_F_END
1962¿CFG_IF_END¿¿0¿1215¿¿¿¿¿CFG_IF_END
1963¿CFG_IF_END¿¿0¿1246¿¿¿¿¿CFG_IF_END
1964¿CFG_F_START¿¿1964¿1281_anon¿¿¿¿¿CFG_F_START
1965¿CFG_F_END¿¿0¿1281_anon¿¿¿¿¿CFG_F_END
1966¿CFG_F_START¿¿1966¿1301_anon¿¿¿¿¿CFG_F_START
1967¿CFG_F_END¿¿0¿1301_anon¿¿¿¿¿CFG_F_END
1968¿CFG_IF_END¿¿0¿1311¿¿¿¿¿CFG_IF_END
1969¿CFG_IF_END¿¿0¿1338¿¿¿¿¿CFG_IF_END
1970¿CFG_F_START¿¿1970¿1395_anon¿¿¿¿¿CFG_F_START
1971¿CFG_F_END¿¿0¿1395_anon¿¿¿¿¿CFG_F_END
1972¿CFG_IF_END¿¿0¿1411¿¿¿¿¿CFG_IF_END
1973¿CFG_IF_END¿¿0¿1476¿¿¿¿¿CFG_IF_END
1974¿CFG_F_START¿¿1974¿1503_anon¿¿¿¿¿CFG_F_START
1975¿CFG_F_END¿¿0¿1503_anon¿¿¿¿¿CFG_F_END
1976¿CFG_IF_END¿¿0¿1535¿¿¿¿¿CFG_IF_END
1977¿CFG_F_START¿¿1977¿1627_anon¿¿¿¿¿CFG_F_START
1978¿CFG_F_END¿¿0¿1627_anon¿¿¿¿¿CFG_F_END
1979¿CFG_IF_END¿¿0¿1630¿¿¿¿¿CFG_IF_END
1980¿CFG_IF_END¿¿0¿1645¿¿¿¿¿CFG_IF_END
1981¿CFG_F_START¿¿1981¿1683_anon¿¿¿¿¿CFG_F_START
1982¿CFG_F_END¿¿0¿1683_anon¿¿¿¿¿CFG_F_END
1983¿CFG_F_START¿¿1983¿1704_anon¿¿¿¿¿CFG_F_START
1984¿CFG_F_END¿¿0¿1704_anon¿¿¿¿¿CFG_F_END
1985¿CFG_F_START¿¿1985¿1724_anon¿¿¿¿¿CFG_F_START
1986¿CFG_F_END¿¿0¿1724_anon¿¿¿¿¿CFG_F_END
1987¿CFG_F_START¿¿1987¿1762_anon¿¿¿¿¿CFG_F_START
1988¿CFG_F_END¿¿0¿1762_anon¿¿¿¿¿CFG_F_END
1989¿CFG_IF_END¿¿0¿1770¿¿¿¿¿CFG_IF_END
1990¿CFG_F_START¿¿1990¿1872_anon¿¿¿¿¿CFG_F_START
1991¿CFG_F_END¿¿0¿1872_anon¿¿¿¿¿CFG_F_END
1992¿CFG_F_START¿¿1992¿1895_anon¿¿¿¿¿CFG_F_START
1993¿CFG_F_END¿¿0¿1895_anon¿¿¿¿¿CFG_F_END
1994¿CFG_IF_END¿¿0¿1898¿¿¿¿¿CFG_IF_END
1995¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1996¿PDG_CALL¿¿1958¿1958.CALL->require-o241¿¿¿¿¿PDG_CALL
1997¿PDG_OBJECT¿¿0¿1958.fs-o242¿¿¿¿¿PDG_OBJECT
1998¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1999¿PDG_CALL¿¿1958¿1958.CALL->require-o243¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿0¿1958.path-o244¿¿¿¿¿PDG_OBJECT
2001¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2002¿PDG_CALL¿¿1958¿1958.CALL->require-o245¿¿¿¿¿PDG_CALL
2003¿PDG_OBJECT¿¿0¿1958.http-o246¿¿¿¿¿PDG_OBJECT
2004¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2005¿PDG_CALL¿¿1958¿1958.CALL->require-o247¿¿¿¿¿PDG_CALL
2006¿PDG_OBJECT¿¿0¿1958.url-o248¿¿¿¿¿PDG_OBJECT
2007¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2008¿PDG_CALL¿¿1958¿1958.CALL->require-o249¿¿¿¿¿PDG_CALL
2009¿PDG_OBJECT¿¿0¿1958.mime-o250¿¿¿¿¿PDG_OBJECT
2010¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2011¿PDG_CALL¿¿1958¿1958.CALL->require-o251¿¿¿¿¿PDG_CALL
2012¿PDG_OBJECT¿¿0¿1958.utily-o252¿¿¿¿¿PDG_OBJECT
2013¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2014¿PDG_CALL¿¿1958¿1958.CALL->require-o253¿¿¿¿¿PDG_CALL
2015¿PDG_OBJECT¿¿0¿1958.colors-o254¿¿¿¿¿PDG_OBJECT
2016¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2017¿PDG_CALL¿¿1958¿1958.CALL->process.cwd-o255¿¿¿¿¿PDG_CALL
2018¿PDG_OBJECT¿¿0¿1958.v114-o256¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1958.options-o257¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1958.options-o258¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿0¿1958.options.folder-o259¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1958.options-o260¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1958.options.port-o261¿¿¿¿¿PDG_OBJECT
2024¿PDG_OBJECT¿¿0¿1958.options-o262¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿0¿1958.options.cors-o263¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1958.options-o264¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1958.options.index-o265¿¿¿¿¿PDG_OBJECT
2028¿PDG_CALL¿¿1958¿1958.CALL->path.resolve-o266¿¿¿¿¿PDG_CALL
2029¿PDG_OBJECT¿¿0¿1958.v115-o267¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿0¿1958.options-o268¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿0¿1958.options.error-o269¿¿¿¿¿PDG_OBJECT
2032¿PDG_OBJECT¿¿0¿1958.module-o270¿¿¿¿¿PDG_OBJECT
