Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2401¿Program¿¿-1¿¿¿¿{"start":{"line":13,"column":0},"end":{"line":324,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Program
2906¿UnaryExpression¿!¿4179¿¿¿¿{"start":{"line":106,"column":10},"end":{"line":106,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
2907¿Identifier¿¿4179¿v339¿¿¿¿¿Identifier
2908¿VariableDeclarator¿¿4179¿v341¿¿¿{"start":{"line":103,"column":10},"end":{"line":106,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2909¿LogicalExpression¿||¿4179¿¿¿¿{"start":{"line":103,"column":10},"end":{"line":106,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿LogicalExpression
2910¿Identifier¿¿4179¿v338¿¿¿¿¿Identifier
2911¿Identifier¿¿4179¿v340¿¿¿¿¿Identifier
2912¿VariableDeclarator¿¿4179¿v342¿¿¿{"start":{"line":107,"column":11},"end":{"line":107,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2913¿MemberExpression¿¿4179¿¿¿¿{"start":{"line":107,"column":11},"end":{"line":107,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2914¿Identifier¿¿4179¿maybeCommand¿¿¿{"start":{"line":107,"column":11},"end":{"line":107,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2915¿Identifier¿¿4179¿action¿¿¿{"start":{"line":107,"column":24},"end":{"line":107,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2916¿VariableDeclarator¿¿4179¿v343¿¿¿{"start":{"line":107,"column":10},"end":{"line":107,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2917¿UnaryExpression¿!¿4179¿¿¿¿{"start":{"line":107,"column":10},"end":{"line":107,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
2918¿Identifier¿¿4179¿v342¿¿¿¿¿Identifier
2919¿VariableDeclarator¿¿4179¿v344¿¿¿{"start":{"line":103,"column":10},"end":{"line":107,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2920¿LogicalExpression¿||¿4179¿¿¿¿{"start":{"line":103,"column":10},"end":{"line":107,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿LogicalExpression
2921¿Identifier¿¿4179¿v341¿¿¿¿¿Identifier
2922¿Identifier¿¿4179¿v343¿¿¿¿¿Identifier
2923¿VariableDeclarator¿¿4179¿v345¿¿¿{"start":{"line":107,"column":41},"end":{"line":107,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2924¿MemberExpression¿¿4179¿¿¿¿{"start":{"line":107,"column":41},"end":{"line":107,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2925¿Identifier¿¿4179¿maybeCommand¿¿¿{"start":{"line":107,"column":41},"end":{"line":107,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2926¿Identifier¿¿4179¿action¿¿¿{"start":{"line":107,"column":54},"end":{"line":107,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2927¿VariableDeclarator¿¿4179¿v346¿¿¿{"start":{"line":107,"column":34},"end":{"line":107,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2928¿UnaryExpression¿typeof¿4179¿¿¿¿{"start":{"line":107,"column":34},"end":{"line":107,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
2929¿Identifier¿¿4179¿v345¿¿¿¿¿Identifier
2930¿VariableDeclarator¿¿4179¿v347¿¿¿{"start":{"line":107,"column":34},"end":{"line":107,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2931¿BinaryExpression¿!==¿4179¿¿¿¿{"start":{"line":107,"column":34},"end":{"line":107,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BinaryExpression
2932¿Identifier¿¿4179¿v346¿¿¿¿¿Identifier
2933¿Literal¿string¿4179¿¿'function'¿¿{"start":{"line":107,"column":65},"end":{"line":107,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
2934¿VariableDeclarator¿¿4179¿v348¿¿¿{"start":{"line":103,"column":10},"end":{"line":107,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2935¿LogicalExpression¿||¿4179¿¿¿¿{"start":{"line":103,"column":10},"end":{"line":107,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿LogicalExpression
2936¿Identifier¿¿4179¿v344¿¿¿¿¿Identifier
2937¿Identifier¿¿4179¿v347¿¿¿¿¿Identifier
2938¿IfStatement¿¿4179¿¿¿¿{"start":{"line":102,"column":8},"end":{"line":110,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿IfStatement
2939¿Identifier¿¿4179¿v348¿¿¿¿¿Identifier
2940¿ReturnStatement¿¿4179¿¿¿¿{"start":{"line":109,"column":10},"end":{"line":109,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
2941¿Literal¿boolean¿4179¿¿false¿¿{"start":{"line":109,"column":17},"end":{"line":109,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
2942¿BlockStatement¿¿4179¿¿¿¿{"start":{"line":108,"column":10},"end":{"line":110,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
2943¿ReturnStatement¿¿4179¿¿¿¿{"start":{"line":111,"column":8},"end":{"line":111,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
2944¿Identifier¿¿4179¿maybeCommand¿¿¿{"start":{"line":111,"column":15},"end":{"line":111,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2945¿BlockStatement¿¿4179¿¿¿¿{"start":{"line":101,"column":71},"end":{"line":112,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
2946¿VariableDeclarator¿¿4176¿v350¿¿¿{"start":{"line":101,"column":21},"end":{"line":112,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2947¿CallExpression¿¿4176¿¿¿¿{"start":{"line":101,"column":21},"end":{"line":112,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
2948¿MemberExpression¿¿4176¿¿¿¿{"start":{"line":101,"column":21},"end":{"line":101,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2949¿Identifier¿¿4176¿v322¿¿¿¿¿Identifier
2950¿Identifier¿¿4176¿map¿¿¿{"start":{"line":101,"column":44},"end":{"line":101,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2951¿Identifier¿¿4176¿v349¿¿¿¿¿Identifier
2952¿VariableDeclarator¿¿4176¿v351¿¿¿{"start":{"line":101,"column":21},"end":{"line":112,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2953¿CallExpression¿¿4176¿¿¿¿{"start":{"line":101,"column":21},"end":{"line":112,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
2954¿MemberExpression¿¿4176¿¿¿¿{"start":{"line":101,"column":21},"end":{"line":112,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2955¿Identifier¿¿4176¿v350¿¿¿¿¿Identifier
2956¿Identifier¿¿4176¿compact¿¿¿{"start":{"line":112,"column":9},"end":{"line":112,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2957¿VariableDeclarator¿¿4176¿commands¿¿¿{"start":{"line":101,"column":10},"end":{"line":112,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2958¿CallExpression¿¿4176¿¿¿¿{"start":{"line":101,"column":21},"end":{"line":112,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
2959¿MemberExpression¿¿4176¿¿¿¿{"start":{"line":101,"column":21},"end":{"line":112,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2960¿Identifier¿¿4176¿v351¿¿¿¿¿Identifier
2961¿Identifier¿¿4176¿value¿¿¿{"start":{"line":112,"column":19},"end":{"line":112,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2962¿ExpressionStatement¿¿4176¿¿¿¿{"start":{"line":113,"column":6},"end":{"line":113,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
2963¿AssignmentExpression¿=¿4176¿¿¿¿{"start":{"line":113,"column":6},"end":{"line":113,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
2964¿MemberExpression¿¿4176¿¿¿¿{"start":{"line":113,"column":6},"end":{"line":113,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2965¿Identifier¿¿4176¿maybeTopic¿¿¿{"start":{"line":113,"column":6},"end":{"line":113,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2966¿Identifier¿¿4176¿commands¿¿¿{"start":{"line":113,"column":17},"end":{"line":113,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2967¿Identifier¿¿4176¿commands¿¿¿{"start":{"line":113,"column":28},"end":{"line":113,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2968¿ReturnStatement¿¿4176¿¿¿¿{"start":{"line":114,"column":6},"end":{"line":114,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
2969¿Identifier¿¿4176¿maybeTopic¿¿¿{"start":{"line":114,"column":13},"end":{"line":114,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2970¿BlockStatement¿¿4176¿¿¿¿{"start":{"line":97,"column":64},"end":{"line":115,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
2971¿VariableDeclarator¿¿4167¿v353¿¿¿{"start":{"line":97,"column":18},"end":{"line":115,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2972¿CallExpression¿¿4167¿¿¿¿{"start":{"line":97,"column":18},"end":{"line":115,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
2973¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":97,"column":18},"end":{"line":97,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2974¿Identifier¿¿4167¿v313¿¿¿¿¿Identifier
2975¿Identifier¿¿4167¿map¿¿¿{"start":{"line":97,"column":39},"end":{"line":97,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2976¿Identifier¿¿4167¿v352¿¿¿¿¿Identifier
2977¿VariableDeclarator¿¿4167¿v354¿¿¿{"start":{"line":97,"column":18},"end":{"line":115,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2978¿CallExpression¿¿4167¿¿¿¿{"start":{"line":97,"column":18},"end":{"line":115,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
2979¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":97,"column":18},"end":{"line":115,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2980¿Identifier¿¿4167¿v353¿¿¿¿¿Identifier
2981¿Identifier¿¿4167¿compact¿¿¿{"start":{"line":115,"column":7},"end":{"line":115,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2982¿ExpressionStatement¿¿4167¿¿¿¿{"start":{"line":97,"column":4},"end":{"line":115,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
2983¿AssignmentExpression¿=¿4167¿¿¿¿{"start":{"line":97,"column":4},"end":{"line":115,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
2984¿Identifier¿¿4167¿validTopics¿¿¿{"start":{"line":97,"column":4},"end":{"line":97,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2985¿CallExpression¿¿4167¿¿¿¿{"start":{"line":97,"column":18},"end":{"line":115,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
2986¿MemberExpression¿¿4167¿¿¿¿{"start":{"line":97,"column":18},"end":{"line":115,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
2987¿Identifier¿¿4167¿v354¿¿¿¿¿Identifier
2988¿Identifier¿¿4167¿value¿¿¿{"start":{"line":115,"column":17},"end":{"line":115,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2989¿BlockStatement¿¿4167¿¿¿¿{"start":{"line":96,"column":25},"end":{"line":116,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
2990¿IfStatement¿¿4167¿¿¿¿{"start":{"line":117,"column":2},"end":{"line":126,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿IfStatement
2991¿Identifier¿¿4167¿maybePluginComponents¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2992¿VariableDeclarator¿¿4167¿v355¿¿¿{"start":{"line":118,"column":22},"end":{"line":118,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2993¿CallExpression¿¿4167¿¿¿¿{"start":{"line":118,"column":22},"end":{"line":118,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
2994¿Identifier¿¿4167¿_¿¿¿{"start":{"line":118,"column":22},"end":{"line":118,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2995¿Identifier¿¿4167¿maybePluginComponents¿¿¿{"start":{"line":118,"column":24},"end":{"line":118,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2996¿VariableDeclarator¿¿4167¿v378¿¿¿{"start":{"line":118,"column":51},"end":{"line":125,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
2997¿FunctionExpression¿¿4167¿anon¿¿¿{"start":{"line":118,"column":51},"end":{"line":125,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿FunctionExpression
2998¿Identifier¿¿0¿maybeComp¿¿¿{"start":{"line":118,"column":60},"end":{"line":118,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
2999¿VariableDeclarator¿¿4183¿v356¿¿¿{"start":{"line":119,"column":10},"end":{"line":119,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3000¿UnaryExpression¿!¿4183¿¿¿¿{"start":{"line":119,"column":10},"end":{"line":119,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
3001¿Identifier¿¿4183¿maybeComp¿¿¿{"start":{"line":119,"column":11},"end":{"line":119,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3002¿VariableDeclarator¿¿4183¿v357¿¿¿{"start":{"line":119,"column":25},"end":{"line":119,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3003¿MemberExpression¿¿4183¿¿¿¿{"start":{"line":119,"column":25},"end":{"line":119,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
3004¿Identifier¿¿4183¿maybeComp¿¿¿{"start":{"line":119,"column":25},"end":{"line":119,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3005¿Identifier¿¿4183¿name¿¿¿{"start":{"line":119,"column":35},"end":{"line":119,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3006¿VariableDeclarator¿¿4183¿v358¿¿¿{"start":{"line":119,"column":24},"end":{"line":119,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3007¿UnaryExpression¿!¿4183¿¿¿¿{"start":{"line":119,"column":24},"end":{"line":119,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
3008¿Identifier¿¿4183¿v357¿¿¿¿¿Identifier
3009¿VariableDeclarator¿¿4183¿v359¿¿¿{"start":{"line":119,"column":10},"end":{"line":119,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3010¿LogicalExpression¿||¿4183¿¿¿¿{"start":{"line":119,"column":10},"end":{"line":119,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿LogicalExpression
3011¿Identifier¿¿4183¿v356¿¿¿¿¿Identifier
3012¿Identifier¿¿4183¿v358¿¿¿¿¿Identifier
3013¿VariableDeclarator¿¿4183¿v360¿¿¿{"start":{"line":119,"column":44},"end":{"line":119,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3014¿MemberExpression¿¿4183¿¿¿¿{"start":{"line":119,"column":44},"end":{"line":119,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
3015¿Identifier¿¿4183¿maybeComp¿¿¿{"start":{"line":119,"column":44},"end":{"line":119,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3016¿Identifier¿¿4183¿ctor¿¿¿{"start":{"line":119,"column":54},"end":{"line":119,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
