Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1131¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":156,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Program
1853¿LogicalExpression¿||¿1994¿¿¿¿{"start":{"line":141,"column":15},"end":{"line":141,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿LogicalExpression
1854¿Identifier¿¿1994¿v209¿¿¿¿¿Identifier
1855¿Identifier¿¿1994¿privkey¿¿¿{"start":{"line":141,"column":38},"end":{"line":141,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1856¿VariableDeclarator¿¿1994¿v211¿¿¿{"start":{"line":138,"column":17},"end":{"line":143,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1857¿ObjectExpression¿¿1994¿¿¿¿{"start":{"line":138,"column":17},"end":{"line":143,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿ObjectExpression
1858¿Property¿¿1994¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Property
1859¿Identifier¿¿1994¿cmd¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1860¿TemplateLiteral¿¿1994¿¿¿¿{"start":{"line":139,"column":11},"end":{"line":139,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿TemplateLiteral
1861¿Identifier¿¿1994¿v207¿¿¿¿¿Identifier
1862¿Property¿¿1994¿¿¿¿{"start":{"line":140,"column":6},"end":{"line":140,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Property
1863¿Identifier¿¿1994¿baseDir¿¿¿{"start":{"line":140,"column":6},"end":{"line":140,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1864¿Literal¿string¿1994¿¿'/'¿¿{"start":{"line":140,"column":15},"end":{"line":140,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Literal
1865¿Property¿¿1994¿¿¿¿{"start":{"line":141,"column":6},"end":{"line":141,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Property
1866¿Identifier¿¿1994¿privKey¿¿¿{"start":{"line":141,"column":6},"end":{"line":141,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1867¿Identifier¿¿1994¿v210¿¿¿¿¿Identifier
1868¿Property¿¿1994¿¿¿¿{"start":{"line":142,"column":6},"end":{"line":142,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Property
1869¿Identifier¿¿1994¿detached¿¿¿{"start":{"line":142,"column":6},"end":{"line":142,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1870¿Literal¿boolean¿1994¿¿true¿¿{"start":{"line":142,"column":16},"end":{"line":142,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Literal
1871¿VariableDeclarator¿¿1994¿v218¿¿¿{"start":{"line":143,"column":7},"end":{"line":149,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1872¿FunctionExpression¿¿1994¿anon¿¿¿{"start":{"line":143,"column":7},"end":{"line":149,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿FunctionExpression
1873¿Identifier¿¿0¿err¿¿¿{"start":{"line":143,"column":17},"end":{"line":143,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1874¿Identifier¿¿0¿stdout¿¿¿{"start":{"line":143,"column":22},"end":{"line":143,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1875¿Identifier¿¿0¿stderr¿¿¿{"start":{"line":143,"column":30},"end":{"line":143,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1876¿Identifier¿¿0¿exitCode¿¿¿{"start":{"line":143,"column":38},"end":{"line":143,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1877¿VariableDeclarator¿¿1996¿v212¿¿¿{"start":{"line":144,"column":17},"end":{"line":144,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1878¿BinaryExpression¿!==¿1996¿¿¿¿{"start":{"line":144,"column":17},"end":{"line":144,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿BinaryExpression
1879¿Identifier¿¿1996¿exitCode¿¿¿{"start":{"line":144,"column":17},"end":{"line":144,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1880¿Literal¿number¿1996¿¿0¿¿{"start":{"line":144,"column":30},"end":{"line":144,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Literal
1881¿VariableDeclarator¿¿1996¿v213¿¿¿{"start":{"line":144,"column":10},"end":{"line":144,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1882¿LogicalExpression¿||¿1996¿¿¿¿{"start":{"line":144,"column":10},"end":{"line":144,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿LogicalExpression
1883¿Identifier¿¿1996¿err¿¿¿{"start":{"line":144,"column":10},"end":{"line":144,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1884¿Identifier¿¿1996¿v212¿¿¿¿¿Identifier
1885¿IfStatement¿¿1996¿¿¿¿{"start":{"line":144,"column":6},"end":{"line":146,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿IfStatement
1886¿Identifier¿¿1996¿v213¿¿¿¿¿Identifier
1887¿VariableDeclarator¿¿1996¿v214¿¿¿{"start":{"line":145,"column":27},"end":{"line":145,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1888¿NewExpression¿¿1996¿¿¿¿{"start":{"line":145,"column":27},"end":{"line":145,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿NewExpression
1889¿Identifier¿¿1996¿Error¿¿¿{"start":{"line":145,"column":31},"end":{"line":145,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1890¿Identifier¿¿1996¿stderr¿¿¿{"start":{"line":145,"column":37},"end":{"line":145,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1891¿VariableDeclarator¿¿1996¿v215¿¿¿{"start":{"line":145,"column":20},"end":{"line":145,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1892¿LogicalExpression¿||¿1996¿¿¿¿{"start":{"line":145,"column":20},"end":{"line":145,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿LogicalExpression
1893¿Identifier¿¿1996¿err¿¿¿{"start":{"line":145,"column":20},"end":{"line":145,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1894¿Identifier¿¿1996¿v214¿¿¿¿¿Identifier
1895¿VariableDeclarator¿¿1996¿v216¿¿¿{"start":{"line":145,"column":15},"end":{"line":145,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1896¿CallExpression¿¿1996¿¿¿¿{"start":{"line":145,"column":15},"end":{"line":145,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿CallExpression
1897¿Identifier¿¿1996¿done¿¿¿{"start":{"line":145,"column":15},"end":{"line":145,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1898¿Identifier¿¿1996¿v215¿¿¿¿¿Identifier
1899¿ReturnStatement¿¿1996¿¿¿¿{"start":{"line":145,"column":8},"end":{"line":145,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿ReturnStatement
1900¿Identifier¿¿1996¿v216¿¿¿¿¿Identifier
1901¿BlockStatement¿¿1996¿¿¿¿{"start":{"line":144,"column":33},"end":{"line":146,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿BlockStatement
1902¿VariableDeclarator¿¿1996¿v217¿¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1903¿CallExpression¿¿1996¿¿¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿CallExpression
1904¿Identifier¿¿1996¿processBranches¿¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1905¿Identifier¿¿1996¿stdout¿¿¿{"start":{"line":148,"column":22},"end":{"line":148,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1906¿Identifier¿¿1996¿done¿¿¿{"start":{"line":148,"column":30},"end":{"line":148,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1907¿ExpressionStatement¿¿1996¿¿¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿ExpressionStatement
1908¿Identifier¿¿1996¿v217¿¿¿¿¿Identifier
1909¿BlockStatement¿¿1996¿¿¿¿{"start":{"line":143,"column":48},"end":{"line":149,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿BlockStatement
1910¿VariableDeclarator¿¿1994¿v219¿¿¿{"start":{"line":138,"column":4},"end":{"line":149,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1911¿CallExpression¿¿1994¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":149,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿CallExpression
1912¿MemberExpression¿¿1994¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":138,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿MemberExpression
1913¿Identifier¿¿1994¿v205¿¿¿¿¿Identifier
1914¿Identifier¿¿1994¿run¿¿¿{"start":{"line":138,"column":13},"end":{"line":138,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1915¿Identifier¿¿1994¿v211¿¿¿¿¿Identifier
1916¿Identifier¿¿1994¿v218¿¿¿¿¿Identifier
1917¿ExpressionStatement¿¿1994¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":149,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿ExpressionStatement
1918¿Identifier¿¿1994¿v219¿¿¿¿¿Identifier
1919¿BlockStatement¿¿1994¿¿¿¿{"start":{"line":137,"column":34},"end":{"line":150,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿BlockStatement
1920¿VariableDeclarator¿¿1994¿v220¿¿¿{"start":{"line":151,"column":29},"end":{"line":151,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1921¿CallExpression¿¿1994¿¿¿¿{"start":{"line":151,"column":29},"end":{"line":151,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿CallExpression
1922¿Identifier¿¿1994¿httpUrl¿¿¿{"start":{"line":151,"column":29},"end":{"line":151,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1923¿Identifier¿¿1994¿config¿¿¿{"start":{"line":151,"column":37},"end":{"line":151,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1924¿VariableDeclarator¿¿1994¿v221¿¿¿{"start":{"line":151,"column":29},"end":{"line":151,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1925¿MemberExpression¿computed¿1994¿¿¿¿{"start":{"line":151,"column":29},"end":{"line":151,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿MemberExpression
1926¿Identifier¿¿1994¿v220¿¿¿¿¿Identifier
1927¿Literal¿number¿1994¿¿0¿¿{"start":{"line":151,"column":45},"end":{"line":151,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Literal
1928¿VariableDeclarator¿¿1994¿v222¿¿¿{"start":{"line":151,"column":9},"end":{"line":151,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1929¿TemplateLiteral¿¿1994¿¿¿¿{"start":{"line":151,"column":9},"end":{"line":151,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿TemplateLiteral
1930¿Identifier¿¿1994¿v221¿¿¿¿¿Identifier
1931¿VariableDeclarator¿¿1994¿v225¿¿¿{"start":{"line":151,"column":51},"end":{"line":154,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1932¿FunctionExpression¿¿1994¿anon¿¿¿{"start":{"line":151,"column":51},"end":{"line":154,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿FunctionExpression
1933¿Identifier¿¿0¿err¿¿¿{"start":{"line":151,"column":61},"end":{"line":151,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1934¿Identifier¿¿0¿stdout¿¿¿{"start":{"line":151,"column":66},"end":{"line":151,"column":72},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1935¿IfStatement¿¿1999¿¿¿¿{"start":{"line":152,"column":6},"end":{"line":152,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿IfStatement
1936¿Identifier¿¿1999¿err¿¿¿{"start":{"line":152,"column":10},"end":{"line":152,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1937¿VariableDeclarator¿¿1999¿v223¿¿¿{"start":{"line":152,"column":22},"end":{"line":152,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1938¿CallExpression¿¿1999¿¿¿¿{"start":{"line":152,"column":22},"end":{"line":152,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿CallExpression
1939¿Identifier¿¿1999¿done¿¿¿{"start":{"line":152,"column":22},"end":{"line":152,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1940¿Identifier¿¿1999¿err¿¿¿{"start":{"line":152,"column":27},"end":{"line":152,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1941¿ReturnStatement¿¿1999¿¿¿¿{"start":{"line":152,"column":15},"end":{"line":152,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿ReturnStatement
1942¿Identifier¿¿1999¿v223¿¿¿¿¿Identifier
1943¿BlockStatement¿¿1999¿¿¿¿¿¿BlockStatement
1944¿VariableDeclarator¿¿1999¿v224¿¿¿{"start":{"line":153,"column":6},"end":{"line":153,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1945¿CallExpression¿¿1999¿¿¿¿{"start":{"line":153,"column":6},"end":{"line":153,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿CallExpression
1946¿Identifier¿¿1999¿processBranches¿¿¿{"start":{"line":153,"column":6},"end":{"line":153,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1947¿Identifier¿¿1999¿stdout¿¿¿{"start":{"line":153,"column":22},"end":{"line":153,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1948¿Identifier¿¿1999¿done¿¿¿{"start":{"line":153,"column":30},"end":{"line":153,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1949¿ExpressionStatement¿¿1999¿¿¿¿{"start":{"line":153,"column":6},"end":{"line":153,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿ExpressionStatement
1950¿Identifier¿¿1999¿v224¿¿¿¿¿Identifier
1951¿BlockStatement¿¿1999¿¿¿¿{"start":{"line":151,"column":74},"end":{"line":154,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿BlockStatement
1952¿VariableDeclarator¿¿1994¿v226¿¿¿{"start":{"line":151,"column":4},"end":{"line":154,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿VariableDeclarator
1953¿CallExpression¿¿1994¿¿¿¿{"start":{"line":151,"column":4},"end":{"line":154,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿CallExpression
1954¿Identifier¿¿1994¿exec¿¿¿{"start":{"line":151,"column":4},"end":{"line":151,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Identifier
1955¿Identifier¿¿1994¿v222¿¿¿¿¿Identifier
1956¿Identifier¿¿1994¿v225¿¿¿¿¿Identifier
1957¿ExpressionStatement¿¿1994¿¿¿¿{"start":{"line":151,"column":4},"end":{"line":154,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿ExpressionStatement
1958¿Identifier¿¿1994¿v226¿¿¿¿¿Identifier
1959¿BlockStatement¿¿1994¿¿¿¿{"start":{"line":150,"column":9},"end":{"line":155,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿BlockStatement
1960¿BlockStatement¿¿1994¿¿¿¿{"start":{"line":136,"column":44},"end":{"line":156,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿BlockStatement
1961¿CFG_F_START¿¿1961¿__main__¿¿¿¿¿CFG_F_START
1962¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1963¿CFG_F_START¿¿1963¿1211_anon¿¿¿¿¿CFG_F_START
1964¿CFG_F_END¿¿0¿1211_anon¿¿¿¿¿CFG_F_END
1965¿CFG_IF_END¿¿0¿1225¿¿¿¿¿CFG_IF_END
1966¿CFG_F_START¿¿1966¿1243_anon¿¿¿¿¿CFG_F_START
1967¿CFG_F_END¿¿0¿1243_anon¿¿¿¿¿CFG_F_END
1968¿CFG_IF_END¿¿0¿1248¿¿¿¿¿CFG_IF_END
1969¿CFG_F_START¿¿1969¿1269_anon¿¿¿¿¿CFG_F_START
1970¿CFG_F_END¿¿0¿1269_anon¿¿¿¿¿CFG_F_END
1971¿CFG_IF_END¿¿0¿1284¿¿¿¿¿CFG_IF_END
1972¿CFG_F_START¿¿1972¿1304_anon¿¿¿¿¿CFG_F_START
1973¿CFG_F_END¿¿0¿1304_anon¿¿¿¿¿CFG_F_END
1974¿CFG_IF_END¿¿0¿1320¿¿¿¿¿CFG_IF_END
1975¿CFG_IF_END¿¿0¿1342¿¿¿¿¿CFG_IF_END
1976¿CFG_IF_END¿¿0¿1370¿¿¿¿¿CFG_IF_END
1977¿CFG_IF_END¿¿0¿1391¿¿¿¿¿CFG_IF_END
1978¿CFG_F_START¿¿1978¿1415_anon¿¿¿¿¿CFG_F_START
1979¿CFG_F_END¿¿0¿1415_anon¿¿¿¿¿CFG_F_END
1980¿CFG_IF_END¿¿0¿1434¿¿¿¿¿CFG_IF_END
1981¿CFG_F_START¿¿1981¿1503_anon¿¿¿¿¿CFG_F_START
1982¿CFG_F_END¿¿0¿1503_anon¿¿¿¿¿CFG_F_END
1983¿CFG_IF_END¿¿0¿1517¿¿¿¿¿CFG_IF_END
1984¿CFG_F_START¿¿1984¿1553_anon¿¿¿¿¿CFG_F_START
1985¿CFG_F_END¿¿0¿1553_anon¿¿¿¿¿CFG_F_END
1986¿CFG_F_START¿¿1986¿1634_anon¿¿¿¿¿CFG_F_START
1987¿CFG_F_END¿¿0¿1634_anon¿¿¿¿¿CFG_F_END
1988¿CFG_IF_END¿¿0¿1656¿¿¿¿¿CFG_IF_END
1989¿CFG_IF_END¿¿0¿1716¿¿¿¿¿CFG_IF_END
1990¿CFG_F_START¿¿1990¿1751_anon¿¿¿¿¿CFG_F_START
1991¿CFG_F_END¿¿0¿1751_anon¿¿¿¿¿CFG_F_END
1992¿CFG_F_START¿¿1992¿1766_anon¿¿¿¿¿CFG_F_START
1993¿CFG_F_END¿¿0¿1766_anon¿¿¿¿¿CFG_F_END
1994¿CFG_F_START¿¿1994¿1815_anon¿¿¿¿¿CFG_F_START
1995¿CFG_F_END¿¿0¿1815_anon¿¿¿¿¿CFG_F_END
1996¿CFG_F_START¿¿1996¿1872_anon¿¿¿¿¿CFG_F_START
1997¿CFG_F_END¿¿0¿1872_anon¿¿¿¿¿CFG_F_END
1998¿CFG_IF_END¿¿0¿1885¿¿¿¿¿CFG_IF_END
1999¿CFG_F_START¿¿1999¿1932_anon¿¿¿¿¿CFG_F_START
2000¿CFG_F_END¿¿0¿1932_anon¿¿¿¿¿CFG_F_END
2001¿CFG_IF_END¿¿0¿1935¿¿¿¿¿CFG_IF_END
2002¿CFG_IF_END¿¿0¿1831¿¿¿¿¿CFG_IF_END
2003¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2004¿PDG_CALL¿¿1961¿1961.CALL->require-o253¿¿¿¿¿PDG_CALL
2005¿PDG_OBJECT¿¿0¿1961.v114-o254¿¿¿¿¿PDG_OBJECT
2006¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2007¿PDG_CALL¿¿1961¿1961.CALL->v114-o255¿¿¿¿¿PDG_CALL
2008¿PDG_OBJECT¿¿0¿1961.debug-o256¿¿¿¿¿PDG_OBJECT
2009¿PDG_CALL¿¿1961¿1961.CALL->require-o257¿¿¿¿¿PDG_CALL
2010¿PDG_OBJECT¿¿0¿1961.v115-o258¿¿¿¿¿PDG_OBJECT
2011¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2012¿PDG_OBJECT¿¿0¿1961.v115.exec-o259¿¿¿¿¿PDG_OBJECT
2013¿PDG_CALL¿¿1961¿1961.CALL->require-o260¿¿¿¿¿PDG_CALL
2014¿PDG_OBJECT¿¿0¿1961.shellescape-o261¿¿¿¿¿PDG_OBJECT
2015¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2016¿PDG_OBJECT¿¿0¿1961.v116-o262¿¿¿¿¿PDG_OBJECT
2017¿PDG_OBJECT¿¿0¿1961.gitUrl-o263¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1961.v116-o264¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1961.v116.gitUrl-o265¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1961.sshUrl-o266¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿0¿1961.v116-o267¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1961.v116.sshUrl-o268¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1961.httpUrl-o269¿¿¿¿¿PDG_OBJECT
2024¿PDG_OBJECT¿¿0¿1961.v116-o270¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿0¿1961.v116.httpUrl-o271¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1961.gitCmd-o272¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1961.v116-o273¿¿¿¿¿PDG_OBJECT
2028¿PDG_OBJECT¿¿0¿1961.v116.gitCmd-o274¿¿¿¿¿PDG_OBJECT
2029¿PDG_OBJECT¿¿0¿1961.gitaneCmd-o275¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿0¿1961.v116-o276¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿0¿1961.v116.gitaneCmd-o277¿¿¿¿¿PDG_OBJECT
2032¿PDG_OBJECT¿¿0¿1961.processBranches-o278¿¿¿¿¿PDG_OBJECT
2033¿PDG_OBJECT¿¿0¿1961.v116-o279¿¿¿¿¿PDG_OBJECT
2034¿PDG_OBJECT¿¿0¿1961.v116.processBranches-o280¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿0¿1961.getBranches-o281¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿0¿1961.v116-o282¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1961.v116.getBranches-o283¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿0¿1961.shellEscape-o284¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿0¿1961.v116-o285¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿0¿1961.v116.shellEscape-o286¿¿¿¿¿PDG_OBJECT
2041¿PDG_OBJECT¿¿0¿1961.module-o287¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿0¿1961.module.exports-o288¿¿¿¿¿PDG_OBJECT
2043¿PDG_OBJECT¿¿0¿1963.this-o289¿¿¿¿¿PDG_OBJECT
2044¿PDG_OBJECT¿¿0¿1963.context-o290¿¿¿¿¿PDG_OBJECT
2045¿PDG_OBJECT¿¿0¿1961.gitane-o291¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿0¿1966.this-o292¿¿¿¿¿PDG_OBJECT
