Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2329¿Program¿¿-1¿¿¿¿{"start":{"line":10,"column":0},"end":{"line":300,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Program
2740¿BlockStatement¿¿4114¿¿¿¿¿¿BlockStatement
2741¿BlockStatement¿¿4114¿¿¿¿¿¿BlockStatement
2742¿BlockStatement¿¿4114¿¿¿¿¿¿BlockStatement
2743¿VariableDeclarator¿¿4114¿v249¿¿¿{"start":{"line":53,"column":58},"end":{"line":53,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2744¿UpdateExpression¿¿4114¿¿¿¿{"start":{"line":53,"column":58},"end":{"line":53,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿UpdateExpression
2745¿Identifier¿¿4114¿i¿¿¿{"start":{"line":53,"column":58},"end":{"line":53,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2746¿VariableDeclarator¿¿4114¿v250¿¿¿{"start":{"line":53,"column":67},"end":{"line":53,"column":79},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2747¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":53,"column":67},"end":{"line":53,"column":79},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2748¿Identifier¿¿4114¿process¿¿¿{"start":{"line":53,"column":67},"end":{"line":53,"column":74},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2749¿Identifier¿¿4114¿argv¿¿¿{"start":{"line":53,"column":75},"end":{"line":53,"column":79},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2750¿ExpressionStatement¿¿4114¿¿¿¿{"start":{"line":53,"column":0},"end":{"line":84,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
2751¿AssignmentExpression¿=¿4114¿¿¿¿{"start":{"line":53,"column":0},"end":{"line":84,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿AssignmentExpression
2752¿Identifier¿¿4114¿v248¿¿¿{"start":{"line":53,"column":0},"end":{"line":84,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2753¿BinaryExpression¿<¿4114¿¿¿¿{"start":{"line":53,"column":35},"end":{"line":53,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
2754¿Identifier¿¿4114¿i¿¿¿{"start":{"line":53,"column":35},"end":{"line":53,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2755¿Identifier¿¿4114¿v247¿¿¿¿¿Identifier
2756¿BlockStatement¿¿4114¿¿¿¿¿¿BlockStatement
2757¿VariableDeclarator¿¿4114¿v278¿¿¿{"start":{"line":86,"column":4},"end":{"line":86,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2758¿BinaryExpression¿===¿4114¿¿¿¿{"start":{"line":86,"column":4},"end":{"line":86,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
2759¿Identifier¿¿4114¿filesPath¿¿¿{"start":{"line":86,"column":4},"end":{"line":86,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2760¿Literal¿object¿4114¿¿null¿¿{"start":{"line":86,"column":18},"end":{"line":86,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2761¿IfStatement¿¿4114¿¿¿¿{"start":{"line":86,"column":0},"end":{"line":90,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿IfStatement
2762¿Identifier¿¿4114¿v278¿¿¿¿¿Identifier
2763¿ExpressionStatement¿¿4114¿¿¿¿{"start":{"line":87,"column":4},"end":{"line":87,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
2764¿AssignmentExpression¿=¿4114¿¿¿¿{"start":{"line":87,"column":4},"end":{"line":87,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿AssignmentExpression
2765¿Identifier¿¿4114¿filesPath¿¿¿{"start":{"line":87,"column":4},"end":{"line":87,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2766¿CallExpression¿¿4114¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
2767¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2768¿Identifier¿¿4114¿process¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2769¿Identifier¿¿4114¿cwd¿¿¿{"start":{"line":87,"column":24},"end":{"line":87,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2770¿VariableDeclarator¿¿4114¿v279¿¿¿{"start":{"line":88,"column":17},"end":{"line":88,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2771¿BinaryExpression¿+¿4114¿¿¿¿{"start":{"line":88,"column":17},"end":{"line":88,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
2772¿Literal¿string¿4114¿¿'Path is empty! Will be used current work dir: ''¿¿{"start":{"line":88,"column":17},"end":{"line":88,"column":66},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2773¿Identifier¿¿4114¿filesPath¿¿¿{"start":{"line":88,"column":67},"end":{"line":88,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2774¿VariableDeclarator¿¿4114¿v280¿¿¿{"start":{"line":88,"column":17},"end":{"line":88,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2775¿BinaryExpression¿+¿4114¿¿¿¿{"start":{"line":88,"column":17},"end":{"line":88,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
2776¿Identifier¿¿4114¿v279¿¿¿¿¿Identifier
2777¿Literal¿string¿4114¿¿'''¿¿{"start":{"line":88,"column":77},"end":{"line":88,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2778¿VariableDeclarator¿¿4114¿v281¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2779¿CallExpression¿¿4114¿¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
2780¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2781¿Identifier¿¿4114¿console¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2782¿Identifier¿¿4114¿warn¿¿¿{"start":{"line":88,"column":12},"end":{"line":88,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2783¿Identifier¿¿4114¿v280¿¿¿¿¿Identifier
2784¿ExpressionStatement¿¿4114¿¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":82},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
2785¿Identifier¿¿4114¿v281¿¿¿¿¿Identifier
2786¿VariableDeclarator¿¿4114¿v282¿¿¿{"start":{"line":89,"column":4},"end":{"line":89,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2787¿CallExpression¿¿4114¿¿¿¿{"start":{"line":89,"column":4},"end":{"line":89,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
2788¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":89,"column":4},"end":{"line":89,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2789¿Identifier¿¿4114¿console¿¿¿{"start":{"line":89,"column":4},"end":{"line":89,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2790¿Identifier¿¿4114¿warn¿¿¿{"start":{"line":89,"column":12},"end":{"line":89,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2791¿Literal¿string¿4114¿¿'For specific path, start this app with: --path=/specific/path'¿¿{"start":{"line":89,"column":17},"end":{"line":89,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2792¿ExpressionStatement¿¿4114¿¿¿¿{"start":{"line":89,"column":4},"end":{"line":89,"column":82},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
2793¿Identifier¿¿4114¿v282¿¿¿¿¿Identifier
2794¿BlockStatement¿¿4114¿¿¿¿{"start":{"line":86,"column":24},"end":{"line":90,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BlockStatement
2795¿VariableDeclarator¿¿4114¿v283¿¿¿{"start":{"line":93,"column":18},"end":{"line":93,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2796¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":93,"column":18},"end":{"line":93,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2797¿Identifier¿¿4114¿process¿¿¿{"start":{"line":93,"column":18},"end":{"line":93,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2798¿Identifier¿¿4114¿env¿¿¿{"start":{"line":93,"column":26},"end":{"line":93,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2799¿VariableDeclarator¿¿4114¿v284¿¿¿{"start":{"line":93,"column":18},"end":{"line":93,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2800¿MemberExpression¿computed¿4114¿¿¿¿{"start":{"line":93,"column":18},"end":{"line":93,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2801¿Identifier¿¿4114¿v283¿¿¿¿¿Identifier
2802¿Literal¿string¿4114¿¿'HOME'¿¿{"start":{"line":93,"column":30},"end":{"line":93,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2803¿VariableDeclarator¿¿4114¿v285¿¿¿{"start":{"line":92,"column":12},"end":{"line":93,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2804¿CallExpression¿¿4114¿¿¿¿{"start":{"line":92,"column":12},"end":{"line":93,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
2805¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":92,"column":12},"end":{"line":93,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2806¿Identifier¿¿4114¿filesPath¿¿¿{"start":{"line":92,"column":12},"end":{"line":92,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2807¿Identifier¿¿4114¿replace¿¿¿{"start":{"line":93,"column":5},"end":{"line":93,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2808¿Literal¿string¿4114¿¿'~'¿¿{"start":{"line":93,"column":13},"end":{"line":93,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2809¿Identifier¿¿4114¿v284¿¿¿¿¿Identifier
2810¿VariableDeclarator¿¿4114¿v286¿¿¿{"start":{"line":94,"column":22},"end":{"line":94,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2811¿CallExpression¿¿4114¿¿¿¿{"start":{"line":94,"column":22},"end":{"line":94,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
2812¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":94,"column":22},"end":{"line":94,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2813¿Identifier¿¿4114¿process¿¿¿{"start":{"line":94,"column":22},"end":{"line":94,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2814¿Identifier¿¿4114¿cwd¿¿¿{"start":{"line":94,"column":30},"end":{"line":94,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2815¿VariableDeclarator¿¿4114¿v287¿¿¿{"start":{"line":94,"column":22},"end":{"line":94,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2816¿BinaryExpression¿+¿4114¿¿¿¿{"start":{"line":94,"column":22},"end":{"line":94,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
2817¿Identifier¿¿4114¿v286¿¿¿¿¿Identifier
2818¿Literal¿string¿4114¿¿'/'¿¿{"start":{"line":94,"column":36},"end":{"line":94,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2819¿ExpressionStatement¿¿4114¿¿¿¿{"start":{"line":92,"column":0},"end":{"line":94,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
2820¿AssignmentExpression¿=¿4114¿¿¿¿{"start":{"line":92,"column":0},"end":{"line":94,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿AssignmentExpression
2821¿Identifier¿¿4114¿filesPath¿¿¿{"start":{"line":92,"column":0},"end":{"line":92,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2822¿CallExpression¿¿4114¿¿¿¿{"start":{"line":92,"column":12},"end":{"line":94,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
2823¿MemberExpression¿¿4114¿¿¿¿{"start":{"line":92,"column":12},"end":{"line":94,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2824¿Identifier¿¿4114¿v285¿¿¿¿¿Identifier
2825¿Identifier¿¿4114¿replace¿¿¿{"start":{"line":94,"column":5},"end":{"line":94,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2826¿Literal¿object¿4114¿¿/^\.\//¿¿{"start":{"line":94,"column":13},"end":{"line":94,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2827¿Identifier¿¿4114¿v287¿¿¿¿¿Identifier
2828¿VariableDeclarator¿¿4114¿v453¿¿¿{"start":{"line":96,"column":18},"end":{"line":292,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2829¿FunctionExpression¿¿4114¿anon¿¿¿{"start":{"line":96,"column":18},"end":{"line":292,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿FunctionExpression
2830¿Identifier¿¿0¿req¿¿¿{"start":{"line":96,"column":28},"end":{"line":96,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2831¿Identifier¿¿0¿res¿¿¿{"start":{"line":96,"column":33},"end":{"line":96,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
2832¿VariableDeclarator¿¿4127¿msgHTTP200¿¿¿{"start":{"line":97,"column":8},"end":{"line":97,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2833¿Literal¿string¿4127¿¿' (HTTP status: 200)'¿¿{"start":{"line":97,"column":21},"end":{"line":97,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2834¿VariableDeclarator¿¿4127¿msgHTTP404¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2835¿Literal¿string¿4127¿¿' (HTTP status: 404)'¿¿{"start":{"line":98,"column":21},"end":{"line":98,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2836¿VariableDeclarator¿¿4127¿msgHTTP500¿¿¿{"start":{"line":99,"column":8},"end":{"line":99,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2837¿Literal¿string¿4127¿¿' (HTTP status: 500)'¿¿{"start":{"line":99,"column":21},"end":{"line":99,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
2838¿VariableDeclarator¿¿4127¿v288¿¿¿{"start":{"line":101,"column":29},"end":{"line":101,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
2839¿MemberExpression¿¿4127¿¿¿¿{"start":{"line":101,"column":29},"end":{"line":101,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
2840¿Identifier¿¿4127¿req¿¿¿{"start":{"line":101,"column":29},"end":{"line":101,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
