Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4326¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":379,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Program
4935¿VariableDeclarator¿¿7616¿v¿¿¿{"start":{"line":81,"column":21},"end":{"line":81,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4936¿ForOfStatement¿¿7616¿¿¿¿{"start":{"line":81,"column":12},"end":{"line":83,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ForOfStatement
4937¿Identifier¿¿7616¿v¿¿¿{"start":{"line":81,"column":21},"end":{"line":81,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4938¿Identifier¿¿7616¿val¿¿¿{"start":{"line":81,"column":26},"end":{"line":81,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4939¿VariableDeclarator¿¿7616¿v490¿¿¿{"start":{"line":82,"column":16},"end":{"line":82,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4940¿CallExpression¿¿7616¿¿¿¿{"start":{"line":82,"column":16},"end":{"line":82,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
4941¿Identifier¿¿7616¿$prop¿¿¿{"start":{"line":82,"column":16},"end":{"line":82,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4942¿Identifier¿¿7616¿p¿¿¿{"start":{"line":82,"column":22},"end":{"line":82,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4943¿Identifier¿¿7616¿pid¿¿¿{"start":{"line":82,"column":25},"end":{"line":82,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4944¿Identifier¿¿7616¿v¿¿¿{"start":{"line":82,"column":30},"end":{"line":82,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4945¿ExpressionStatement¿¿7616¿¿¿¿{"start":{"line":82,"column":16},"end":{"line":82,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
4946¿Identifier¿¿7616¿v490¿¿¿¿¿Identifier
4947¿BlockStatement¿¿7616¿¿¿¿{"start":{"line":81,"column":31},"end":{"line":83,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
4948¿BlockStatement¿¿7616¿¿¿¿{"start":{"line":80,"column":33},"end":{"line":84,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
4949¿VariableDeclarator¿¿7616¿v491¿¿¿{"start":{"line":86,"column":12},"end":{"line":86,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4950¿CallExpression¿¿7616¿¿¿¿{"start":{"line":86,"column":12},"end":{"line":86,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
4951¿Identifier¿¿7616¿$prop¿¿¿{"start":{"line":86,"column":12},"end":{"line":86,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4952¿Identifier¿¿7616¿p¿¿¿{"start":{"line":86,"column":18},"end":{"line":86,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4953¿Identifier¿¿7616¿pid¿¿¿{"start":{"line":86,"column":21},"end":{"line":86,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4954¿Identifier¿¿7616¿val¿¿¿{"start":{"line":86,"column":26},"end":{"line":86,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4955¿ExpressionStatement¿¿7616¿¿¿¿{"start":{"line":86,"column":12},"end":{"line":86,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
4956¿Identifier¿¿7616¿v491¿¿¿¿¿Identifier
4957¿BlockStatement¿¿7616¿¿¿¿{"start":{"line":85,"column":13},"end":{"line":87,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
4958¿BlockStatement¿¿7616¿¿¿¿{"start":{"line":75,"column":24},"end":{"line":88,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
4959¿VariableDeclarator¿¿7616¿v492¿¿¿{"start":{"line":89,"column":11},"end":{"line":89,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4960¿CallExpression¿¿7616¿¿¿¿{"start":{"line":89,"column":11},"end":{"line":89,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
4961¿MemberExpression¿¿7616¿¿¿¿{"start":{"line":89,"column":11},"end":{"line":89,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
4962¿Identifier¿¿7616¿res¿¿¿{"start":{"line":89,"column":11},"end":{"line":89,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4963¿Identifier¿¿7616¿join¿¿¿{"start":{"line":89,"column":15},"end":{"line":89,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4964¿Literal¿string¿7616¿¿'\n'¿¿{"start":{"line":89,"column":20},"end":{"line":89,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
4965¿ReturnStatement¿¿7616¿¿¿¿{"start":{"line":89,"column":4},"end":{"line":89,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ReturnStatement
4966¿Identifier¿¿7616¿v492¿¿¿¿¿Identifier
4967¿BlockStatement¿¿7616¿¿¿¿{"start":{"line":63,"column":56},"end":{"line":90,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
4968¿VariableDeclarator¿¿7585¿toEGFProp¿¿¿{"start":{"line":91,"column":6},"end":{"line":103,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4969¿ArrowFunctionExpression¿¿7585¿¿¿¿{"start":{"line":91,"column":18},"end":{"line":103,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ArrowFunctionExpression
4970¿Identifier¿¿0¿_¿¿¿{"start":{"line":91,"column":19},"end":{"line":91,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4971¿Identifier¿¿0¿val¿¿¿{"start":{"line":91,"column":22},"end":{"line":91,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4972¿VariableDeclarator¿¿7628¿v493¿¿¿{"start":{"line":91,"column":30},"end":{"line":91,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4973¿CallExpression¿¿7628¿¿¿¿{"start":{"line":91,"column":30},"end":{"line":91,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
4974¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":91,"column":30},"end":{"line":91,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
4975¿Identifier¿¿7628¿checks¿¿¿{"start":{"line":91,"column":30},"end":{"line":91,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4976¿Identifier¿¿7628¿isString¿¿¿{"start":{"line":91,"column":37},"end":{"line":91,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4977¿Identifier¿¿7628¿val¿¿¿{"start":{"line":91,"column":46},"end":{"line":91,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4978¿VariableDeclarator¿¿7628¿v494¿¿¿{"start":{"line":92,"column":6},"end":{"line":92,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4979¿CallExpression¿¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":92,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
4980¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":92,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
4981¿Identifier¿¿7628¿val¿¿¿{"start":{"line":92,"column":6},"end":{"line":92,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4982¿Identifier¿¿7628¿indexOf¿¿¿{"start":{"line":92,"column":10},"end":{"line":92,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4983¿Literal¿string¿7628¿¿'\n'¿¿{"start":{"line":92,"column":18},"end":{"line":92,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
4984¿VariableDeclarator¿¿7628¿v495¿¿¿{"start":{"line":92,"column":6},"end":{"line":92,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4985¿BinaryExpression¿>=¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":92,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
4986¿Identifier¿¿7628¿v494¿¿¿¿¿Identifier
4987¿Literal¿number¿7628¿¿0¿¿{"start":{"line":92,"column":27},"end":{"line":92,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
4988¿VariableDeclarator¿¿7628¿v496¿¿¿{"start":{"line":92,"column":6},"end":{"line":94,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
4989¿IfStatement¿¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":94,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿IfStatement
4990¿Identifier¿¿7628¿v495¿¿¿¿¿Identifier
4991¿ExpressionStatement¿¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":94,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
4992¿AssignmentExpression¿=¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":94,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
4993¿Identifier¿¿7628¿v496¿¿¿¿¿Identifier
4994¿TemplateLiteral¿¿7628¿¿¿¿{"start":{"line":93,"column":10},"end":{"line":93,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿TemplateLiteral
4995¿Identifier¿¿7628¿val¿¿¿{"start":{"line":93,"column":16},"end":{"line":93,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
4996¿BlockStatement¿¿7628¿¿¿¿¿¿BlockStatement
4997¿ExpressionStatement¿¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":94,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
4998¿AssignmentExpression¿=¿7628¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":94,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
4999¿Identifier¿¿7628¿v496¿¿¿¿¿Identifier
5000¿Identifier¿¿7628¿val¿¿¿{"start":{"line":94,"column":10},"end":{"line":94,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5001¿BlockStatement¿¿7628¿¿¿¿¿¿BlockStatement
5002¿VariableDeclarator¿¿7628¿v497¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5003¿CallExpression¿¿7628¿¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
5004¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5005¿Identifier¿¿7628¿checks¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5006¿Identifier¿¿7628¿isNumber¿¿¿{"start":{"line":95,"column":13},"end":{"line":95,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5007¿Identifier¿¿7628¿val¿¿¿{"start":{"line":95,"column":22},"end":{"line":95,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5008¿VariableDeclarator¿¿7628¿v498¿¿¿{"start":{"line":97,"column":10},"end":{"line":97,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5009¿CallExpression¿¿7628¿¿¿¿{"start":{"line":97,"column":10},"end":{"line":97,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
5010¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":97,"column":10},"end":{"line":97,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5011¿Identifier¿¿7628¿checks¿¿¿{"start":{"line":97,"column":10},"end":{"line":97,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5012¿Identifier¿¿7628¿isDate¿¿¿{"start":{"line":97,"column":17},"end":{"line":97,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5013¿Identifier¿¿7628¿val¿¿¿{"start":{"line":97,"column":24},"end":{"line":97,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5014¿VariableDeclarator¿¿7628¿v499¿¿¿{"start":{"line":98,"column":23},"end":{"line":98,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5015¿CallExpression¿¿7628¿¿¿¿{"start":{"line":98,"column":23},"end":{"line":98,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
5016¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":98,"column":23},"end":{"line":98,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5017¿Identifier¿¿7628¿val¿¿¿{"start":{"line":98,"column":23},"end":{"line":98,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5018¿Identifier¿¿7628¿toISOString¿¿¿{"start":{"line":98,"column":27},"end":{"line":98,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5019¿VariableDeclarator¿¿7628¿v500¿¿¿{"start":{"line":99,"column":14},"end":{"line":99,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5020¿CallExpression¿¿7628¿¿¿¿{"start":{"line":99,"column":14},"end":{"line":99,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
5021¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":99,"column":14},"end":{"line":99,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5022¿Identifier¿¿7628¿checks¿¿¿{"start":{"line":99,"column":14},"end":{"line":99,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5023¿Identifier¿¿7628¿isTypedArray¿¿¿{"start":{"line":99,"column":21},"end":{"line":99,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5024¿Identifier¿¿7628¿val¿¿¿{"start":{"line":99,"column":34},"end":{"line":99,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5025¿VariableDeclarator¿¿7628¿v501¿¿¿{"start":{"line":100,"column":75},"end":{"line":100,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5026¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":100,"column":75},"end":{"line":100,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5027¿Identifier¿¿7628¿val¿¿¿{"start":{"line":100,"column":75},"end":{"line":100,"column":78},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5028¿Identifier¿¿7628¿buffer¿¿¿{"start":{"line":100,"column":79},"end":{"line":100,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5029¿VariableDeclarator¿¿7628¿v502¿¿¿{"start":{"line":100,"column":87},"end":{"line":100,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5030¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":100,"column":87},"end":{"line":100,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5031¿Identifier¿¿7628¿val¿¿¿{"start":{"line":100,"column":87},"end":{"line":100,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5032¿Identifier¿¿7628¿byteOffset¿¿¿{"start":{"line":100,"column":91},"end":{"line":100,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5033¿VariableDeclarator¿¿7628¿v503¿¿¿{"start":{"line":100,"column":103},"end":{"line":100,"column":117},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5034¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":100,"column":103},"end":{"line":100,"column":117},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5035¿Identifier¿¿7628¿val¿¿¿{"start":{"line":100,"column":103},"end":{"line":100,"column":106},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5036¿Identifier¿¿7628¿byteLength¿¿¿{"start":{"line":100,"column":107},"end":{"line":100,"column":117},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5037¿VariableDeclarator¿¿7628¿v504¿¿¿{"start":{"line":100,"column":60},"end":{"line":100,"column":118},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5038¿NewExpression¿¿7628¿¿¿¿{"start":{"line":100,"column":60},"end":{"line":100,"column":118},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿NewExpression
5039¿Identifier¿¿7628¿Uint8Array¿¿¿{"start":{"line":100,"column":64},"end":{"line":100,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5040¿Identifier¿¿7628¿v501¿¿¿¿¿Identifier
5041¿Identifier¿¿7628¿v502¿¿¿¿¿Identifier
5042¿Identifier¿¿7628¿v503¿¿¿¿¿Identifier
5043¿VariableDeclarator¿¿7628¿v505¿¿¿{"start":{"line":100,"column":29},"end":{"line":100,"column":119},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5044¿CallExpression¿¿7628¿¿¿¿{"start":{"line":100,"column":29},"end":{"line":100,"column":119},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
5045¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":100,"column":29},"end":{"line":100,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5046¿Identifier¿¿7628¿transducersBinary¿¿¿{"start":{"line":100,"column":29},"end":{"line":100,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5047¿Identifier¿¿7628¿base64Encode¿¿¿{"start":{"line":100,"column":47},"end":{"line":100,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5048¿Identifier¿¿7628¿v504¿¿¿¿¿Identifier
5049¿VariableDeclarator¿¿7628¿v506¿¿¿{"start":{"line":101,"column":18},"end":{"line":101,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
5050¿CallExpression¿¿7628¿¿¿¿{"start":{"line":101,"column":18},"end":{"line":101,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
5051¿MemberExpression¿¿7628¿¿¿¿{"start":{"line":101,"column":18},"end":{"line":101,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
5052¿Identifier¿¿7628¿checks¿¿¿{"start":{"line":101,"column":18},"end":{"line":101,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
5053¿Identifier¿¿7628¿isArray¿¿¿{"start":{"line":101,"column":25},"end":{"line":101,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
