Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
15326¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":1714,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Program
18660¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":483,"column":16},"end":{"line":483,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18661¿ThisExpression¿¿27559¿¿¿¿{"start":{"line":483,"column":16},"end":{"line":483,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ThisExpression
18662¿Identifier¿¿27559¿settings¿¿¿{"start":{"line":483,"column":21},"end":{"line":483,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18663¿VariableDeclarator¿¿27559¿v2468¿¿¿{"start":{"line":483,"column":16},"end":{"line":483,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18664¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":483,"column":16},"end":{"line":483,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18665¿Identifier¿¿27559¿v2467¿¿¿¿¿Identifier
18666¿Identifier¿¿27559¿debug_mode¿¿¿{"start":{"line":483,"column":30},"end":{"line":483,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18667¿IfStatement¿¿27559¿¿¿¿{"start":{"line":483,"column":12},"end":{"line":483,"column":122},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
18668¿Identifier¿¿27559¿v2468¿¿¿¿¿Identifier
18669¿VariableDeclarator¿¿27559¿v2469¿¿¿{"start":{"line":483,"column":57},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18670¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":483,"column":57},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18671¿ThisExpression¿¿27559¿¿¿¿{"start":{"line":483,"column":57},"end":{"line":483,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ThisExpression
18672¿Identifier¿¿27559¿debug_label¿¿¿{"start":{"line":483,"column":62},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18673¿VariableDeclarator¿¿27559¿v2470¿¿¿{"start":{"line":483,"column":54},"end":{"line":483,"column":120},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18674¿TemplateLiteral¿¿27559¿¿¿¿{"start":{"line":483,"column":54},"end":{"line":483,"column":120},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿TemplateLiteral
18675¿Identifier¿¿27559¿v2469¿¿¿¿¿Identifier
18676¿VariableDeclarator¿¿27559¿v2471¿¿¿{"start":{"line":483,"column":42},"end":{"line":483,"column":121},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18677¿CallExpression¿¿27559¿¿¿¿{"start":{"line":483,"column":42},"end":{"line":483,"column":121},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
18678¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":483,"column":42},"end":{"line":483,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18679¿Identifier¿¿27559¿console¿¿¿{"start":{"line":483,"column":42},"end":{"line":483,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18680¿Identifier¿¿27559¿log¿¿¿{"start":{"line":483,"column":50},"end":{"line":483,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18681¿Identifier¿¿27559¿v2470¿¿¿¿¿Identifier
18682¿ExpressionStatement¿¿27559¿¿¿¿{"start":{"line":483,"column":42},"end":{"line":483,"column":122},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
18683¿Identifier¿¿27559¿v2471¿¿¿¿¿Identifier
18684¿BlockStatement¿¿27559¿¿¿¿¿¿BlockStatement
18685¿ReturnStatement¿¿27559¿¿¿¿{"start":{"line":484,"column":12},"end":{"line":484,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ReturnStatement
18686¿Literal¿boolean¿27559¿¿false¿¿{"start":{"line":484,"column":19},"end":{"line":484,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Literal
18687¿BlockStatement¿¿27559¿¿¿¿{"start":{"line":482,"column":19},"end":{"line":485,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BlockStatement
18688¿VariableDeclarator¿¿27559¿version_cmds¿¿¿{"start":{"line":487,"column":14},"end":{"line":490,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18689¿ObjectExpression¿¿27559¿¿¿¿¿¿ObjectExpression
18690¿ExpressionStatement¿¿27559¿¿¿¿{"start":{"line":487,"column":14},"end":{"line":490,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
18691¿AssignmentExpression¿=¿27559¿¿¿¿{"start":{"line":487,"column":14},"end":{"line":490,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
18692¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":487,"column":14},"end":{"line":490,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18693¿Identifier¿¿27559¿version_cmds¿¿¿{"start":{"line":487,"column":14},"end":{"line":487,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18694¿Identifier¿¿27559¿clamdscan¿¿¿{"start":{"line":488,"column":12},"end":{"line":488,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18695¿TemplateLiteral¿¿27559¿¿¿¿{"start":{"line":488,"column":23},"end":{"line":488,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿TemplateLiteral
18696¿Identifier¿¿27559¿path¿¿¿{"start":{"line":488,"column":26},"end":{"line":488,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18697¿ExpressionStatement¿¿27559¿¿¿¿{"start":{"line":487,"column":14},"end":{"line":490,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
18698¿AssignmentExpression¿=¿27559¿¿¿¿{"start":{"line":487,"column":14},"end":{"line":490,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
18699¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":487,"column":14},"end":{"line":490,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18700¿Identifier¿¿27559¿version_cmds¿¿¿{"start":{"line":487,"column":14},"end":{"line":487,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18701¿Identifier¿¿27559¿clamscan¿¿¿{"start":{"line":489,"column":12},"end":{"line":489,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18702¿TemplateLiteral¿¿27559¿¿¿¿{"start":{"line":489,"column":22},"end":{"line":489,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿TemplateLiteral
18703¿Identifier¿¿27559¿path¿¿¿{"start":{"line":489,"column":25},"end":{"line":489,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18704¿TryStatement¿¿27559¿¿¿¿{"start":{"line":492,"column":8},"end":{"line":504,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿TryStatement
18705¿VariableDeclarator¿¿27559¿v2472¿¿¿{"start":{"line":493,"column":34},"end":{"line":493,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18706¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":493,"column":34},"end":{"line":493,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18707¿Identifier¿¿27559¿fs¿¿¿{"start":{"line":493,"column":34},"end":{"line":493,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18708¿Identifier¿¿27559¿constants¿¿¿{"start":{"line":493,"column":37},"end":{"line":493,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18709¿VariableDeclarator¿¿27559¿v2473¿¿¿{"start":{"line":493,"column":34},"end":{"line":493,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18710¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":493,"column":34},"end":{"line":493,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18711¿Identifier¿¿27559¿v2472¿¿¿¿¿Identifier
18712¿Identifier¿¿27559¿R_OK¿¿¿{"start":{"line":493,"column":47},"end":{"line":493,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18713¿ExpressionStatement¿¿27559¿¿¿¿{"start":{"line":493,"column":12},"end":{"line":493,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
18714¿AwaitExpression¿¿27559¿¿¿¿{"start":{"line":493,"column":12},"end":{"line":493,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AwaitExpression
18715¿CallExpression¿¿27559¿¿¿¿{"start":{"line":493,"column":18},"end":{"line":493,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
18716¿Identifier¿¿27559¿fs_access¿¿¿{"start":{"line":493,"column":18},"end":{"line":493,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18717¿Identifier¿¿27559¿path¿¿¿{"start":{"line":493,"column":28},"end":{"line":493,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18718¿Identifier¿¿27559¿v2473¿¿¿¿¿Identifier
18719¿VariableDeclarator¿¿27559¿v2475¿¿¿{"start":{"line":495,"column":43},"end":{"line":495,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18720¿MemberExpression¿computed¿27559¿¿¿¿{"start":{"line":495,"column":43},"end":{"line":495,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18721¿Identifier¿¿27559¿version_cmds¿¿¿{"start":{"line":495,"column":43},"end":{"line":495,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18722¿Identifier¿¿27559¿scanner¿¿¿{"start":{"line":495,"column":56},"end":{"line":495,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18723¿VariableDeclarator¿¿27559¿v2474¿¿¿{"start":{"line":495,"column":18},"end":{"line":495,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18724¿AwaitExpression¿¿27559¿¿¿¿{"start":{"line":495,"column":29},"end":{"line":495,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AwaitExpression
18725¿CallExpression¿¿27559¿¿¿¿{"start":{"line":495,"column":35},"end":{"line":495,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
18726¿Identifier¿¿27559¿cp_exec¿¿¿{"start":{"line":495,"column":35},"end":{"line":495,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18727¿Identifier¿¿27559¿v2475¿¿¿¿¿Identifier
18728¿VariableDeclarator¿¿27559¿stdout¿¿¿{"start":{"line":495,"column":19},"end":{"line":495,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18729¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":495,"column":19},"end":{"line":495,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18730¿Identifier¿¿27559¿v2474¿¿¿¿¿Identifier
18731¿Identifier¿¿27559¿stdout¿¿¿{"start":{"line":495,"column":19},"end":{"line":495,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18732¿VariableDeclarator¿¿27559¿v2476¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18733¿CallExpression¿¿27559¿¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
18734¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18735¿Identifier¿¿27559¿stdout¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18736¿Identifier¿¿27559¿toString¿¿¿{"start":{"line":496,"column":23},"end":{"line":496,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18737¿VariableDeclarator¿¿27559¿v2477¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18738¿CallExpression¿¿27559¿¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
18739¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18740¿Identifier¿¿27559¿v2476¿¿¿¿¿Identifier
18741¿Identifier¿¿27559¿match¿¿¿{"start":{"line":496,"column":34},"end":{"line":496,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18742¿Literal¿object¿27559¿¿/ClamAV/¿¿{"start":{"line":496,"column":40},"end":{"line":496,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Literal
18743¿VariableDeclarator¿¿27559¿v2478¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18744¿BinaryExpression¿===¿27559¿¿¿¿{"start":{"line":496,"column":16},"end":{"line":496,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BinaryExpression
18745¿Identifier¿¿27559¿v2477¿¿¿¿¿Identifier
18746¿Literal¿object¿27559¿¿null¿¿{"start":{"line":496,"column":54},"end":{"line":496,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Literal
18747¿IfStatement¿¿27559¿¿¿¿{"start":{"line":496,"column":12},"end":{"line":499,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
18748¿Identifier¿¿27559¿v2478¿¿¿¿¿Identifier
18749¿VariableDeclarator¿¿27559¿v2479¿¿¿{"start":{"line":497,"column":20},"end":{"line":497,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18750¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":497,"column":20},"end":{"line":497,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18751¿ThisExpression¿¿27559¿¿¿¿{"start":{"line":497,"column":20},"end":{"line":497,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ThisExpression
18752¿Identifier¿¿27559¿settings¿¿¿{"start":{"line":497,"column":25},"end":{"line":497,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18753¿VariableDeclarator¿¿27559¿v2480¿¿¿{"start":{"line":497,"column":20},"end":{"line":497,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18754¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":497,"column":20},"end":{"line":497,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18755¿Identifier¿¿27559¿v2479¿¿¿¿¿Identifier
18756¿Identifier¿¿27559¿debug_mode¿¿¿{"start":{"line":497,"column":34},"end":{"line":497,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18757¿IfStatement¿¿27559¿¿¿¿{"start":{"line":497,"column":16},"end":{"line":497,"column":122},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
18758¿Identifier¿¿27559¿v2480¿¿¿¿¿Identifier
18759¿VariableDeclarator¿¿27559¿v2481¿¿¿{"start":{"line":497,"column":61},"end":{"line":497,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18760¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":497,"column":61},"end":{"line":497,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18761¿ThisExpression¿¿27559¿¿¿¿{"start":{"line":497,"column":61},"end":{"line":497,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ThisExpression
18762¿Identifier¿¿27559¿debug_label¿¿¿{"start":{"line":497,"column":66},"end":{"line":497,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18763¿VariableDeclarator¿¿27559¿v2482¿¿¿{"start":{"line":497,"column":58},"end":{"line":497,"column":120},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18764¿TemplateLiteral¿¿27559¿¿¿¿{"start":{"line":497,"column":58},"end":{"line":497,"column":120},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿TemplateLiteral
18765¿Identifier¿¿27559¿v2481¿¿¿¿¿Identifier
18766¿Identifier¿¿27559¿scanner¿¿¿{"start":{"line":497,"column":103},"end":{"line":497,"column":110},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18767¿VariableDeclarator¿¿27559¿v2483¿¿¿{"start":{"line":497,"column":46},"end":{"line":497,"column":121},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
18768¿CallExpression¿¿27559¿¿¿¿{"start":{"line":497,"column":46},"end":{"line":497,"column":121},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
18769¿MemberExpression¿¿27559¿¿¿¿{"start":{"line":497,"column":46},"end":{"line":497,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
18770¿Identifier¿¿27559¿console¿¿¿{"start":{"line":497,"column":46},"end":{"line":497,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18771¿Identifier¿¿27559¿log¿¿¿{"start":{"line":497,"column":54},"end":{"line":497,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
18772¿Identifier¿¿27559¿v2482¿¿¿¿¿Identifier
18773¿ExpressionStatement¿¿27559¿¿¿¿{"start":{"line":497,"column":46},"end":{"line":497,"column":122},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
