Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3297¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":642,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Program
3842¿VariableDeclarator¿¿5675¿v355¿¿¿{"start":{"line":140,"column":11},"end":{"line":140,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3843¿CallExpression¿¿5675¿¿¿¿{"start":{"line":140,"column":11},"end":{"line":140,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
3844¿MemberExpression¿¿5675¿¿¿¿{"start":{"line":140,"column":11},"end":{"line":140,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3845¿ThisExpression¿¿5675¿¿¿¿{"start":{"line":140,"column":11},"end":{"line":140,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ThisExpression
3846¿Identifier¿¿5675¿manage¿¿¿{"start":{"line":140,"column":16},"end":{"line":140,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3847¿Identifier¿¿5675¿v354¿¿¿¿¿Identifier
3848¿Identifier¿¿5675¿options¿¿¿{"start":{"line":140,"column":44},"end":{"line":140,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3849¿ReturnStatement¿¿5675¿¿¿¿{"start":{"line":140,"column":4},"end":{"line":140,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ReturnStatement
3850¿Identifier¿¿5675¿v355¿¿¿¿¿Identifier
3851¿BlockStatement¿¿5675¿¿¿¿{"start":{"line":135,"column":55},"end":{"line":141,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
3852¿ExpressionStatement¿¿5643¿¿¿¿{"start":{"line":135,"column":0},"end":{"line":141,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
3853¿AssignmentExpression¿=¿5643¿¿¿¿{"start":{"line":135,"column":0},"end":{"line":141,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿AssignmentExpression
3854¿MemberExpression¿¿5643¿¿¿¿{"start":{"line":135,"column":0},"end":{"line":135,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3855¿Identifier¿¿5643¿VBoxManage¿¿¿{"start":{"line":135,"column":0},"end":{"line":135,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3856¿Identifier¿¿5643¿clone¿¿¿{"start":{"line":135,"column":11},"end":{"line":135,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3857¿Identifier¿¿5643¿v356¿¿¿¿¿Identifier
3858¿VariableDeclarator¿exported¿5643¿v359¿¿¿{"start":{"line":149,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3859¿FunctionExpression¿¿5643¿anon¿¿¿{"start":{"line":149,"column":27},"end":{"line":151,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿FunctionExpression
3860¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":149,"column":37},"end":{"line":149,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3861¿Identifier¿¿0¿snapshot¿¿¿{"start":{"line":149,"column":45},"end":{"line":149,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3862¿Identifier¿¿0¿newName¿¿¿{"start":{"line":149,"column":55},"end":{"line":149,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3863¿VariableDeclarator¿¿5677¿v357¿¿¿{"start":{"line":150,"column":39},"end":{"line":150,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3864¿ObjectExpression¿¿5677¿¿¿¿{"start":{"line":150,"column":39},"end":{"line":150,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ObjectExpression
3865¿Property¿¿5677¿¿¿¿{"start":{"line":150,"column":41},"end":{"line":150,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Property
3866¿Literal¿string¿5677¿¿'snapshot'¿¿{"start":{"line":150,"column":41},"end":{"line":150,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3867¿Identifier¿¿5677¿snapshot¿¿¿{"start":{"line":150,"column":53},"end":{"line":150,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3868¿VariableDeclarator¿¿5677¿v358¿¿¿{"start":{"line":150,"column":11},"end":{"line":150,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3869¿CallExpression¿¿5677¿¿¿¿{"start":{"line":150,"column":11},"end":{"line":150,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
3870¿MemberExpression¿¿5677¿¿¿¿{"start":{"line":150,"column":11},"end":{"line":150,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3871¿ThisExpression¿¿5677¿¿¿¿{"start":{"line":150,"column":11},"end":{"line":150,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ThisExpression
3872¿Identifier¿¿5677¿clone¿¿¿{"start":{"line":150,"column":16},"end":{"line":150,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3873¿Identifier¿¿5677¿vmname¿¿¿{"start":{"line":150,"column":22},"end":{"line":150,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3874¿Identifier¿¿5677¿newName¿¿¿{"start":{"line":150,"column":30},"end":{"line":150,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3875¿Identifier¿¿5677¿v357¿¿¿¿¿Identifier
3876¿ReturnStatement¿¿5677¿¿¿¿{"start":{"line":150,"column":4},"end":{"line":150,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ReturnStatement
3877¿Identifier¿¿5677¿v358¿¿¿¿¿Identifier
3878¿BlockStatement¿¿5677¿¿¿¿{"start":{"line":149,"column":64},"end":{"line":151,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
3879¿ExpressionStatement¿¿5643¿¿¿¿{"start":{"line":149,"column":0},"end":{"line":151,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
3880¿AssignmentExpression¿=¿5643¿¿¿¿{"start":{"line":149,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿AssignmentExpression
3881¿MemberExpression¿¿5643¿¿¿¿{"start":{"line":149,"column":0},"end":{"line":149,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3882¿Identifier¿¿5643¿VBoxManage¿¿¿{"start":{"line":149,"column":0},"end":{"line":149,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3883¿Identifier¿¿5643¿cloneSnapshot¿¿¿{"start":{"line":149,"column":11},"end":{"line":149,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3884¿Identifier¿¿5643¿v359¿¿¿¿¿Identifier
3885¿VariableDeclarator¿exported¿5643¿v362¿¿¿{"start":{"line":158,"column":0},"end":{"line":160,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3886¿FunctionExpression¿¿5643¿anon¿¿¿{"start":{"line":158,"column":26},"end":{"line":160,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿FunctionExpression
3887¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":158,"column":36},"end":{"line":158,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3888¿Identifier¿¿0¿snapshotName¿¿¿{"start":{"line":158,"column":44},"end":{"line":158,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3889¿VariableDeclarator¿¿5679¿v360¿¿¿{"start":{"line":159,"column":23},"end":{"line":159,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3890¿ArrayExpression¿¿5679¿¿¿¿{"start":{"line":159,"column":23},"end":{"line":159,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ArrayExpression
3891¿Literal¿string¿5679¿¿'snapshot'¿¿{"start":{"line":159,"column":24},"end":{"line":159,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3892¿Identifier¿¿5679¿vmname¿¿¿{"start":{"line":159,"column":36},"end":{"line":159,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3893¿Literal¿string¿5679¿¿'take'¿¿{"start":{"line":159,"column":44},"end":{"line":159,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3894¿Identifier¿¿5679¿snapshotName¿¿¿{"start":{"line":159,"column":52},"end":{"line":159,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3895¿VariableDeclarator¿¿5679¿v361¿¿¿{"start":{"line":159,"column":11},"end":{"line":159,"column":66},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3896¿CallExpression¿¿5679¿¿¿¿{"start":{"line":159,"column":11},"end":{"line":159,"column":66},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
3897¿MemberExpression¿¿5679¿¿¿¿{"start":{"line":159,"column":11},"end":{"line":159,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3898¿ThisExpression¿¿5679¿¿¿¿{"start":{"line":159,"column":11},"end":{"line":159,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ThisExpression
3899¿Identifier¿¿5679¿manage¿¿¿{"start":{"line":159,"column":16},"end":{"line":159,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3900¿Identifier¿¿5679¿v360¿¿¿¿¿Identifier
3901¿ReturnStatement¿¿5679¿¿¿¿{"start":{"line":159,"column":4},"end":{"line":159,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ReturnStatement
3902¿Identifier¿¿5679¿v361¿¿¿¿¿Identifier
3903¿BlockStatement¿¿5679¿¿¿¿{"start":{"line":158,"column":58},"end":{"line":160,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
3904¿ExpressionStatement¿¿5643¿¿¿¿{"start":{"line":158,"column":0},"end":{"line":160,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
3905¿AssignmentExpression¿=¿5643¿¿¿¿{"start":{"line":158,"column":0},"end":{"line":160,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿AssignmentExpression
3906¿MemberExpression¿¿5643¿¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3907¿Identifier¿¿5643¿VBoxManage¿¿¿{"start":{"line":158,"column":0},"end":{"line":158,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3908¿Identifier¿¿5643¿takeSnapshot¿¿¿{"start":{"line":158,"column":11},"end":{"line":158,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3909¿Identifier¿¿5643¿v362¿¿¿¿¿Identifier
3910¿VariableDeclarator¿exported¿5643¿v365¿¿¿{"start":{"line":167,"column":0},"end":{"line":169,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3911¿FunctionExpression¿¿5643¿anon¿¿¿{"start":{"line":167,"column":29},"end":{"line":169,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿FunctionExpression
3912¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":167,"column":39},"end":{"line":167,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3913¿Identifier¿¿0¿snapshotName¿¿¿{"start":{"line":167,"column":47},"end":{"line":167,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3914¿VariableDeclarator¿¿5681¿v363¿¿¿{"start":{"line":168,"column":23},"end":{"line":168,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3915¿ArrayExpression¿¿5681¿¿¿¿{"start":{"line":168,"column":23},"end":{"line":168,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ArrayExpression
3916¿Literal¿string¿5681¿¿'snapshot'¿¿{"start":{"line":168,"column":24},"end":{"line":168,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3917¿Identifier¿¿5681¿vmname¿¿¿{"start":{"line":168,"column":36},"end":{"line":168,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3918¿Literal¿string¿5681¿¿'restore'¿¿{"start":{"line":168,"column":44},"end":{"line":168,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3919¿Identifier¿¿5681¿snapshotName¿¿¿{"start":{"line":168,"column":55},"end":{"line":168,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3920¿VariableDeclarator¿¿5681¿v364¿¿¿{"start":{"line":168,"column":11},"end":{"line":168,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3921¿CallExpression¿¿5681¿¿¿¿{"start":{"line":168,"column":11},"end":{"line":168,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
3922¿MemberExpression¿¿5681¿¿¿¿{"start":{"line":168,"column":11},"end":{"line":168,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3923¿ThisExpression¿¿5681¿¿¿¿{"start":{"line":168,"column":11},"end":{"line":168,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ThisExpression
3924¿Identifier¿¿5681¿manage¿¿¿{"start":{"line":168,"column":16},"end":{"line":168,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3925¿Identifier¿¿5681¿v363¿¿¿¿¿Identifier
3926¿ReturnStatement¿¿5681¿¿¿¿{"start":{"line":168,"column":4},"end":{"line":168,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ReturnStatement
3927¿Identifier¿¿5681¿v364¿¿¿¿¿Identifier
3928¿BlockStatement¿¿5681¿¿¿¿{"start":{"line":167,"column":61},"end":{"line":169,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
3929¿ExpressionStatement¿¿5643¿¿¿¿{"start":{"line":167,"column":0},"end":{"line":169,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
3930¿AssignmentExpression¿=¿5643¿¿¿¿{"start":{"line":167,"column":0},"end":{"line":169,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿AssignmentExpression
3931¿MemberExpression¿¿5643¿¿¿¿{"start":{"line":167,"column":0},"end":{"line":167,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3932¿Identifier¿¿5643¿VBoxManage¿¿¿{"start":{"line":167,"column":0},"end":{"line":167,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3933¿Identifier¿¿5643¿restoreSnapshot¿¿¿{"start":{"line":167,"column":11},"end":{"line":167,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3934¿Identifier¿¿5643¿v365¿¿¿¿¿Identifier
3935¿VariableDeclarator¿exported¿5643¿v389¿¿¿{"start":{"line":175,"column":0},"end":{"line":207,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3936¿FunctionExpression¿¿5643¿anon¿¿¿{"start":{"line":175,"column":21},"end":{"line":207,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿FunctionExpression
3937¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":175,"column":31},"end":{"line":175,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3938¿VariableDeclarator¿¿5683¿v366¿¿¿{"start":{"line":177,"column":16},"end":{"line":177,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3939¿ArrayExpression¿¿5683¿¿¿¿{"start":{"line":177,"column":16},"end":{"line":177,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ArrayExpression
3940¿Literal¿string¿5683¿¿'showvminfo'¿¿{"start":{"line":177,"column":17},"end":{"line":177,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3941¿Identifier¿¿5683¿vmname¿¿¿{"start":{"line":177,"column":31},"end":{"line":177,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3942¿VariableDeclarator¿¿5683¿v367¿¿¿{"start":{"line":177,"column":40},"end":{"line":177,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3943¿ObjectExpression¿¿5683¿¿¿¿{"start":{"line":177,"column":40},"end":{"line":177,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ObjectExpression
3944¿Property¿¿5683¿¿¿¿{"start":{"line":177,"column":42},"end":{"line":177,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Property
3945¿Literal¿string¿5683¿¿'machinereadable'¿¿{"start":{"line":177,"column":42},"end":{"line":177,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3946¿Literal¿boolean¿5683¿¿true¿¿{"start":{"line":177,"column":61},"end":{"line":177,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
3947¿VariableDeclarator¿¿5683¿v368¿¿¿{"start":{"line":176,"column":11},"end":{"line":177,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
3948¿CallExpression¿¿5683¿¿¿¿{"start":{"line":176,"column":11},"end":{"line":177,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
3949¿MemberExpression¿¿5683¿¿¿¿{"start":{"line":176,"column":11},"end":{"line":177,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
3950¿ThisExpression¿¿5683¿¿¿¿{"start":{"line":176,"column":11},"end":{"line":176,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ThisExpression
3951¿Identifier¿¿5683¿manage¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
3952¿Identifier¿¿5683¿v366¿¿¿¿¿Identifier
3953¿Identifier¿¿5683¿v367¿¿¿¿¿Identifier
