Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1036¿Program¿¿-1¿¿¿¿{"start":{"line":4,"column":0},"end":{"line":147,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Program
1755¿MemberExpression¿¿1837¿¿¿¿{"start":{"line":142,"column":9},"end":{"line":142,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿MemberExpression
1756¿Identifier¿¿1837¿SPEC_CHAR_REGEX¿¿¿{"start":{"line":142,"column":9},"end":{"line":142,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1757¿Identifier¿¿1837¿test¿¿¿{"start":{"line":142,"column":25},"end":{"line":142,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1758¿Identifier¿¿1837¿part¿¿¿{"start":{"line":142,"column":30},"end":{"line":142,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1759¿ReturnStatement¿¿1837¿¿¿¿{"start":{"line":142,"column":2},"end":{"line":142,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿ReturnStatement
1760¿Identifier¿¿1837¿v184¿¿¿¿¿Identifier
1761¿BlockStatement¿¿1837¿¿¿¿{"start":{"line":141,"column":31},"end":{"line":143,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿BlockStatement
1762¿VariableDeclarator¿¿1791¿shouldBeQuoted¿¿¿{"start":{"line":145,"column":0},"end":{"line":147,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿VariableDeclarator
1763¿FunctionExpression¿¿1791¿anon¿¿¿{"start":{"line":145,"column":0},"end":{"line":147,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿FunctionExpression
1764¿Identifier¿¿0¿part¿¿¿{"start":{"line":145,"column":24},"end":{"line":145,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1765¿VariableDeclarator¿¿1839¿v185¿¿¿{"start":{"line":146,"column":10},"end":{"line":146,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿VariableDeclarator
1766¿CallExpression¿¿1839¿¿¿¿{"start":{"line":146,"column":10},"end":{"line":146,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿CallExpression
1767¿Identifier¿¿1839¿isQuoted¿¿¿{"start":{"line":146,"column":10},"end":{"line":146,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1768¿Identifier¿¿1839¿part¿¿¿{"start":{"line":146,"column":19},"end":{"line":146,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1769¿VariableDeclarator¿¿1839¿v186¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿VariableDeclarator
1770¿UnaryExpression¿!¿1839¿¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿UnaryExpression
1771¿Identifier¿¿1839¿v185¿¿¿¿¿Identifier
1772¿VariableDeclarator¿¿1839¿v187¿¿¿{"start":{"line":146,"column":29},"end":{"line":146,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿VariableDeclarator
1773¿CallExpression¿¿1839¿¿¿¿{"start":{"line":146,"column":29},"end":{"line":146,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿CallExpression
1774¿Identifier¿¿1839¿hasLeadingNumber¿¿¿{"start":{"line":146,"column":29},"end":{"line":146,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1775¿Identifier¿¿1839¿part¿¿¿{"start":{"line":146,"column":46},"end":{"line":146,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1776¿VariableDeclarator¿¿1839¿v188¿¿¿{"start":{"line":146,"column":55},"end":{"line":146,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿VariableDeclarator
1777¿CallExpression¿¿1839¿¿¿¿{"start":{"line":146,"column":55},"end":{"line":146,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿CallExpression
1778¿Identifier¿¿1839¿hasSpecialChars¿¿¿{"start":{"line":146,"column":55},"end":{"line":146,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1779¿Identifier¿¿1839¿part¿¿¿{"start":{"line":146,"column":71},"end":{"line":146,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿Identifier
1780¿VariableDeclarator¿¿1839¿v189¿¿¿{"start":{"line":146,"column":29},"end":{"line":146,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿VariableDeclarator
1781¿LogicalExpression¿||¿1839¿¿¿¿{"start":{"line":146,"column":29},"end":{"line":146,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿LogicalExpression
1782¿Identifier¿¿1839¿v187¿¿¿¿¿Identifier
1783¿Identifier¿¿1839¿v188¿¿¿¿¿Identifier
1784¿VariableDeclarator¿¿1839¿v190¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿VariableDeclarator
1785¿LogicalExpression¿&&¿1839¿¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿LogicalExpression
1786¿Identifier¿¿1839¿v186¿¿¿¿¿Identifier
1787¿Identifier¿¿1839¿v189¿¿¿¿¿Identifier
1788¿ReturnStatement¿¿1839¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿ReturnStatement
1789¿Identifier¿¿1839¿v190¿¿¿¿¿Identifier
1790¿BlockStatement¿¿1839¿¿¿¿{"start":{"line":145,"column":30},"end":{"line":147,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/property-expr_2.0.2/src/index.js"}¿¿BlockStatement
1791¿CFG_F_START¿¿1791¿__main__¿¿¿¿¿CFG_F_START
1792¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1793¿CFG_F_START¿¿1793¿1040_anon¿¿¿¿¿CFG_F_START
1794¿CFG_F_END¿¿0¿1040_anon¿¿¿¿¿CFG_F_END
1795¿CFG_F_START¿¿1795¿1061_anon¿¿¿¿¿CFG_F_START
1796¿CFG_F_END¿¿0¿1061_anon¿¿¿¿¿CFG_F_END
1797¿CFG_F_START¿¿1797¿1092_anon¿¿¿¿¿CFG_F_START
1798¿CFG_F_END¿¿0¿1092_anon¿¿¿¿¿CFG_F_END
1799¿CFG_F_START¿¿1799¿1116_anon¿¿¿¿¿CFG_F_START
1800¿CFG_F_END¿¿0¿1116_anon¿¿¿¿¿CFG_F_END
1801¿CFG_IF_END¿¿0¿1153¿¿¿¿¿CFG_IF_END
1802¿CFG_F_START¿¿1802¿1208_anon¿¿¿¿¿CFG_F_START
1803¿CFG_F_END¿¿0¿1208_anon¿¿¿¿¿CFG_F_END
1804¿CFG_F_START¿¿1804¿1221_setter¿¿¿¿¿CFG_F_START
1805¿CFG_F_END¿¿0¿1221_setter¿¿¿¿¿CFG_F_END
1806¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1807¿CFG_F_START¿¿1807¿1286_anon¿¿¿¿¿CFG_F_START
1808¿CFG_F_END¿¿0¿1286_anon¿¿¿¿¿CFG_F_END
1809¿CFG_F_START¿¿1809¿1300_getter¿¿¿¿¿CFG_F_START
1810¿CFG_F_END¿¿0¿1300_getter¿¿¿¿¿CFG_F_END
1811¿CFG_IF_END¿¿0¿1325¿¿¿¿¿CFG_IF_END
1812¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1813¿CFG_F_START¿¿1813¿1368_anon¿¿¿¿¿CFG_F_START
1814¿CFG_F_END¿¿0¿1368_anon¿¿¿¿¿CFG_F_END
1815¿CFG_F_START¿¿1815¿1371_anon¿¿¿¿¿CFG_F_START
1816¿CFG_F_END¿¿0¿1371_anon¿¿¿¿¿CFG_F_END
1817¿CFG_IF_END¿¿0¿1397¿¿¿¿¿CFG_IF_END
1818¿CFG_IF_END¿¿0¿1414¿¿¿¿¿CFG_IF_END
1819¿CFG_F_START¿¿1819¿1444_anon¿¿¿¿¿CFG_F_START
1820¿CFG_F_END¿¿0¿1444_anon¿¿¿¿¿CFG_F_END
1821¿CFG_IF_END¿¿0¿1459¿¿¿¿¿CFG_IF_END
1822¿CFG_F_START¿¿1822¿1531_anon¿¿¿¿¿CFG_F_START
1823¿CFG_F_END¿¿0¿1531_anon¿¿¿¿¿CFG_F_END
1824¿CFG_F_START¿¿1824¿1544_anon¿¿¿¿¿CFG_F_START
1825¿CFG_F_END¿¿0¿1544_anon¿¿¿¿¿CFG_F_END
1826¿CFG_F_START¿¿1826¿1577_anon¿¿¿¿¿CFG_F_START
1827¿CFG_F_END¿¿0¿1577_anon¿¿¿¿¿CFG_F_END
1828¿CFG_F_START¿¿1828¿1589_anon¿¿¿¿¿CFG_F_START
1829¿CFG_F_END¿¿0¿1589_anon¿¿¿¿¿CFG_F_END
1830¿CFG_IF_END¿¿0¿1622¿¿¿¿¿CFG_IF_END
1831¿CFG_IF_END¿¿0¿1616¿¿¿¿¿CFG_IF_END
1832¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1833¿CFG_F_START¿¿1833¿1682_anon¿¿¿¿¿CFG_F_START
1834¿CFG_F_END¿¿0¿1682_anon¿¿¿¿¿CFG_F_END
1835¿CFG_F_START¿¿1835¿1726_anon¿¿¿¿¿CFG_F_START
1836¿CFG_F_END¿¿0¿1726_anon¿¿¿¿¿CFG_F_END
1837¿CFG_F_START¿¿1837¿1751_anon¿¿¿¿¿CFG_F_START
1838¿CFG_F_END¿¿0¿1751_anon¿¿¿¿¿CFG_F_END
1839¿CFG_F_START¿¿1839¿1763_anon¿¿¿¿¿CFG_F_START
1840¿CFG_F_END¿¿0¿1763_anon¿¿¿¿¿CFG_F_END
1841¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1842¿PDG_OBJECT¿¿0¿1793.this-o231¿¿¿¿¿PDG_OBJECT
1843¿PDG_OBJECT¿¿0¿1793.maxSize-o232¿¿¿¿¿PDG_OBJECT
1844¿PDG_OBJECT¿¿0¿1791.Cache-o233¿¿¿¿¿PDG_OBJECT
1845¿PDG_OBJECT¿¿0¿1791.Cache.prototype-o234¿¿¿¿¿PDG_OBJECT
1846¿PDG_OBJECT¿¿0¿1795.this-o235¿¿¿¿¿PDG_OBJECT
1847¿PDG_OBJECT¿¿0¿1791.v99-o236¿¿¿¿¿PDG_OBJECT
1848¿PDG_OBJECT¿¿0¿1791.v97-o237¿¿¿¿¿PDG_OBJECT
1849¿PDG_OBJECT¿¿0¿1791.v97.clear-o238¿¿¿¿¿PDG_OBJECT
1850¿PDG_OBJECT¿¿0¿1797.this-o239¿¿¿¿¿PDG_OBJECT
1851¿PDG_OBJECT¿¿0¿1797.key-o240¿¿¿¿¿PDG_OBJECT
1852¿PDG_OBJECT¿¿0¿1791.v103-o241¿¿¿¿¿PDG_OBJECT
1853¿PDG_OBJECT¿¿0¿1791.v100-o242¿¿¿¿¿PDG_OBJECT
1854¿PDG_OBJECT¿¿0¿1791.v100.get-o243¿¿¿¿¿PDG_OBJECT
1855¿PDG_OBJECT¿¿0¿1799.this-o244¿¿¿¿¿PDG_OBJECT
1856¿PDG_OBJECT¿¿0¿1799.key-o245¿¿¿¿¿PDG_OBJECT
1857¿PDG_OBJECT¿¿0¿1799.value-o246¿¿¿¿¿PDG_OBJECT
1858¿PDG_OBJECT¿¿0¿1791.v116-o247¿¿¿¿¿PDG_OBJECT
1859¿PDG_OBJECT¿¿0¿1791.v104-o248¿¿¿¿¿PDG_OBJECT
1860¿PDG_OBJECT¿¿0¿1791.v104.set-o249¿¿¿¿¿PDG_OBJECT
1861¿PDG_CALL¿¿1791¿1791.CALL->Cache-o250¿¿¿¿¿PDG_CALL
1862¿PDG_OBJECT¿¿0¿1791.pathCache-o251¿¿¿¿¿PDG_OBJECT
1863¿PDG_CALL¿¿1791¿1791.CALL->Cache-o252¿¿¿¿¿PDG_CALL
1864¿PDG_OBJECT¿¿0¿1791.setCache-o253¿¿¿¿¿PDG_OBJECT
1865¿PDG_CALL¿¿1791¿1791.CALL->Cache-o254¿¿¿¿¿PDG_CALL
1866¿PDG_OBJECT¿¿0¿1791.getCache-o255¿¿¿¿¿PDG_OBJECT
1867¿PDG_OBJECT¿¿0¿1791.config-o256¿¿¿¿¿PDG_OBJECT
1868¿PDG_OBJECT¿¿0¿1802.this-o257¿¿¿¿¿PDG_OBJECT
1869¿PDG_OBJECT¿¿0¿1802.path-o258¿¿¿¿¿PDG_OBJECT
1870¿PDG_OBJECT¿¿0¿1791.v126-o259¿¿¿¿¿PDG_OBJECT
1871¿PDG_OBJECT¿¿0¿1807.this-o260¿¿¿¿¿PDG_OBJECT
1872¿PDG_OBJECT¿¿0¿1807.path-o261¿¿¿¿¿PDG_OBJECT
1873¿PDG_OBJECT¿¿0¿1807.safe-o262¿¿¿¿¿PDG_OBJECT
1874¿PDG_OBJECT¿¿0¿1791.v137-o263¿¿¿¿¿PDG_OBJECT
1875¿PDG_OBJECT¿¿0¿1813.this-o264¿¿¿¿¿PDG_OBJECT
1876¿PDG_OBJECT¿¿0¿1813.segments-o265¿¿¿¿¿PDG_OBJECT
1877¿PDG_OBJECT¿¿0¿1791.v149-o266¿¿¿¿¿PDG_OBJECT
1878¿PDG_OBJECT¿¿0¿1819.this-o267¿¿¿¿¿PDG_OBJECT
1879¿PDG_OBJECT¿¿0¿1819.path-o268¿¿¿¿¿PDG_OBJECT
1880¿PDG_OBJECT¿¿0¿1819.cb-o269¿¿¿¿¿PDG_OBJECT
1881¿PDG_OBJECT¿¿0¿1819.thisArg-o270¿¿¿¿¿PDG_OBJECT
1882¿PDG_OBJECT¿¿0¿1791.v154-o271¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿0¿1791.v155-o272¿¿¿¿¿PDG_OBJECT
1884¿PDG_OBJECT¿¿0¿1791.v155-o273¿¿¿¿¿PDG_OBJECT
1885¿PDG_OBJECT¿¿0¿1791.v155.Cache-o274¿¿¿¿¿PDG_OBJECT
1886¿PDG_OBJECT¿¿0¿1791.split-o275¿¿¿¿¿PDG_OBJECT
1887¿PDG_OBJECT¿¿0¿1791.v155-o276¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1791.v155.split-o277¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1791.normalizePath-o278¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1791.v155-o279¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1791.v155.normalizePath-o280¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1791.v155-o281¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1791.v155.setter-o282¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1791.v155-o283¿¿¿¿¿PDG_OBJECT
1895¿PDG_OBJECT¿¿0¿1791.v155.getter-o284¿¿¿¿¿PDG_OBJECT
1896¿PDG_OBJECT¿¿0¿1791.v155-o285¿¿¿¿¿PDG_OBJECT
1897¿PDG_OBJECT¿¿0¿1791.v155.join-o286¿¿¿¿¿PDG_OBJECT
1898¿PDG_OBJECT¿¿0¿1791.v155-o287¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1791.v155.forEach-o288¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1791.module-o289¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿0¿1791.module.exports-o290¿¿¿¿¿PDG_OBJECT
1902¿PDG_OBJECT¿¿0¿1822.this-o291¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿0¿1822.path-o292¿¿¿¿¿PDG_OBJECT
1904¿PDG_OBJECT¿¿0¿1826.this-o293¿¿¿¿¿PDG_OBJECT
1905¿PDG_OBJECT¿¿0¿1826.path-o294¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿0¿1828.this-o295¿¿¿¿¿PDG_OBJECT
1907¿PDG_OBJECT¿¿0¿1828.parts-o296¿¿¿¿¿PDG_OBJECT
1908¿PDG_OBJECT¿¿0¿1828.iter-o297¿¿¿¿¿PDG_OBJECT
1909¿PDG_OBJECT¿¿0¿1828.thisArg-o298¿¿¿¿¿PDG_OBJECT
1910¿PDG_OBJECT¿¿0¿1791.forEach-o299¿¿¿¿¿PDG_OBJECT
1911¿PDG_OBJECT¿¿0¿1833.this-o300¿¿¿¿¿PDG_OBJECT
1912¿PDG_OBJECT¿¿0¿1833.str-o301¿¿¿¿¿PDG_OBJECT
1913¿PDG_OBJECT¿¿0¿1791.isQuoted-o302¿¿¿¿¿PDG_OBJECT
1914¿PDG_OBJECT¿¿0¿1835.this-o303¿¿¿¿¿PDG_OBJECT
1915¿PDG_OBJECT¿¿0¿1835.part-o304¿¿¿¿¿PDG_OBJECT
1916¿PDG_OBJECT¿¿0¿1791.hasLeadingNumber-o305¿¿¿¿¿PDG_OBJECT
1917¿PDG_OBJECT¿¿0¿1837.this-o306¿¿¿¿¿PDG_OBJECT
1918¿PDG_OBJECT¿¿0¿1837.part-o307¿¿¿¿¿PDG_OBJECT
1919¿PDG_OBJECT¿¿0¿1791.hasSpecialChars-o308¿¿¿¿¿PDG_OBJECT
1920¿PDG_OBJECT¿¿0¿1839.this-o309¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1839.part-o310¿¿¿¿¿PDG_OBJECT
1922¿PDG_OBJECT¿¿0¿1791.shouldBeQuoted-o311¿¿¿¿¿PDG_OBJECT
1923¿PDG_OBJECT¿¿0¿1793.this-o312¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿0¿1793.this._maxSize-o313¿¿¿¿¿PDG_OBJECT
1925¿PDG_CALL¿¿1793¿1793.CALL->this.clear-o314¿¿¿¿¿PDG_CALL
1926¿PDG_OBJECT¿¿0¿1793.v96-o315¿¿¿¿¿PDG_OBJECT
1927¿PDG_OBJECT¿¿0¿1795.this-o316¿¿¿¿¿PDG_OBJECT
1928¿PDG_OBJECT¿¿0¿1795.this._size-o317¿¿¿¿¿PDG_OBJECT
1929¿PDG_CALL¿¿1795¿1795.CALL->Object.create-o318¿¿¿¿¿PDG_CALL
1930¿PDG_OBJECT¿¿0¿1795.v98-o319¿¿¿¿¿PDG_OBJECT
1931¿PDG_OBJECT¿¿0¿1795.this-o320¿¿¿¿¿PDG_OBJECT
1932¿PDG_OBJECT¿¿0¿1795.this._values-o321¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1797.this._values-o322¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1797.v101.*-o323¿¿¿¿¿PDG_OBJECT
1935¿PDG_RETURN¿¿0¿1797.RET_OBJ-o324¿¿¿¿¿PDG_RETURN
1936¿PDG_OBJECT¿¿0¿1799.this._size-o325¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1799.this._maxSize-o326¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1799.v107-o327¿¿¿¿¿PDG_OBJECT
1939¿PDG_CALL¿¿1799¿1799.CALL->this.clear-o328¿¿¿¿¿PDG_CALL
1940¿PDG_OBJECT¿¿0¿1799.v108-o329¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1799.v109-o330¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1799.this._values-o331¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1799.v111-o332¿¿¿¿¿PDG_OBJECT
1944¿PDG_RETURN¿¿0¿1799.RET_OBJ-o333¿¿¿¿¿PDG_RETURN
1945¿PDG_CALL¿¿1802¿1802.CALL->normalizePath-o334¿¿¿¿¿PDG_CALL
1946¿PDG_OBJECT¿¿0¿1802.parts-o335¿¿¿¿¿PDG_OBJECT
1947¿PDG_CALL¿¿1802¿1802.CALL->setCache.get-o336¿¿¿¿¿PDG_CALL
1948¿PDG_OBJECT¿¿0¿1802.v117-o337¿¿¿¿¿PDG_OBJECT
1949¿PDG_OBJECT¿¿0¿1804.this-o338¿¿¿¿¿PDG_OBJECT
1950¿PDG_OBJECT¿¿0¿1804.data-o339¿¿¿¿¿PDG_OBJECT
1951¿PDG_OBJECT¿¿0¿1804.value-o340¿¿¿¿¿PDG_OBJECT
1952¿PDG_OBJECT¿¿0¿1802.v123-o341¿¿¿¿¿PDG_OBJECT
1953¿PDG_CALL¿¿1802¿1802.CALL->setCache.set-o342¿¿¿¿¿PDG_CALL
1954¿PDG_OBJECT¿¿0¿1802.v124-o343¿¿¿¿¿PDG_OBJECT
1955¿PDG_RETURN¿¿0¿1802.RET_OBJ-o344¿¿¿¿¿PDG_RETURN
1956¿PDG_OBJECT¿¿0¿1804.parts.length-o345¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1804.v118-o346¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1804.v119-o347¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1804.parts.*-o348¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1804.data.*-o349¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1804.v119-o350¿¿¿¿¿PDG_OBJECT
1962¿PDG_OBJECT¿¿0¿1804.data-o351¿¿¿¿¿PDG_OBJECT
1963¿PDG_OBJECT¿¿0¿1804.data.*-o352¿¿¿¿¿PDG_OBJECT
1964¿PDG_CALL¿¿1807¿1807.CALL->normalizePath-o353¿¿¿¿¿PDG_CALL
1965¿PDG_OBJECT¿¿0¿1807.parts-o354¿¿¿¿¿PDG_OBJECT
1966¿PDG_CALL¿¿1807¿1807.CALL->getCache.get-o355¿¿¿¿¿PDG_CALL
1967¿PDG_OBJECT¿¿0¿1807.v127-o356¿¿¿¿¿PDG_OBJECT
1968¿PDG_OBJECT¿¿0¿1809.this-o357¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿0¿1809.data-o358¿¿¿¿¿PDG_OBJECT
1970¿PDG_OBJECT¿¿0¿1807.v134-o359¿¿¿¿¿PDG_OBJECT
1971¿PDG_CALL¿¿1807¿1807.CALL->getCache.set-o360¿¿¿¿¿PDG_CALL
1972¿PDG_OBJECT¿¿0¿1807.v135-o361¿¿¿¿¿PDG_OBJECT
1973¿PDG_RETURN¿¿0¿1807.RET_OBJ-o362¿¿¿¿¿PDG_RETURN
1974¿PDG_OBJECT¿¿0¿1809.parts.length-o363¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1809.v128-o364¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1809.v129-o365¿¿¿¿¿PDG_OBJECT
1977¿PDG_OBJECT¿¿0¿1809.parts.*-o366¿¿¿¿¿PDG_OBJECT
1978¿PDG_OBJECT¿¿0¿1809.data.*-o367¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿0¿1809.v128-o368¿¿¿¿¿PDG_OBJECT
1980¿PDG_RETURN¿¿0¿1809.RET_OBJ-o369¿¿¿¿¿PDG_RETURN
1981¿PDG_OBJECT¿¿0¿1815.this-o370¿¿¿¿¿PDG_OBJECT
1982¿PDG_OBJECT¿¿0¿1815.path-o371¿¿¿¿¿PDG_OBJECT
1983¿PDG_OBJECT¿¿0¿1815.part-o372¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿0¿1813.v147-o373¿¿¿¿¿PDG_OBJECT
1985¿PDG_CALL¿¿1813¿1813.CALL->segments.reduce-o374¿¿¿¿¿PDG_CALL
1986¿PDG_OBJECT¿¿0¿1813.v148-o375¿¿¿¿¿PDG_OBJECT
1987¿PDG_RETURN¿¿0¿1813.RET_OBJ-o376¿¿¿¿¿PDG_RETURN
1988¿PDG_CALL¿¿1815¿1815.CALL->isQuoted-o377¿¿¿¿¿PDG_CALL
1989¿PDG_OBJECT¿¿0¿1815.v138-o378¿¿¿¿¿PDG_OBJECT
1990¿PDG_CALL¿¿1815¿1815.CALL->DIGIT_REGEX.test-o379¿¿¿¿¿PDG_CALL
1991¿PDG_OBJECT¿¿0¿1815.v139-o380¿¿¿¿¿PDG_OBJECT
1992¿PDG_OBJECT¿¿0¿1815.v141-o381¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1815.v142-o382¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1815.v143-o383¿¿¿¿¿PDG_OBJECT
1995¿PDG_OBJECT¿¿0¿1815.v144-o384¿¿¿¿¿PDG_OBJECT
1996¿PDG_OBJECT¿¿0¿1815.v145-o385¿¿¿¿¿PDG_OBJECT
1997¿PDG_OBJECT¿¿0¿1815.v146-o386¿¿¿¿¿PDG_OBJECT
1998¿PDG_RETURN¿¿0¿1815.RET_OBJ-o387¿¿¿¿¿PDG_RETURN
1999¿PDG_CALL¿¿1819¿1819.CALL->Array.isArray-o388¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿0¿1819.v150-o389¿¿¿¿¿PDG_OBJECT
2001¿PDG_CALL¿¿1819¿1819.CALL->split-o390¿¿¿¿¿PDG_CALL
2002¿PDG_OBJECT¿¿0¿1819.v151-o391¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1819.v152-o392¿¿¿¿¿PDG_OBJECT
2004¿PDG_CALL¿¿1819¿1819.CALL->forEach-o393¿¿¿¿¿PDG_CALL
2005¿PDG_OBJECT¿¿0¿1819.v153-o394¿¿¿¿¿PDG_OBJECT
2006¿PDG_CALL¿¿1822¿1822.CALL->pathCache.get-o395¿¿¿¿¿PDG_CALL
2007¿PDG_OBJECT¿¿0¿1822.v156-o396¿¿¿¿¿PDG_OBJECT
2008¿PDG_CALL¿¿1822¿1822.CALL->split-o397¿¿¿¿¿PDG_CALL
2009¿PDG_OBJECT¿¿0¿1822.v157-o398¿¿¿¿¿PDG_OBJECT
2010¿PDG_OBJECT¿¿0¿1824.this-o399¿¿¿¿¿PDG_OBJECT
2011¿PDG_OBJECT¿¿0¿1824.part-o400¿¿¿¿¿PDG_OBJECT
2012¿PDG_OBJECT¿¿0¿1822.v159-o401¿¿¿¿¿PDG_OBJECT
