Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4342¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":419,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Program
4839¿Identifier¿¿7587¿task¿¿¿{"start":{"line":76,"column":22},"end":{"line":76,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4840¿Identifier¿¿7587¿command¿¿¿{"start":{"line":76,"column":27},"end":{"line":76,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4841¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":76,"column":8},"end":{"line":76,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4842¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":76,"column":8},"end":{"line":76,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4843¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":76,"column":8},"end":{"line":76,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4844¿Identifier¿¿7587¿err¿¿¿{"start":{"line":76,"column":8},"end":{"line":76,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4845¿Identifier¿¿7587¿command¿¿¿{"start":{"line":76,"column":12},"end":{"line":76,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4846¿Identifier¿¿7587¿v514¿¿¿¿¿Identifier
4847¿VariableDeclarator¿¿7587¿v515¿¿¿{"start":{"line":77,"column":8},"end":{"line":77,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4848¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":77,"column":31},"end":{"line":77,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4849¿Identifier¿¿7587¿task¿¿¿{"start":{"line":77,"column":31},"end":{"line":77,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4850¿Identifier¿¿7587¿repoPath¿¿¿{"start":{"line":77,"column":36},"end":{"line":77,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4851¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":77,"column":8},"end":{"line":77,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4852¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":77,"column":8},"end":{"line":77,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4853¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":77,"column":8},"end":{"line":77,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4854¿Identifier¿¿7587¿err¿¿¿{"start":{"line":77,"column":8},"end":{"line":77,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4855¿Identifier¿¿7587¿workingDirectory¿¿¿{"start":{"line":77,"column":12},"end":{"line":77,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4856¿Identifier¿¿7587¿v515¿¿¿¿¿Identifier
4857¿VariableDeclarator¿¿7587¿v516¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4858¿CallExpression¿¿7587¿¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
4859¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4860¿Identifier¿¿7587¿error¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4861¿Identifier¿¿7587¿toString¿¿¿{"start":{"line":78,"column":26},"end":{"line":78,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4862¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4863¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4864¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4865¿Identifier¿¿7587¿err¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4866¿Identifier¿¿7587¿error¿¿¿{"start":{"line":78,"column":12},"end":{"line":78,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4867¿Identifier¿¿7587¿v516¿¿¿¿¿Identifier
4868¿VariableDeclarator¿¿7587¿v517¿¿¿{"start":{"line":79,"column":22},"end":{"line":79,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4869¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":79,"column":22},"end":{"line":79,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4870¿Identifier¿¿7587¿err¿¿¿{"start":{"line":79,"column":22},"end":{"line":79,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4871¿Identifier¿¿7587¿error¿¿¿{"start":{"line":79,"column":26},"end":{"line":79,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4872¿VariableDeclarator¿¿7587¿v518¿¿¿{"start":{"line":79,"column":22},"end":{"line":79,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4873¿CallExpression¿¿7587¿¿¿¿{"start":{"line":79,"column":22},"end":{"line":79,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
4874¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":79,"column":22},"end":{"line":79,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4875¿Identifier¿¿7587¿v517¿¿¿¿¿Identifier
4876¿Identifier¿¿7587¿split¿¿¿{"start":{"line":79,"column":32},"end":{"line":79,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4877¿Literal¿string¿7587¿¿'\n'¿¿{"start":{"line":79,"column":38},"end":{"line":79,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4878¿VariableDeclarator¿¿7587¿v519¿¿¿{"start":{"line":79,"column":8},"end":{"line":79,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4879¿MemberExpression¿computed¿7587¿¿¿¿{"start":{"line":79,"column":22},"end":{"line":79,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4880¿Identifier¿¿7587¿v518¿¿¿¿¿Identifier
4881¿Literal¿number¿7587¿¿0¿¿{"start":{"line":79,"column":44},"end":{"line":79,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4882¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":79,"column":8},"end":{"line":79,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4883¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":79,"column":8},"end":{"line":79,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4884¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":79,"column":8},"end":{"line":79,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4885¿Identifier¿¿7587¿err¿¿¿{"start":{"line":79,"column":8},"end":{"line":79,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4886¿Identifier¿¿7587¿message¿¿¿{"start":{"line":79,"column":12},"end":{"line":79,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4887¿Identifier¿¿7587¿v519¿¿¿¿¿Identifier
4888¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":80,"column":8},"end":{"line":80,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4889¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":80,"column":8},"end":{"line":80,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4890¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":80,"column":8},"end":{"line":80,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4891¿Identifier¿¿7587¿err¿¿¿{"start":{"line":80,"column":8},"end":{"line":80,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4892¿Identifier¿¿7587¿stderr¿¿¿{"start":{"line":80,"column":12},"end":{"line":80,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4893¿Identifier¿¿7587¿stderr¿¿¿{"start":{"line":80,"column":21},"end":{"line":80,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4894¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":81,"column":8},"end":{"line":81,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4895¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":81,"column":8},"end":{"line":81,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4896¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":81,"column":8},"end":{"line":81,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4897¿Identifier¿¿7587¿err¿¿¿{"start":{"line":81,"column":8},"end":{"line":81,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4898¿Identifier¿¿7587¿stdout¿¿¿{"start":{"line":81,"column":12},"end":{"line":81,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4899¿Identifier¿¿7587¿stdout¿¿¿{"start":{"line":81,"column":21},"end":{"line":81,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4900¿VariableDeclarator¿¿7587¿v520¿¿¿{"start":{"line":82,"column":12},"end":{"line":82,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4901¿CallExpression¿¿7587¿¿¿¿{"start":{"line":82,"column":12},"end":{"line":82,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
4902¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":82,"column":12},"end":{"line":82,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4903¿Identifier¿¿7587¿stderr¿¿¿{"start":{"line":82,"column":12},"end":{"line":82,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4904¿Identifier¿¿7587¿indexOf¿¿¿{"start":{"line":82,"column":19},"end":{"line":82,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4905¿Literal¿string¿7587¿¿'Not a git repository'¿¿{"start":{"line":82,"column":27},"end":{"line":82,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4906¿VariableDeclarator¿¿7587¿v521¿¿¿{"start":{"line":82,"column":12},"end":{"line":82,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4907¿BinaryExpression¿>=¿7587¿¿¿¿{"start":{"line":82,"column":12},"end":{"line":82,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BinaryExpression
4908¿Identifier¿¿7587¿v520¿¿¿¿¿Identifier
4909¿Literal¿number¿7587¿¿0¿¿{"start":{"line":82,"column":54},"end":{"line":82,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4910¿IfStatement¿¿7587¿¿¿¿{"start":{"line":82,"column":8},"end":{"line":110,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿IfStatement
4911¿Identifier¿¿7587¿v521¿¿¿¿¿Identifier
4912¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":83,"column":10},"end":{"line":83,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4913¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":83,"column":10},"end":{"line":83,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4914¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":83,"column":10},"end":{"line":83,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4915¿Identifier¿¿7587¿err¿¿¿{"start":{"line":83,"column":10},"end":{"line":83,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4916¿Identifier¿¿7587¿errorCode¿¿¿{"start":{"line":83,"column":14},"end":{"line":83,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4917¿Literal¿string¿7587¿¿'not-a-repository'¿¿{"start":{"line":83,"column":26},"end":{"line":83,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4918¿BlockStatement¿¿7587¿¿¿¿¿¿BlockStatement
4919¿VariableDeclarator¿¿7587¿v522¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4920¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4921¿Identifier¿¿7587¿err¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4922¿Identifier¿¿7587¿stderr¿¿¿{"start":{"line":84,"column":21},"end":{"line":84,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4923¿VariableDeclarator¿¿7587¿v523¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4924¿CallExpression¿¿7587¿¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
4925¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4926¿Identifier¿¿7587¿v522¿¿¿¿¿Identifier
4927¿Identifier¿¿7587¿indexOf¿¿¿{"start":{"line":84,"column":28},"end":{"line":84,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4928¿Literal¿string¿7587¿¿'Connection timed out'¿¿{"start":{"line":84,"column":36},"end":{"line":84,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4929¿VariableDeclarator¿¿7587¿v524¿¿¿{"start":{"line":84,"column":63},"end":{"line":84,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4930¿UnaryExpression¿-¿7587¿¿¿¿{"start":{"line":84,"column":63},"end":{"line":84,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿UnaryExpression
4931¿Literal¿number¿7587¿¿1¿¿{"start":{"line":84,"column":64},"end":{"line":84,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4932¿VariableDeclarator¿¿7587¿v525¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4933¿BinaryExpression¿!=¿7587¿¿¿¿{"start":{"line":84,"column":17},"end":{"line":84,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BinaryExpression
4934¿Identifier¿¿7587¿v523¿¿¿¿¿Identifier
4935¿Identifier¿¿7587¿v524¿¿¿¿¿Identifier
4936¿IfStatement¿¿7587¿¿¿¿{"start":{"line":84,"column":13},"end":{"line":110,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿IfStatement
4937¿Identifier¿¿7587¿v525¿¿¿¿¿Identifier
4938¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":85,"column":10},"end":{"line":85,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4939¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":85,"column":10},"end":{"line":85,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4940¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":85,"column":10},"end":{"line":85,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4941¿Identifier¿¿7587¿err¿¿¿{"start":{"line":85,"column":10},"end":{"line":85,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4942¿Identifier¿¿7587¿errorCode¿¿¿{"start":{"line":85,"column":14},"end":{"line":85,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4943¿Literal¿string¿7587¿¿'remote-timeout'¿¿{"start":{"line":85,"column":26},"end":{"line":85,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4944¿BlockStatement¿¿7587¿¿¿¿¿¿BlockStatement
4945¿VariableDeclarator¿¿7587¿v526¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4946¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4947¿Identifier¿¿7587¿err¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4948¿Identifier¿¿7587¿stderr¿¿¿{"start":{"line":86,"column":21},"end":{"line":86,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4949¿VariableDeclarator¿¿7587¿v527¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4950¿CallExpression¿¿7587¿¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
4951¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4952¿Identifier¿¿7587¿v526¿¿¿¿¿Identifier
4953¿Identifier¿¿7587¿indexOf¿¿¿{"start":{"line":86,"column":28},"end":{"line":86,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
4954¿Literal¿string¿7587¿¿'Permission denied (publickey)'¿¿{"start":{"line":86,"column":36},"end":{"line":86,"column":67},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4955¿VariableDeclarator¿¿7587¿v528¿¿¿{"start":{"line":86,"column":72},"end":{"line":86,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4956¿UnaryExpression¿-¿7587¿¿¿¿{"start":{"line":86,"column":72},"end":{"line":86,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿UnaryExpression
4957¿Literal¿number¿7587¿¿1¿¿{"start":{"line":86,"column":73},"end":{"line":86,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
4958¿VariableDeclarator¿¿7587¿v529¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
4959¿BinaryExpression¿!=¿7587¿¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BinaryExpression
4960¿Identifier¿¿7587¿v527¿¿¿¿¿Identifier
4961¿Identifier¿¿7587¿v528¿¿¿¿¿Identifier
4962¿IfStatement¿¿7587¿¿¿¿{"start":{"line":86,"column":13},"end":{"line":110,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿IfStatement
4963¿Identifier¿¿7587¿v529¿¿¿¿¿Identifier
4964¿ExpressionStatement¿¿7587¿¿¿¿{"start":{"line":87,"column":10},"end":{"line":87,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
4965¿AssignmentExpression¿=¿7587¿¿¿¿{"start":{"line":87,"column":10},"end":{"line":87,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
4966¿MemberExpression¿¿7587¿¿¿¿{"start":{"line":87,"column":10},"end":{"line":87,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
4967¿Identifier¿¿7587¿err¿¿¿{"start":{"line":87,"column":10},"end":{"line":87,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
