Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2314¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":349,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Program
2757¿Identifier¿¿4056¿debug¿¿¿{"start":{"line":93,"column":15},"end":{"line":93,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2758¿Literal¿string¿4056¿¿'Found no dependencies'¿¿{"start":{"line":93,"column":21},"end":{"line":93,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
2759¿ExpressionStatement¿¿4056¿¿¿¿{"start":{"line":93,"column":8},"end":{"line":93,"column":46},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ExpressionStatement
2760¿Identifier¿¿4056¿v264¿¿¿¿¿Identifier
2761¿BlockStatement¿¿4056¿¿¿¿{"start":{"line":92,"column":11},"end":{"line":94,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
2762¿VariableDeclarator¿¿4056¿v265¿¿¿{"start":{"line":96,"column":14},"end":{"line":96,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2763¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":96,"column":14},"end":{"line":96,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2764¿Identifier¿¿4056¿options¿¿¿{"start":{"line":96,"column":14},"end":{"line":96,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2765¿Identifier¿¿4056¿idleading¿¿¿{"start":{"line":96,"column":22},"end":{"line":96,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2766¿VariableDeclarator¿¿4056¿v266¿¿¿{"start":{"line":96,"column":34},"end":{"line":96,"column":68},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2767¿CallExpression¿¿4056¿¿¿¿{"start":{"line":96,"column":34},"end":{"line":96,"column":68},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2768¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":96,"column":34},"end":{"line":96,"column":55},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2769¿Identifier¿¿4056¿inputFileName¿¿¿{"start":{"line":96,"column":34},"end":{"line":96,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2770¿Identifier¿¿4056¿replace¿¿¿{"start":{"line":96,"column":48},"end":{"line":96,"column":55},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2771¿Literal¿object¿4056¿¿/\.js$/¿¿{"start":{"line":96,"column":56},"end":{"line":96,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
2772¿Literal¿string¿4056¿¿''¿¿{"start":{"line":96,"column":65},"end":{"line":96,"column":67},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
2773¿VariableDeclarator¿¿4056¿v267¿¿¿{"start":{"line":96,"column":14},"end":{"line":96,"column":68},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2774¿BinaryExpression¿+¿4056¿¿¿¿{"start":{"line":96,"column":14},"end":{"line":96,"column":68},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
2775¿Identifier¿¿4056¿v265¿¿¿¿¿Identifier
2776¿Identifier¿¿4056¿v266¿¿¿¿¿Identifier
2777¿VariableDeclarator¿¿4056¿id¿¿¿{"start":{"line":96,"column":8},"end":{"line":96,"column":89},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2778¿CallExpression¿¿4056¿¿¿¿{"start":{"line":96,"column":13},"end":{"line":96,"column":89},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2779¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":96,"column":13},"end":{"line":96,"column":77},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2780¿Identifier¿¿4056¿v267¿¿¿¿¿Identifier
2781¿Identifier¿¿4056¿replace¿¿¿{"start":{"line":96,"column":70},"end":{"line":96,"column":77},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2782¿Literal¿object¿4056¿¿/\\/g¿¿{"start":{"line":96,"column":78},"end":{"line":96,"column":83},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
2783¿Literal¿string¿4056¿¿'/'¿¿{"start":{"line":96,"column":85},"end":{"line":96,"column":88},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
2784¿VariableDeclarator¿¿4056¿v268¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2785¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2786¿Identifier¿¿4056¿build¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2787¿Identifier¿¿4056¿mainId¿¿¿{"start":{"line":98,"column":14},"end":{"line":98,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2788¿VariableDeclarator¿¿4056¿v269¿¿¿{"start":{"line":98,"column":7},"end":{"line":98,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2789¿UnaryExpression¿!¿4056¿¿¿¿{"start":{"line":98,"column":7},"end":{"line":98,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿UnaryExpression
2790¿Identifier¿¿4056¿v268¿¿¿¿¿Identifier
2791¿IfStatement¿¿4056¿¿¿¿{"start":{"line":98,"column":4},"end":{"line":98,"column":40},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿IfStatement
2792¿Identifier¿¿4056¿v269¿¿¿¿¿Identifier
2793¿ExpressionStatement¿¿4056¿¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":40},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ExpressionStatement
2794¿AssignmentExpression¿=¿4056¿¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿AssignmentExpression
2795¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2796¿Identifier¿¿4056¿build¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2797¿Identifier¿¿4056¿mainId¿¿¿{"start":{"line":98,"column":28},"end":{"line":98,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2798¿Identifier¿¿4056¿id¿¿¿{"start":{"line":98,"column":37},"end":{"line":98,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2799¿BlockStatement¿¿4056¿¿¿¿¿¿BlockStatement
2800¿VariableDeclarator¿¿4056¿v274¿¿¿{"start":{"line":104,"column":17},"end":{"line":109,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2801¿FunctionExpression¿¿4056¿anon¿¿¿{"start":{"line":104,"column":17},"end":{"line":109,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿FunctionExpression
2802¿Identifier¿¿0¿v¿¿¿{"start":{"line":104,"column":26},"end":{"line":104,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2803¿VariableDeclarator¿¿4063¿v270¿¿¿{"start":{"line":105,"column":16},"end":{"line":105,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2804¿CallExpression¿¿4063¿¿¿¿{"start":{"line":105,"column":16},"end":{"line":105,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2805¿MemberExpression¿¿4063¿¿¿¿{"start":{"line":105,"column":16},"end":{"line":105,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2806¿Identifier¿¿4063¿v¿¿¿{"start":{"line":105,"column":16},"end":{"line":105,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2807¿Identifier¿¿4063¿charAt¿¿¿{"start":{"line":105,"column":18},"end":{"line":105,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2808¿Literal¿number¿4063¿¿0¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
2809¿VariableDeclarator¿¿4063¿v271¿¿¿{"start":{"line":105,"column":16},"end":{"line":105,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2810¿BinaryExpression¿===¿4063¿¿¿¿{"start":{"line":105,"column":16},"end":{"line":105,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
2811¿Identifier¿¿4063¿v270¿¿¿¿¿Identifier
2812¿Literal¿string¿4063¿¿'.'¿¿{"start":{"line":105,"column":32},"end":{"line":105,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
2813¿IfStatement¿¿4063¿¿¿¿{"start":{"line":105,"column":12},"end":{"line":107,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿IfStatement
2814¿Identifier¿¿4063¿v271¿¿¿¿¿Identifier
2815¿VariableDeclarator¿¿4063¿v272¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2816¿CallExpression¿¿4063¿¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2817¿MemberExpression¿¿4063¿¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2818¿Identifier¿¿4063¿iduri¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2819¿Identifier¿¿4063¿absolute¿¿¿{"start":{"line":106,"column":29},"end":{"line":106,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2820¿Identifier¿¿4063¿id¿¿¿{"start":{"line":106,"column":38},"end":{"line":106,"column":40},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2821¿Identifier¿¿4063¿v¿¿¿{"start":{"line":106,"column":42},"end":{"line":106,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2822¿ReturnStatement¿¿4063¿¿¿¿{"start":{"line":106,"column":16},"end":{"line":106,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ReturnStatement
2823¿Identifier¿¿4063¿v272¿¿¿¿¿Identifier
2824¿BlockStatement¿¿4063¿¿¿¿{"start":{"line":105,"column":37},"end":{"line":107,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
2825¿VariableDeclarator¿¿4063¿v273¿¿¿{"start":{"line":108,"column":19},"end":{"line":108,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2826¿CallExpression¿¿4063¿¿¿¿{"start":{"line":108,"column":19},"end":{"line":108,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2827¿MemberExpression¿¿4063¿¿¿¿{"start":{"line":108,"column":19},"end":{"line":108,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2828¿Identifier¿¿4063¿iduri¿¿¿{"start":{"line":108,"column":19},"end":{"line":108,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2829¿Identifier¿¿4063¿parseAlias¿¿¿{"start":{"line":108,"column":25},"end":{"line":108,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2830¿Identifier¿¿4063¿options¿¿¿{"start":{"line":108,"column":36},"end":{"line":108,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2831¿Identifier¿¿4063¿v¿¿¿{"start":{"line":108,"column":45},"end":{"line":108,"column":46},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2832¿ReturnStatement¿¿4063¿¿¿¿{"start":{"line":108,"column":12},"end":{"line":108,"column":48},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ReturnStatement
2833¿Identifier¿¿4063¿v273¿¿¿¿¿Identifier
2834¿BlockStatement¿¿4063¿¿¿¿{"start":{"line":104,"column":29},"end":{"line":109,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
2835¿VariableDeclarator¿¿4056¿v275¿¿¿{"start":{"line":100,"column":36},"end":{"line":110,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2836¿ObjectExpression¿¿4056¿¿¿¿{"start":{"line":100,"column":36},"end":{"line":110,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ObjectExpression
2837¿Property¿¿4056¿¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Property
2838¿Identifier¿¿4056¿id¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":10},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2839¿Identifier¿¿4056¿id¿¿¿{"start":{"line":102,"column":12},"end":{"line":102,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2840¿Property¿¿4056¿¿¿¿{"start":{"line":103,"column":8},"end":{"line":103,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Property
2841¿Identifier¿¿4056¿dependencies¿¿¿{"start":{"line":103,"column":8},"end":{"line":103,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2842¿Identifier¿¿4056¿deps¿¿¿{"start":{"line":103,"column":22},"end":{"line":103,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2843¿Property¿¿4056¿¿¿¿{"start":{"line":104,"column":8},"end":{"line":109,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Property
2844¿Identifier¿¿4056¿require¿¿¿{"start":{"line":104,"column":8},"end":{"line":104,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2845¿Identifier¿¿4056¿v274¿¿¿¿¿Identifier
2846¿ExpressionStatement¿¿4056¿¿¿¿{"start":{"line":100,"column":4},"end":{"line":110,"column":7},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ExpressionStatement
2847¿AssignmentExpression¿=¿4056¿¿¿¿{"start":{"line":100,"column":4},"end":{"line":110,"column":6},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿AssignmentExpression
2848¿Identifier¿¿4056¿astCache¿¿¿{"start":{"line":100,"column":4},"end":{"line":100,"column":12},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2849¿CallExpression¿¿4056¿¿¿¿{"start":{"line":100,"column":15},"end":{"line":110,"column":6},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2850¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":100,"column":15},"end":{"line":100,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2851¿Identifier¿¿4056¿ast¿¿¿{"start":{"line":100,"column":15},"end":{"line":100,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2852¿Identifier¿¿4056¿modify¿¿¿{"start":{"line":100,"column":19},"end":{"line":100,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2853¿Identifier¿¿4056¿astCache¿¿¿{"start":{"line":100,"column":26},"end":{"line":100,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2854¿Identifier¿¿4056¿v275¿¿¿¿¿Identifier
2855¿VariableDeclarator¿¿4056¿v276¿¿¿{"start":{"line":113,"column":40},"end":{"line":113,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2856¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":113,"column":40},"end":{"line":113,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2857¿Identifier¿¿4056¿options¿¿¿{"start":{"line":113,"column":40},"end":{"line":113,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2858¿Identifier¿¿4056¿uglify¿¿¿{"start":{"line":113,"column":48},"end":{"line":113,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2859¿ExpressionStatement¿¿4056¿¿¿¿{"start":{"line":113,"column":4},"end":{"line":113,"column":56},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ExpressionStatement
2860¿AssignmentExpression¿=¿4056¿¿¿¿{"start":{"line":113,"column":4},"end":{"line":113,"column":55},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿AssignmentExpression
2861¿Identifier¿¿4056¿contents¿¿¿{"start":{"line":113,"column":4},"end":{"line":113,"column":12},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2862¿CallExpression¿¿4056¿¿¿¿{"start":{"line":113,"column":15},"end":{"line":113,"column":55},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2863¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":113,"column":15},"end":{"line":113,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2864¿Identifier¿¿4056¿astCache¿¿¿{"start":{"line":113,"column":15},"end":{"line":113,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2865¿Identifier¿¿4056¿print_to_string¿¿¿{"start":{"line":113,"column":24},"end":{"line":113,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2866¿Identifier¿¿4056¿v276¿¿¿¿¿Identifier
2867¿ExpressionStatement¿¿4056¿¿¿¿{"start":{"line":116,"column":4},"end":{"line":116,"column":36},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ExpressionStatement
2868¿AssignmentExpression¿=¿4056¿¿¿¿{"start":{"line":116,"column":4},"end":{"line":116,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿AssignmentExpression
2869¿Identifier¿¿4056¿meta¿¿¿{"start":{"line":116,"column":4},"end":{"line":116,"column":8},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2870¿CallExpression¿¿4056¿¿¿¿{"start":{"line":116,"column":11},"end":{"line":116,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
2871¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":116,"column":11},"end":{"line":116,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2872¿Identifier¿¿4056¿ast¿¿¿{"start":{"line":116,"column":11},"end":{"line":116,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2873¿Identifier¿¿4056¿parseFirst¿¿¿{"start":{"line":116,"column":15},"end":{"line":116,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2874¿Identifier¿¿4056¿contents¿¿¿{"start":{"line":116,"column":26},"end":{"line":116,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
2875¿VariableDeclarator¿¿4056¿v277¿¿¿{"start":{"line":117,"column":22},"end":{"line":117,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
2876¿MemberExpression¿¿4056¿¿¿¿{"start":{"line":117,"column":22},"end":{"line":117,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
2877¿Identifier¿¿4056¿meta¿¿¿{"start":{"line":117,"column":22},"end":{"line":117,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
