Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1085¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":209,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Program
1754¿Identifier¿¿1924¿v167¿¿¿¿¿Identifier
1755¿Identifier¿¿1924¿v168¿¿¿¿¿Identifier
1756¿VariableDeclarator¿¿1924¿v170¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1757¿CallExpression¿¿1924¿¿¿¿{"start":{"line":180,"column":24},"end":{"line":180,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1758¿Identifier¿¿1924¿setProp¿¿¿{"start":{"line":180,"column":24},"end":{"line":180,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1759¿Identifier¿¿1924¿v169¿¿¿¿¿Identifier
1760¿Identifier¿¿1924¿path¿¿¿{"start":{"line":180,"column":49},"end":{"line":180,"column":53},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1761¿Identifier¿¿1924¿value¿¿¿{"start":{"line":180,"column":55},"end":{"line":180,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1762¿ExpressionStatement¿¿1924¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":62},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ExpressionStatement
1763¿AssignmentExpression¿=¿1924¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿AssignmentExpression
1764¿MemberExpression¿computed¿1924¿¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1765¿Identifier¿¿1924¿dst¿¿¿{"start":{"line":180,"column":12},"end":{"line":180,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1766¿Identifier¿¿1924¿part¿¿¿{"start":{"line":180,"column":16},"end":{"line":180,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1767¿Identifier¿¿1924¿v170¿¿¿¿¿Identifier
1768¿BlockStatement¿¿1924¿¿¿¿{"start":{"line":179,"column":29},"end":{"line":181,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿BlockStatement
1769¿VariableDeclarator¿¿1924¿prevValue¿¿¿{"start":{"line":182,"column":16},"end":{"line":182,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1770¿MemberExpression¿computed¿1924¿¿¿¿{"start":{"line":182,"column":28},"end":{"line":182,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1771¿Identifier¿¿1924¿dst¿¿¿{"start":{"line":182,"column":28},"end":{"line":182,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1772¿Identifier¿¿1924¿part¿¿¿{"start":{"line":182,"column":32},"end":{"line":182,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1773¿IfStatement¿¿1924¿¿¿¿{"start":{"line":183,"column":12},"end":{"line":184,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿IfStatement
1774¿Identifier¿¿1924¿prevValue¿¿¿{"start":{"line":183,"column":16},"end":{"line":183,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1775¿VariableDeclarator¿¿1924¿v171¿¿¿{"start":{"line":184,"column":24},"end":{"line":184,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1776¿ArrayExpression¿¿1924¿¿¿¿{"start":{"line":184,"column":24},"end":{"line":184,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ArrayExpression
1777¿VariableDeclarator¿¿1924¿v172¿¿¿{"start":{"line":184,"column":24},"end":{"line":184,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1778¿CallExpression¿¿1924¿¿¿¿{"start":{"line":184,"column":24},"end":{"line":184,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1779¿MemberExpression¿¿1924¿¿¿¿{"start":{"line":184,"column":24},"end":{"line":184,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1780¿Identifier¿¿1924¿v171¿¿¿¿¿Identifier
1781¿Identifier¿¿1924¿concat¿¿¿{"start":{"line":184,"column":27},"end":{"line":184,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1782¿Identifier¿¿1924¿prevValue¿¿¿{"start":{"line":184,"column":34},"end":{"line":184,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1783¿ExpressionStatement¿¿1924¿¿¿¿{"start":{"line":184,"column":16},"end":{"line":184,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ExpressionStatement
1784¿AssignmentExpression¿=¿1924¿¿¿¿{"start":{"line":184,"column":16},"end":{"line":184,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿AssignmentExpression
1785¿Identifier¿¿1924¿value¿¿¿{"start":{"line":184,"column":16},"end":{"line":184,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1786¿CallExpression¿¿1924¿¿¿¿{"start":{"line":184,"column":24},"end":{"line":184,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1787¿MemberExpression¿¿1924¿¿¿¿{"start":{"line":184,"column":24},"end":{"line":184,"column":51},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1788¿Identifier¿¿1924¿v172¿¿¿¿¿Identifier
1789¿Identifier¿¿1924¿concat¿¿¿{"start":{"line":184,"column":45},"end":{"line":184,"column":51},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1790¿Identifier¿¿1924¿value¿¿¿{"start":{"line":184,"column":52},"end":{"line":184,"column":57},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1791¿BlockStatement¿¿1924¿¿¿¿¿¿BlockStatement
1792¿ExpressionStatement¿¿1924¿¿¿¿{"start":{"line":185,"column":12},"end":{"line":185,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ExpressionStatement
1793¿AssignmentExpression¿=¿1924¿¿¿¿{"start":{"line":185,"column":12},"end":{"line":185,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿AssignmentExpression
1794¿MemberExpression¿computed¿1924¿¿¿¿{"start":{"line":185,"column":12},"end":{"line":185,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1795¿Identifier¿¿1924¿dst¿¿¿{"start":{"line":185,"column":12},"end":{"line":185,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1796¿Identifier¿¿1924¿part¿¿¿{"start":{"line":185,"column":16},"end":{"line":185,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1797¿Identifier¿¿1924¿value¿¿¿{"start":{"line":185,"column":24},"end":{"line":185,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1798¿BlockStatement¿¿1924¿¿¿¿{"start":{"line":181,"column":15},"end":{"line":186,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿BlockStatement
1799¿ReturnStatement¿¿1924¿¿¿¿{"start":{"line":187,"column":8},"end":{"line":187,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ReturnStatement
1800¿Identifier¿¿1924¿dst¿¿¿{"start":{"line":187,"column":15},"end":{"line":187,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1801¿BlockStatement¿¿1924¿¿¿¿{"start":{"line":177,"column":39},"end":{"line":188,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿BlockStatement
1802¿VariableDeclarator¿¿1922¿v173¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1803¿UnaryExpression¿typeof¿1922¿¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿UnaryExpression
1804¿Identifier¿¿1922¿dst¿¿¿{"start":{"line":190,"column":15},"end":{"line":190,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1805¿VariableDeclarator¿¿1922¿v174¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1806¿BinaryExpression¿!==¿1922¿¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿BinaryExpression
1807¿Identifier¿¿1922¿v173¿¿¿¿¿Identifier
1808¿Literal¿string¿1922¿¿'object'¿¿{"start":{"line":190,"column":23},"end":{"line":190,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1809¿IfStatement¿¿1922¿¿¿¿{"start":{"line":190,"column":4},"end":{"line":191,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿IfStatement
1810¿Identifier¿¿1922¿v174¿¿¿¿¿Identifier
1811¿VariableDeclarator¿¿1922¿v175¿¿¿{"start":{"line":191,"column":14},"end":{"line":191,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1812¿CallExpression¿¿1922¿¿¿¿{"start":{"line":191,"column":14},"end":{"line":191,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1813¿Identifier¿¿1922¿TypeError¿¿¿{"start":{"line":191,"column":14},"end":{"line":191,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1814¿Literal¿string¿1922¿¿'dst must be an object'¿¿{"start":{"line":191,"column":24},"end":{"line":191,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1815¿ThrowStatement¿¿1922¿¿¿¿{"start":{"line":191,"column":8},"end":{"line":191,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ThrowStatement
1816¿Identifier¿¿1922¿v175¿¿¿¿¿Identifier
1817¿BlockStatement¿¿1922¿¿¿¿¿¿BlockStatement
1818¿VariableDeclarator¿¿1922¿v176¿¿¿{"start":{"line":192,"column":8},"end":{"line":192,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1819¿UnaryExpression¿!¿1922¿¿¿¿{"start":{"line":192,"column":8},"end":{"line":192,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿UnaryExpression
1820¿Identifier¿¿1922¿path¿¿¿{"start":{"line":192,"column":9},"end":{"line":192,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1821¿IfStatement¿¿1922¿¿¿¿{"start":{"line":192,"column":4},"end":{"line":193,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿IfStatement
1822¿Identifier¿¿1922¿v176¿¿¿¿¿Identifier
1823¿VariableDeclarator¿¿1922¿v177¿¿¿{"start":{"line":193,"column":14},"end":{"line":193,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1824¿CallExpression¿¿1922¿¿¿¿{"start":{"line":193,"column":14},"end":{"line":193,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1825¿Identifier¿¿1922¿TypeError¿¿¿{"start":{"line":193,"column":14},"end":{"line":193,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1826¿Literal¿string¿1922¿¿'path must be specified'¿¿{"start":{"line":193,"column":24},"end":{"line":193,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1827¿ThrowStatement¿¿1922¿¿¿¿{"start":{"line":193,"column":8},"end":{"line":193,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ThrowStatement
1828¿Identifier¿¿1922¿v177¿¿¿¿¿Identifier
1829¿BlockStatement¿¿1922¿¿¿¿¿¿BlockStatement
1830¿ExpressionStatement¿¿1922¿¿¿¿{"start":{"line":195,"column":4},"end":{"line":195,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ExpressionStatement
1831¿AssignmentExpression¿=¿1922¿¿¿¿{"start":{"line":195,"column":4},"end":{"line":195,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿AssignmentExpression
1832¿Identifier¿¿1922¿path¿¿¿{"start":{"line":195,"column":4},"end":{"line":195,"column":8},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1833¿CallExpression¿¿1922¿¿¿¿{"start":{"line":195,"column":11},"end":{"line":195,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1834¿MemberExpression¿¿1922¿¿¿¿{"start":{"line":195,"column":11},"end":{"line":195,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1835¿Identifier¿¿1922¿path¿¿¿{"start":{"line":195,"column":11},"end":{"line":195,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1836¿Identifier¿¿1922¿split¿¿¿{"start":{"line":195,"column":16},"end":{"line":195,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1837¿Literal¿string¿1922¿¿'.'¿¿{"start":{"line":195,"column":22},"end":{"line":195,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1838¿VariableDeclarator¿¿1922¿v178¿¿¿{"start":{"line":196,"column":11},"end":{"line":196,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1839¿CallExpression¿¿1922¿¿¿¿{"start":{"line":196,"column":11},"end":{"line":196,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1840¿Identifier¿¿1922¿setProp¿¿¿{"start":{"line":196,"column":11},"end":{"line":196,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1841¿Identifier¿¿1922¿dst¿¿¿{"start":{"line":196,"column":19},"end":{"line":196,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1842¿Identifier¿¿1922¿path¿¿¿{"start":{"line":196,"column":24},"end":{"line":196,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1843¿Identifier¿¿1922¿value¿¿¿{"start":{"line":196,"column":30},"end":{"line":196,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1844¿ReturnStatement¿¿1922¿¿¿¿{"start":{"line":196,"column":4},"end":{"line":196,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ReturnStatement
1845¿Identifier¿¿1922¿v178¿¿¿¿¿Identifier
1846¿BlockStatement¿¿1922¿¿¿¿{"start":{"line":176,"column":58},"end":{"line":197,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿BlockStatement
1847¿ExpressionStatement¿¿1890¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":197,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ExpressionStatement
1848¿AssignmentExpression¿=¿1890¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":197,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿AssignmentExpression
1849¿MemberExpression¿¿1890¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1850¿Identifier¿¿1890¿util¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1851¿Identifier¿¿1890¿setProperty¿¿¿{"start":{"line":176,"column":5},"end":{"line":176,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1852¿Identifier¿¿1890¿setProperty¿¿¿¿¿Identifier
1853¿VariableDeclarator¿¿1890¿v182¿¿¿{"start":{"line":206,"column":9},"end":{"line":208,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1854¿FunctionExpression¿¿1890¿anon¿¿¿{"start":{"line":206,"column":9},"end":{"line":208,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿FunctionExpression
1855¿VariableDeclarator¿¿1930¿v179¿¿¿{"start":{"line":207,"column":15},"end":{"line":207,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1856¿MemberExpression¿computed¿1930¿¿¿¿{"start":{"line":207,"column":15},"end":{"line":207,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1857¿Identifier¿¿1930¿roots¿¿¿{"start":{"line":207,"column":15},"end":{"line":207,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1858¿Literal¿string¿1930¿¿'decorated'¿¿{"start":{"line":207,"column":21},"end":{"line":207,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1859¿VariableDeclarator¿¿1930¿v180¿¿¿{"start":{"line":207,"column":64},"end":{"line":207,"column":81},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1860¿CallExpression¿¿1930¿¿¿¿{"start":{"line":207,"column":64},"end":{"line":207,"column":81},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1861¿Identifier¿¿1930¿require¿¿¿{"start":{"line":207,"column":64},"end":{"line":207,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1862¿Literal¿string¿1930¿¿'./root'¿¿{"start":{"line":207,"column":72},"end":{"line":207,"column":80},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1863¿VariableDeclarator¿¿1930¿v181¿¿¿{"start":{"line":207,"column":15},"end":{"line":207,"column":85},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1864¿LogicalExpression¿||¿1930¿¿¿¿{"start":{"line":207,"column":15},"end":{"line":207,"column":85},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿LogicalExpression
1865¿Identifier¿¿1930¿v179¿¿¿¿¿Identifier
1866¿AssignmentExpression¿=¿1930¿¿¿¿{"start":{"line":207,"column":38},"end":{"line":207,"column":84},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿AssignmentExpression
1867¿MemberExpression¿computed¿1930¿¿¿¿{"start":{"line":207,"column":38},"end":{"line":207,"column":56},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1868¿Identifier¿¿1930¿roots¿¿¿{"start":{"line":207,"column":38},"end":{"line":207,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1869¿Literal¿string¿1930¿¿'decorated'¿¿{"start":{"line":207,"column":44},"end":{"line":207,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1870¿NewExpression¿¿1930¿¿¿¿{"start":{"line":207,"column":59},"end":{"line":207,"column":84},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿NewExpression
1871¿Identifier¿¿1930¿v180¿¿¿¿¿Identifier
1872¿ReturnStatement¿¿1930¿¿¿¿{"start":{"line":207,"column":8},"end":{"line":207,"column":86},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ReturnStatement
1873¿Identifier¿¿1930¿v181¿¿¿¿¿Identifier
1874¿BlockStatement¿¿1930¿¿¿¿{"start":{"line":206,"column":20},"end":{"line":208,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿BlockStatement
1875¿VariableDeclarator¿¿1890¿v183¿¿¿{"start":{"line":205,"column":44},"end":{"line":209,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1876¿ObjectExpression¿¿1890¿¿¿¿{"start":{"line":205,"column":44},"end":{"line":209,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ObjectExpression
1877¿Property¿¿1890¿¿¿¿{"start":{"line":206,"column":4},"end":{"line":208,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Property
1878¿Identifier¿¿1890¿get¿¿¿{"start":{"line":206,"column":4},"end":{"line":206,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1879¿Identifier¿¿1890¿v182¿¿¿¿¿Identifier
1880¿VariableDeclarator¿¿1890¿v184¿¿¿{"start":{"line":205,"column":0},"end":{"line":209,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿VariableDeclarator
1881¿CallExpression¿¿1890¿¿¿¿{"start":{"line":205,"column":0},"end":{"line":209,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿CallExpression
1882¿MemberExpression¿¿1890¿¿¿¿{"start":{"line":205,"column":0},"end":{"line":205,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿MemberExpression
1883¿Identifier¿¿1890¿Object¿¿¿{"start":{"line":205,"column":0},"end":{"line":205,"column":6},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1884¿Identifier¿¿1890¿defineProperty¿¿¿{"start":{"line":205,"column":7},"end":{"line":205,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1885¿Identifier¿¿1890¿util¿¿¿{"start":{"line":205,"column":22},"end":{"line":205,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Identifier
1886¿Literal¿string¿1890¿¿'decorateRoot'¿¿{"start":{"line":205,"column":28},"end":{"line":205,"column":42},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Literal
1887¿Identifier¿¿1890¿v183¿¿¿¿¿Identifier
1888¿ExpressionStatement¿¿1890¿¿¿¿{"start":{"line":205,"column":0},"end":{"line":209,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿ExpressionStatement
1889¿Identifier¿¿1890¿v184¿¿¿¿¿Identifier
1890¿CFG_F_START¿¿1890¿__main__¿¿¿¿¿CFG_F_START
1891¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1892¿CFG_F_START¿¿1892¿1151_anon¿¿¿¿¿CFG_F_START
